DLiP-ID,C000UR
AATSC4s,-0.20824437908221194
AATSC4v,-7.4169522295057915
AATSC5Z,0.36681162459575506
AATSC5c,-0.002149741136952977
AATSC5d,-0.0007339874835818645
AATSC5i,0.26784824823805325
AATSC5m,1.8218898725687203
AATSC5p,0.03980995957247719
AATSC5s,-0.09066156056488543
AATSC5v,6.02426043765796
AATSC6Z,0.9995260116309452
AATSC6c,0.0006359629561235998
AATSC6d,-0.11915946062554315
AATSC6i,0.16932760366534308
AATSC6m,4.513593342550954
AATSC6p,0.0035552207833762155
AATSC6s,0.121401032203116
AATSC6v,1.9552945482819073
AATSC7Z,-0.5391673631938639
AATSC7c,0.0041722264660910766
AATSC7d,-0.08650867790943507
AATSC7i,-0.22802366421860565
AATSC7m,-2.6423115131125696
AATSC7p,-0.050439609602243834
AATSC7s,0.20139442165905355
AATSC7v,-10.507336369358072
AATSC8Z,-0.019994260549000428
AATSC8c,-0.003368613900183925
AATSC8d,0.01658922086952683
AATSC8i,-0.13987371556880576
AATSC8m,-0.23182772183766612
AATSC8p,-0.008226050158005958
AATSC8s,-0.10767851569830794
AATSC8v,-3.5370936881849313
ATS0are,271.97829999999993
ATS1are,291.29400000000004
ATS2are,465.9069
ATS3are,579.053
ATS4are,590.8729999999999
ATS5are,597.3129
ATS6are,539.1185
ATS7are,537.81
ATS8are,588.3419999999999
ATSC0dv,179.9810508182601
ATSC0pe,5.444516279069764
ATSC0se,3.386557162790697
ATSC1dv,31.396096655516146
ATSC1pe,-0.056040670632775194
ATSC1se,0.06062840724716042
ATSC2dv,19.42709773050497
ATSC2pe,0.29449989183342196
ATSC2se,-0.057113280151433354
ATSC3dv,-68.08750809580089
ATSC3pe,-1.6797697133585725
ATSC3se,-1.091792627366144
ATSC4dv,-51.88163104514285
ATSC4pe,-2.250077447268794
ATSC4se,-1.2950184256354784
ATSC5dv,-6.7411947732841915
ATSC5pe,-0.79688128718226
ATSC5se,-0.5124106268253102
ATSC6dv,-5.486188730645193
ATSC6pe,1.2438453758788544
ATSC6se,0.9679205932936727
ATSC7dv,-0.4182975115010432
ATSC7pe,2.039622498647919
ATSC7se,1.53024899242834
ATSC8dv,-9.655349237826242
ATSC8pe,-0.6943859383450496
ATSC8se,-0.43526948729042636
AXp-0dv,0.5711185242145836
AXp-1dv,0.3352966230011315
AXp-2dv,0.17967928037243872
AXp-3dv,0.09458423344540105
AXp-4dv,0.04710554319759102
AXp-5dv,0.024227799851555418
AXp-6dv,0.0132790535295676
AXp-7dv,0.0069273694386666656
BertzCT,1045.2491145465863
ECIndex,587
ETA_eta,18.72658073998179
GATS1dv,0.5316313825495202
GATS1pe,0.5676633176384043
GATS1se,0.5486169022668959
GATS2dv,0.7519115441018409
GATS2pe,0.6453331842415462
GATS2se,0.6856533719113089
GATS3dv,1.1370717518852345
GATS3pe,1.0832181613113159
GATS3se,1.1188207914657198
GATS4dv,1.0482256639988534
GATS4pe,1.0826282688697646
GATS4se,1.0615217214875876
GATS5dv,0.9320793105381399
GATS5pe,0.7862209676181233
GATS5se,0.7190076478713463
GATS6dv,0.8568918908600633
GATS6pe,0.5442010059452498
GATS6se,0.4444805422402888
GATS7dv,0.7690694584992723
GATS7pe,0.5272863870786914
GATS7se,0.45712266460466827
GATS8dv,0.9390612330844342
GATS8pe,0.9563777604507301
GATS8se,0.9040573390528294
LogEE_A,4.23691876003922
LogEE_D,144.581414982564
MATS1dv,0.16306452818824552
MATS1pe,-0.009621762816385578
MATS1se,0.016735102336456767
MATS2dv,0.06272170820309679
MATS2pe,0.03143131671452451
MATS2se,-0.009799759749849722
MATS3dv,-0.17681588741708174
MATS3pe,-0.14420193036226517
MATS3se,-0.1506823465993095
MATS4dv,-0.1318643625761029
MATS4pe,-0.18905090817925443
MATS4se,-0.1749275199835255
MATS5dv,-0.016434347741527723
MATS5pe,-0.06422094735939003
MATS5se,-0.0663899126492212
MATS6dv,-0.014727275445170369
MATS6pe,0.11037876847560602
MATS6se,0.13808921737945015
MATS7dv,-0.0011356494142508511
MATS7pe,0.18305275801296997
MATS7se,0.22079512235435622
MATS8dv,-0.023538760157055263
MATS8pe,-0.05596081061363745
MATS8se,-0.05639520674877489
MAXaaCH,1.8964734678434172
MAXaaNH,3.3676556594860165
MAXaasC,0.9392194892360239
MAXsCH3,1.6488905075416829
MDEC-12,1.6552114299292677
MDEC-13,1.2066749604228566
MDEC-22,14.198504350251477
MDEC-23,26.24747623350447
MDEC-33,8.639262684344628
MDEN-22,0.7663094323935531
MINaaCH,1.4219960687060256
MINaaNH,3.3676556594860165
MINaasC,-0.28877297142101765
MINsCH3,1.6488905075416829
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6369047619047619
SM1_Dzi,1.1156856404979938
SM1_Dzm,1.669913789895666
SM1_Dzp,-4.210906455713678
SM1_Dzv,-1.7460491529175515
SddssSe,0
SpAD_Dt,483.72151794459853
SpAbs_A,35.70851854319132
SpAbs_D,289.162829965128
SpMAD_A,1.3225377238219007
SpMAD_D,10.70973444315289
SpMax_A,2.4758458038688156
SpMax_D,144.581414982564
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,64.63
TpiPC10,9.383405022806933
VAdjMat,5.906890595608519
VE1_DzZ,5.115097689522885
VE1_Dzi,5.089025532710961
VE1_Dzm,5.115478172835866
VE1_Dzp,5.087483044945942
VE1_Dzv,5.09700570113168
VE2_DzZ,0.18944806257492164
VE2_Dzi,0.188482427137443
VE2_Dzm,0.1894621545494765
VE2_Dzp,0.1884252979609608
VE2_Dzv,0.18877798893080297
VE3_DzZ,2.6254482708674467
VE3_Dzi,2.620338137839795
VE3_Dzm,2.625522652469866
VE3_Dzp,2.620034991084685
VE3_Dzv,2.6219050228944765
VR1_DzZ,167.9405683826186
VR1_Dzi,170.6979911249362
VR1_Dzm,167.89961993513322
VR1_Dzp,170.11158295487905
VR1_Dzv,169.6789405550462
VR2_DzZ,6.2200210512080965
VR2_Dzi,6.3221478194420815
VR2_Dzm,6.218504442041971
VR2_Dzp,6.3004289983288535
VR2_Dzv,6.284405205742452
VR3_DzZ,6.116861930198574
VR3_Dzi,6.133147634287629
VR3_Dzm,6.116618073452939
VR3_Dzp,6.129706365066576
VR3_Dzv,6.127159839465077
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02795084971874737
Xch-6dv,0.12232702988367426
Xch-7dv,0.15734261953357154
Xpc-4dv,1.893181158946123
Xpc-5dv,2.110308738758473
Xpc-6dv,2.5078763102551536
Zagreb1,144.0
Zagreb2,170.0
fragCpx,198.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,23
nBondsD,0
nBondsM,23
nBondsO,30
nBondsS,23
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,2
AATS0are,6.325076744186045
AATS1are,6.332478260869566
AATS2are,6.296039189189189
AATS3are,6.294054347826087
AATS4are,6.285882978723404
AATS5are,6.0950295918367345
AATS6are,6.057511235955056
AATS7are,6.111477272727272
AATS8are,6.003489795918366
AATSC0dv,4.185605832982793
AATSC0pe,0.1266166576527852
AATSC0se,0.07875714332071389
AATSC1dv,0.6825238403373075
AATSC1pe,-0.0012182754485385913
AATSC1se,0.0013180088531991394
AATSC2dv,0.2625283477095266
AATSC2pe,0.003979728268019215
AATSC2se,-0.0007718010831274778
AATSC3dv,-0.7400816097369661
AATSC3pe,-0.0182583664495497
AATSC3se,-0.011867311167023305
AATSC4dv,-0.5519322451610942
AATSC4pe,-0.02393699411988079
AATSC4se,-0.013776791762079557
AATSC5dv,-0.06878770176820603
AATSC5pe,-0.008131441705941428
AATSC5se,-0.00522867986556439
AATSC6dv,-0.061642570007249355
AATSC6pe,0.013975790740211847
AATSC6se,0.01087551228419857
AATSC7dv,-0.004753380812511854
AATSC7pe,0.023177528393726353
AATSC7se,0.017389193095776592
AATSC8dv,-0.09852397181455348
AATSC8pe,-0.0070855707994392815
AATSC8se,-0.004441525380514555
AETA_eta,0.6935770644437701
ATSC0are,5.971265116279067
ATSC1are,-0.20288128718226073
ATSC2are,0.33486700919415857
ATSC3are,-1.7520183883180087
ATSC4are,-2.3073307193077324
ATSC5are,-0.9442297998918329
ATSC6are,1.313281503515413
ATSC7are,2.548676041103298
ATSC8are,-0.8119437533802047
BCUTZ-1h,16.00372547268015
BCUTZ-1l,5.689925527605867
BCUTc-1h,0.40920315986766065
BCUTc-1l,-0.6321781724437036
BCUTd-1h,3.230044193396906
BCUTd-1l,0.98861430817381
BCUTi-1h,17.424772128217704
BCUTi-1l,10.331998672629574
BCUTm-1h,32.06185714606441
BCUTm-1l,11.701847430108375
BCUTp-1h,2.923689893463119
BCUTp-1l,0.5458617740089161
BCUTs-1h,8.002809319103237
BCUTs-1l,0.3984579671601145
BCUTv-1h,24.436020783221093
BCUTv-1l,13.304120594542148
BalabanJ,1.405935622372248
Diameter,13
ETA_beta,40.0
GATS1are,0.5922898240735389
GATS2are,0.6450554819273379
GATS3are,1.0870484263259301
GATS4are,1.0740474950510968
GATS5are,0.765293675558494
GATS6are,0.5229387001197737
GATS7are,0.4875622802991238
GATS8are,0.9406477577999796
HybRatio,0.047619047619047616
Lipinski,True
LogEE_Dt,241.86075897229927
MATS1are,-0.031760421819278364
MATS2are,0.03258687730853651
MATS3are,-0.1371364599982132
MATS4are,-0.17676004216399452
MATS5are,-0.06938310460675154
MATS6are,0.10626002722663834
MATS7are,0.20856146370333697
MATS8are,-0.059662571952326375
NsssssAs,0
RotRatio,0.13333333333333333
SM1_Dzpe,1.1131979512003103
SM1_Dzse,1.0541398837148148
SMR_VSA1,8.943164921365184
SMR_VSA2,0.0
SMR_VSA3,14.951935562841626
SMR_VSA4,0.0
SMR_VSA5,4.895483475517775
SMR_VSA6,6.255769183511404
SMR_VSA7,78.87457866888816
SMR_VSA8,0.0
SMR_VSA9,33.90261496278784
SpAD_DzZ,202.23792801617867
SpAD_Dzi,214.25608099268584
SpAD_Dzm,202.07285632066566
SpAD_Dzp,248.00011049069482
SpAD_Dzv,236.31686065873583
SpAbs_Dt,483.72151794459865
SpDiam_A,4.81480534843998
SpDiam_D,204.46906691540318
SpMAD_Dt,17.91561177572587
SpMax_Dt,241.86075897229927
SsssssAs,0
VE1_Dzpe,5.095416350141133
VE1_Dzse,5.097659222015892
VE2_Dzpe,0.18871912407930122
VE2_Dzse,0.188802193407996
VE3_Dzpe,2.621593153743958
VE3_Dzse,2.6220332313034893
VMcGowan,269.9300000000002
VR1_Dzpe,170.05211212346717
VR1_Dzse,169.83712820191738
VR2_Dzpe,6.298226374943228
VR2_Dzse,6.290264007478421
VR3_Dzpe,6.129356704988924
VR3_Dzse,6.1280916814182245
mZagreb1,7.75
mZagreb2,5.888888888888891
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,35
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1388666306111411
AATSC1are,-0.004410462764831755
AATSC2are,0.004525229853975116
AATSC3are,-0.0190436781338914
AATSC4are,-0.024546071481997153
AATSC5are,-0.009634997958079927
AATSC6are,0.014755971949611382
AATSC7are,0.028962227739810206
AATSC8are,-0.008285140340614333
AETA_beta,1.4814814814814814
BCUTdv-1h,7.004493070685788
BCUTdv-1l,0.5253259030225712
BCUTpe-1h,3.988667795812999
BCUTpe-1l,2.2379947016371893
BCUTse-1h,4.00994460337429
BCUTse-1l,2.434025785416749
ETA_alpha,13.152380952380954
ETA_dBeta,6.0
ETA_eta_B,0.3000200216434674
ETA_eta_F,29.006883086039345
ETA_eta_L,5.3606784994272205
ETA_eta_R,47.733463826021136
ETA_psi_1,0.5911815068493153
LabuteASA,158.876010653502
LogEE_DzZ,100.90084087160497
LogEE_Dzi,107.15917103358976
LogEE_Dzm,100.82049299372665
LogEE_Dzp,123.11984097676134
LogEE_Dzv,117.83508789364242
PEOE_VSA1,9.536728394637572
PEOE_VSA2,4.9839785209472085
PEOE_VSA3,9.374393568622029
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,71.8395251580014
PEOE_VSA8,29.08404161831714
PEOE_VSA9,11.387855989696922
SM1_Dzare,1.208371281547874
SpAD_Dzpe,213.9080632933906
SpAD_Dzse,213.63179601327403
SpAbs_DzZ,200.89541439850666
SpAbs_Dzi,213.3056821137431
SpAbs_Dzm,200.70203936494096
SpAbs_Dzp,250.45058840923627
SpAbs_Dzv,237.4162249402025
SpDiam_Dt,313.9992054444955
SpMAD_DzZ,7.49029363022884
SpMAD_Dzi,7.935410407136512
SpMAD_Dzm,7.484179863728358
SpMAD_Dzp,9.18518927743314
SpMAD_Dzv,8.75247632069392
SpMax_DzZ,100.90084087160497
SpMax_Dzi,107.15917103358976
SpMax_Dzm,100.82049299372665
SpMax_Dzp,123.11984097676134
SpMax_Dzv,117.83508789364242
VE1_Dzare,5.093957479199864
VE2_Dzare,0.1886650918222172
VE3_Dzare,2.621306802300646
VR1_Dzare,170.19517689887132
VR2_Dzare,6.3035250703285675
VR3_Dzare,6.130197650903564
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,23
nAromBond,23
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48712522045855383
AETA_dBeta,0.2222222222222222
AETA_eta_B,0.011111852653461755
AETA_eta_F,1.0743290031866424
AETA_eta_L,0.1985436481269341
AETA_eta_R,1.7679060676304124
BCUTare-1h,4.107716154030022
BCUTare-1l,2.1857781242078413
ETA_beta_s,17.0
ETA_dPsi_A,0.12281849315068472
ETA_dPsi_B,0.0
ETA_eta_BR,0.6440200216434674
ETA_eta_FL,7.753515041302408
ETA_eta_RL,13.114193540729628
LogEE_Dzpe,106.99526120044347
LogEE_Dzse,106.85494022455238
PEOE_VSA10,17.897394522557228
PEOE_VSA11,4.895483475517775
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,25.76045462004339
SlogP_VSA3,11.175854473385288
SlogP_VSA4,5.817220841045895
SlogP_VSA5,0.0
SlogP_VSA6,77.95284130336005
SlogP_VSA7,0.0
SlogP_VSA8,33.90261496278784
SlogP_VSA9,0.0
SpAD_Dzare,213.517745234979
SpAbs_Dzpe,212.93917150631916
SpAbs_Dzse,212.70635161889282
SpDiam_DzZ,142.89700309115287
SpDiam_Dzi,150.17995589762938
SpDiam_Dzm,142.81587750094246
SpDiam_Dzp,175.82638027035628
SpDiam_Dzv,168.0371989220091
SpMAD_Dzpe,7.92252086271817
SpMAD_Dzse,7.912288741232372
SpMax_Dzpe,106.99526120044347
SpMax_Dzse,106.85494022455238
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6296296296296297
AETA_eta_BR,0.023852593394202495
AETA_eta_FL,0.28716722375194104
AETA_eta_RL,0.48571087187887513
DetourIndex,3174
EState_VSA1,11.175854473385288
EState_VSA2,5.817220841045895
EState_VSA3,5.824404497999927
EState_VSA4,32.97369394030569
EState_VSA5,12.13273413692322
EState_VSA6,30.782190463660775
EState_VSA7,36.39820241076966
EState_VSA8,9.967957041894417
EState_VSA9,4.9839785209472085
ETA_beta_ns,23.0
ETA_shape_p,0.08508327299058653
ETA_shape_x,0.0
ETA_shape_y,0.36748732802317163
GhoseFilter,True
LogEE_Dzare,106.80362710939868
SlogP_VSA10,4.39041504767482
SlogP_VSA11,0.0
SpAbs_Dzare,212.47523065663137
SpDiam_Dzpe,150.49647891080963
SpDiam_Dzse,150.45360390382262
SpMAD_Dzare,7.908064638332555
SpMax_Dzare,106.80362710939868
TopoPSA(NO),64.63
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.93776050342401
VSA_EState9,40.14533918343046
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8518518518518519
EState_VSA10,8.943164921365184
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.012874779541446162
FilterItLogS,-7.370210823251588
SpDiam_Dzare,150.0769443907773
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6290143964562571
ETA_epsilon_2,0.8239858906525571
ETA_epsilon_3,0.4440000000000002
ETA_epsilon_4,0.5319281811085093
ETA_epsilon_5,0.8052721088435373
AETA_beta_ns_d,0.037037037037037035
ETA_dEpsilon_A,0.18501439645625695
ETA_dEpsilon_B,0.09708621534774786
ETA_dEpsilon_C,-0.08792818110850908
ETA_dEpsilon_D,0.018713781809019836
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.8518518518518519
MDEDescriptor,"0.0,1.6552114299292677,1.2066749604228566,0.0,14.198504350251477,26.24747623350447,0.0,8.639262684344628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7663094323935531,0.0,0.0"
APolDescriptor,55.18768799999998
BCUTDescriptor,"11.850000000000016,31.972072360620636,-0.26456167028886496,0.15283474734191121,4.087971374059455,11.121562752838527"
BPolDescriptor,26.372311999999997
TPSADescriptor,64.63
ALOGPDescriptor,"4.0907,16.73382649,96.93749999999999"
XLogPDescriptor,3.6860000000000004
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,377.09981148
ChiPathDescriptor,"18.802754140504845,13.114193540729628,11.896112187868859,10.047086659854765,8.17333564693452,6.779610482147769,4.912273812833619,3.7402069903877164,15.114808456657752,9.660665301006667,6.864077246009611,5.070037888035217,3.3059601904150524,2.2664798728591475,1.405713589547998,0.8449836993951728"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.43539540594929904,0.6185237709900724,0.0,0.0,0.02795084971874737,0.12232702988367428,0.1593585299744944"
AtomCountDescriptor,43
BondCountDescriptor,30
SmallRingDescriptor,"4,4,4,4,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.7275073282373883,0.0,0.4416383190435099,0.0,0.7229997381053767,0.0,0.07207655781770352,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,14,3,0,0,0,0"
ZagrebIndexDescriptor,144.0
LargestChainDescriptor,14
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"55.69567457044826,2.062802761868454,17.41825202131983,2.419306875331194,9.43634345264397"
FractionalPSADescriptor,0.1713869857063764
WienerNumbersDescriptor,"1871.0,42.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.139422096533569,5.993602277521471,8.168620683350257,1.5419578114629957,1.8686696572428836,2.033306071436999"
FractionalCSP3Descriptor,0.047619047619047616
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,25
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.28,9.212018140589569,4.775510204081633"
AromaticAtomsCountDescriptor,23
AromaticBondsCountDescriptor,23
FragmentComplexityDescriptor,1414.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.047619047619047616
AutocorrelationDescriptorMass,"36.48420711686305,37.47484657136604,48.856760353141425,48.99532585140627,44.07611940168903"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.3377930101545145,-0.13763898649257128,-0.024779958418753488,0.02161276329799884,-0.028211262162909246"
EccentricConnectivityIndexDescriptor,587
AutocorrelationDescriptorPolarizability,"2028.4996457468224,2393.2354308358126,3374.3635800464904,3357.6620163801904,3139.9477986845613"
