DLiP-ID,P00040
DLiP-Mol-ID,23022
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C3H3BrN2/c4-3-1-5-2-6-3/h1-2H,(H,5,6)"
Standard Inchi Key(RDKit),FHZALEJIENDROK-UHFFFAOYSA-N
Canonical SMILES(RDKit),Brc1c[nH]cn1
SMILES(SDF),
MW(SDF),
MW(RDKit),146.975
MW Monoisotopic(RDKit),145.947960196
MolLogP(RDKit),1.1722
XLogP(SDF),
XLogP(CDK),1.084
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),1
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),28.68
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),0
nRings(SDF),
nRings(RDKit),1
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),6
QED Weighted(RDKit),0.585673975025211
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,BAZ2B/H4
Common Target Pref Name,BAZ2B/H4
RDKit Descriptors
Ipc,33.548875021634686
qed,0.5856739750252115
Chi0,4.405777393935816
Chi1,2.893846850117352
TPSA,28.68
Chi0n,2.9798786068884366
Chi0v,4.565875146003141
Chi1n,1.5368133277861924
Chi1v,2.3298115973435447
Chi2n,0.8919269391756629
Chi2v,1.7044043109254954
Chi3n,0.46485345291332475
Chi3v,0.8985236078823752
Chi4n,0.2422335393661314
Chi4v,0.47677555401125427
MolMR,26.287699999999997
MolWt,146.975
fr_SH,0
Kappa1,3.8657469244288225
Kappa2,1.4268336383196925
Kappa3,0.5965937380602865
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,112.35361803232175
MolLogP,1.1721999999999997
NOCount,2
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,3.049648321313926
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,17.127359665361496
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,1
fr_Ar_OH,0
fr_HOCCN,0
