DLiP-ID,J000N0
VR1_A,252.26967401679275
VR1_D,188.46650774602804
VR2_A,8.408989133893092
VR2_D,6.282216924867601
VR3_A,6.629110938980535
VR3_D,6.337532602029711
WPath,2651
Xc-3d,3.7828085488178953
Xc-4d,0.4927992798267444
Xc-5d,1.0413609990068513
Xc-6d,0.2621886974951644
Xp-0d,22.10408352775558
Xp-1d,14.04619184830357
Xp-2d,13.99806994113967
Xp-3d,10.788920868953157
Xp-4d,8.383367757316451
Xp-5d,6.804530358600751
Xp-6d,4.461121068545764
Xp-7d,3.307077980220948
ZMIC0,92.2593731030296
ZMIC1,45.96607289792669
ZMIC2,34.3160717968055
ZMIC3,30.821738674522503
ZMIC4,30.664491782766266
ZMIC5,30.664491782766266
nAcid,0
nAtom,44
nBase,0
nRing,3
piPC1,3.828641396489095
piPC2,4.427836170705175
piPC3,5.029620594007336
piPC4,5.593083661535214
piPC5,6.11492587514904
piPC6,6.432412421390796
piPC7,6.822597297030704
piPC8,7.034604729100086
piPC9,7.028516514284953
AATS0Z,30.681818181818183
AATS0d,3.9545454545454546
AATS0i,169.60225034805651
AATS0m,124.43730762384799
AATS0p,1.5970394469974087
AATS0s,10.262941919191919
AATS0v,251.95442941143622
AATS1Z,29.804347826086957
AATS1d,4.608695652173913
AATS1i,149.36443144994016
AATS1m,116.42011772838265
AATS1p,1.8876787392608703
AATS1s,4.284722222222222
AATS1v,293.1555725112159
AATS2Z,29.13157894736842
AATS2d,4.197368421052632
AATS2i,158.28038745581304
AATS2m,114.60849422309097
AATS2p,1.6860365267025788
AATS2s,6.367872807017543
AATS2v,262.1740982751854
AATS3Z,23.83
AATS3d,3.5
AATS3i,158.85216547899347
AATS3m,89.994983320112
AATS3p,1.4964633959054694
AATS3s,4.866805555555556
AATS3v,225.43746000556933
AATS4Z,20.20689655172414
AATS4d,2.9310344827586206
AATS4i,168.03959881667444
AATS4m,75.25872506718619
AATS4p,1.2685060427808965
AATS4s,4.7292863984674325
AATS4v,190.7920624785245
AATS5Z,22.009708737864077
AATS5d,2.9223300970873787
AATS5i,167.09208532259845
AATS5m,83.31696309239612
AATS5p,1.286951667562
AATS5s,5.979503775620281
AATS5v,195.06893648739745
AATS6Z,19.257731958762886
AATS6d,2.814432989690722
AATS6i,164.1801311224422
AATS6m,70.02086693875462
AATS6p,1.2655859831009486
AATS6s,4.558490836197021
AATS6v,185.38613646394282
AATS7Z,18.638297872340427
AATS7d,2.6914893617021276
AATS7i,167.8515603289599
AATS7m,69.40981029676595
AATS7p,1.188307766019457
AATS7s,5.2448286052009445
AATS7v,172.19708456349346
AATS8Z,22.558441558441558
AATS8d,3.012987012987013
AATS8i,164.30124992183295
AATS8m,86.4490618233974
AATS8p,1.3253648583660769
AATS8s,6.212481962481961
AATS8v,200.06339659499025
AMID_C,1.3877182246993522
AMID_N,0.32651770701878696
AMID_O,0.1165666512994939
AMID_X,0.16923709028245534
AMID_h,0.6123214486007362
ATS0dv,568.0
ATS0pe,315.2063999999999
ATS0se,370.58042799999987
ATS1dv,504.0
ATS1pe,316.38000000000005
ATS1se,370.84717199999983
ATS2dv,807.0
ATS2pe,537.5838
ATS2se,628.9308799999998
ATS3dv,753.0
ATS3pe,683.0395000000001
ATS3se,814.6731880000002
ATS4dv,750.0
ATS4pe,781.9927
ATS4se,944.8381479999999
ATS5dv,735.0
ATS5pe,704.2907
ATS5se,845.1691879999998
ATS6dv,558.0
ATS6pe,650.5523000000001
ATS6se,787.5354159999997
ATS7dv,597.0
ATS7pe,616.0293000000001
ATS7se,752.62262
ATS8dv,531.0
ATS8pe,522.1287000000001
ATS8se,626.684388
ATSC0Z,328.5454545454546
ATSC0c,1.1073294364149262
ATSC0d,35.727272727272734
ATSC0i,136.35102768546759
ATSC0m,1591.9082881639479
ATSC0p,9.967676394013175
ATSC0s,190.55366161616158
ATSC0v,1864.6984192919524
ATSC1Z,-3.9338842975206743
ATSC1c,-0.6181494659984346
ATSC1d,5.557851239669421
ATSC1i,-12.205650808756033
ATSC1m,-15.603762526010845
ATSC1p,0.08478794835785813
ATSC1s,-15.92605027548209
ATSC1v,49.47943248598021
ATSC2Z,94.87603305785125
ATSC2c,-0.07627060014733869
ATSC2d,-9.438016528925619
ATSC2i,46.78967375729901
ATSC2m,477.3426359272131
ATSC2p,0.8638913165774156
ATSC2s,105.27694559228652
ATSC2v,117.69081657613927
ATSC3Z,-104.05785123966945
ATSC3c,0.41319785375997353
ATSC3d,-7.607438016528924
ATSC3i,-39.84646045324202
ATSC3m,-491.3967318815194
ATSC3p,-3.8495596977385027
ATSC3s,-1.5108471074380239
ATSC3v,-887.0647192157849
ATSC4Z,-31.801652892561975
ATSC4c,-0.4774294359646754
ATSC4d,-2.780991735537191
ATSC4i,-29.5142199328018
ATSC4m,-120.65953759022116
ATSC4p,1.0864841271533372
ATSC4s,-57.38894628099173
ATSC4v,391.72587356748943
ATSC5Z,71.22314049586778
ATSC5c,0.358673058763801
ATSC5d,-6.407024793388428
ATSC5i,19.944425949954276
ATSC5m,342.3526564029219
ATSC5p,-1.444491687881676
ATSC5s,37.31251434802572
ATSC5v,-39.99412401478698
ATSC6Z,-149.06611570247935
ATSC6c,-0.13090422484456976
ATSC6d,1.6921487603305791
ATSC6i,-29.24464527367953
ATSC6m,-735.8220225974286
ATSC6p,-4.3886792238070145
ATSC6s,-68.88850149219466
ATSC6v,-977.2859488537306
ATSC7Z,176.01652892561984
ATSC7c,-0.18106181918092973
ATSC7d,-1.1446280991735547
ATSC7i,6.235892730228225
ATSC7m,864.9567160698947
ATSC7p,2.3230715519970184
ATSC7s,75.1782885674931
ATSC7v,722.636019739796
ATSC8Z,132.54545454545456
ATSC8c,0.03578199049440152
ATSC8d,-9.97727272727273
ATSC8i,-29.39018761481478
ATSC8m,645.0871653668609
ATSC8p,-1.0372766155511588
ATSC8s,81.25583964646466
ATSC8v,101.3071686512354
AXp-0d,0.7368027842585193
AXp-1d,0.43894349525948656
AXp-2d,0.29162645710707646
AXp-3d,0.17981534781588596
AXp-4d,0.11177823676421934
AXp-5d,0.0739622865065299
AXp-6d,0.04695916914258699
AXp-7d,0.030621092409453224
GATS1Z,0.6102987175477008
GATS1c,1.626093353869487
GATS1d,1.0727403473835597
GATS1i,0.987173307219273
GATS1m,0.6050106658675617
GATS1p,0.9579908252791598
GATS1s,0.6337780065860484
GATS1v,0.836265376744925
GATS2Z,0.5941259138438236
GATS2c,1.000451478643711
GATS2d,1.3777621534752909
GATS2i,0.8169689427889208
GATS2m,0.5891296116805634
GATS2p,0.9292128546666927
GATS2s,0.4306455357658186
GATS2v,0.8570005009479634
GATS3Z,0.9750553403431099
GATS3c,0.9764242874336627
GATS3d,1.065152671755725
GATS3i,0.9096485610300135
GATS3m,0.961208063922587
GATS3p,1.105151918653582
GATS3s,0.6887903736122477
GATS3v,1.1447177637562842
GATS4Z,1.0842723699024863
GATS4c,1.215484622675997
GATS4d,0.9701127489690267
GATS4i,0.9214052759278168
GATS4m,1.0707151378100226
GATS4p,0.9162603300603064
GATS4s,1.008882991539279
GATS4v,0.9489321697439864
GATS5Z,0.9377609189720664
GATS5c,0.842813872802956
GATS5d,1.0983966995232093
GATS5i,0.8267191376764084
GATS5m,0.9348016556731811
GATS5p,1.0391021436313597
GATS5s,0.8862242756820046
GATS5v,1.0282102997369753
GATS6Z,1.2264931908557213
GATS6c,1.0490142799114763
GATS6d,0.8747540725584321
GATS6i,0.8992160606263213
GATS6m,1.2225454762037773
GATS6p,1.1840225567094225
GATS6s,1.0449051510665501
GATS6v,1.271731914820133
GATS7Z,0.878566214131804
GATS7c,1.031835049703723
GATS7d,0.9730929565264466
GATS7i,0.6550083999901056
GATS7m,0.8639757259235303
GATS7p,0.8603483497218246
GATS7s,0.6270284391201989
GATS7v,0.938773864666623
GATS8Z,0.7903786860621391
GATS8c,1.0298406423623394
GATS8d,1.2426390403489638
GATS8i,1.0119449523980149
GATS8m,0.7878561134893349
GATS8p,1.0652751500892526
GATS8s,0.669007018452249
GATS8v,1.016785318918328
MATS1Z,-0.011453044921922029
MATS1c,-0.5339634103593149
MATS1d,0.1487996459785374
MATS1i,-0.08562436629184604
MATS1m,-0.009375752472256157
MATS1p,0.008136451527386209
MATS1s,-0.0799439547777803
MATS1v,0.025381129904452737
MATS2Z,0.16718608918533184
MATS2c,-0.03987671761545241
MATS2d,-0.1529396009106736
MATS2i,0.19866926528456957
MATS2m,0.17360061817629482
MATS2p,0.05017695043096442
MATS2s,0.31985641256704794
MATS2v,0.03654037984863684
MATS3Z,-0.13935805201992252
MATS3c,0.16418515545202542
MATS3d,-0.0936895674300254
MATS3i,-0.12858313499381943
MATS3m,-0.13582099147008206
MATS3p,-0.16992990141837688
MATS3s,-0.003488637907214839
MATS3v,-0.2093145317317049
MATS4Z,-0.03671545522202926
MATS4c,-0.1635411450569833
MATS4d,-0.029525313679038347
MATS4i,-0.08210461725197139
MATS4m,-0.028750029854339436
MATS4p,0.04134510919392982
MATS4s,-0.11423669751874528
MATS4v,0.07968348910661466
MATS5Z,0.09260642270351008
MATS5c,0.1383685415061546
MATS5d,-0.07660762370611918
MATS5i,0.06248540325745631
MATS5m,0.09186944863795414
MATS5p,-0.0619065453135943
MATS5s,0.0836474428379672
MATS5v,-0.009162268994499637
MATS6Z,-0.20580902446955995
MATS6c,-0.05362382147467798
MATS6d,0.02148422129534902
MATS6i,-0.09729015258830798
MATS6m,-0.20966970306461313
MATS6p,-0.1997196751298142
MATS6s,-0.16398736274296202
MATS6v,-0.23773547609842458
MATS7Z,0.2507741760764874
MATS7c,-0.07653760308909885
MATS7d,-0.014996480970169467
MATS7i,0.02140745516605171
MATS7m,0.25433208650808364
MATS7p,0.10909214460502666
MATS7s,0.18467153505918615
MATS7v,0.1813993912777135
MATS8Z,0.23053205787018732
MATS8c,0.018465012342925708
MATS8d,-0.15957833515085426
MATS8i,-0.12317027020502072
MATS8m,0.23155934301821302
MATS8p,-0.0594651623077039
MATS8s,0.24366841327320007
MATS8v,0.031045133121220873
MAXaaN,4.108962511453111
MAXsOH,10.626063673154446
MAXtsC,1.9113133063541423
MINaaN,4.108962511453111
MINsOH,10.626063673154446
MINtsC,1.456304600419522
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,2
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.00786827961793
SpAD_D,365.5602617511389
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.20999933075081834
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-6.750198261569494
SssssN,0
TMPC10,848
TMWC10,139.57229718455687
TSRW10,79.92665182248844
VE1_Dt,5.397110042305309
VE2_Dt,0.17990366807684363
VE3_Dt,2.7844759216289567
VR1_Dt,187.21304952512799
VR2_Dt,6.240434984170933
VR3_Dt,6.330859559283794
Xc-3dv,1.2235294353515354
Xc-4dv,0.09255567268311046
Xc-5dv,0.1698253882042547
Xc-6dv,0.020034178649126006
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.34020690871988585
Xch-7d,0.5315089813355663
Xp-0dv,15.526768352505265
Xp-1dv,8.56141762976661
Xp-2dv,6.754204375868069
Xp-3dv,4.409414355928888
Xp-4dv,2.897371995040559
Xp-5dv,1.9025518801442194
Xp-6dv,1.0378868847634588
Xp-7dv,0.6077885266487759
Xpc-4d,6.657213117031009
Xpc-5d,9.232615526405732
Xpc-6d,13.836229542591191
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,46
nFRing,1
nHBAcc,6
nHBDon,2
nHRing,2
nSpiro,0
naRing,3
piPC10,7.062696940543704
AATS0dv,12.909090909090908
AATS0pe,7.163781818181817
AATS0se,8.422282454545451
AATS1dv,10.956521739130435
AATS1pe,6.877826086956523
AATS1se,8.061895043478257
AATS2dv,10.618421052631579
AATS2pe,7.073471052631579
AATS2se,8.275406315789471
AATS3dv,7.53
AATS3pe,6.830395000000001
AATS3se,8.146731880000003
AATS4dv,6.4655172413793105
AATS4pe,6.741316379310345
AATS4se,8.145156448275861
AATS5dv,7.135922330097087
AATS5pe,6.837773786407767
AATS5se,8.205526097087377
AATS6dv,5.752577319587629
AATS6pe,6.706724742268042
AATS6se,8.118921814432987
AATS7dv,6.351063829787234
AATS7pe,6.553503191489363
AATS7se,8.006623617021276
AATS8dv,6.896103896103896
AATS8pe,6.780892207792209
AATS8se,8.138758285714285
AATSC0Z,7.4669421487603325
AATSC0c,0.025166578100339232
AATSC0d,0.8119834710743803
AATSC0i,3.098886992851536
AATSC0m,36.17973382190791
AATSC0p,0.2265380998639358
AATSC0s,4.330765036730945
AATSC0v,42.37950952936256
AATSC1Z,-0.0855192238591451
AATSC1c,-0.013438031869531186
AATSC1d,0.12082285303629176
AATSC1i,-0.2653402349729572
AATSC1m,-0.33921222882632274
AATSC1p,0.00184321626864909
AATSC1s,-0.34621848424961066
AATSC1v,1.0756398366517437
AATSC2Z,1.2483688560243584
AATSC2c,-0.0010035605282544564
AATSC2d,-0.1241844280121792
AATSC2i,0.6156536020697239
AATSC2m,6.2808241569370145
AATSC2p,0.011366991007597574
AATSC2s,1.3852229683195596
AATSC2v,1.5485633760018325
AATSC3Z,-1.0405785123966944
AATSC3c,0.004131978537599735
AATSC3d,-0.07607438016528924
AATSC3i,-0.39846460453242016
AATSC3m,-4.913967318815193
AATSC3p,-0.03849559697738503
AATSC3s,-0.015108471074380238
