DLiP-ID,C0012A
ATS8v,6792.013885778011
C1SP1,0
C1SP2,1
C1SP3,2
C2SP1,0
C2SP2,9
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.14285714285714285
GGI10,0.01632486480971329
JGI10,0.0020406081012141614
JGT10,0.26251952344849605
Kier1,13.959183673469388
Kier2,7.135802469135802
Kier3,3.986159169550173
MID_C,29.04520887894262
MID_N,6.126091392045669
MID_O,0.0
MID_X,0.0
MID_h,10.240384172788733
MPC10,50
MWC01,21.0
MWC02,4.574710978503383
MWC03,5.389071729816501
MWC04,6.220590170099739
MWC05,7.050122520269059
MWC06,7.887959336599945
MWC07,8.724044745953469
MWC08,9.565143565282119
MWC09,10.405080687738513
MWC10,11.248399866502227
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.621000000000002
SRW02,3.7612001156935624
SRW03,0.0
SRW04,5.017279836814924
SRW05,2.3978952727983707
SRW06,6.466144724237619
SRW07,4.59511985013459
SRW08,7.99260665240021
SRW09,6.580639137284949
SRW10,9.5569750810205
SaaCH,18.192066697431958
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.3367103909465023
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,1.068987150415722
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.1268356324011086
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.7340878170432403
VE1_D,4.2984179879325985
VE2_A,0.19653093773911792
VE2_D,0.22623252568066307
VE3_A,1.9593574492379906
VE3_D,2.1001009313933863
VR1_A,163.33014353552142
VR1_D,96.69526709482966
VR2_A,8.596323343974811
VR2_D,5.089224583938403
VR3_A,5.737627459043898
VR3_D,5.213418343223181
WPath,811
Xc-3d,0.7415816237971963
Xc-4d,0.0
Xc-5d,0.08333333333333333
Xc-6d,0.0
Xp-0d,12.916002794556722
Xp-1d,9.415816237971963
Xp-2d,7.91863379905423
Xp-3d,6.606193232430792
Xp-4d,5.356764728334217
Xp-5d,4.100864457860491
Xp-6d,2.398981987522399
Xp-7d,1.7088222575098926
ZMIC0,65.41636442965563
ZMIC1,46.65535663677132
ZMIC2,31.625
ZMIC3,24.5
ZMIC4,23.625
ZMIC5,23.625
nAcid,0
nAtom,32
nBase,0
nRing,3
piPC1,3.367295829986474
piPC2,3.871201010907891
piPC3,4.33729074083249
piPC4,4.793722292532682
piPC5,5.226418491004173
piPC6,5.056245805348308
piPC7,5.307958243584717
piPC8,5.547372299646748
piPC9,5.850764665004847
AATS0Z,36.75
AATS0d,3.40625
AATS0i,157.1071957626699
AATS0m,146.16193353124999
AATS0p,2.039830242594906
AATS0s,2.7016032235939647
AATS0v,258.0256967278452
AATS1Z,32.705882352941174
AATS1d,4.0
AATS1i,143.79837135832648
AATS1m,126.47095767647058
AATS1p,2.2203765888235294
AATS1s,2.893700072621641
AATS1v,296.59750277543486
AATS2Z,32.21818181818182
AATS2d,3.618181818181818
AATS2i,147.13242859575345
AATS2m,122.05716321818181
AATS2p,2.0427647166336182
AATS2s,2.507694226212745
AATS2v,256.987025416858
AATS3Z,23.73846153846154
AATS3d,3.076923076923077
AATS3i,153.79049011345728
AATS3m,88.11650147692308
AATS3p,1.7007411865967998
AATS3s,2.2588793922127257
AATS3v,208.02983607814318
AATS4Z,22.37704918032787
AATS4d,2.80327868852459
AATS4i,156.91287458102212
AATS4m,80.65028218032788
AATS4p,1.6602416925137542
AATS4s,2.111465290427039
AATS4v,190.77119133777424
AATS5Z,24.568627450980394
AATS5d,2.9607843137254903
AATS5i,157.2782643213394
AATS5m,90.76396039215686
AATS5p,1.6980060723233332
AATS5s,2.1321713870733476
AATS5v,201.15068396676267
AATS6Z,23.40909090909091
AATS6d,3.0
AATS6i,157.82524666636343
AATS6m,85.5815880909091
AATS6p,1.6928789757645681
AATS6s,2.2167508417508417
AATS6v,202.41641027580647
AATS7Z,22.0
AATS7d,3.138888888888889
AATS7i,155.32725139788806
AATS7m,78.20110608333333
AATS7p,1.7255279226346945
AATS7s,2.4449588477366255
AATS7v,213.91332418907
AATS8Z,15.216216216216216
AATS8d,2.8378378378378377
AATS8i,156.38803668639878
AATS8m,52.79783867567566
AATS8p,1.4394826588944325
AATS8s,2.3233233233233235
AATS8v,183.56794285886517
AMID_C,1.5286952041548747
AMID_N,0.3224258627392458
AMID_O,0.0
AMID_X,0.0
AMID_h,0.5389675880415122
ATS0dv,208.88888888888889
ATS0pe,194.99259999999998
ATS0se,240.999862
ATS1dv,214.66666666666669
ATS1pe,218.60359999999997
ATS1se,261.94084399999997
ATS2dv,250.11111111111111
ATS2pe,347.1355
ATS2se,423.068663
ATS3dv,205.33333333333331
ATS3pe,394.1965
ATS3se,488.65811
ATS4dv,182.33333333333331
ATS4pe,367.2446
ATS4se,460.972768
ATS5dv,169.33333333333331
ATS5pe,309.3492
ATS5se,386.795612
ATS6dv,151.0
ATS6pe,267.71299999999997
ATS6se,334.588952
ATS7dv,129.0
ATS7pe,225.75350000000003
ATS7se,277.72888
ATS8dv,123.0
ATS8pe,219.882
ATS8se,273.87719599999997
ATSC0Z,472.875
ATSC0c,0.3477970186852294
ATSC0d,14.46875
ATSC0i,58.724170144629426
ATSC0m,2095.98858546875
ATSC0p,12.362588589303218
ATSC0s,12.550025720164609
ATSC0v,1751.8194672604732
ATSC1Z,30.9453125
ATSC1c,-0.11599912667432269
ATSC1d,2.689453125
ATSC1i,7.695450419019906
ATSC1m,146.05911890820306
ATSC1p,1.2609579464833616
ATSC1s,1.4959088863168712
ATSC1v,102.1934476976518
ATSC2Z,41.43359375
ATSC2c,-0.12162489513652705
ATSC2d,-2.8994140625
ATSC2i,-24.404782387089007
ATSC2m,133.52136385058603
ATSC2p,-2.533171794610843
ATSC2s,-4.5200523512517155
ATSC2v,-453.81993405921554
ATSC3Z,55.59765625
ATSC3c,0.12955970936539501
ATSC3d,-3.2958984375
ATSC3i,-8.113072226480492
ATSC3m,232.4607745478516
ATSC3p,-0.4971535980565691
ATSC3s,-4.9979624807098775
ATSC3v,-299.46881277150544
ATSC4Z,-154.04296875
ATSC4c,-0.11342348426905427
ATSC4d,0.5751953125
ATSC4i,-3.5051791369463725
ATSC4m,-656.8941586435546
ATSC4p,-2.5103767895735105
ATSC4s,1.8167398083847746
ATSC4v,-211.79102361354808
ATSC5Z,-12.33203125
ATSC5c,0.05543951716464303
ATSC5d,0.8779296875
ATSC5i,-1.977001888098986
ATSC5m,-26.837548153320398
ATSC5p,0.33861892660974513
ATSC5s,0.8771687992969831
ATSC5v,199.74271244121948
ATSC6Z,-84.453125
ATSC6c,0.03221438627832211
ATSC6d,-0.98828125
ATSC6i,3.0010805090451127
ATSC6m,-339.5489582070313
ATSC6p,-0.17489506629908214
ATSC6s,1.5934231395747602
ATSC6v,232.55102741925054
ATSC7Z,-212.296875
ATSC7c,-0.05612007026030451
ATSC7d,-4.08984375
ATSC7i,-1.6015767560808984
ATSC7m,-953.6938272148439
ATSC7p,-3.436917530415746
ATSC7s,-3.183143647119342
ATSC7v,-520.861722252058
ATSC8Z,-77.13671875
ATSC8c,0.009371805435429294
ATSC8d,-2.2607421875
ATSC8i,-6.36205824199617
ATSC8m,-350.0449805419921
ATSC8p,-1.9545706236883156
ATSC8s,1.2638955868484225
ATSC8v,-237.42057151893022
AXp-0d,0.6797896207661432
AXp-1d,0.4483722018081887
AXp-2d,0.2932827332983048
AXp-3d,0.19429980095384683
AXp-4d,0.1275420173412909
AXp-5d,0.0854346762054269
AXp-6d,0.05452231789823634
AXp-7d,0.03635792037255091
GATS1Z,0.7134082816314472
GATS1c,1.3423246104101858
GATS1d,0.81920975733706
GATS1i,0.8740609759266297
GATS1m,0.7059149992270969
GATS1p,0.7233573947025181
GATS1s,0.7907958928993726
GATS1v,0.7704243720893145
GATS2Z,1.0471150842284862
GATS2c,1.2170912014227184
GATS2d,1.168662870606715
GATS2i,1.2817718254757973
GATS2m,1.0417043132430086
GATS2p,1.17068554802077
GATS2s,1.2224355887104763
GATS2v,1.0469362255952228
GATS3Z,0.8875332967323452
GATS3c,0.8251289585977877
GATS3d,1.1536800132912444
GATS3i,1.0326351325426018
GATS3m,0.8906640046336424
GATS3p,0.9696233048194518
GATS3s,1.149781330441036
GATS3v,1.0366129145476817
GATS4Z,1.5239184791322697
GATS4c,1.1655919255064295
GATS4d,0.913217434408526
GATS4i,1.0853386895994668
GATS4m,1.4948229235849821
GATS4p,1.3565044742143741
GATS4s,1.016869062831647
GATS4v,1.0886985987819846
GATS5Z,1.2963464000456115
GATS5c,1.0893927553300509
GATS5d,0.9872527844831236
GATS5i,1.0798286795709235
GATS5m,1.2696810069318787
GATS5p,1.173418583508157
GATS5s,0.9955134635941841
GATS5v,0.9328333348766401
GATS6Z,1.4422416071900608
GATS6c,1.0821696873094058
GATS6d,1.1443157274690752
GATS6i,1.0411788052847455
GATS6m,1.409661836731001
GATS6p,1.2233849789867175
GATS6s,1.0623086245748636
GATS6v,0.9077043958155686
GATS7Z,1.485035392251887
GATS7c,1.446542126095166
GATS7d,1.1903047756179506
GATS7i,1.1196151181151137
GATS7m,1.4772309656271834
GATS7p,1.2767199577781738
GATS7s,1.4069812057597566
GATS7v,1.162618278179096
GATS8Z,0.8292003343549735
GATS8c,0.959170910539988
GATS8d,1.158134376276925
GATS8i,0.9827220428825775
GATS8m,0.8520964330953483
GATS8p,0.901656022957995
GATS8s,0.7407687637221705
GATS8v,1.0674126320219195
MATS1Z,0.06159132963256675
MATS1c,-0.313906223369514
MATS1d,0.17494600431965443
MATS1i,0.12333553368437501
MATS1m,0.06558595165274077
MATS1p,0.09599801377021225
MATS1s,0.11218417215537183
MATS1v,0.05490409840674427
MATS2Z,0.050979261288539635
MATS2c,-0.20346228274085681
MATS2d,-0.11659139996073042
MATS2i,-0.2417938998738339
MATS2m,0.03706373101839114
MATS2p,-0.11921818777087125
MATS2s,-0.20954926303479937
MATS2v,-0.15072368691055338
MATS3Z,0.05788242949226296
MATS3c,0.18339214572583612
MATS3d,-0.11214487456388103
MATS3i,-0.06801505845901719
MATS3m,0.054600596712752386
MATS3p,-0.019797839167233044
MATS3s,-0.19605819382228615
MATS3v,-0.08415867210576164
MATS4Z,-0.17088961401957853
MATS4c,-0.1710792244040703
MATS4d,0.020854725064617784
MATS4i,-0.03131219212705031
MATS4m,-0.16440939457374115
MATS4p,-0.10652453263057027
MATS4s,0.07593959208987713
MATS4v,-0.06342176798104474
MATS5Z,-0.016363193440209815
MATS5c,0.1000168993078847
MATS5d,0.038072248337780036
MATS5i,-0.021123700341269112
MATS5m,-0.008034035116826101
MATS5p,0.01718626935983797
MATS5s,0.04385492391493555
MATS5v,0.0715420527569677
MATS6Z,-0.12988729483574846
MATS6c,0.06736298273809051
MATS6d,-0.04967602591792657
MATS6i,0.03716704725163106
MATS6m,-0.1178177679925742
MATS6p,-0.010288817017168649
MATS6s,0.09233871055387827
MATS6v,0.09654420623933274
MATS7Z,-0.39906599700414136
MATS7c,-0.14342994395589106
MATS7d,-0.25125989920806335
MATS7i,-0.024242552592515728
MATS7m,-0.40445251099667007
MATS7p,-0.24711958848629656
MATS7s,-0.2254545992774687
MATS7v,-0.26428990327491575
MATS8Z,-0.14107922355345037
MATS8c,0.023304815182409695
MATS8d,-0.13513513513513514
MATS8i,-0.09369771642877149
MATS8m,-0.14443857513917172
MATS8p,-0.13673830898066847
MATS8s,0.08709933431982024
MATS8v,-0.11721339689412621
MAXaaN,4.347549547214049
MAXdsN,4.361155045351474
MAXssS,1.7582320011337866
MINaaN,4.347549547214049
MINdsN,4.361155045351474
MINssS,1.722352371504157
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,25.778444486239227
SpAD_D,176.37054551407238
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.9477099080372889
SssNH2,0
SsssAs,0
SsssCH,0.138401255563954
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,434
TMWC10,111.06512360076495
TSRW10,65.36786067038473
VE1_Dt,4.294477399266393
VE2_Dt,0.22602512627717858
VE3_Dt,2.0991837576667485
VR1_Dt,97.6620087869003
VR2_Dt,5.140105725626332
VR3_Dt,5.223366513782368
Xc-3dv,0.7045736213693562
Xc-4dv,0.0
Xc-5dv,0.04564354645876384
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.35549886030924205
Xch-7d,0.33435748114386765
Xp-0dv,11.824526406865903
Xp-1dv,7.857158736260345
Xp-2dv,6.3498501496827044
Xp-3dv,4.986955826786193
Xp-4dv,3.7181124119582827
Xp-5dv,2.730514510779503
Xp-6dv,1.7264081100166735
Xp-7dv,1.1456266762388316
Xpc-4d,1.7607219229340327
Xpc-5d,2.6567034896476125
Xpc-6d,3.464948456652605
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,34
nFRing,0
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,5.95518949124327
AATS0dv,6.527777777777778
AATS0pe,6.093518749999999
AATS0se,7.5312456875
AATS1dv,6.313725490196079
AATS1pe,6.429517647058823
AATS1se,7.704142470588234
AATS2dv,4.547474747474747
AATS2pe,6.311554545454545
AATS2se,7.69215750909091
AATS3dv,3.158974358974359
AATS3pe,6.064561538461539
AATS3se,7.517817076923078
AATS4dv,2.9890710382513657
AATS4pe,6.020403278688525
AATS4se,7.556930622950819
AATS5dv,3.3202614379084965
AATS5pe,6.065670588235294
AATS5se,7.5842276862745095
AATS6dv,3.4318181818181817
AATS6pe,6.084386363636363
AATS6se,7.604294363636364
AATS7dv,3.5833333333333335
AATS7pe,6.270930555555556
AATS7se,7.714691111111112
AATS8dv,3.324324324324324
AATS8pe,5.942756756756757
AATS8se,7.402086378378377
AATSC0Z,14.77734375
AATSC0c,0.010868656833913418
AATSC0d,0.4521484375
AATSC0i,1.8351303170196696
AATSC0m,65.49964329589844
AATSC0p,0.3863308934157256
AATSC0s,0.392188303755144
AATSC0v,54.74435835188979
AATSC1Z,0.91015625
AATSC1c,-0.00341173901983302
AATSC1d,0.0791015625
AATSC1i,0.22633677702999724
AATSC1m,4.2958564384765605
AATSC1p,0.037086998425981225
AATSC1s,0.043997320185790334
AATSC1v,3.0056896381662295
AATSC2Z,0.7533380681818181
AATSC2c,-0.0022113617297550374
AATSC2d,-0.05271661931818182
AATSC2i,-0.44372331612889104
AATSC2m,2.427661160919746
AATSC2p,-0.04605766899292442
AATSC2s,-0.08218277002275846
AATSC2v,-8.251271528349374
AATSC3Z,0.8553485576923077
AATSC3c,0.0019932262979291543
AATSC3d,-0.050706129807692304
AATSC3i,-0.12481649579200757
AATSC3m,3.576319608428486
AATSC3p,-0.007648516893177987
AATSC3s,-0.07689173047245966
AATSC3v,-4.6072125041770065
AATSC4Z,-2.525294569672131
AATSC4c,-0.001859401381459906
AATSC4d,0.009429431352459017
AATSC4i,-0.057461953064694635
AATSC4m,-10.768756699074666
AATSC4p,-0.041153717861860825
AATSC4s,0.029782619809586467
AATSC4v,-3.4719839936647228
AATSC5Z,-0.24180453431372548
AATSC5c,0.0010870493561694712
AATSC5d,0.017214307598039217
AATSC5i,-0.03876474290390169
AATSC5m,-0.5262264343788313
AATSC5p,0.006639586796269512
AATSC5s,0.017199388221509473
AATSC5v,3.9165237733572447
AATSC6Z,-1.9193892045454546
AATSC6c,0.000732145142689139
AATSC6d,-0.0224609375
AATSC6i,0.06820637520557074
AATSC6m,-7.71702177743253
AATSC6p,-0.003974887870433685
AATSC6s,0.03621416226306273
