DLiP-ID,T0022U
DLiP-Mol-ID,18100
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C23H25N5O6/c1-13(2)34-23(33)27-18(21(31)32)10-14-6-8-16(9-7-14)25-20(30)15-4-3-5-17(11-15)26-22-24-12-19(29)28-22/h3-9,11,13,18H,10,12H2,1-2H3,(H,25,30)(H,27,33)(H,31,32)(H2,24,26,28,29)"
Standard Inchi Key(RDKit),HAVKADYFCFXNIM-UHFFFAOYSA-N
Canonical SMILES(RDKit),CC(C)OC(=O)NC(Cc1ccc(NC(=O)c2cccc(NC3=NC(=O)CN3)c2)cc1)C(=O)O
SMILES(SDF),
MW(SDF),
MW(RDKit),467.482
MW Monoisotopic(RDKit),467.18048352
MolLogP(RDKit),1.9669
XLogP(SDF),
XLogP(CDK),2.715
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),11
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),5
HBD Lipinski(RDKit),5
PSA(SDF),
PSA(RDKit),158.22
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),34
QED Weighted(RDKit),0.394125790217559
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,31613121.010941617
qed,0.39412579021755945
Chi0,24.66456146007064
Chi1,16.189580941199036
TPSA,158.22
Chi0n,18.623384897588586
Chi0v,18.623384897588586
Chi1n,10.52083705970951
Chi1v,10.52083705970951
Chi2n,7.75790293063893
Chi2v,7.75790293063893
Chi3n,4.615611123709534
Chi3v,4.615611123709534
Chi4n,3.063707839068688
Chi4v,3.063707839068688
MolMR,124.78510000000004
MolWt,467.4820000000002
fr_SH,0
Kappa1,24.23672995980372
Kappa2,10.945676581040553
Kappa3,7.053132352976802
fr_ArN,0
fr_COO,1
fr_C_O,4
fr_C_S,0
fr_NH0,1
fr_NH1,4
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1113.0887221982857
MolLogP,1.9668999999999994
NOCount,11
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,1.592609944499888
SMR_VSA1,29.021539084928037
SMR_VSA2,0.0
SMR_VSA3,10.633577208012662
SMR_VSA4,4.992404732635669
SMR_VSA5,32.41410323920352
SMR_VSA6,17.178333613925236
SMR_VSA7,59.65783953108687
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
