DLiP-ID,T006LS
ATS8s,272.44444444444446
ATS8v,13958.152825711959
C1SP1,0
C1SP2,4
C1SP3,2
C2SP1,0
C2SP2,15
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.08695652173913043
GGI10,0.12039383736353433
JGI10,0.005472447152887925
JGT10,0.37020946390474463
Kier1,24.638671875
Kier2,13.52528256989887
Kier3,9.582616568583068
MAXdO,11.793199629653973
MID_C,47.150298514311714
MID_N,4.013840455219928
MID_O,9.586163744682281
MID_X,0.0
MID_h,13.600004199902209
MINdO,11.785869846309097
MPC10,60
MWC01,32.0
MWC02,4.990432586778736
MWC03,5.777652323222656
MWC04,6.597145701886651
MWC05,7.394493107219038
MWC06,8.213652703029998
MWC07,9.015419779605713
MWC08,9.833655042937448
MWC09,10.638040557154692
MWC10,11.455476420666043
NaaCH,11
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,3
NdssC,2
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.735920000000002
SRW02,4.174387269895637
SRW03,0.0
SRW04,5.43372200355424
SRW05,2.3978952727983707
SRW06,6.853299093186078
SRW07,4.442651256490317
SRW08,8.344029572407049
SRW09,6.259581464064923
SRW10,9.87225485010503
SaaCH,19.071977703338664
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.3420134766108225
SaasN,0
SdCH2,0
SddsN,0
SdsCH,4.281996344838362
SdssC,-0.8932029714880536
SdssS,0
SsCH3,1.9455383384789404
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.395040704517339
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.620761835412336
VE1_D,5.394741670478486
VE2_A,0.15402539451374453
VE2_D,0.17982472234928287
VE3_A,2.6291718796072385
VE3_D,2.7840370030952557
VR1_A,286.1236293126739
VR1_D,184.90146406796532
VR2_A,9.537454310422465
VR2_D,6.163382135598844
VR3_A,6.755036276410096
VR3_D,6.318435345190821
WPath,3419
Xc-3d,1.6825219847121649
Xc-4d,0.0
Xc-5d,0.0
Xc-6d,0.0
Xp-0d,21.183587508058327
Xp-1d,14.580520035918413
Xp-2d,12.706686729196884
Xp-3d,9.666496082794897
Xp-4d,7.5034665888511105
Xp-5d,5.433840076547882
Xp-6d,3.4282869830959797
Xp-7d,2.394120512065112
ZMIC0,97.57997456132253
ZMIC1,62.77974886031007
ZMIC2,33.14363025075814
ZMIC3,25.005397725113127
ZMIC4,24.467673984878974
ZMIC5,24.467673984878974
nAcid,0
nAtom,50
nBase,0
nRing,3
piPC1,3.817712325956905
piPC2,4.334017415487521
piPC3,4.794756953773458
piPC4,5.268180272127798
piPC5,5.628519990155654
piPC6,5.70232307691985
piPC7,5.916370512030894
piPC8,6.153397367377295
piPC9,6.324134922949434
AATS0Z,25.32
AATS0d,3.32
AATS0i,159.28719570374963
AATS0m,100.21256332000002
AATS0p,1.5734595619395997
AATS0s,5.033888888888889
AATS0v,238.6229172023668
AATS1Z,26.807692307692307
AATS1d,3.8076923076923075
AATS1i,144.9029684121423
AATS1m,102.76316123076923
AATS1p,1.8472391190384614
AATS1s,3.6522435897435903
AATS1v,278.2305341301686
AATS2Z,23.341463414634145
AATS2d,3.4878048780487805
AATS2i,150.71072043613836
AATS2m,87.77160054878048
AATS2p,1.597839781675561
AATS2s,3.7923441734417347
AATS2v,237.0756139330512
AATS3Z,18.857142857142858
AATS3d,2.938775510204082
AATS3i,156.7329089918464
AATS3m,68.07399783673469
AATS3p,1.380703259856561
AATS3s,3.6845238095238098
AATS3v,197.21583753840014
AATS4Z,16.90721649484536
AATS4d,2.731958762886598
AATS4i,159.8571610911766
AATS4m,61.01715146391753
AATS4p,1.2665040468998146
AATS4s,3.234822451317297
AATS4v,177.83568031366647
AATS5Z,18.53409090909091
AATS5d,2.8068181818181817
AATS5i,160.10401700362485
AATS5m,67.75705622727274
AATS5p,1.2835085906219887
AATS5s,3.813446969696969
AATS5v,184.84633701367795
AATS6Z,18.85542168674699
AATS6d,2.746987951807229
AATS6i,160.10111240045708
AATS6m,68.9684616746988
AATS6p,1.2879787616992409
AATS6s,3.8594377510040156
AATS6v,187.94845843540915
AATS7Z,18.0625
AATS7d,2.775
AATS7i,160.59235157440543
AATS7m,66.1080288625
AATS7p,1.2757758378697999
AATS7s,3.647569444444444
AATS7v,183.61326551266222
AATS8Z,18.19178082191781
AATS8d,2.7945205479452055
AATS8i,160.2903267289965
AATS8m,65.25603706849316
AATS8p,1.3275085862457945
AATS8s,3.732115677321157
AATS8v,191.20757295495835
AMID_C,1.5716766171437238
AMID_N,0.13379468184066426
AMID_O,0.3195387914894094
AMID_X,0.0
AMID_h,0.4533334733300736
ATS0dv,464.0
ATS0pe,324.0087
ATS0se,394.96299999999997
ATS1dv,444.0
ATS1pe,344.7521
ATS1se,409.87884799999995
ATS2dv,565.0
ATS2pe,540.8112
ATS2se,651.059876
ATS3dv,513.0
ATS3pe,639.6453
ATS3se,780.6233599999999
ATS4dv,457.0
ATS4pe,609.7856
ATS4se,753.0922640000001
ATS5dv,488.0
ATS5pe,567.2927
ATS5se,696.4599599999999
ATS6dv,468.0
ATS6pe,538.4306
ATS6se,659.865276
ATS7dv,394.0
ATS7pe,509.9306
ATS7se,627.9676199999999
ATS8dv,357.0
ATS8pe,478.80109999999996
ATS8se,585.8478560000001
ATSC0Z,367.12
ATSC0c,1.2730709375540508
ATSC0d,24.879999999999995
ATSC0i,73.81056910899795
ATSC0m,1739.4850843199997
ATSC0p,11.495343930187998
ATSC0s,78.0938888888889
ATSC0v,2420.654434254227
ATSC1Z,18.035199999999982
ATSC1c,-0.6047809345102547
ATSC1d,3.724800000000002
ATSC1i,-0.2338626570307023
ATSC1m,83.21277902719984
ATSC1p,-0.7852179385283171
ATSC1s,-5.000422222222221
ATSC1v,-29.254406042918816
ATSC2Z,-3.836800000000016
ATSC2c,-0.04994036000106182
ATSC2d,-8.403199999999996
ATSC2i,-13.016705150480494
ATSC2m,-27.201389324800097
ATSC2p,-2.208473575147117
ATSC2s,9.6588
ATSC2v,-341.0396251364833
ATSC3Z,-155.31520000000003
ATSC3c,0.127814786445719
ATSC3d,-4.924799999999999
ATSC3i,-7.579687265633664
ATSC3m,-737.4185669072001
ATSC3p,-2.0965789933770793
ATSC3s,-10.763466666666668
ATSC3v,-822.7294170166064
ATSC4Z,13.027199999999999
ATSC4c,-0.30235745532753827
ATSC4d,-2.1872000000000003
ATSC4i,-10.78883809552272
ATSC4m,62.226121699200014
ATSC4p,-1.1230098749283206
ATSC4s,-2.2249222222222196
ATSC4v,-42.298694256430196
ATSC5Z,28.788800000000005
ATSC5c,0.27597001226806406
ATSC5d,1.4512
ATSC5i,-8.655677274329284
ATSC5m,133.60351283679998
ATSC5p,-0.2158439746226803
ATSC5s,3.5497555555555547
ATSC5v,49.78719021039741
ATSC6Z,0.10079999999999956
ATSC6c,-0.0893122659252664
ATSC6d,0.2592000000000001
ATSC6i,-7.686376993181881
ATSC6m,5.770472148799968
ATSC6p,-0.5998758381622801
ATSC6s,-15.39585555555556
ATSC6v,28.639695950633772
ATSC7Z,50.888
ATSC7c,0.23267903941464527
ATSC7d,0.912
ATSC7i,-2.15525158070501
ATSC7m,247.572227328
ATSC7p,0.7902812492979998
ATSC7s,-8.37744444444445
ATSC7v,352.63270593463426
ATSC8Z,-132.5952
ATSC8c,-0.37715430192904986
ATSC8d,1.7952000000000001
ATSC8i,8.82238841632431
ATSC8m,-612.8561601872
ATSC8p,0.8877082763209193
ATSC8s,-30.614300000000004
ATSC8v,-195.72723600870432
AXp-0d,0.7061195836019443
AXp-1d,0.4556412511224504
AXp-2d,0.3099191885169972
AXp-3d,0.20567012942116802
AXp-4d,0.13642666525183839
AXp-5d,0.09056400127579803
AXp-6d,0.06121941041242821
AXp-7d,0.04127793986319159
GATS1Z,0.699441180414704
GATS1c,1.437748897339362
GATS1d,0.890041429631462
GATS1i,1.0893343278519385
GATS1m,0.7054311181950019
GATS1p,1.065112813588849
GATS1s,0.6018088844405457
GATS1v,0.9154061594203612
GATS2Z,0.869191438700179
GATS2c,1.1373309840382926
GATS2d,1.3329836875539178
GATS2i,1.1397058640806663
GATS2m,0.8727488516408033
GATS2p,1.0997450487601883
GATS2s,0.6267059367945157
GATS2v,1.0040156242950073
GATS3Z,1.1808128132490738
GATS3c,1.0892151562830006
GATS3d,1.0550643086816722
GATS3i,1.0510985351671802
GATS3m,1.1781401221678978
GATS3p,1.0557306461969662
GATS3s,1.0783849924236493
GATS3v,1.1034484133291997
GATS4Z,0.9858991582291136
GATS4c,1.1527958991584892
GATS4d,1.015182152683396
GATS4i,1.061943054996965
GATS4m,0.9859693196384647
GATS4p,1.0185726113660003
GATS4s,0.8721768734773315
GATS4v,0.9975053625054523
GATS5Z,0.9699423275025257
GATS5c,1.0130842960236006
GATS5d,0.9623465361005556
GATS5i,1.063119046585631
GATS5m,0.9680025757739037
GATS5p,0.9639661907947887
GATS5s,1.2353909500284233
GATS5v,0.9429668608527542
GATS6Z,1.013899791801768
GATS6c,1.1134350302276226
GATS6d,0.9847266881028941
GATS6i,1.0665309966291685
GATS6m,1.008213739812796
GATS6p,0.9776068486299634
GATS6s,1.6119875785394422
GATS6v,0.9330623527489871
GATS7Z,0.9326310198300283
GATS7c,0.8962503302478312
GATS7d,1.033963022508039
GATS7i,1.0113960653449077
GATS7m,0.9284777210953293
GATS7p,0.9150113515201452
GATS7s,1.4101282110564917
GATS7v,0.8791036593619861
GATS8Z,1.2542649635668377
GATS8c,1.2854415546357723
GATS8d,0.822853807866802
GATS8i,0.9420695741657973
GATS8m,1.2428194887472692
GATS8p,0.8821359190266519
GATS8s,1.616137036781137
GATS8v,0.9689133579300169
MATS1Z,0.047236703153024744
MATS1c,-0.4567853307955149
MATS1d,0.14395251051199615
MATS1i,-0.003046554743678106
MATS1m,0.04599768531929213
MATS1p,-0.06568026612950349
MATS1s,-0.061568175935497314
MATS1v,-0.011620508975456422
MATS2Z,-0.0063726089429122935
MATS2c,-0.02391967181620217
MATS2d,-0.20594463179358474
MATS2i,-0.10753223327594243
MATS2m,-0.00953512804015263
MATS2p,-0.11714571020462013
MATS2s,0.07541578834038451
MATS2v,-0.08590692995836356
MATS3Z,-0.2158489022106991
MATS3c,0.051223874345056326
MATS3d,-0.10099087866657917
MATS3i,-0.05239340960390868
MATS3m,-0.21629042186057762
MATS3p,-0.09305360208294099
MATS3s,-0.07032003020958115
MATS3v,-0.1734076127105059
MATS4Z,0.018291162416626042
MATS4c,-0.12242393869716293
MATS4d,-0.045314416415288244
MATS4i,-0.0753449921522349
MATS4m,0.01843954900943808
MATS4p,-0.05035700306717258
MATS4s,-0.01468574738912751
MATS4v,-0.009007254542039496
MATS5Z,0.044555656807781466
MATS5c,0.12316764031656327
MATS5d,0.03314089447529963
MATS5i,-0.06663000313763903
MATS5m,0.043639975716587474
MATS5p,-0.010668547430115825
MATS5s,0.02582668880181133
MATS5v,0.011686168771389647
MATS6Z,0.0001654033873563543
MATS6c,-0.04226203603223291
MATS6d,0.006275907488474803
MATS6i,-0.06273285306087252
MATS6m,0.0019984006030179195
MATS6p,-0.031436291862111956
MATS6s,-0.11876232458663916
MATS6v,0.007127340706621488
MATS7Z,0.08663379821311833
MATS7c,0.11423118330982951
MATS7d,0.02290996784565917
MATS7i,-0.018249855734772003
MATS7m,0.08895312956390664
MATS7p,0.04296746437608954
MATS7s,-0.06704625486415927
MATS7v,0.09104787452945445
MATS8Z,-0.2473813198327149
MATS8c,-0.20291474474414192
MATS8d,0.04942078139452937
MATS8i,0.08186811001388562
MATS8m,-0.2413153737636093
MATS8p,0.052892664285265255
MATS8s,-0.26850626762832897
MATS8v,-0.05538161448980035
MAXaaO,5.099664515388627
MAXdsN,3.8860044284180564
MAXssO,5.401719075891998
MINaaO,5.099664515388627
MINdsN,3.8860044284180564
MINssO,5.19453819088816
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,10
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,38.6125764638182
SpAD_D,472.2852893928695
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.13769261617932016
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,556
TMWC10,135.91596822250096
TSRW10,77.77782078250164
VE1_Dt,5.37988177046939
VE2_Dt,0.17932939234897965
VE3_Dt,2.7812786868511483
VR1_Dt,186.85628535323198
VR2_Dt,6.228542845107733
VR3_Dt,6.3289520825312024
Xc-3dv,0.5872971628447079
Xc-4dv,0.0
Xc-5dv,0.0
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.2687287392826324
Xch-7d,0.33227881227867345
Xp-0dv,16.278465597660585
Xp-1dv,9.131916292943421
Xp-2dv,6.2372467822575
Xp-3dv,3.7877475789082156
Xp-4dv,2.3734720013082677
Xp-5dv,1.383119830047305
Xp-6dv,0.6564005484677518
Xp-7dv,0.3388065141908913
Xpc-4d,2.8289078476306404
Xpc-5d,3.8362688752613883
Xpc-6d,4.587389460164643
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,52
nFRing,0
nHBAcc,6
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,6.552151190044897
AATS0dv,9.28
AATS0pe,6.480174
AATS0se,7.899259999999999
AATS1dv,8.538461538461538
AATS1pe,6.629848076923077
AATS1se,7.882285538461537
AATS2dv,6.890243902439025
AATS2pe,6.595258536585366
AATS2se,7.939754585365854
AATS3dv,5.23469387755102
AATS3pe,6.526992857142857
AATS3se,7.965544489795918
AATS4dv,4.711340206185567
AATS4pe,6.2864494845360825
AATS4se,7.763837773195878
AATS5dv,5.545454545454546
AATS5pe,6.446507954545454
AATS5se,7.914317727272726
AATS6dv,5.63855421686747
AATS6pe,6.487115662650603
AATS6se,7.950184048192771
AATS7dv,4.925
AATS7pe,6.3741325
AATS7se,7.849595249999998
AATS8dv,4.890410958904109
AATS8pe,6.558919178082191
AATS8se,8.025313095890413
AATSC0Z,7.3424000000000005
AATSC0c,0.025461418751081016
AATSC0d,0.49759999999999993
AATSC0i,1.476211382179959
AATSC0m,34.789701686399994
AATSC0p,0.22990687860375997
AATSC0s,1.561877777777778
AATSC0v,48.41308868508454
AATSC1Z,0.3468307692307689
AATSC1c,-0.011630402586735668
AATSC1d,0.07163076923076926
AATSC1i,-0.004497358789051968
AATSC1m,1.6002457505230738
AATSC1p,-0.015100344971698406
AATSC1s,-0.0961619658119658
AATSC1v,-0.5625847315945927
AATSC2Z,-0.04679024390243922
AATSC2c,-0.0006090287805007539
AATSC2d,-0.10247804878048776
AATSC2i,-0.15874030671317677
AATSC2m,-0.3317242600585378
AATSC2p,-0.026932604574964842
AATSC2s,0.11779024390243902
AATSC2v,-4.159019818737601
AATSC3Z,-1.584848979591837
AATSC3c,0.0013042325147522348
AATSC3d,-0.05025306122448979
AATSC3i,-0.07734374760850678
AATSC3m,-7.524679254155103
AATSC3p,-0.021393663197725298
AATSC3s,-0.10983129251700681
AATSC3v,-8.395198132822514
AATSC4Z,0.13430103092783505
AATSC4c,-0.003117087168325137
AATSC4d,-0.022548453608247424
AATSC4i,-0.11122513500538887
AATSC4m,0.6415064092701033
AATSC4p,-0.011577421391013615
AATSC4s,-0.022937342497136283
AATSC4v,-0.43606901295288863
AATSC5Z,0.32714545454545463
