DLiP-ID,T000BS
DLiP-Mol-ID,15763
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C23H21N3O5/c1-13-16(11-20(31-13)14-7-9-15(30-2)10-8-14)22(27)26-19(23(28)29)12-21-24-17-5-3-4-6-18(17)25-21/h3-11,19H,12H2,1-2H3,(H,24,25)(H,26,27)(H,28,29)/t19-/m1/s1"
Standard Inchi Key(RDKit),AXQQYBVKSOBJAU-LJQANCHMSA-N
Canonical SMILES(RDKit),COc1ccc(-c2cc(C(=O)N[C@H](Cc3nc4ccccc4[nH]3)C(=O)O)c(C)o2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),419.437
MW Monoisotopic(RDKit),419.148120772
MolLogP(RDKit),3.56562
XLogP(SDF),
XLogP(CDK),2.794
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),117.45
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),31
QED Weighted(RDKit),0.421575479014305
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,FKBP1A/FK506
Common Target Pref Name,FKBP1A/FK506
RDKit Descriptors
Ipc,14250664.667213988
qed,0.42157547901430475
Chi0,21.957454678884098
Chi1,14.93989204342512
TPSA,117.44999999999999
Chi0n,17.008029825938177
Chi0v,17.008029825938177
Chi1n,9.664909103545392
Chi1v,9.664909103545392
Chi2n,7.078069120689786
Chi2v,7.078069120689786
Chi3n,4.976250975738625
Chi3v,4.976250975738625
Chi4n,3.3368077998305727
Chi4v,3.3368077998305727
MolMR,114.12070000000004
MolWt,419.4370000000001
fr_SH,0
Kappa1,20.212868624630204
Kappa2,8.350734329479016
Kappa3,4.275776852195507
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,1
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1206.8307862167583
MolLogP,3.565620000000001
NOCount,8
fr_Ar_N,2
fr_COO2,1
fr_urea,0
BalabanJ,1.517929771688568
SMR_VSA1,23.84961565383774
SMR_VSA2,0.0
SMR_VSA3,15.284745645900749
SMR_VSA4,0.0
SMR_VSA5,19.386399651764595
SMR_VSA6,7.109797541277533
SMR_VSA7,71.74540702472586
SMR_VSA8,0.0
SMR_VSA9,17.07321074385534
fr_Al_OH,0
fr_Ar_NH,1
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,1
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,177.420731781176
NHOHCount,3
PEOE_VSA1,24.561308410647637
PEOE_VSA2,4.794537184071822
PEOE_VSA3,9.77851570501903
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,49.38830667892189
PEOE_VSA8,11.984273114623004
PEOE_VSA9,23.70665046820705
RingCount,4
