DLiP-ID,T003G2
DLiP-Mol-ID,20229
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C14H12O3/c15-14(16)10-11-5-4-8-13(9-11)17-12-6-2-1-3-7-12/h1-9H,10H2,(H,15,16)"
Standard Inchi Key(RDKit),LEMRHTTWKDVQEI-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(O)Cc1cccc(Oc2ccccc2)c1
SMILES(SDF),
MW(SDF),
MW(RDKit),228.247
MW Monoisotopic(RDKit),228.078644244
MolLogP(RDKit),3.106
XLogP(SDF),
XLogP(CDK),2.93
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),46.53
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),17
QED Weighted(RDKit),0.874109092605332
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,E1/E2
Common Target Pref Name,E1/E2
RDKit Descriptors
Ipc,8568.104385705978
qed,0.8741090926053324
Chi0,12.08757566981053
Chi1,8.237183443017882
TPSA,46.53
Chi0n,9.166969380320866
Chi0v,9.166969380320866
Chi1n,5.275136822201199
Chi1v,5.275136822201199
Chi2n,3.633034715274425
Chi2v,3.633034715274425
Chi3n,2.2327042917332847
Chi3v,2.2327042917332847
Chi4n,1.518179089419075
Chi4v,1.518179089419075
MolMR,64.29780000000002
MolWt,228.247
fr_SH,0
Kappa1,11.203022603757393
Kappa2,5.163787455051142
Kappa3,3.3441683860637843
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,505.88558878375915
MolLogP,3.1060000000000016
NOCount,3
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,2.1381217110688393
SMR_VSA1,14.637927532712578
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
