DLiP-ID,C001FL
AATSC5d,0.09738372093023256
AATSC5i,-0.0015276276080373069
AATSC5m,-16.03212672463811
AATSC5p,-0.03360177306874471
AATSC5s,-0.6319112922468251
AATSC5v,-0.4721087490372151
AATSC6Z,-0.07899934167215304
AATSC6c,-0.0013364582885926444
AATSC6d,-0.0907258064516129
AATSC6i,-0.2374198128235158
AATSC6m,0.414349918326202
AATSC6p,-0.02593017962502913
AATSC6s,0.2877824392401326
AATSC6v,-0.06211126822045944
AATSC7Z,1.0538033395176254
AATSC7c,0.005585954629973957
AATSC7d,-0.020833333333333332
AATSC7i,-0.017441520042651017
AATSC7m,5.555884546730053
AATSC7p,0.021685978835121685
AATSC7s,1.7767662160574413
AATSC7v,9.353428045280605
AATSC8Z,-5.121745249824068
AATSC8c,-0.003901819984219033
AATSC8d,0.010775862068965518
AATSC8i,-0.02203048594877805
AATSC8m,-23.49757885217276
AATSC8p,-0.04401076976252478
AATSC8s,-1.8738441160130868
AATSC8v,-9.00634886135145
ATS0are,189.2419
ATS1are,192.8399
ATS2are,296.597
ATS3are,325.7348000000001
ATS4are,336.319
ATS5are,277.69800000000004
ATS6are,201.33599999999998
ATS7are,220.43280000000001
ATS8are,198.032
ATSC0dv,137.20634920634922
ATSC0pe,4.161524999999999
ATSC0se,3.033889428571427
ATSC1dv,37.829931972789105
ATSC1pe,1.03795625
ATSC1se,0.7811235918367336
ATSC2dv,27.494331065759646
ATSC2pe,1.315287500000001
ATSC2se,0.9286296530612226
ATSC3dv,-63.725623582766445
ATSC3pe,-1.2809124999999995
ATSC3se,-0.8857681224489801
ATSC4dv,-77.86394557823128
ATSC4pe,-2.9519062500000004
ATSC4se,-2.0778322448979583
ATSC5dv,8.417233560090702
ATSC5pe,-1.0606062499999986
ATSC5se,-0.9227046938775507
ATSC6dv,63.918367346938794
ATSC6pe,1.3514187500000006
ATSC6se,0.6305507755102029
ATSC7dv,28.467120181405893
ATSC7pe,1.5705562499999988
ATSC7se,1.0744608163265303
ATSC8dv,-109.39229024943307
ATSC8pe,-3.010068750000002
ATSC8se,-1.6931089795918344
AXp-0dv,0.6081518866139526
AXp-1dv,0.35612537144897244
AXp-2dv,0.22422245042906722
AXp-3dv,0.13250234808163405
AXp-4dv,0.08457260478276114
AXp-5dv,0.052573253659003366
AXp-6dv,0.029006538227060067
AXp-7dv,0.017795447492936805
BertzCT,609.9029008027704
ECIndex,365
ETA_eta,13.300575062851916
GATS1dv,0.4007304249309866
GATS1pe,0.3287070037529759
GATS1se,0.3439036523040672
GATS2dv,0.6768605516769611
GATS2pe,0.48566957712774084
GATS2se,0.4965983085959328
GATS3dv,1.0932438685793613
GATS3pe,1.0003402598806928
GATS3se,0.9989249876608178
GATS4dv,1.2926001034379506
GATS4pe,1.4349752300220824
GATS4se,1.4376588737043485
GATS5dv,1.024344080582848
GATS5pe,1.2325476614886954
GATS5se,1.2680914191966286
GATS6dv,0.4662156110522308
GATS6pe,0.5285318211705503
GATS6se,0.6190677641293187
GATS7dv,0.8315279121618777
GATS7pe,0.7150372650760131
GATS7se,0.708729984963025
GATS8dv,1.8916888732866328
GATS8pe,1.893535795585545
GATS8se,1.7719927434057992
LogEE_A,3.8551921245429437
LogEE_D,89.28368414607303
MATS1dv,0.26620817309993766
MATS1pe,0.24081668503070722
MATS1se,0.2485879308797445
MATS2dv,0.12197452870048088
MATS2pe,0.1923837493728132
MATS2se,0.1863129311750485
MATS3dv,-0.2600925497454882
MATS3pe,-0.17236734129916312
MATS3se,-0.1634964491125161
MATS4dv,-0.31156599613468705
MATS4pe,-0.38943762485259764
MATS4se,-0.37600930129970467
MATS5dv,0.039947052936302095
MATS5pe,-0.16595534703777934
MATS5se,-0.1980398355315354
MATS6dv,0.4207729396486095
MATS6pe,0.2933146599678198
MATS6se,0.18772263990750265
MATS7dv,0.17604083406952445
MATS7pe,0.3202175120462285
MATS7se,0.300493391208723
MATS8dv,-0.7697904865244377
MATS8pe,-0.6983673715433817
MATS8se,-0.5388218489227518
MAXaaCH,1.4646598639455783
MAXaasC,0.8521156334179424
MAXddsN,-0.4930343909704482
MAXdssC,-0.09004535147392212
MAXsCH3,1.8470989073549013
MDEC-12,0.655002571330519
MDEC-13,1.1992118057488939
MDEC-22,4.251415002085969
MDEC-23,8.982035502288145
MDEC-33,2.669405622075089
MDEN-22,1.0
MDEN-23,0.21081851067789192
MDEO-11,0.6506976368304991
MINaaCH,1.3263847684135381
MINaasC,-0.02411914444381935
MINddsN,-0.4930343909704482
MINdssC,-0.09004535147392212
MINsCH3,1.8470989073549013
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.428571428571429
SM1_Dzi,1.0213503234682626
SM1_Dzm,2.4260146776085207
SM1_Dzp,-3.953152385493944
SM1_Dzv,-1.8397995685614275
SddssSe,0
SpAD_Dt,251.30341674718937
SpAbs_A,24.00206806016024
SpAbs_D,178.56736829214603
SpMAD_A,1.2632667400084336
SpMAD_D,9.398282541691898
SpMax_A,2.3079917619306682
SpMax_D,89.28368414607303
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,139.53
TpiPC10,7.353001840435309
VAdjMat,5.321928094887363
VE1_DzZ,4.298826192468017
VE1_Dzi,4.302216215550557
VE1_Dzm,4.298797761804183
VE1_Dzp,4.240377241012118
VE1_Dzv,4.274320889531919
VE2_DzZ,0.22625401012989563
VE2_Dzi,0.22643243239739777
VE2_Dzm,0.22625251377916752
VE2_Dzp,0.2231777495269536
VE2_Dzv,0.2249642573437852
VE3_DzZ,2.10019589311069
VE3_Dzi,2.1009841750647293
VE3_Dzm,2.100189279501166
VE3_Dzp,2.0865061233953135
VE3_Dzv,2.0944791196922843
VR1_DzZ,92.80763662713385
VR1_Dzi,92.19541146150179
VR1_Dzm,92.81017886357506
VR1_Dzp,96.80404517278924
VR1_Dzv,94.58431436334466
VR2_DzZ,4.884612454059676
VR2_Dzi,4.8523900769211465
VR2_Dzm,4.8847462559776345
VR2_Dzp,5.094949745936276
VR2_Dzv,4.978121808597088
VR3_DzZ,5.172382813819477
VR3_Dzi,5.165764248267682
VR3_Dzm,5.17241020597938
VR3_Dzp,5.214542668556887
VR3_Dzv,5.191345538369576
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06123724356957946
Xch-6dv,0.16401502134735724
Xch-7dv,0.15581078636676887
Xpc-4dv,1.3814603466311195
Xpc-5dv,1.714372597208271
Xpc-6dv,1.707103180864081
Zagreb1,94.0
Zagreb2,106.0
fragCpx,58.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,2
nBondsM,13
nBondsO,20
nBondsS,16
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.758639285714286
AATS1are,6.649651724137931
AATS2are,6.447760869565217
AATS3are,6.5146960000000025
AATS4are,6.594490196078432
AATS5are,6.458093023255815
AATS6are,6.494709677419355
AATS7are,6.6797818181818185
AATS8are,6.828689655172414
AATSC0dv,4.900226757369615
AATSC0pe,0.14862589285714284
AATSC0se,0.10835319387755096
AATSC1dv,1.3044804128547967
AATSC1pe,0.035791594827586204
AATSC1se,0.026935296270232195
AATSC2dv,0.5977028492556444
AATSC2pe,0.028593206521739155
AATSC2se,0.02018760115350484
AATSC3dv,-1.2745124716553289
AATSC3pe,-0.025618249999999988
AATSC3se,-0.017715362448979602
AATSC4dv,-1.5267440309457114
AATSC4pe,-0.05788051470588236
AATSC4se,-0.04074180872348938
AATSC5dv,0.19574961767652796
AATSC5pe,-0.024665261627906946
AATSC5se,-0.02145824869482676
AATSC6dv,2.0618828176431867
AATSC6pe,0.04359415322580647
AATSC6se,0.02034034759710332
AATSC7dv,0.8626400054971483
AATSC7pe,0.0475926136363636
AATSC7se,0.03255941867656153
AATSC8dv,-3.7721479396356234
AATSC8pe,-0.10379547413793111
AATSC8se,-0.058383068261787394
AETA_eta,0.7000302664658903
ATSC0are,4.664324999999997
ATSC1are,1.3236562499999995
ATSC2are,1.2959875000000003
ATSC3are,-1.4802374999999994
ATSC4are,-3.0980812499999995
ATSC5are,-1.074731249999999
ATSC6are,1.5138937499999996
ATSC7are,1.6753812499999994
ATSC8are,-3.2664187499999997
BCUTZ-1h,16.006071780060946
BCUTZ-1l,5.692610269463981
BCUTc-1h,0.4570181017939845
BCUTc-1l,-0.3877258676320236
BCUTd-1h,3.141080943341395
BCUTd-1l,0.9727415956085717
BCUTi-1h,14.690837776652103
BCUTi-1l,10.305645470259682
BCUTm-1h,32.06349078658615
BCUTm-1l,11.7043563127569
BCUTp-1h,2.9425426669288752
BCUTp-1l,0.6692260561102412
BCUTs-1h,8.001936525412576
BCUTs-1l,0.599245938615599
BCUTv-1h,24.443378460826306
BCUTv-1l,14.651573909065462
BalabanJ,1.6513043023499852
Diameter,12
ETA_beta,25.5
GATS1are,0.31626818161403786
GATS2are,0.5101283353595831
GATS3are,1.0088520847067906
GATS4are,1.4126840747715532
GATS5are,1.2085963234790948
GATS6are,0.523347170345673
GATS7are,0.7276557116566122
GATS8are,1.8935969779417028
HybRatio,0.18181818181818182
Lipinski,True
LogEE_Dt,125.65170837359469
MATS1are,0.27399740177506565
MATS2are,0.1691267131946723
MATS3are,-0.17771767619108877
MATS4are,-0.364663129807888
MATS5are,-0.1500377868180283
MATS6are,0.2931587964444602
MATS7are,0.3047677008057128
MATS8are,-0.6761500583020388
MAXssCH2,0.24250425170068035
MINssCH2,0.24250425170068035
NsssssAs,0
RotRatio,0.25
SM1_Dzpe,1.2829712362301104
SM1_Dzse,1.308985588312312
SMR_VSA1,9.717848232889493
SMR_VSA2,0.0
SMR_VSA3,10.197363616602075
SMR_VSA4,0.0
SMR_VSA5,11.263392880364169
SMR_VSA6,5.752853606746789
SMR_VSA7,44.95086173116177
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,114.3683584081557
SpAD_Dzi,144.8919462622111
SpAD_Dzm,114.37020347479593
SpAD_Dzp,158.90193038904465
SpAD_Dzv,155.70387010021503
SpAbs_Dt,251.30341674718937
SpDiam_A,4.604331649044323
SpDiam_D,138.7219851959119
SpMAD_Dt,13.226495618273125
SpMax_Dt,125.65170837359469
SsssssAs,0
VE1_Dzpe,4.301535306558196
VE1_Dzse,4.301092706878786
VE2_Dzpe,0.22639659508201032
VE2_Dzse,0.2263733003620414
VE3_Dzpe,2.1008258931822197
VE3_Dzse,2.10072299446822
VMcGowan,194.2799999999999
VR1_Dzpe,92.2858369678443
VR1_Dzse,92.36814639980632
VR2_Dzpe,4.857149314097069
VR2_Dzse,4.86148138946349
VR3_Dzpe,5.166744570271725
VR3_Dzse,5.16763606945211
mZagreb1,6.916666666666667
mZagreb2,4.222222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,22
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.16658303571428562
AATSC1are,0.045643318965517224
AATSC2are,0.02817364130434783
AATSC3are,-0.02960474999999999
AATSC4are,-0.06074669117647058
AATSC5are,-0.024993749999999978
AATSC6are,0.0488352822580645
AATSC7are,0.050769128787878766
AATSC8are,-0.11263512931034482
AETA_beta,1.3421052631578947
BCUTdv-1h,7.004118012233097
BCUTdv-1l,0.6508107696234424
BCUTpe-1h,3.5530287772161215
BCUTpe-1l,2.241114878161284
BCUTse-1h,3.756900009132914
BCUTse-1l,2.437080406391648
ETA_alpha,9.366666666666665
ETA_dBeta,2.5
ETA_eta_B,0.35566291430929553
ETA_eta_F,15.687893756421225
ETA_eta_L,4.161589862580968
ETA_eta_R,28.98846881927314
ETA_psi_1,0.5403846153846155
LabuteASA,116.56904431736888
LogEE_DzZ,57.10503148494834
LogEE_Dzi,72.49972841128809
LogEE_Dzm,57.10447312038745
LogEE_Dzp,78.48346883231538
LogEE_Dzv,77.56144038138729
PEOE_VSA1,0.0
PEOE_VSA2,14.908855452837393
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,10.197363616602075
PEOE_VSA6,23.098670827325854
PEOE_VSA7,19.056471336613843
PEOE_VSA8,17.696185628620217
PEOE_VSA9,10.67616465556446
SM1_Dzare,1.364965786602995
SpAD_Dzpe,141.45444153324905
SpAD_Dzse,139.29973127486693
SpAbs_DzZ,112.84978871698996
SpAbs_Dzi,143.97810649910795
SpAbs_Dzm,112.8537158798285
SpAbs_Dzp,160.97438424045595
SpAbs_Dzv,156.96268033133595
SpDiam_Dt,182.60540339468184
SpMAD_DzZ,6.019387284639774
SpMAD_Dzi,7.625891908537426
SpMAD_Dzm,6.019484393410312
SpMAD_Dzp,8.363259494160245
SpMAD_Dzv,8.194940531590264
SpMax_DzZ,57.10503148494834
SpMax_Dzi,72.49972841128809
SpMax_Dzm,57.10447312038745
SpMax_Dzp,78.48346883231538
SpMax_Dzv,77.56144038138729
VE1_Dzare,4.302107803550637
VE2_Dzare,0.2264267265026651
VE3_Dzare,2.1009589756418148
VR1_Dzare,92.19397250330245
VR2_Dzare,4.852314342279076
VR3_Dzare,5.1657486404472275
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4929824561403508
AETA_dBeta,0.13157894736842105
AETA_eta_B,0.018719100753120818
AETA_eta_F,0.8256786187590118
AETA_eta_L,0.21903104539899831
AETA_eta_R,1.5257088852249021
BCUTare-1h,3.6075523913688534
BCUTare-1l,2.191315126565761
ETA_beta_s,11.5
ETA_dPsi_A,0.1736153846153845
ETA_dPsi_B,0.0
ETA_eta_BR,0.5276629143092955
ETA_eta_FL,4.8969607854828325
ETA_eta_RL,9.0585506480638
LogEE_Dzpe,70.79474556853138
LogEE_Dzse,69.71875961576569
PEOE_VSA10,5.007623696852765
PEOE_VSA11,10.122900627038485
PEOE_VSA12,0.0
PEOE_VSA13,5.687386274683562
SlogP_VSA1,0.0
SlogP_VSA2,26.656773218531473
SlogP_VSA3,0.0
SlogP_VSA4,17.038055468456196
SlogP_VSA5,15.365612372621584
SlogP_VSA6,28.605123954519986
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,142.32400444252062
SpAbs_Dzpe,140.3065199008327
SpAbs_Dzse,138.1285336432191
SpDiam_DzZ,90.41958484334867
SpDiam_Dzi,116.32841498215896
SpDiam_Dzm,90.41613743100638
SpDiam_Dzp,118.09275712803289
SpDiam_Dzv,119.40181328378364
SpMAD_Dzpe,7.444970607013108
SpMAD_Dzse,7.331564803940364
SpMax_Dzpe,70.79474556853138
SpMax_Dzse,69.71875961576569
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.6052631578947368
AETA_eta_BR,0.027771732332068182
AETA_eta_FL,0.257734778183307
AETA_eta_RL,0.4767658235823053
DetourIndex,1156
EState_VSA1,4.923311048817671
EState_VSA2,17.22348482779529
EState_VSA3,5.563451491696996
EState_VSA4,9.347279377526311
EState_VSA5,47.36413910117229
EState_VSA6,0.0
EState_VSA7,6.923737199690624
EState_VSA8,10.197363616602075
EState_VSA9,0.0
ETA_beta_ns,14.0
ETA_shape_p,0.1601423487544484
ETA_shape_x,0.0
ETA_shape_y,0.30960854092526696
GhoseFilter,True
LogEE_Dzare,71.23384252581837
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,141.10271926503373
SpDiam_Dzpe,113.1355617754621
SpDiam_Dzse,111.13365202870881
SpMAD_Dzare,7.490737075922138
SpMax_Dzare,71.23384252581837
TopoPSA(NO),85.99
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.7432978500041993
VSA_EState9,49.01003356657172
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7368421052631579
EState_VSA10,14.908855452837393
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0070175438596491915
FilterItLogS,-3.683425324479691
SpDiam_Dzare,114.10993831511618
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.7154761904761905
ETA_epsilon_2,0.9122807017543857
ETA_epsilon_3,0.4381818181818185
ETA_epsilon_4,0.6421568627450982
ETA_epsilon_5,0.9122807017543857
AETA_beta_ns_d,0.05263157894736842
ETA_dEpsilon_A,0.277294372294372
ETA_dEpsilon_B,0.07331932773109229
ETA_dEpsilon_C,-0.2039750445632797
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7368421052631579
MDEDescriptor,"0.0,0.655002571330519,1.1992118057488939,0.0,4.251415002085969,8.982035502288145,0.0,2.669405622075089,0.0,0.0,0.6506976368304991,0.0,0.0,0.0,0.0,0.0,1.0,0.21081851067789192,0.0"
APolDescriptor,36.867137
BCUTDescriptor,"11.997979646491215,31.973790128266113,-0.29281239178763646,0.19441544590322518,3.6961369525303076,12.051943231166003"
BPolDescriptor,17.932862999999998
TPSADescriptor,139.53000000000003
ALOGPDescriptor,"3.0736,9.44701696,72.5066"
XLogPDescriptor,2.8950000000000005
VAdjMaDescriptor,5.321928094887363
WeightDescriptor,295.00853322
ChiPathDescriptor,"13.828062645816686,9.0585506480638,8.257760587281691,6.397716732378956,4.702124936443217,3.227356694004367,2.0979461956993024,1.5501653688741002,11.38402815384242,7.121629572430991,6.044212018901951,4.248817323692051,3.0443211533299164,2.0175661889288934,1.114252679443899,0.6934608673276558"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.2845177968644246,0.23848394329714995,0.0,0.0,0.061237243569579464,0.16401502134735724,0.16156375251083963"
AtomCountDescriptor,28
BondCountDescriptor,20
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.395168206888927,0.0,0.2845177968644246,0.0,0.8826247225573461,0.0,0.024056261216234408,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,6,1,2,0,0,0"
ZagrebIndexDescriptor,94.0
LargestChainDescriptor,13
MannholdLogPDescriptor,1.79
WeightedPathDescriptor,"37.89102630940715,1.9942645426003764,22.441731645721884,7.389022303807327,9.010518198305508"
FractionalPSADescriptor,0.4729693696553068
WienerNumbersDescriptor,"819.0,24.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.8379772484709904,3.404886264089847,3.40520772176662,1.3593693170784433,1.6999923609312095,1.6064342066981838"
FractionalCSP3Descriptor,0.18181818181818182
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.39,7.135802469135802,4.5"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,499.08
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.18181818181818182
AutocorrelationDescriptorMass,"34.658854087352296,28.97668209029554,45.74143587059584,36.33648993185051,28.50233045768121"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.2850523347766275,-0.06684353711049508,-0.05591929026268986,0.03047259959075959,-0.06550619109979887"
EccentricConnectivityIndexDescriptor,365
AutocorrelationDescriptorPolarizability,"1328.8752158409154,1501.3616280741355,1931.46614967442,1618.5710211198098,1291.7254179066692"
