DLiP-ID,C0004J
DLiP-Mol-ID,30264
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H26N2O3/c1-22(16-6-3-2-4-7-16)20(24)8-5-13-25-17-10-11-18-15(14-17)9-12-19(23)21-18/h9-12,14,16H,2-8,13H2,1H3,(H,21,23)"
Standard Inchi Key(RDKit),UIAYVIIHMORPSJ-UHFFFAOYSA-N
Canonical SMILES(RDKit),CN(C(=O)CCCOc1ccc2nc(O)ccc2c1)C1CCCCC1
SMILES(SDF),
MW(SDF),
MW(RDKit),342.439
MW Monoisotopic(RDKit),342.194342692
MolLogP(RDKit),3.8905
XLogP(SDF),
XLogP(CDK),4.02
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),62.66
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),25
QED Weighted(RDKit),0.809089762880408
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,573415.4365221403
qed,0.8090897628804076
Chi0,17.648053602125596
Chi1,12.131030293135236
TPSA,62.66000000000001
Chi0n,14.77909323205774
Chi0v,14.77909323205774
Chi1n,9.115530547062257
Chi1v,9.115530547062257
Chi2n,6.772450387906921
Chi2v,6.772450387906921
Chi3n,4.96547907188337
Chi3v,4.96547907188337
Chi4n,3.4444313955499033
Chi4v,3.4444313955499033
MolMR,97.77980000000007
MolWt,342.43900000000025
fr_SH,0
Kappa1,17.520698585454607
Kappa2,8.18729847053333
Kappa3,4.618877413905631
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,725.9530883269229
MolLogP,3.890500000000003
NOCount,5
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,1.444392256591552
SMR_VSA1,14.637927532712576
SMR_VSA2,0.0
SMR_VSA3,9.883888251797686
SMR_VSA4,0.0
SMR_VSA5,50.987592189630035
SMR_VSA6,13.654553947190108
SMR_VSA7,30.33183534230805
SMR_VSA8,0.0
SMR_VSA9,11.629500169719275
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,1
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,148.1703824889622
NHOHCount,1
PEOE_VSA1,14.743300079491233
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,19.26246486877803
PEOE_VSA7,43.52793314262446
PEOE_VSA8,30.962925717677567
PEOE_VSA9,12.123582682129179
RingCount,3
SMR_VSA10,16.810104661432565
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,342.194342692
NumHDonors,1
PEOE_VSA10,5.749511833283905
PEOE_VSA11,0.0
PEOE_VSA12,11.787168065786876
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,40.59399015232796
SlogP_VSA3,4.794537184071822
SlogP_VSA4,0.0
SlogP_VSA5,44.94575136048208
SlogP_VSA6,30.33183534230805
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
