DLiP-ID,C00203
DLiP-Mol-ID,27387
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H19NO4S/c23-21(24)19-11-13-20(14-12-19)27(25,26)22(15-17-7-3-1-4-8-17)16-18-9-5-2-6-10-18/h1-14H,15-16H2,(H,23,24)"
Standard Inchi Key(RDKit),AYAKDXHPTOEADO-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(O)c1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccccc2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),381.453
MW Monoisotopic(RDKit),381.103479088
MolLogP(RDKit),3.7759
XLogP(SDF),
XLogP(CDK),4.145
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),74.68
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),27
QED Weighted(RDKit),0.675885764117146
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,1331342.7719890275
qed,0.6758857641171457
Chi0,19.277810114122513
Chi1,12.964363626468568
TPSA,74.67999999999999
Chi0n,14.52453768388323
Chi0v,15.341034264810956
Chi1n,8.38005933069429
Chi1v,9.820122659494931
Chi2n,6.073826872047926
Chi2v,8.011761851989595
Chi3n,4.142548090421318
Chi3v,5.948467108384982
Chi4n,2.718523686958037
Chi4v,4.134747546109667
MolMR,102.71810000000002
MolWt,381.4530000000001
fr_SH,0
Kappa1,18.819906135190816
Kappa2,8.157624283361871
Kappa3,4.609346105789257
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,959.5668491317459
MolLogP,3.7759000000000027
NOCount,5
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,1.951781242786873
SMR_VSA1,18.318861563241466
SMR_VSA2,0.0
SMR_VSA3,4.305215991296234
SMR_VSA4,0.0
SMR_VSA5,17.984996287342927
SMR_VSA6,0.0
SMR_VSA7,101.61949343355357
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,158.11678328967307
NHOHCount,1
PEOE_VSA1,5.106527394840706
PEOE_VSA2,0.0
PEOE_VSA3,13.212334168400758
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,60.6636706846161
PEOE_VSA7,35.392371257240434
PEOE_VSA8,13.08951281182515
PEOE_VSA9,10.45893496721477
RingCount,3
SMR_VSA10,15.992596441359433
fr_Al_COO,0
fr_Ar_COO,1
fr_ketone,0
