DLiP-ID,C0050S
DLiP-Mol-ID,36010
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C12H8Cl2O4/c1-17-5-3-4-6(18-2)8-7(5)11(15)9(13)10(14)12(8)16/h3-4H,1-2H3"
Standard Inchi Key(RDKit),DRGCWMGLVXZPIZ-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1ccc(OC)c2c1C(=O)C(Cl)=C(Cl)C2=O
SMILES(SDF),
MW(SDF),
MW(RDKit),287.098
MW Monoisotopic(RDKit),285.979964096
MolLogP(RDKit),2.772
XLogP(SDF),
XLogP(CDK),2.424
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),52.6
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),18
QED Weighted(RDKit),0.83889712873672
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Voltage-gated N-type calcium channel alpha-1B subunit/Amyloid beta A4 precursor protein-binding family A member 1
Common Target Pref Name,Voltage-gated N-type calcium channel alpha-1B subunit/Amyloid beta A4 precursor protein-binding family A member 1
RDKit Descriptors
Ipc,11561.499859239326
qed,0.8388971287367201
Chi0,13.4472292782632
Chi1,8.523274467653716
TPSA,52.6
Chi0n,9.543622646253157
Chi0v,11.055480538290068
Chi1n,4.921641237387639
Chi1v,5.677570183406093
Chi2n,3.506295927492547
Chi2v,4.262224873511002
Chi3n,2.6142428639899893
