DLiP-ID,C001CM
SdS,0
Spe,59.38039215686274
SsF,0
SsI,0
Sse,61.584122359796076
StN,0
fMF,0.3770491803278688
nBr,0
nCl,1
BIC0,0.2773237000445849
BIC1,0.5465955971160255
BIC2,0.6840990109741086
BIC3,0.8104360011759038
BIC4,0.847633892020227
BIC5,0.847633892020227
CIC0,4.219670907165314
CIC1,2.5582834972384316
CIC2,1.7098977462917748
CIC3,0.9304079918387469
CIC4,0.7008997951174347
CIC5,0.7008997951174347
GGI1,7.0
GGI2,3.333333333333335
GGI3,1.625
GGI4,1.8933333333333338
GGI5,0.5555555555555556
GGI6,0.523265306122449
GGI7,0.2899305555555556
GGI8,0.18468127991937514
GGI9,0.15625
JGI1,0.2
JGI2,0.07092198581560288
JGI3,0.036111111111111115
JGI4,0.04982456140350877
JGI5,0.0154320987654321
JGI6,0.018688046647230325
JGI7,0.011151175213675214
JGI8,0.007387251196775006
JGI9,0.007102272727272728
MIC0,20.561531786367418
MIC1,34.628911650338026
MIC2,41.32864542975843
MIC3,43.91814159405036
MIC4,44.5102399547061
MIC5,44.5102399547061
MPC2,47
MPC3,57
MPC4,74
MPC5,100
MPC6,100
MPC7,114
MPC8,131
MPC9,146
Mare,0.9841311475409837
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,1
NsLi,0
NsOH,2
NsSH,0
NssO,0
NssS,1
NtCH,0
NtsC,0
RNCG,0.1642915302454479
RPCG,0.1127415612860231
SIC0,0.2885082128929183
SIC1,0.5686398922044144
SIC2,0.7116888425555494
SIC3,0.8431210254505929
SIC4,0.8818191136744129
SIC5,0.8818191136744129
SaaN,0
SaaO,0
SaaS,0
Sare,60.03200000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,6.28969506896116
SsLi,0
SsOH,15.624444444444444
SsSH,0
SssO,0
SssS,1.8404651768752596
StCH,0
StsC,0
TIC0,104.37505225425193
TIC1,205.71968425979176
TIC2,257.4712150675378
TIC3,305.0200900891725
TIC4,319.0200900891726
TIC5,319.0200900891726
Vabc,439.1338790507578
WPol,45
apol,70.33820399999998
bpol,37.92579600000002
nRot,6
ABCGG,20.148113834906738
ATS0Z,1840.0
ATS0d,192.0
ATS0i,9871.773369495973
ATS0m,7387.794947000002
ATS0p,98.74797733577198
ATS0s,287.42539247066
ATS0v,13731.004308752175
ATS1Z,1720.0
ATS1d,237.0
ATS1i,9226.278854662705
ATS1m,6566.790490000003
ATS1p,118.22774803200004
ATS1s,194.6255144032922
ATS1v,16761.483268610806
ATS2Z,2559.0
ATS2d,372.0
ATS2i,16875.589334406388
ATS2m,9619.247941000005
ATS2p,176.92527670849
ATS2s,355.3858024691357
ATS2v,24122.51699443783
ATS3Z,2710.0
ATS3d,418.0
ATS3i,22497.414285385174
ATS3m,9791.781509999995
ATS3p,210.22587211782894
ATS3s,346.01440329218104
ATS3v,26982.640970465254
ATS4Z,2347.0
ATS4d,391.0
ATS4i,24253.28707890163
ATS4m,8282.166912999995
ATS4p,202.25522597341302
ATS4s,323.16563786008226
ATS4v,24978.870161417675
ATS5Z,2331.0
ATS5d,358.0
ATS5i,23230.52956448824
ATS5m,8450.589132000001
ATS5p,184.97848175335605
ATS5s,413.99462734339266
ATS5v,22767.46895927714
ATS6Z,1800.0
ATS6d,311.0
ATS6i,19863.16225813701
ATS6m,6260.154114000001
ATS6p,161.930176699772
ATS6s,250.41255144032925
ATS6v,19774.278691945074
ATS7Z,1660.0
ATS7d,287.0
ATS7i,18414.018918587994
ATS7m,5851.688587999998
ATS7p,143.835715184866
ATS7s,203.69753086419752
ATS7v,17484.109648043865
ATS8Z,1560.0
ATS8d,254.0
ATS8i,14842.588950314037
ATS8m,5556.0102849999985
ATS8p,133.20797097698
ATS8s,176.20987654320984
ATS8v,16401.125566577317
C1SP1,0
C1SP2,2
C1SP3,6
C2SP1,0
C2SP2,14
C2SP3,1
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.3333333333333333
GGI10,0.13182328333843485
JGI10,0.00878821888922899
JGT10,0.4254067217698371
Kier1,27.58530612244898
Kier2,13.921231326392032
Kier3,8.86426592797784
MAXdO,9.553611111111111
MINdO,9.553611111111111
MPC10,139
MWC01,35.0
MWC02,5.10594547390058
MWC03,5.921578419643816
MWC04,6.78332520060396
MWC05,7.631916513071252
MWC06,8.504107951867582
MWC07,9.371523409567573
MWC08,10.252064798437244
MWC09,11.131650404163263
MWC10,12.01905005617757
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,2
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,3
NsssP,0
SLogP,4.2920000000000025
SRW02,4.2626798770413155
SRW03,0.0
SRW04,5.556828061699537
SRW05,0.0
SRW06,7.0431599159883405
SRW07,0.0
SRW08,8.632484235750972
SRW09,0.0
SRW10,10.286400256173781
SaaCH,14.92635962744789
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,5.9839236408266
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.1157407407407405
SdssC,-2.514074074074074
SdssS,0
SsCH3,2.2086733306722692
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,7.443900758671832
SsssP,0
WPath,20000001618
Xc-3d,2.3395526191464797
Xc-4d,0.0
Xc-5d,0.24719387459906544
Xc-6d,0.0
Xp-0d,23.794317972067567
Xp-1d,15.829407595892901
Xp-2d,14.371951985107243
Xp-3d,10.590172431782522
Xp-4d,8.458473682790284
Xp-5d,7.684802273911917
Xp-6d,4.715041661099826
Xp-7d,3.4635463785395553
ZMIC0,106.62888813032482
ZMIC1,65.46099880429044
ZMIC2,43.40745257399321
ZMIC3,34.56113841467703
ZMIC4,32.51727952610296
ZMIC5,32.51727952610296
nAcid,2
nAtom,61
nBase,2
nRing,4
piPC1,3.8066624897703196
piPC2,4.30406509320417
piPC3,4.74493212836325
piPC4,5.229770824012927
piPC5,5.794536837924666
piPC6,5.928258471204189
piPC7,6.314340304821167
piPC8,6.73444301634577
piPC9,7.075623935637592
AATS0Z,30.16393442622951
AATS0d,3.1475409836065573
AATS0i,161.83235031960612
AATS0m,121.11139257377053
AATS0p,1.6188193005864258
AATS0s,4.711891679846885
AATS0v,225.09843129101927
AATS1Z,27.3015873015873
AATS1d,3.761904761904762
AATS1i,146.44887070893182
AATS1m,104.23476968253973
AATS1p,1.8766309211428578
AATS1s,3.0892938794173364
AATS1v,266.0552899779493
AATS2Z,23.694444444444443
AATS2d,3.4444444444444446
AATS2i,156.25545680005914
AATS2m,89.06711056481487
AATS2p,1.6381970065600926
AATS2s,3.290609282121627
AATS2v,223.3566388373873
AATS3Z,19.08450704225352
AATS3d,2.943661971830986
AATS3i,158.4324949675012
AATS3m,68.95620781690137
AATS3p,1.4804638881537249
AATS3s,2.436721149944937
AATS3v,190.01859838355813
AATS4Z,15.44078947368421
AATS4d,2.5723684210526314
AATS4i,159.5610992033002
AATS4m,54.48794021710523
AATS4p,1.3306264866671909
AATS4s,2.126089722763699
AATS4v,164.33467211458998
AATS5Z,16.1875
AATS5d,2.486111111111111
AATS5i,161.32312197561276
AATS5m,58.684646750000006
AATS5p,1.2845727899538615
AATS5s,2.874962689884671
AATS5v,158.10742332831347
AATS6Z,14.516129032258064
AATS6d,2.5080645161290325
AATS6i,160.18679240433073
AATS6m,50.48511382258065
AATS6p,1.3058885217723548
AATS6s,2.019456060002655
AATS6v,159.46998945116994
AATS7Z,14.690265486725664
AATS7d,2.5398230088495577
AATS7i,162.95591963352206
AATS7m,51.78485476106193
AATS7p,1.272882435264301
AATS7s,1.8026330164973232
AATS7v,154.72663405348553
AATS8Z,16.595744680851062
AATS8d,2.702127659574468
AATS8i,157.89988245014933
AATS8m,59.106492393617
AATS8p,1.4171060742231913
AATS8s,1.8745731547149984
AATS8v,174.48005921890763
ATS0dv,420.04938271604937
ATS0pe,383.28119999999996
ATS0se,473.9206219999998
ATS1dv,390.44444444444446
ATS1pe,410.61550000000005
ATS1se,492.1248179999998
ATS2dv,505.00000000000006
ATS2pe,691.9496999999998
ATS2se,842.2256079999995
ATS3dv,430.7777777777777
ATS3pe,874.3403000000001
ATS3se,1084.84347
ATS4dv,375.0
ATS4pe,896.8330000000002
ATS4se,1129.6544220000003
ATS5dv,382.5185185185185
ATS5pe,846.2437
ATS5se,1069.0826610000001
ATS6dv,240.33333333333331
ATS6pe,729.6754999999997
ATS6se,919.7011800000001
ATS7dv,222.55555555555554
ATS7pe,657.4812999999997
ATS7se,833.25954
ATS8dv,191.88888888888889
ATS8pe,553.9144000000001
ATS8se,695.558388
ATSC0Z,748.7868852459018
ATSC0c,1.3813848097733827
ATSC0d,34.55737704918032
ATSC0i,91.27118319771726
ATSC0m,3451.488385934427
ATSC0p,17.642027467811076
ATSC0s,109.56623715397244
ATSC0v,3172.7015738420127
ATSC1Z,21.67911851652781
ATSC1c,-0.810442374427354
ATSC1d,9.21123353937113
ATSC1i,-17.933001727807053
ATSC1m,103.01118478903595
ATSC1p,0.246561875277413
ATSC1s,-6.978629716917468
ATSC1v,5.924103030182321
ATSC2Z,75.37731792528889
ATSC2c,0.26273700818539786
ATSC2d,-1.5114216608438604
ATSC2i,19.22158658962726
ATSC2m,345.324793132492
ATSC2p,4.302537113604223
ATSC2s,52.80471888666755
ATSC2v,353.65356755692403
ATSC3Z,-125.50389680193499
ATSC3c,-0.10628601230239643
ATSC3d,0.5057780166621875
ATSC3i,19.53354305080424
ATSC3m,-586.626493011287
ATSC3p,1.49037962401514
ATSC3s,-5.366953856355017
ATSC3v,-212.2036380730791
ATSC4Z,-17.78043536683689
ATSC4c,-0.4155402668223371
ATSC4d,-3.8970706799247505
ATSC4i,4.523127248191539
ATSC4m,-67.19077065627556
ATSC4p,-0.852421357726548
ATSC4s,8.361979483794224
ATSC4v,-105.52329777192772
ATSC5Z,343.33915614082247
ATSC5c,0.7123004157566336
ATSC5d,-1.3157753292125762
ATSC5i,10.895765746530108
ATSC5m,1571.3145064826654
ATSC5p,4.72328392773351
ATSC5s,115.92933890705714
ATSC5v,797.9976533600197
ATSC6Z,-101.33727492609512
ATSC6c,-0.4940083588935797
ATSC6d,-0.3297500671862399
ATSC6i,-18.992689899849406
ATSC6m,-467.52638432571905
ATSC6p,-1.9667789254177395
ATSC6s,-1.0583500464354092
ATSC6v,-545.3936792586752
ATSC7Z,35.59150765923139
ATSC7c,0.1766766577043631
ATSC7d,1.9019080892233275
ATSC7i,8.688777209099397
ATSC7m,179.47340341655413
ATSC7p,0.9300325889179948
ATSC7s,14.616968469183075
ATSC7v,422.3604470361661
ATSC8Z,-49.015855952700896
ATSC8c,0.014826749819450338
ATSC8d,-4.6294006987369
ATSC8i,-6.267442191073886
ATSC8m,-246.98767753829634
ATSC8p,-1.3277477543541245
ATSC8s,8.823239647799511
ATSC8v,-320.1283467324471
AXp-0d,0.721039938547502
AXp-1d,0.45226878845408286
AXp-2d,0.30578621244909027
AXp-3d,0.18579249880320214
AXp-4d,0.11430369841608493
AXp-5d,0.07684802273911917
AXp-6d,0.04715041661099826
AXp-7d,0.030381985776662766
GATS1Z,0.6957285059570723
GATS1c,1.5696799800070038
GATS1d,0.8681214421252375
GATS1i,1.3845310706082274
GATS1m,0.6967264242372735
GATS1p,0.9562471081763944
GATS1s,0.715954601891657
GATS1v,0.9627409008091506
GATS2Z,0.7820056241546739
GATS2c,0.8552462598264498
GATS2d,1.2539531941808986
GATS2i,1.0604123136309695
GATS2m,0.7809083628112863
GATS2p,0.8168750401713337
GATS2s,0.32303993394699476
GATS2v,0.8811045857462052
GATS3Z,1.0735674666265391
GATS3c,0.7843647405764067
GATS3d,1.0759815057326887
GATS3i,0.9984480737773785
GATS3m,1.0669285420008918
GATS3p,1.0107109210771665
GATS3s,0.6312552249163225
GATS3v,1.020487230494117
GATS4Z,0.9673541558160221
GATS4c,0.689024374427107
GATS4d,1.0166158993308703
GATS4i,0.9836212993247498
GATS4m,0.9609442358801742
GATS4p,1.0661125698194927
GATS4s,0.46702854929594007
GATS4v,1.0456177973164769
GATS5Z,0.7303479945704527
GATS5c,0.3063366117895422
GATS5d,0.9585507590132831
GATS5i,0.9126483984600346
GATS5m,0.7330901719032289
GATS5p,0.8832864940316739
GATS5s,0.07967952696044207
GATS5v,0.9243116401030617
GATS6Z,1.031991813304933
GATS6c,0.6551676609722639
GATS6d,0.8891243802411707
GATS6i,1.078365946123514
GATS6m,1.0394741085748995
GATS6p,1.0239601411381476
GATS6s,0.36995959597089795
GATS6v,1.111256630294927
GATS7Z,1.0473578037535638
GATS7c,0.3492820359260634
GATS7d,0.9603113297845547
GATS7i,0.9217532839299136
GATS7m,1.0516161044507741
GATS7p,0.9619331321181394
GATS7s,0.09896171461121694
GATS7v,0.9674611037814949
GATS8Z,1.1115852079307909
GATS8c,0.278498889879362
GATS8d,1.1082401388832819
GATS8i,1.0294564139023334
GATS8m,1.1252993277181893
GATS8p,1.0504800470200513
GATS8s,0.10043471552632256
GATS8v,1.1165525512045835
MATS1Z,0.02803320002724503
MATS1c,-0.5680633227820038
MATS1d,0.2580871058100659
MATS1i,-0.19024296034423185
MATS1m,0.028897964383421744
MATS1p,0.013532147288234325
MATS1s,-0.06167124190716466
MATS1v,0.0018079343845671823
MATS2Z,0.05685760087962556
MATS2c,0.10742680357660712
MATS2d,-0.024703071192634787
MATS2i,0.11894922898664448
MATS2m,0.05651027535799979
MATS2p,0.13774701958083704
MATS2s,0.2722087414338127
MATS2v,0.06295857634866521
MATS3Z,-0.07200132223413165
MATS3c,-0.03305239451334181
MATS3d,0.0062872491113664915
MATS3i,0.09193668371679346
MATS3m,-0.07301242057561465
MATS3p,0.03629024507672669
MATS3s,-0.021042270786493917
MATS3v,-0.028731949331115482
MATS4Z,-0.009529506455077188
MATS4c,-0.120721517319471
MATS4d,-0.04525679117147709
MATS4i,0.019888011954065688
MATS4m,-0.007812489614960208
MATS4p,-0.01939063697550767
MATS4s,0.030627997139171276
MATS4v,-0.01334766745865919
MATS5Z,0.19423721794085885
MATS5c,0.2184318000522059
MATS5d,-0.01612903225806451
MATS5i,0.05056982141116191
MATS5m,0.19285195532127597
MATS5p,0.11341301652381441
MATS5s,0.44821249082217424
MATS5v,0.10654663375558002
MATS6Z,-0.06657622129501198
MATS6c,-0.17592508571777582
MATS6d,-0.0046940992838342376
MATS6i,-0.10236722882899295
MATS6m,-0.06663583717476435
MATS6p,-0.05484224214636954
MATS6s,-0.004751828261350379
MATS6v,-0.08456468320825561
MATS7Z,0.025658989403625532
MATS7c,0.0690424017121622
MATS7d,0.029709828550318226
MATS7i,0.05138973432697656
MATS7m,0.028070171997570025
MATS7p,0.028457783063419496
MATS7s,0.07201649070237726
MATS7v,0.07186301075963118
MATS8Z,-0.04247959261626293
MATS8c,0.006965194764314338
MATS8d,-0.08693326335338533
MATS8i,-0.0445613806024059
MATS8m,-0.046437716031327445
MATS8p,-0.048839258656140805
MATS8s,0.05225806320122271
MATS8v,-0.06547822367469958
MAXsCl,6.28969506896116
MAXsOH,7.812222222222222
MAXssS,1.8404651768752596
MINsCl,6.28969506896116
MINsOH,7.812222222222222
MINssS,1.8404651768752596
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,8.084760174322764
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,976
TMWC10,144.72116222743284
TSRW10,68.78155234665395
Xc-3dv,1.2378219495730212
Xc-4dv,0.0
Xc-5dv,0.13693063937629152
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.28006896957329525
Xch-7d,0.5651096749808215
Xp-0dv,20.057102739859253
Xp-1dv,11.915014997395362
Xp-2dv,9.361962876545105
Xp-3dv,6.773558782928263
Xp-4dv,4.952295749848588
Xp-5dv,4.0545002850307785
Xp-6dv,2.4661794656259297
Xp-7dv,1.6160421129555291
Xpc-4d,4.000794323003657
Xpc-5d,5.838540532528846
Xpc-6d,9.953521006779933
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,63
nFRing,1
nHBAcc,6
nHBDon,2
nHRing,2
nSpiro,0
naRing,2
piPC10,7.192487692965469
AATS0dv,6.886055454361465
AATS0pe,6.283298360655737
AATS0se,7.769190524590161
AATS1dv,6.197530864197531
AATS1pe,6.5177063492063505
AATS1se,7.811505047619044
AATS2dv,4.6759259259259265
AATS2pe,6.406941666666665
AATS2se,7.798385259259255
AATS3dv,3.0336463223787162
AATS3pe,6.157326056338029
AATS3se,7.639742746478873
AATS4dv,2.4671052631578947
AATS4pe,5.90021710526316
AATS4se,7.431936986842107
AATS5dv,2.6563786008230448
AATS5pe,5.876692361111111
AATS5se,7.424185145833334
AATS6dv,1.9381720430107525
AATS6pe,5.884479838709675
AATS6se,7.416945000000001
AATS7dv,1.9695181907571286
AATS7pe,5.818418584070794
AATS7se,7.373978230088496
AATS8dv,2.041371158392435
AATS8pe,5.892706382978725
AATS8se,7.399557319148936
AATSC0Z,12.27519484009675
AATSC0c,0.022645652619235783
AATSC0d,0.566514377855415
AATSC0i,1.496248904880611
AATSC0m,56.58177681859716
AATSC0p,0.2892135650460832
AATSC0s,1.7961678221962694
AATSC0v,52.0115012105248
AATSC1Z,0.34411299232583825
AATSC1c,-0.012864164673450064
AATSC1d,0.14621005618049415
AATSC1i,-0.2846508210763024
AATSC1m,1.635098171254539
AATSC1p,0.003913680559958936
AATSC1s,-0.11077190026853125
AATSC1v,0.09403338143146542
AATSC2Z,0.6979381289378601
AATSC2c,0.002432750075790721
AATSC2d,-0.013994645007813522
AATSC2i,0.17797765360765982
AATSC2m,3.1974517882638147
AATSC2p,0.03983830660744651
AATSC2s,0.4889325822839588
AATSC2v,3.274570069971519
AATSC3Z,-0.8838302591685563
AATSC3c,-0.0007484930443830734
AATSC3d,0.003561817018747799
AATSC3i,0.13756016232960733
AATSC3m,-4.131172485994979
AATSC3p,0.010495631155036196
AATSC3s,-0.03779544969264096
AATSC3v,-1.49439181741605
AATSC4Z,-0.11697654846603217
AATSC4c,-0.0027338175448837964
AATSC4d,-0.02563862289424178
AATSC4i,0.02975741610652328
AATSC4m,-0.4420445437912866
AATSC4p,-0.005608035248200974
AATSC4s,0.05501302291969884
AATSC4v,-0.6942322221837349
AATSC5Z,2.3842996954223783
AATSC5c,0.004946530664976623
AATSC5d,-0.009137328675087335
AATSC5i,0.07566503990645908
AATSC5m,10.91190629501851
AATSC5p,0.03280058283148271
AATSC5s,0.8050648535212301
AATSC5v,5.5416503705556925
AATSC6Z,-0.8172360881136703
AATSC6c,-0.00398393837817403
AATSC6d,-0.0026592747353729024
AATSC6i,-0.1531668540310436
AATSC6m,-3.7703740671428956
AATSC6p,-0.015861120366272092
AATSC6s,-0.008535081019640397
AATSC6v,-4.3983361230538325
AATSC7Z,0.31496909432948134
AATSC7c,0.001563510245171355
AATSC7d,0.01683104503737458
AATSC7i,0.07689183370884423
AATSC7m,1.5882602072261427
AATSC7p,0.0082303768930796
