DLiP-ID,I001J2
AATSC5d,0.025612389248752893
AATSC5i,0.06290479069117538
AATSC5m,-16.72962872228893
AATSC5p,0.005968379349295823
AATSC5s,-0.8812553418508807
AATSC5v,-9.521082724181012
AATSC6Z,1.5384174781114486
AATSC6c,-0.0025910704491159276
AATSC6d,-0.17142623353244416
AATSC6i,-0.13527106475504072
AATSC6m,6.778036677527412
AATSC6p,-0.003369511175431889
AATSC6s,-0.06260014153772277
AATSC6v,0.4456006009982675
AATSC7Z,-2.1726446280991727
AATSC7c,0.0039549207767138805
AATSC7d,-0.14611570247933886
AATSC7i,-0.5277630145454538
AATSC7m,-10.120591184979343
AATSC7p,-0.1257893588383178
AATSC7s,0.5172477687934338
AATSC7v,-18.98058767395948
AATSC8Z,-1.2950490461110669
AATSC8c,-0.0023031908587432593
AATSC8d,0.012049123349038368
AATSC8i,0.23046390416690615
AATSC8m,-6.071266720480616
AATSC8p,0.027922075041922147
AATSC8s,-0.4289612526690276
AATSC8v,-1.0277724193152926
ATS0are,268.0334
ATS1are,281.5198
ATS2are,492.00299999999976
ATS3are,603.5559999999996
ATS4are,766.9750000000001
ATS5are,715.6120000000004
ATS6are,588.3638
ATS7are,602.0828999999998
ATS8are,623.9049999999996
ATSC0dv,180.94949494949498
ATSC0pe,5.1851181818181775
ATSC0se,3.4366127954545442
ATSC1dv,63.00367309458215
ATSC1pe,0.5648882231404948
ATSC1se,0.7865506637396686
ATSC2dv,85.34435261707985
ATSC2pe,3.6896942148760283
ATSC2se,2.0052968264462807
ATSC3dv,-25.748393021120293
ATSC3pe,-2.9241714876033074
ATSC3se,-1.6343133946280988
ATSC4dv,37.928374655647374
ATSC4pe,1.364789876033054
ATSC4se,-0.47732446849173543
ATSC5dv,-208.137741046832
ATSC5pe,-7.544311776859509
ATSC5se,-4.38197014307851
ATSC6dv,-21.881542699724523
ATSC6pe,0.5151241735537205
ATSC6se,0.3674356967975202
ATSC7dv,32.45821854912766
ATSC7pe,4.272776859504134
ATSC7se,3.248725237603306
ATSC8dv,-96.09182736455465
ATSC8pe,-3.7740328512396655
ATSC8se,-2.061421548037188
AXp-0dv,0.6649433702660006
AXp-1dv,0.37274277704004966
AXp-2dv,0.22738249335440733
AXp-3dv,0.12238607747177165
AXp-4dv,0.07172784532858675
AXp-5dv,0.036998842433099706
AXp-6dv,0.023276196710608817
AXp-7dv,0.012206807879330586
BertzCT,779.7837910450543
ECIndex,328
ETA_eta,21.937116307311715
GATS1dv,0.5389335466984233
GATS1pe,0.5899154086471637
GATS1se,0.46854746753896265
GATS2dv,0.8096105001674666
GATS2pe,0.47533198156261913
GATS2se,0.5325662676984605
GATS3dv,1.0773353475866176
GATS3pe,1.2469551645910883
GATS3se,1.2256036035286233
GATS4dv,0.9186111421234787
GATS4pe,0.9113999914674228
GATS4se,1.0750556007415062
GATS5dv,1.7744154503951308
GATS5pe,2.1683337336631823
GATS5se,2.292491710811082
GATS6dv,0.9534171514728788
GATS6pe,0.6998851330791372
GATS6se,0.6508448163612619
GATS7dv,0.8241986714301663
GATS7pe,0.524206566695245
GATS7se,0.4654111432383378
GATS8dv,1.211496203564486
GATS8pe,1.4329506028141683
GATS8se,1.375464868918725
LogEE_A,4.0148032603551
LogEE_D,93.98841905173057
MATS1dv,0.3404463299964023
MATS1pe,0.10652315572129784
MATS1se,0.2237877252619866
MATS2dv,0.25940605113319176
MATS2pe,0.39137619375730875
MATS2se,0.3209303230216185
MATS3dv,-0.06521900934092514
MATS3pe,-0.2584792126534625
MATS3se,-0.21796470840763932
MATS4dv,0.07149403740351185
MATS4pe,0.08977803568506679
MATS4se,-0.04737465508406467
MATS5dv,-0.45595623534665625
MATS5pe,-0.576754067462617
MATS5se,-0.5054387203965405
MATS6dv,-0.052680739772090424
MATS6pe,0.04327973311003989
MATS6se,0.04657812973180484
MATS7dv,0.0789259796806967
MATS7pe,0.3625803216548063
MATS7se,0.4159441838883073
MATS8dv,-0.21837251499636373
MATS8pe,-0.29930633944039664
MATS8se,-0.24666362374871006
MAXaaCH,1.8868801965230535
MAXaasC,0.8400080309901738
MAXsCH3,1.8405435090702946
MAXssNH,2.687497401738473
MDEC-11,2.6652683043236993
MDEC-12,3.8640625819430396
MDEC-13,8.366920022055474
MDEC-14,2.29417347399519
MDEC-22,1.6509636244473134
MDEC-23,8.491671797800558
MDEC-24,0.6082201995573401
MDEC-33,6.585555701217671
MDEC-34,1.1759842003401275
MDEN-22,0.14285714285714285
MDEO-11,0.4999999999999999
MDEO-12,0.2857142857142857
MINaaCH,1.6765277777777778
MINaasC,0.27770833333333345
MINsCH3,1.7860475718065003
MINssNH,2.687497401738473
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6607142857142856
SM1_Dzi,0.883001233280407
SM1_Dzm,1.6581557966933946
SM1_Dzp,-3.8591084983466093
SM1_Dzv,-1.6780538154894666
SddssSe,0
SpAD_Dt,301.5833838692304
SpAbs_A,25.616634967266272
SpAbs_D,187.97683810346126
SpMAD_A,1.1643924985121032
SpMAD_D,8.54440173197551
SpMax_A,2.4685868903692647
SpMax_D,93.98841905173057
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,80.58
TpiPC10,8.278487773679954
VAdjMat,5.523561956057013
VE1_DzZ,4.596772687693055
VE1_Dzi,4.614723796333374
VE1_Dzm,4.596757490129134
VE1_Dzp,4.593454420464601
VE1_Dzv,4.602142782251773
VE2_DzZ,0.20894421307695704
VE2_Dzi,0.20976017256060792
VE2_Dzm,0.208943522278597
VE2_Dzp,0.20879338274839096
VE2_Dzv,0.2091883082841715
VE3_DzZ,2.3138118279981943
VE3_Dzi,2.3177093774128608
VE3_Dzm,2.3138085218549334
VE3_Dzp,2.3130896984286857
VE3_Dzv,2.314979377626473
VR1_DzZ,119.74826106155169
VR1_Dzi,118.66668429067103
VR1_Dzm,119.74950511870185
VR1_Dzp,120.4546284793021
VR1_Dzv,119.72134918433956
VR2_DzZ,5.443102775525077
VR2_Dzi,5.393940195030502
VR2_Dzm,5.4431593235773565
VR2_Dzp,5.475210385422823
VR2_Dzv,5.4418795083790705
VR3_DzZ,5.573849075143191
VR3_Dzi,5.56477595106507
VR3_Dzm,5.573859464026311
VR3_Dzp,5.579730515248116
VR3_Dzv,5.573624312783594
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.0811106942896892
Xch-7dv,0.1243668777499232
Xpc-4dv,3.146180489388287
Xpc-5dv,5.062332480051471
Xpc-6dv,5.508059272334593
Zagreb1,118.0
Zagreb2,137.0
fragCpx,67.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,2
nBondsM,13
nBondsO,23
nBondsS,32
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.091668181818181
AATS1are,6.255995555555555
AATS2are,6.150037499999997
AATS3are,6.287041666666663
AATS4are,5.945542635658915
AATS5are,6.4469549549549585
AATS6are,5.825384158415841
AATS7are,6.020828999999997
AATS8are,5.8308878504672865
AATSC0dv,4.112488521579431
AATSC0pe,0.11784359504132222
AATSC0se,0.07810483626033055
AATSC1dv,1.4000816243240477
AATSC1pe,0.012553071625344329
AATSC1se,0.017478903638659303
AATSC2dv,1.0668044077134982
AATSC2pe,0.04612117768595035
AATSC2se,0.025066210330578508
AATSC3dv,-0.2682124273033364
AATSC3pe,-0.03046011966253445
AATSC3se,-0.017024097860709363
AATSC4dv,0.294018408183313
AATSC4pe,0.010579766480876386
AATSC4se,-0.0037001896782305073
AATSC5dv,-1.8751147842056937
AATSC5pe,-0.06796677276450008
AATSC5se,-0.039477208496202794
AATSC6dv,-0.21664893762103488
AATSC6pe,0.005100239342116045
AATSC6se,0.0036379771960150516
AATSC7dv,0.3245821854912766
AATSC7pe,0.04272776859504134
AATSC7se,0.03248725237603306
AATSC8dv,-0.898054461350978
AATSC8pe,-0.03527133505831463
AATSC8se,-0.01926562194427278
AETA_eta,0.9971416503323507
ATSC0are,5.489072727272724
ATSC1are,0.3929801652892555
ATSC2are,3.770658677685947
ATSC3are,-2.968740495867767
ATSC4are,1.1355867768595027
ATSC5are,-7.624028925619836
ATSC6are,0.24167851239669402
ATSC7are,5.258007438016526
ATSC8are,-3.871467768595041
BCUTZ-1h,16.01312244989985
BCUTZ-1l,5.682006613487075
BCUTc-1h,0.44601228798765075
BCUTc-1l,-0.4660061296191091
BCUTd-1h,4.045275788717829
BCUTd-1l,0.9713689235837625
BCUTi-1h,14.564986662905016
BCUTi-1l,10.319761949240478
BCUTm-1h,32.06654383922252
BCUTm-1l,11.69332140880179
BCUTp-1h,2.9545768183641097
BCUTp-1l,0.7157157942950225
BCUTs-1h,7.014205635607265
BCUTs-1l,0.2989189876228065
BCUTv-1h,24.441830862210715
BCUTv-1l,14.681718247538893
BalabanJ,2.1068956261065632
Diameter,9
ETA_beta,26.0
GATS1are,0.6205458153591471
GATS2are,0.4877730735279019
GATS3are,1.2559126424179392
GATS4are,0.9278464541673432
GATS5are,2.2169429821541957
GATS6are,0.6998482280432192
GATS7are,0.45964503029158765
GATS8are,1.4307165161660649
HybRatio,0.4375
Lipinski,True
LogEE_Dt,150.7916919346152
MATS1are,0.07000221928525757
MATS2are,0.37781650485758467
MATS3are,-0.24788753854766
MATS4are,0.07056418144463372
MATS5are,-0.5505734287545427
MATS6are,0.019180960756038038
MATS7are,0.4214779777342755
MATS8are,-0.29003176249480983
MAXddssS,-3.588946523053665
MAXssssC,-0.5373936287477954
MINddssS,-3.588946523053665
MINssssC,-0.5373936287477954
NsssssAs,0
RotRatio,0.13043478260869565
SM1_Dzpe,1.1101591187270503
SM1_Dzse,1.0973664910406058
SMR_VSA1,12.940891921302285
SMR_VSA2,0.0
SMR_VSA3,9.878758121577533
SMR_VSA4,0.0
SMR_VSA5,51.97683192604485
SMR_VSA6,0.0
SMR_VSA7,35.21672811080473
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,128.04977907841152
SpAD_Dzi,150.8563807791844
SpAD_Dzm,128.04923319334705
SpAD_Dzp,160.73922981389848
SpAD_Dzv,163.6019933343104
SpAbs_Dt,301.5833838692305
SpDiam_A,4.91153265204969
SpDiam_D,136.80062871319518
SpMAD_Dt,13.708335630419562
SpMax_Dt,150.7916919346152
SsssssAs,0
VE1_Dzpe,4.611466399935037
VE1_Dzse,4.610171152450183
VE2_Dzpe,0.20961210908795624
VE2_Dzse,0.20955323420228106
VE3_Dzpe,2.317003257884781
VE3_Dzse,2.3167223430286037
VMcGowan,246.99999999999983
VR1_Dzpe,118.78798508676508
VR1_Dzse,118.87855023213153
VR2_Dzpe,5.399453867580231
VR2_Dzse,5.403570465096887
VR3_Dzpe,5.565797626544971
VR3_Dzse,5.566559746038391
mZagreb1,10.291666666666668
mZagreb2,4.527777777777777
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,38
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1247516528925619
AATSC1are,0.008732892561983455
AATSC2are,0.047133233471074336
AATSC3are,-0.03092438016528924
AATSC4are,0.008802998270228703
AATSC5are,-0.06868494527585438
AATSC6are,0.0023928565583831093
AATSC7are,0.052580074380165265
AATSC8are,-0.036181941762570474
AETA_beta,1.1818181818181819
BCUTdv-1h,6.033454528020297
BCUTdv-1l,0.6442262110353454
BCUTpe-1h,3.5370864997276303
BCUTpe-1l,2.226668607207329
BCUTse-1h,3.768264770114669
BCUTse-1l,2.424830074397903
ETA_alpha,10.633333333333333
ETA_dBeta,0.0
ETA_eta_B,0.9035577629063472
ETA_eta_F,19.205980077490832
ETA_eta_L,5.256660716994232
ETA_eta_R,41.14309638480255
ETA_psi_1,0.5666074600355241
LabuteASA,131.31906375315302
LogEE_DzZ,63.71577390743943
LogEE_Dzi,75.46832680928676
LogEE_Dzm,63.71509367152924
LogEE_Dzp,79.69863886868514
LogEE_Dzv,81.57217114686117
PEOE_VSA1,4.523094936973348
PEOE_VSA2,0.0
PEOE_VSA3,13.139891848781026
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,17.289397394048667
PEOE_VSA7,58.73569324999934
PEOE_VSA8,11.102376744080342
PEOE_VSA9,10.589411470366237
SM1_Dzare,1.2038881980944245
SpAD_Dzpe,148.96833262223132
SpAD_Dzse,147.5443593051662
SpAbs_DzZ,126.69101284464534
SpAbs_Dzi,150.0536523852931
SpAbs_Dzm,126.6925602687798
SpAbs_Dzp,163.25638623571692
SpAbs_Dzv,164.82239610921192
SpDiam_Dt,219.77458070054828
SpMAD_DzZ,5.82044450356416
SpMAD_Dzi,6.857108217235655
SpMAD_Dzm,5.820419690606684
SpMAD_Dzp,7.306328627904477
SpMAD_Dzv,7.436454242468655
SpMax_DzZ,63.71577390743943
SpMax_Dzi,75.46832680928676
SpMax_Dzm,63.71509367152924
SpMax_Dzp,79.69863886868514
SpMax_Dzv,81.57217114686117
VE1_Dzare,4.612317583630189
VE2_Dzare,0.20965079925591767
VE3_Dzare,2.317187820684405
VR1_Dzare,118.71397094630781
VR2_Dzare,5.396089588468537
VR3_Dzare,5.5651743546857455
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48333333333333334
AETA_dBeta,0.0
AETA_eta_B,0.04107080740483396
AETA_eta_F,0.8729990944314014
AETA_eta_L,0.2389391234997378
AETA_eta_R,1.8701407447637521
BCUTare-1h,3.5812866228551425
BCUTare-1l,2.174103237573394
ETA_beta_s,13.0
ETA_dPsi_A,0.14739253996447588
ETA_dPsi_B,0.0
ETA_eta_BR,1.075557762906347
ETA_eta_FL,4.753995082472517
ETA_eta_RL,10.010655799466749
LogEE_Dzpe,74.53462808923963
LogEE_Dzse,73.8220599476304
PEOE_VSA10,5.760247418874442
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,4.722094864452088
SlogP_VSA2,19.113385493837725
SlogP_VSA3,10.023291153407584
SlogP_VSA4,20.771211599071872
SlogP_VSA5,37.78883850449177
SlogP_VSA6,27.617679617875954
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,149.26232676136365
SpAbs_Dzpe,147.95909705975225
SpAbs_Dzse,146.54675340422017
SpDiam_DzZ,92.35160027420139
SpDiam_Dzi,110.65474897740387
SpDiam_Dzm,92.34907273250055
SpDiam_Dzp,113.5699442282382
SpDiam_Dzv,117.86899869572989
SpMAD_Dzpe,6.77128784646506
SpMAD_Dzse,6.706561786598464
SpMax_Dzpe,74.53462808923963
SpMax_Dzse,73.8220599476304
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.5909090909090909
AETA_eta_BR,0.04888898922301577
AETA_eta_FL,0.21609068556693256
AETA_eta_RL,0.4550298090666704
DetourIndex,1622
EState_VSA1,15.56221640579093
EState_VSA2,4.895483475517775
EState_VSA3,11.323698910571437
EState_VSA4,16.82083097824245
EState_VSA5,0.0
EState_VSA6,19.056471336613843
EState_VSA7,40.68505306691473
EState_VSA8,9.878758121577533
EState_VSA9,4.523094936973348
ETA_beta_ns,13.0
ETA_shape_p,0.3448275862068966
ETA_shape_x,0.12539184952978058
ETA_shape_y,0.2821316614420063
GhoseFilter,True
LogEE_Dzare,74.6858855715043
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,148.1678829449143
SpDiam_Dzpe,109.09732183588852
SpDiam_Dzse,107.86027843033764
SpMAD_Dzare,6.784651216425621
SpMax_Dzare,74.6858855715043
TopoPSA(NO),72.2
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,30.391193074452
VSA_EState9,26.36442011526833
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5909090909090909
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.016666666666666687
FilterItLogS,-5.628452472492167
SpDiam_Dzare,109.47553465123599
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5765151515151518
ETA_epsilon_2,0.8530303030303028
ETA_epsilon_3,0.43750000000000033
ETA_epsilon_4,0.5339743589743593
ETA_epsilon_5,0.8289855072463767
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.13901515151515142
ETA_dEpsilon_B,0.04254079254079246
ETA_dEpsilon_C,-0.09647435897435896
ETA_dEpsilon_D,0.024044795783926154
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.5
MDEDescriptor,"2.6652683043236993,3.8640625819430396,8.366920022055474,2.29417347399519,1.6509636244473134,8.491671797800558,0.6082201995573401,6.585555701217671,1.1759842003401275,0.0,0.4999999999999999,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0"
APolDescriptor,50.335446000000005
BCUTDescriptor,"11.890000000000002,31.972072101893794,-0.21739673075637805,0.2416517839385347,6.252589676921593,12.813006613490625"
BPolDescriptor,33.102554
TPSADescriptor,80.58000000000001
ALOGPDescriptor,"3.0101999999999984,9.06130403999999,88.7357"
XLogPDescriptor,3.394
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,322.13511374
ChiPathDescriptor,"16.70674230225704,10.010655799466749,10.992195510907056,7.161897933997958,6.692015285613022,3.9982104856665757,2.5745266019673814,2.055686206539359,14.01599933582253,7.4600168545555645,6.946878566969997,3.7143573279290125,2.8200598230291325,1.486957762814128,0.8996788312627898,0.5577967411388851"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.316047027029408,0.42724935878977244,0.0,0.0,0.02282177322938192,0.0811106942896892,0.10962628797834982"
AtomCountDescriptor,44
BondCountDescriptor,23
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"3.7138726765938546,0.5576775358252053,0.5805415260169907,0.08333333333333333,2.0692898205152197,0.2754995858900877,0.17608292596477326,0.007361096388933056"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,6,3,6,0,1,0"
ZagrebIndexDescriptor,118.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"43.159655021733556,1.961802500987889,17.16157436662749,7.9009261891873575,5.834506670785778"
FractionalPSADescriptor,0.25014348502547074
WienerNumbersDescriptor,"1003.0,34.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.6665275906697135,9.344469853909667,11.306425352751448,2.0201710391369274,3.1386060147544455,3.142118383963218"
FractionalCSP3Descriptor,0.4375
KierHallSmartsDescriptor,"0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.340264650283554,6.481481481481482,4.308390022675737"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1563.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.4375
AutocorrelationDescriptorMass,"31.171120747625807,33.11395681943971,45.71448126125904,47.340174777100174,45.81976775486408"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.2706090353327679,-0.10022732048419004,0.0032388636344358596,-0.005847169072231529,-0.006657811040339052"
EccentricConnectivityIndexDescriptor,328
AutocorrelationDescriptorPolarizability,"1782.935732454132,2090.8092471467626,3076.242278620689,2934.33631918215,2885.84411642008"
