DLiP-ID,C001QU
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,18.8056699307443
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,55.468481406012934
TIC1,106.07031061766618
TIC2,132.0703106176662
TIC3,149.58008562199316
TIC4,151.5800856219932
TIC5,153.5800856219932
Vabc,228.91896382703922
WPol,27
apol,38.518722999999994
bpol,16.345277000000003
nRot,3
ABCGG,12.59016655948032
ATS0Z,1046.0
ATS0d,115.0
ATS0i,4921.16772476184
ATS0m,4159.242147000003
ATS0p,57.26174995333901
ATS0s,156.33676268861456
ATS0v,8030.659123591255
ATS1Z,1043.0
ATS1d,140.0
ATS1i,4836.472593997799
ATS1m,4038.300955999999
ATS1p,67.56484275200002
ATS1s,123.76543209876544
ATS1v,9788.085981189677
ATS2Z,1527.0
ATS2d,203.0
ATS2i,7395.38542585793
ATS2m,5858.028994999999
ATS2p,95.51872957999996
ATS2s,181.62654320987662
ATS2v,13632.144151981887
ATS3Z,1426.0
ATS3d,205.0
ATS3i,9552.140545090924
ATS3m,5303.415204999999
ATS3p,95.46441560139598
ATS3s,241.141975308642
ATS3v,13336.390514767081
ATS4Z,1335.0
ATS4d,179.0
ATS4i,9414.979799487044
ATS4m,4930.125330000001
ATS4p,89.24535735909397
ATS4s,193.0555555555556
ATS4v,11870.576849175337
ATS5Z,1248.0
ATS5d,162.0
ATS5i,8229.843792829777
ATS5m,4660.234445
ATS5p,83.217281969339
ATS5s,156.3024691358025
ATS5v,10642.564215736395
ATS6Z,1089.0
ATS6d,133.0
ATS6i,6427.647195090487
ATS6m,4040.4743469999994
ATS6p,68.43786270054697
ATS6s,140.15432098765433
ATS6v,9124.949686315074
ATS7Z,789.0
ATS7d,114.0
ATS7i,5787.813797719106
ATS7m,2872.5906410000002
ATS7p,55.22665193539599
ATS7s,116.62962962962962
ATS7v,7473.930724038783
ATS8Z,597.0
ATS8d,99.0
ATS8i,5189.069784131276
ATS8m,2147.001056
ATS8p,48.016607925396
ATS8s,106.59259259259257
ATS8v,6542.628586544543
C1SP1,0
C1SP2,3
C1SP3,0
C2SP1,0
C2SP2,9
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.06601367207427813
JGI10,0.008251709009284767
JGT10,0.4015761878708952
Kier1,14.917355371900827
Kier2,6.84
Kier3,3.814404432132964
MID_C,29.271179456480994
MID_N,6.1563693968370465
MID_O,3.5189196583470723
MID_X,0.0
MID_h,11.724397973629337
MPC10,64
MWC01,22.0
MWC02,4.653960350157523
MWC03,5.484796933490655
MWC04,6.340359303727752
MWC05,7.187657164114956
MWC06,8.047189562170502
MWC07,8.900957872545062
MWC08,9.762902771722255
MWC09,10.62027801484355
MWC10,11.483918810267173
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.359900000000002
SRW02,3.8066624897703196
SRW03,0.0
SRW04,5.10594547390058
SRW05,2.3978952727983707
SRW06,6.591673732008658
SRW07,4.59511985013459
SRW08,8.156223323194624
SRW09,6.580639137284949
SRW10,9.759905824058103
SaaCH,13.790088222838529
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.604739783641751
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.1044639707734945
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.9716840306433827
VE1_D,4.4074606588070235
VE2_A,0.19858420153216913
VE2_D,0.22037303294035118
VE3_A,2.072337374395229
VE3_D,2.176445889844489
VR1_A,146.13572759890695
VR1_D,104.93488919420321
VR2_A,7.306786379945348
VR2_D,5.24674445971016
VR3_A,5.677683011508031
VR3_D,5.3464872354617885
WPath,893
Xc-3d,1.2129861445882282
Xc-4d,0.0
Xc-5d,0.25
Xc-6d,0.0
Xp-0d,13.94938298937633
Xp-1d,9.720346690612276
Xp-2d,8.706595647261238
Xp-3d,7.278604991897873
Xp-4d,5.667446886018397
Xp-5d,4.426843265891246
Xp-6d,2.84089376231263
Xp-7d,1.9737888566388897
ZMIC0,62.826295267239736
ZMIC1,41.356261957735896
ZMIC2,28.303683307564782
ZMIC3,25.367631855620036
ZMIC4,23.842885372839714
ZMIC5,23.652292062492172
nAcid,0
nAtom,31
nBase,0
nRing,3
piPC1,3.449987545831587
piPC2,4.06474409244581
piPC3,4.623746571561027
piPC4,5.176502777590735
piPC5,5.634789603169249
piPC6,5.819526395693716
piPC7,6.183052929766635
piPC8,6.557754442131098
piPC9,6.880384082186005
AATS0Z,33.74193548387097
AATS0d,3.7096774193548385
AATS0i,158.74734596005936
AATS0m,134.16910151612913
AATS0p,1.8471532243012585
AATS0s,5.043121377052082
AATS0v,259.05352011584694
AATS1Z,31.606060606060606
AATS1d,4.242424242424242
AATS1i,146.55977557569088
AATS1m,122.37275624242422
AATS1p,2.047419477333334
AATS1s,3.7504676393565286
AATS1v,296.60866609665686
AATS2Z,30.54
AATS2d,4.06
AATS2i,147.9077085171586
AATS2m,117.16057989999997
AATS2p,1.9103745915999992
AATS2s,3.6325308641975322
AATS2v,272.64288303963775
AATS3Z,23.37704918032787
AATS3d,3.360655737704918
AATS3i,156.59246795231024
AATS3m,86.94123286885245
AATS3p,1.5649904196950162
AATS3s,3.953147136207246
AATS3v,218.6293527010997
AATS4Z,22.627118644067796
AATS4d,3.0338983050847457
AATS4i,159.57592880486516
AATS4m,83.56144627118645
AATS4p,1.512633175577864
AATS4s,3.2721280602636544
AATS4v,201.19621778263283
AATS5Z,24.0
AATS5d,3.1153846153846154
AATS5i,158.26622678518802
AATS5m,89.61989317307692
AATS5p,1.6003323455642116
AATS5s,3.0058167141500483
AATS5v,204.66469645646913
AATS6Z,26.5609756097561
AATS6d,3.2439024390243905
AATS6i,156.77188280708503
AATS6m,98.54815480487804
AATS6p,1.669216163427975
AATS6s,3.4183980728696177
AATS6v,222.55974844670914
AATS7Z,21.324324324324323
AATS7d,3.081081081081081
AATS7i,156.42739993835423
AATS7m,77.6375848918919
AATS7p,1.492612214470162
AATS7s,3.152152152152152
AATS7v,201.99812767672387
AATS8Z,18.09090909090909
AATS8d,3.0
AATS8i,157.24453891306896
AATS8m,65.06063806060607
AATS8p,1.455048725012
AATS8s,3.230078563411896
AATS8v,198.2614723195316
AMID_C,1.4635589728240497
AMID_N,0.30781846984185235
AMID_O,0.1759459829173536
AMID_X,0.0
AMID_h,0.5862198986814668
ATS0dv,284.44444444444446
ATS0pe,202.32340000000002
ATS0se,245.52251700000008
ATS1dv,291.6666666666667
ATS1pe,221.94800000000004
ATS1se,263.580388
ATS2dv,390.6666666666667
ATS2pe,331.98060000000004
ATS2se,396.1106900000001
ATS3dv,364.33333333333337
ATS3pe,399.48510000000005
ATS3se,484.23338399999994
ATS4dv,280.33333333333337
ATS4pe,379.6283000000001
ATS4se,465.51832799999994
ATS5dv,266.66666666666663
ATS5pe,324.9291
ATS5se,402.13067600000005
ATS6dv,225.0
ATS6pe,268.4068
ATS6se,327.65999000000005
ATS7dv,180.33333333333331
ATS7pe,234.6548
ATS7se,288.18581
ATS8dv,160.0
ATS8pe,206.7416
ATS8se,253.82803199999998
ATSC0Z,339.41935483870964
ATSC0c,1.0830444580676966
ATSC0d,17.41935483870968
ATSC0i,54.25302012366836
ATSC0m,1533.1752747096775
ATSC0p,9.400717000089676
ATSC0s,47.26556484800211
ATSC0v,1495.8890336668996
ATSC1Z,0.06971904266387607
ATSC1c,-0.7141419919429977
ATSC1d,4.360041623309055
ATSC1i,0.4349784954389534
ATSC1m,7.118416341311608
ATSC1p,1.4879352950483433
ATSC1s,-11.094481771245945
ATSC1v,155.7626698961825
ATSC2Z,-6.902185223725289
ATSC2c,0.2239786310889973
ATSC2d,-5.0957336108220606
ATSC2i,-14.965685280791721
ATSC2m,-41.165273563995044
ATSC2p,-3.1598861628488333
ATSC2s,0.04440069429278183
ATSC2v,-365.1190294322953
ATSC3Z,-62.47034339229971
ATSC3c,0.12928237745933252
ATSC3d,-3.9542143600416235
ATSC3i,-15.067943037874143
ATSC3m,-290.5414107835586
ATSC3p,-1.4775524915934617
ATSC3s,11.005557625301716
ATSC3v,-380.5898680055084
ATSC4Z,-8.088449531737766
ATSC4c,-0.35291327625355656
ATSC4d,1.0083246618106139
ATSC4i,3.954271341094987
ATSC4m,-50.86795735067642
ATSC4p,1.5117945905176458
ATSC4s,-20.32351916799059
ATSC4v,-111.81358827414098
ATSC5Z,31.812695109261167
ATSC5c,0.2103487599740329
ATSC5d,1.0062434963579603
ATSC5i,-0.5357539626576334
ATSC5m,181.00738080957325
ATSC5p,1.4566272674269602
ATSC5s,10.935460318683814
ATSC5v,424.3387658325117
ATSC6Z,-91.45785639958378
ATSC6c,-0.09028767777411734
ATSC6d,-2.296566077003121
ATSC6i,2.1988073581699346
ATSC6m,-411.029966874089
ATSC6p,-1.9923803667301536
ATSC6s,-3.621552623653059
ATSC6v,-183.05110065803206
ATSC7Z,-57.72632674297608
ATSC7c,0.0863466858849635
ATSC7d,-3.7263267429760667
ATSC7i,-6.419124838917881
ATSC7m,-268.3295141373568
ATSC7p,-2.8589005551823243
ATSC7s,-3.496596338119442
ATSC7v,-275.8996983996587
ATSC8Z,-49.67221644120709
ATSC8c,-0.028547191680993952
ATSC8d,-2.930280957336109
ATSC8i,2.1618916394187515
ATSC8m,-226.78861027159226
ATSC8p,-0.8674078786119793
ATSC8s,0.14676784156878198
ATSC8v,-141.50237842238352
AXp-0d,0.6974691494688166
AXp-1d,0.4418339404823762
AXp-2d,0.29021985490870794
AXp-3d,0.1915422366288914
AXp-4d,0.12058397629826377
AXp-5d,0.07905077260520081
AXp-6d,0.05073024575558267
AXp-7d,0.032896480943981496
GATS1Z,0.7338736154550639
GATS1c,1.4999241397078735
GATS1d,0.7567340067340067
GATS1i,1.019274109734726
GATS1m,0.7253512786525186
GATS1p,0.7135660962300788
GATS1s,1.048806290748117
GATS1v,0.7036788040895989
GATS2Z,0.8785592092758031
GATS2c,0.6340756171046618
GATS2d,1.2399999999999998
GATS2i,1.2234268952872438
GATS2m,0.8706850968835117
GATS2p,1.1463470798015936
GATS2s,0.6522335954208873
GATS2v,0.9908842257678527
GATS3Z,0.9338513216648334
GATS3c,0.8922218328090229
GATS3d,1.129326047358834
GATS3i,1.1370356965037705
GATS3m,0.9420042888558499
GATS3p,0.9481738706597177
GATS3s,0.853240216700094
GATS3v,1.026345977803804
GATS4Z,1.0179398129504285
GATS4c,1.1997440001742965
GATS4d,0.8903013182674199
GATS4i,0.9593152472998328
GATS4m,1.0211849640011559
GATS4p,0.8927205519158926
GATS4s,1.2391658038804474
GATS4v,0.9980588982139411
GATS5Z,1.336841855160616
GATS5c,0.7477756484628225
GATS5d,0.9770299145299144
GATS5i,1.038842525942284
GATS5m,1.2925107306432895
GATS5p,1.1828474011593277
GATS5s,0.6189601299034206
GATS5v,0.9025745154889213
GATS6Z,1.581251361838842
GATS6c,1.0546481406583164
GATS6d,1.0291327913279131
GATS6i,1.0684937318994814
GATS6m,1.5404441853658226
GATS6p,1.420214586977854
GATS6s,1.0268114132434187
GATS6v,1.0509108686320765
GATS7Z,1.199186260961589
GATS7c,0.8532528538474313
GATS7d,1.1636636636636635
GATS7i,1.0748269343242771
GATS7m,1.196177718675844
GATS7p,1.2876142877465584
GATS7s,0.9213412453884693
GATS7v,1.1454504722168777
GATS8Z,0.92269876103748
GATS8c,0.8368336507186076
GATS8d,1.0959595959595958
GATS8i,0.8927095198688151
GATS8m,0.9417505760750214
GATS8p,0.9253461861303887
GATS8s,0.7507699452228547
GATS8v,1.0716324174060348
MATS1Z,0.00019295790061799788
MATS1c,-0.6194211642012158
MATS1d,0.23512906846240186
MATS1i,0.007531675867087531
MATS1m,0.004361534704750021
MATS1p,0.1486862542894774
MATS1s,-0.22050067464845957
MATS1v,0.09781641872566556
MATS2Z,-0.012607869226382823
MATS2c,0.1282188835746744
MATS2d,-0.18137037037037038
MATS2i,-0.17102688206002642
MATS2m,-0.01664680485700493
MATS2p,-0.2084021273002461
MATS2s,0.0005824204270075141
MATS2v,-0.15133060885746913
MATS3Z,-0.09353392267879015
MATS3c,0.06066314255040368
MATS3d,-0.1153612629022465
MATS3i,-0.1411438336759997
MATS3m,-0.09630483533161235
MATS3p,-0.07987553840693595
MATS3s,0.11833114275411545
MATS3v,-0.1292973734894266
MATS4Z,-0.01252098105986165
MATS4c,-0.17121089367631764
MATS4d,0.03041431261770244
MATS4i,0.03829589556567969
MATS4m,-0.01743260034856914
MATS4p,0.08449703899632038
MATS4s,-0.22592471407460257
MATS4v,-0.03927397765528737
MATS5Z,0.055875601304227016
MATS5c,0.11578492587085809
MATS5d,0.03443732193732193
MATS5i,-0.00588707844655407
MATS5m,0.07038219832516834
MATS5p,0.09237316131108572
MATS5s,0.13792740548876956
MATS5v,0.1691109311117251
MATS6Z,-0.20373340874636653
MATS6c,-0.06303184734720728
MATS6d,-0.099683830171635
MATS6i,0.030643692770980422
MATS6m,-0.2027026919673183
MATS6p,-0.16024670626782933
MATS6s,-0.05793323563348132
MATS6v,-0.0925232337603047
MATS7Z,-0.14249423344652395
MATS7c,0.06679736927456657
MATS7d,-0.1792292292292292
MATS7i,-0.09913154444841377
MATS7m,-0.1466346501025409
MATS7p,-0.2547991881602758
MATS7s,-0.06198129071645966
MATS7v,-0.1545296486335199
MATS8Z,-0.13747530426868962
MATS8c,-0.024760810742421605
MATS8d,-0.1580246913580247
MATS8i,0.03743326913537886
MATS8m,-0.13895596252232145
MATS8p,-0.08667825062097649
MATS8s,0.0029169824016917786
MATS8v,-0.08886118803476337
MAXaaN,4.421220710506424
MAXaaS,1.4429173752834465
MAXsOH,9.50341868076942
MINaaN,4.1642333395453885
MINaaS,1.4429173752834465
MINsOH,9.30225124997488
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,26.354846080642357
SpAD_D,184.7171835484707
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,523
TMWC10,114.48202078303943
TSRW10,66.99406510315019
VE1_Dt,4.416393399159445
VE2_Dt,0.22081966995797225
VE3_Dt,2.1784705705214953
VR1_Dt,104.91239917336442
VR2_Dt,5.245619958668221
VR3_Dt,5.346272888913878
Xc-3dv,0.47846286245678604
Xc-4dv,0.0
Xc-5dv,0.03818324081226343
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.3214781694372534
Xch-7d,0.43998534693245217
Xp-0dv,11.13240140690843
Xp-1dv,6.76109623628161
Xp-2dv,4.939472911113117
Xp-3dv,3.432979367050622
Xp-4dv,2.4193580222392033
Xp-5dv,1.5324217998316025
Xp-6dv,0.8579749116991381
Xp-7dv,0.5193429732306729
Xpc-4d,2.793610247680901
Xpc-5d,3.745798786159132
Xpc-6d,5.16498937362228
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,33
nFRing,0
nHBAcc,6
nHBDon,3
nHRing,2
nSpiro,0
naRing,3
piPC10,7.106439627963682
AATS0dv,9.175627240143369
AATS0pe,6.526561290322581
AATS0se,7.9200811935483895
AATS1dv,8.83838383838384
AATS1pe,6.725696969696971
AATS1se,7.987284484848486
AATS2dv,7.8133333333333335
AATS2pe,6.6396120000000005
AATS2se,7.9222138000000015
AATS3dv,5.972677595628416
AATS3pe,6.548936065573772
AATS3se,7.938252196721311
AATS4dv,4.751412429378532
AATS4pe,6.434377966101696
AATS4se,7.8901411525423715
AATS5dv,5.128205128205128
AATS5pe,6.248636538461539
AATS5se,7.733282230769232
AATS6dv,5.487804878048781
AATS6pe,6.5465073170731705
AATS6se,7.991707073170733
AATS7dv,4.873873873873873
AATS7pe,6.342021621621622
AATS7se,7.788805675675675
AATS8dv,4.848484848484849
AATS8pe,6.26489696969697
AATS8se,7.691758545454545
AATSC0Z,10.949011446409989
AATSC0c,0.03493691800218376
AATSC0d,0.5619146722164413
AATSC0i,1.7500974233441406
AATSC0m,49.45726692611863
AATSC0p,0.30324893548676374
AATSC0s,1.5246956402581324
AATSC0v,48.25448495699676
AATSC1Z,0.0021126982625416994
AATSC1c,-0.02164066642251508
AATSC1d,0.13212247343360772
AATSC1i,0.013181166528453133
AATSC1m,0.21570958610035176
AATSC1p,0.04508894833479828
AATSC1s,-0.3361964173104832
AATSC1v,4.720080905944925
AATSC2Z,-0.13804370447450579
AATSC2c,0.0044795726217799455
AATSC2d,-0.10191467221644121
AATSC2i,-0.2993137056158344
AATSC2m,-0.8233054712799008
AATSC2p,-0.06319772325697666
AATSC2s,0.0008880138858556367
AATSC2v,-7.302380588645906
AATSC3Z,-1.0241039900377003
AATSC3c,0.002119383237038238
AATSC3d,-0.06482318623019055
AATSC3i,-0.24701545963728103
AATSC3m,-4.762973947271453
AATSC3p,-0.02422217199333544
AATSC3s,0.18041897746396254
AATSC3v,-6.239178164024728
AATSC4Z,-0.1370923649447079
AATSC4c,-0.005981580953450112
AATSC4d,0.01709024850526464
AATSC4i,0.06702154815415232
AATSC4m,-0.8621687686555325
AATSC4p,0.025623637127417723
AATSC4s,-0.3444664265761117
AATSC4v,-1.8951455639684913
AATSC5Z,0.6117825982550225
AATSC5c,0.004045168461039094
AATSC5d,0.019350836468422315
