DLiP-ID,C002KR
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.1111111111111111
GGI10,0.050196918681767164
JGI10,0.004563356243797015
JGT10,0.43465829986461024
Kier1,17.8112
Kier2,8.392733564013842
Kier3,4.988662131519274
MAXdO,11.91438221739313
MID_C,36.80621638880599
MID_N,4.0964090038375165
MID_O,3.7818039609066574
MID_X,0.0
MID_h,9.938932681771853
MINdO,11.91438221739313
MPC10,72
MWC01,25.0
MWC02,4.77912349311153
MWC03,5.602118820879701
MWC04,6.453624998892692
MWC05,7.289610521451167
MWC06,8.142936010432265
MWC07,8.984568369308281
MWC08,9.839109018599922
MWC09,10.684393747202078
MWC10,11.540024934851946
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,3
NdssC,3
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.535040000000003
SRW02,3.9318256327243257
SRW03,0.0
SRW04,5.231108616854587
SRW05,3.044522437723423
SRW06,6.693323668269949
SRW07,5.2832037287379885
SRW08,8.230843564198235
SRW09,7.247792581767846
SRW10,9.809231816610408
SaaCH,11.341398133782347
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.101462573148076
SaasN,0
SdCH2,0
SddsN,0
SdsCH,5.330593172326578
SdssC,0.9448795613924588
SdssS,0
SsCH3,4.121729987624752
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.181959482867221
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.067505462091573
VE1_D,4.72290328221576
VE2_A,0.17684806356919883
VE2_D,0.20534362096590258
VE3_A,2.2359390259073537
VE3_D,2.385332835599127
VR1_A,231.0046154427375
VR1_D,127.81801330263858
VR2_A,10.043678932292934
VR2_D,5.557304926201677
VR3_A,6.275346813528886
VR3_D,5.683516604106066
WPath,1408
Xc-3d,1.486145883549009
Xc-4d,0.0
Xc-5d,0.2845177968644246
Xc-6d,0.0
Xp-0d,16.233840039752504
Xp-1d,11.114193540729628
Xp-2d,10.025527540248063
Xp-3d,8.181417542113548
Xp-4d,6.3820256271518865
Xp-5d,4.33519576218447
Xp-6d,2.898437329435847
Xp-7d,2.0685249193316873
ZMIC0,72.80105762375953
ZMIC1,45.911580184055175
ZMIC2,29.406512083473537
ZMIC3,25.729400522380384
ZMIC4,24.71850753196123
ZMIC5,23.933689200511495
nAcid,0
nAtom,39
nBase,2
nRing,3
piPC1,3.56953269648137
piPC2,4.139158578011894
piPC3,4.650382528809639
piPC4,5.132484127258884
piPC5,5.428522922202977
piPC6,5.630315322774329
piPC7,5.916791511489813
piPC8,6.301473631443773
piPC9,6.64849868071406
AATS0Z,29.384615384615383
AATS0d,3.4358974358974357
AATS0i,157.4793165752073
AATS0m,116.5431513333334
AATS0p,1.7802670378867684
AATS0s,4.009347191445957
AATS0v,247.09823793644995
AATS1Z,28.70731707317073
AATS1d,3.926829268292683
AATS1i,143.19917011977554
AATS1m,110.33026602439028
AATS1p,2.027098950000001
AATS1s,3.2451068955133997
AATS1v,287.3656434473512
AATS2Z,26.651515151515152
AATS2d,3.6666666666666665
AATS2i,148.99106513798705
AATS2m,101.76341675757574
AATS2p,1.7974926237135451
AATS2s,3.157360643471755
AATS2v,249.16813636949297
AATS3Z,21.44
AATS3d,3.066666666666667
AATS3i,151.7299911789954
AATS3m,78.41958765333332
AATS3p,1.6147368934965995
AATS3s,2.8709465020576137
AATS3v,214.93245186158842
AATS4Z,17.555555555555557
AATS4d,2.7160493827160495
AATS4i,155.6606173096336
AATS4m,62.88304603703702
AATS4p,1.4435307102492347
AATS4s,2.707590306355739
AATS4v,182.56818694937988
AATS5Z,17.076923076923077
AATS5d,2.6666666666666665
AATS5i,162.4864040219573
AATS5m,61.55945815384616
AATS5p,1.3477175366606025
AATS5s,2.5550015827793606
AATS5v,170.0253637504068
AATS6Z,23.79310344827586
AATS6d,3.2241379310344827
AATS6i,156.75242820511673
AATS6m,89.27509468965516
AATS6p,1.58894999128431
AATS6s,3.0072903363133254
AATS6v,212.60973678084477
AATS7Z,25.11111111111111
AATS7d,3.111111111111111
AATS7i,154.38709426940392
AATS7m,93.21139550000004
AATS7p,1.673797884094333
AATS7s,3.7136488340192053
AATS7v,223.32806621323613
AATS8Z,19.705882352941178
AATS8d,2.9019607843137254
AATS8i,154.37851425665878
AATS8m,69.71886068627452
AATS8p,1.5191768620891566
AATS8s,3.577160493827161
AATS8v,204.18604944224074
AMID_C,1.6002702777741735
AMID_N,0.17810473929728332
AMID_O,0.16442625916985468
AMID_X,0.0
AMID_h,0.43212750790312404
ATS0dv,308.44444444444446
ATS0pe,243.29180000000002
ATS0se,299.0752649999999
ATS1dv,312.33333333333337
ATS1pe,265.36
ATS1se,317.1159759999998
ATS2dv,404.66666666666663
ATS2pe,420.2981
ATS2se,509.5229680000001
ATS3dv,313.66666666666663
ATS3pe,468.8537
ATS3se,575.0128019999999
ATS4dv,277.0
ATS4pe,488.94859999999994
ATS4se,607.7003699999999
ATS5dv,277.3333333333333
ATS5pe,467.30100000000004
ATS5se,587.9199820000001
ATS6dv,292.33333333333337
ATS6pe,364.27020000000005
ATS6se,448.74482000000006
ATS7dv,317.66666666666663
ATS7pe,350.5742000000001
ATS7se,428.989794
ATS8dv,234.0
ATS8pe,326.09710000000007
ATS8se,399.7174760000001
ATSC0Z,404.974358974359
ATSC0c,0.6764446907793253
ATSC0d,22.307692307692303
ATSC0i,62.3149129115249
ATSC0m,1846.8736095897436
ATSC0p,11.741699326164923
ATSC0s,43.60416446836199
ATSC0v,2029.677056685864
ATSC1Z,25.001314924391878
ATSC1c,-0.3901414212838328
ATSC1d,7.650887573964495
ATSC1i,-3.1604298497479544
ATSC1m,116.20142958514172
ATSC1p,0.3719638332522677
ATSC1s,-3.1182642817653927
ATSC1v,50.02763793015336
ATSC2Z,127.40236686390534
ATSC2c,0.19307729949620886
ATSC2d,-3.9053254437869827
ATSC2i,-3.9462869103626725
ATSC2m,574.0443818737676
ATSC2p,0.4183517459521374
ATSC2s,7.6828455126175905
ATSC2v,175.85044669594038
ATSC3Z,-96.69428007889545
ATSC3c,-0.2681400473474642
ATSC3d,-10.437869822485208
ATSC3i,-23.822808471111344
ATSC3m,-463.25417280078864
ATSC3p,-4.243194550943539
ATSC3s,-8.073078411160083
ATSC3v,-745.3840310557036
ATSC4Z,-29.203155818540452
ATSC4c,0.2301597469336576
ATSC4d,1.8224852071005915
ATSC4i,-24.652842733087116
ATSC4m,-154.44527009664694
ATSC4p,-2.573582581513302
ATSC4s,2.1845412510179867
ATSC4v,-694.2156648643934
ATSC5Z,67.89743589743586
ATSC5c,-0.13009461971513533
ATSC5d,8.307692307692308
ATSC5i,24.3484418336681
ATSC5m,352.7271134358972
ATSC5p,4.49597946996638
ATSC5s,-0.09516021244415906
ATSC5v,988.1989160622894
ATSC6Z,93.32018408941488
ATSC6c,-0.12791329624644826
ATSC6d,1.1065088757396455
ATSC6i,10.973153718336935
ATSC6m,429.77566414858677
ATSC6p,1.8181069987107816
ATSC6s,-2.0517228395512683
ATSC6v,443.05042324328565
ATSC7Z,-76.42603550295856
ATSC7c,0.1353502446108747
ATSC7d,-3.964497041420119
ATSC7i,6.86705415768899
ATSC7m,-324.27994668836266
ATSC7p,-0.5963052987109669
ATSC7s,9.159525220303944
ATSC7v,13.36343746195574
ATSC8Z,-244.68441814595664
ATSC8c,0.20659408962602235
ATSC8d,-10.556213017751478
ATSC8i,-15.26444629775883
ATSC8m,-1101.8052894891514
ATSC8p,-6.0939903094803585
ATSC8s,0.4582065080640524
ATSC8v,-759.4910002032547
AXp-0d,0.7058191321631524
AXp-1d,0.4445677416291851
AXp-2d,0.2948684570661195
AXp-3d,0.1947956557646083
AXp-4d,0.12513775739513502
AXp-5d,0.08179614645631075
AXp-6d,0.05367476535992309
AXp-7d,0.03505974439545233
GATS1Z,0.7174799321755406
GATS1c,1.5512424477866253
GATS1d,0.7478553406223719
GATS1i,1.0712371271867427
GATS1m,0.7157542262242279
GATS1p,0.8631409188894527
GATS1s,0.6304893640546542
GATS1v,0.8469739219591041
GATS2Z,0.7506648094212992
GATS2c,0.8388593598359855
GATS2d,1.2517763845350056
GATS2i,1.0550042985914991
GATS2m,0.7461143277217324
GATS2p,0.9503501187459512
GATS2s,0.5921190696357874
GATS2v,0.8666444870368659
GATS3Z,1.1335038622261617
GATS3c,1.2214401555817667
GATS3d,1.2378390804597703
GATS3i,1.2083504785894097
GATS3m,1.13002917092069
GATS3p,1.1961763069916482
GATS3s,0.9125497495381986
GATS3v,1.1318401143209782
GATS4Z,0.9904605124308808
GATS4c,0.671583902526085
GATS4d,0.9042997020008516
GATS4i,1.165447871518314
GATS4m,0.9982636811676776
GATS4p,1.0735788786831175
GATS4s,0.7478718663893021
GATS4v,1.1546957181813886
GATS5Z,1.1223882487020387
GATS5c,1.0130209304875657
GATS5d,0.7643678160919543
GATS5i,0.8371554646649076
GATS5m,1.0978065982650609
GATS5p,0.9102318977586503
GATS5s,1.0089405990110594
GATS5v,0.7884041740176589
GATS6Z,1.0305463008650164
GATS6c,1.375905171944587
GATS6d,1.0866825208085615
GATS6i,0.9534238987870144
GATS6m,1.008057681541251
GATS6p,0.9900904356478494
GATS6s,1.2304538895219936
GATS6v,0.8101688660875169
GATS7Z,1.574310919758558
GATS7c,1.1663737304311539
GATS7d,1.1514048531289913
GATS7i,1.014361872662646
GATS7m,1.5169740966716303
GATS7p,1.3017811795868703
GATS7s,1.6058202231883987
GATS7v,0.9360862775826326
GATS8Z,1.6899157535624103
GATS8c,0.8526520917958527
GATS8d,1.3694388100067616
GATS8i,1.2529277289315126
GATS8m,1.655145547148653
GATS8p,1.520317492928096
GATS8s,1.7712624679301192
GATS8v,1.2135252732733939
MATS1Z,0.058724060078387354
MATS1c,-0.5486185899591681
MATS1d,0.32624053826745164
MATS1i,-0.048243067342041576
MATS1m,0.05984874470695786
MATS1p,0.03013356467338653
MATS1s,-0.06802455373611185
MATS1v,0.023445732507760126
MATS2Z,0.18589625519472297
MATS2c,0.1686629122464451
MATS2d,-0.10344827586206899
MATS2i,-0.037421167770541434
MATS2m,0.1836660841722944
MATS2p,0.021053839228359083
MATS2s,0.10411535945723377
MATS2v,0.051196138445160654
MATS3Z,-0.12415854121818408
MATS3c,-0.20612597973094027
MATS3d,-0.2433103448275863
MATS3i,-0.19879447512935244
MATS3m,-0.13043240674705447
MATS3p,-0.18791668098448194
MATS3s,-0.09627522565761351
MATS3v,-0.1909661908391741
MATS4Z,-0.0347201703412923
MATS4c,0.1638236761136352
MATS4d,0.03933588761174968
MATS4i,-0.1904822888657439
MATS4m,-0.04026400998304355
MATS4p,-0.10553262518830703
MATS4s,0.024121919791874898
MATS4v,-0.16468234967997297
MATS5Z,0.08382930226668349
MATS5c,-0.09616057416701326
MATS5d,0.1862068965517242
MATS5i,0.1953660905234528
MATS5m,0.09549302984362056
MATS5p,0.1914535258089792
MATS5s,-0.001091182615289014
MATS5v,0.2434374751409614
MATS6Z,0.15494753572941275
MATS6c,-0.12715106776630516
MATS6d,0.03335315101070157
MATS6i,0.11840664729051592
MATS6m,0.15647366609883998
MATS6p,0.10411782735287795
MATS6s,-0.03163933431038798
MATS6v,0.14677862896846763
MATS7Z,-0.13629648389683843
MATS7c,0.14450989973558231
MATS7d,-0.128352490421456
MATS7i,0.07958831814349283
MATS7m,-0.12681007650079404
MATS7p,-0.03667824613752774
MATS7s,0.15171057030362836
MATS7v,0.004755126668308752
MATS8Z,-0.46203323674664243
MATS8c,0.23355008583829456
MATS8d,-0.36186612576064914
MATS8i,-0.187319717373751
MATS8m,-0.4562071717875168
MATS8p,-0.3968855024482676
MATS8s,0.008035774021153809
MATS8v,-0.2861476083283317
MAXaaO,5.197206140046945
MAXdsN,4.036940271478962
MAXssS,1.329448459939531
MINaaO,5.197206140046945
MINdsN,4.036940271478962
MINssS,1.329448459939531
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,29.523566112235425
SpAD_D,253.78470316011044
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,548
TMWC10,121.31550991472957
TSRW10,72.47185204688677
VE1_Dt,4.724275675295027
VE2_Dt,0.20540329023021855
VE3_Dt,2.385623375895885
VR1_Dt,128.0540905435507
VR2_Dt,5.567569154067422
VR3_Dt,5.685361879963427
Xc-3dv,0.7994007308038157
Xc-4dv,0.0
Xc-5dv,0.11560819455172847
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.24056261216234406
Xch-6d,0.4024112627128349
Xch-7d,0.5279555879879376
Xp-0dv,13.684607470525908
Xp-1dv,8.003301626581283
Xp-2dv,6.184311358229723
Xp-3dv,4.347275118931256
Xp-4dv,2.8211317845199146
Xp-5dv,1.628264303129825
Xp-6dv,0.9538123803579979
Xp-7dv,0.5936258365605737
Xpc-4d,3.242103273205808
Xpc-5d,4.330534054812337
Xpc-6d,5.204467306208568
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,41
nFRing,0
nHBAcc,4
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,6.9564263884457915
AATS0dv,7.9088319088319095
AATS0pe,6.238251282051283
AATS0se,7.668596538461536
AATS1dv,7.61788617886179
AATS1pe,6.47219512195122
AATS1se,7.734535999999996
AATS2dv,6.131313131313131
AATS2pe,6.36815303030303
AATS2se,7.720044969696971
AATS3dv,4.182222222222221
AATS3pe,6.251382666666666
AATS3se,7.666837359999998
AATS4dv,3.419753086419753
AATS4pe,6.036402469135802
AATS4se,7.502473703703703
AATS5dv,3.5555555555555554
AATS5pe,5.991038461538462
AATS5se,7.537435666666668
AATS6dv,5.040229885057472
AATS6pe,6.280520689655173
AATS6se,7.736979655172415
AATS7dv,5.882716049382715
AATS7pe,6.4921148148148164
AATS7se,7.944255444444445
AATS8dv,4.588235294117647
AATS8pe,6.3940607843137265
AATS8se,7.837597568627452
AATSC0Z,10.383957922419462
AATSC0c,0.017344735661008342
AATSC0d,0.5719921104536488
AATSC0i,1.5978182797826896
AATSC0m,47.35573357922419
AATSC0p,0.3010692134914083
AATSC0s,1.1180554991887688
AATSC0v,52.04300145348369
AATSC1Z,0.6097881688876068
AATSC1c,-0.009515644421556897
AATSC1d,0.186607013999134
AATSC1i,-0.07708365487190133
AATSC1m,2.8341812093937007
AATSC1p,0.009072288615908967
AATSC1s,-0.07605522638452178
AATSC1v,1.2201862909793502
AATSC2Z,1.9303388918773536
AATSC2c,0.0029254136287304375
AATSC2d,-0.0591715976331361
AATSC2i,-0.059792225914585946
AATSC2m,8.69764214960254
AATSC2p,0.006338662817456628
AATSC2s,0.11640675019117562
AATSC2v,2.664400707514248
AATSC3Z,-1.289257067718606
AATSC3c,-0.003575200631299523
AATSC3d,-0.1391715976331361
AATSC3i,-0.3176374462814846
AATSC3m,-6.176722304010515
AATSC3p,-0.05657592734591385
AATSC3s,-0.10764104548213443
AATSC3v,-9.938453747409381
AATSC4Z,-0.36053278788321547
AATSC4c,0.0028414783572056493
AATSC4d,0.02249981737161224
