DLiP-ID,C001EL
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,202.21574683199998
MZ,0.475
Mi,1.1640429606671225
Mm,0.4211680959120807
Mp,0.5753984730538922
Mv,0.501890392835335
SZ,19.0
Si,46.5617184266849
Sm,16.84672383648323
Sp,23.01593892215569
Sv,20.0756157134134
nB,0
nC,10
nF,0
nH,26
nI,0
nN,4
nO,0
nP,0
nS,0
nX,0
ABC,9.192388155425121
AMW,5.055393670799999
IC0,1.236160254373812
IC1,2.0854752972273345
IC2,2.9464393446710155
IC3,3.5219280948873624
IC4,3.721928094887362
IC5,3.721928094887362
MID,26.82846901265519
Mpe,0.93
Mse,0.9798616168973051
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,62.31620000000004
SdO,0
SdS,0
Spe,37.2
SsF,0
SsI,0
Sse,39.194464675892206
StN,0
fMF,0.0
nBr,0
nCl,0
AMID,1.9163192151896564
BIC0,0.23388196454799073
BIC1,0.39457267599896306
BIC2,0.5574673833064071
BIC3,0.6663500617452541
BIC4,0.704190133648628
BIC5,0.704190133648628
CIC0,4.085767840513551
CIC1,3.236452797660028
CIC2,2.375488750216347
CIC3,1.8000000000000003
CIC4,1.6000000000000005
CIC5,1.6000000000000005
GGI1,0.5
GGI2,0.22222222222222232
GGI3,0.125
GGI4,0.08000000000000002
GGI5,0.05555555555555555
GGI6,0.04081632653061225
GGI7,0.03125
GGI8,0.02469135802469135
GGI9,0.020000000000000004
JGI1,0.038461538461538464
JGI2,0.018518518518518528
JGI3,0.011363636363636364
JGI4,0.008000000000000002
JGI5,0.006172839506172839
JGI6,0.005102040816326531
JGI7,0.004464285714285714
JGI8,0.004115226337448558
JGI9,0.004000000000000001
MIC0,11.065723866952885
MIC1,15.892575777845416
MIC2,19.37632889698388
MIC3,21.056721557201957
MIC4,21.258321557201956
MIC5,21.258321557201956
MPC2,12
MPC3,11
MPC4,10
MPC5,9
MPC6,8
MPC7,7
MPC8,6
MPC9,5
Mare,0.9448000000000001
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.22634969899820484
RPCG,0.08370390673497546
SIC0,0.23227676742971384
SIC1,0.3918646137347846
SIC2,0.5536413292583909
SIC3,0.6617767155236063
SIC4,0.6993570804654278
SIC5,0.6993570804654278
SaaN,0
SaaO,0
SaaS,0
Sare,37.792
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,49.446410174952476
TIC1,83.41901188909338
TIC2,117.85757378684062
TIC3,140.8771237954945
TIC4,148.87712379549447
TIC5,148.87712379549447
Vabc,225.5033535771941
WPol,11
apol,38.43661799999996
bpol,26.083381999999993
nRot,11
ABCGG,8.164909119649565
ATS0Z,582.0
ATS0d,76.0
ATS0i,6920.762764770474
ATS0m,2253.8430700000004
ATS0p,44.288935526074
ATS0s,93.0
ATS0v,6016.603065584217
ATS1Z,666.0
ATS1d,96.0
ATS1i,6117.808186705799
ATS1m,2346.1334049999987
ATS1p,57.216019999999986
ATS1s,93.75
ATS1v,7707.209975851756
ATS2Z,780.0
ATS2d,148.0
ATS2i,11845.833200750987
ATS2m,2492.489795999999
ATS2p,81.98001761818799
ATS2s,142.5
ATS2v,10014.280918605631
ATS3Z,752.0
ATS3d,168.0
ATS3i,17023.91351858536
ATS3m,2332.311370999999
ATS3p,88.964553333356
ATS3s,166.25
ATS3v,10126.497373163995
ATS4Z,690.0
ATS4d,152.0
ATS4i,15566.393896426762
ATS4m,2143.5226739999994
ATS4p,80.59282447396002
ATS4s,159.0
ATS4v,9169.319653622675
ATS5Z,611.0
ATS5d,138.0
ATS5i,13913.955869281366
ATS5m,1890.8100809999996
ATS5p,73.91033963456398
ATS5s,134.75
ATS5v,8398.264920134983
ATS6Z,554.0
ATS6d,124.0
ATS6i,12552.453712454972
ATS6m,1706.2356399999999
ATS6p,68.31128743516798
ATS6s,123.5
ATS6v,7707.211261093571
ATS7Z,497.0
ATS7d,113.0
ATS7i,12087.12398292442
ATS7m,1518.5831669999998
ATS7p,60.752679080017
ATS7s,118.25
ATS7v,6800.290755353308
ATS8Z,432.0
ATS8d,96.0
ATS8i,10423.251175861573
ATS8m,1320.8103739999997
ATS8p,51.28653731577201
ATS8s,105.0
ATS8v,5762.408665967252
C1SP1,0
C1SP2,0
C1SP3,6
C2SP1,0
C2SP2,0
C2SP3,4
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,1.0
GGI10,0.01652892561983471
JGI10,0.004132231404958678
JGT10,0.10433031712288567
Kier1,14.0
Kier2,13.0
Kier3,13.090909090909092
MID_C,19.452112343127766
MID_N,7.376356669527422
MID_O,0.0
MID_X,0.0
MID_h,7.376356669527422
MPC10,4
MWC01,13.0
MWC02,3.9318256327243257
MWC03,4.574710978503383
MWC04,5.231108616854587
MWC05,5.8888779583328805
MWC06,6.55250788703459
MWC07,7.215975002651466
MWC08,7.8826922062890254
MWC09,8.548885638148727
MWC10,9.217216675915616
NaaCH,0
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,0
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,2
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,-0.35659999999999775
SRW02,3.295836866004329
SRW03,0.0
SRW04,4.31748811353631
SRW05,0.0
SRW06,5.4680601411351315
SRW07,0.0
SRW08,6.678342114654332
SRW09,0.0
SRW10,7.921898411023797
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,10.75446899092108
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.721202128999748
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.474154687935358
VE1_D,3.6779961140255053
VE2_A,0.248153906281097
VE2_D,0.26271400814467893
VE3_A,1.5818234307762058
VE3_D,1.6388403062572447
VR1_A,59.572451792094284
VR1_D,52.15539059469306
VR2_A,4.2551751280067345
VR2_D,3.725385042478076
VR3_A,4.42366548558328
VR3_D,4.290699779834191
WPath,455
Xc-3d,0.0
Xc-4d,0.0
Xc-5d,0.0
Xc-6d,0.0
Xp-0d,10.485281374238573
Xp-1d,6.914213562373096
Xp-2d,4.535533905932739
Xp-3d,2.957106781186548
Xp-4d,1.9142135623730954
Xp-5d,1.228553390593274
Xp-6d,0.7803300858899107
Xp-7d,0.48927669529663687
ZMIC0,49.80455223269658
ZMIC1,41.26621000381908
ZMIC2,33.531922469631034
ZMIC3,28.478846330632688
ZMIC4,27.421303854722797
ZMIC5,27.421303854722797
nAcid,0
nAtom,40
nBase,4
nRing,0
piPC1,2.6390573296152584
piPC2,2.5649493574615367
piPC3,2.4849066497880004
piPC4,2.3978952727983707
piPC5,2.302585092994046
piPC6,2.1972245773362196
piPC7,2.0794415416798357
piPC8,1.9459101490553132
piPC9,1.791759469228055
AATS0Z,14.55
AATS0d,1.9
AATS0i,173.01906911926184
AATS0m,56.34607675000001
AATS0p,1.10722338815185
AATS0s,2.325
AATS0v,150.41507663960542
AATS1Z,17.076923076923077
AATS1d,2.4615384615384617
AATS1i,156.86687658219998
AATS1m,60.15726679487176
AATS1p,1.4670774358974354
AATS1s,2.4038461538461537
AATS1v,197.6207686115835
AATS2Z,10.833333333333334
AATS2d,2.0555555555555554
AATS2i,164.5254611215415
AATS2m,34.61791383333332
AATS2p,1.1386113558081665
AATS2s,1.9791666666666667
AATS2v,139.08723498063375
AATS3Z,7.595959595959596
AATS3d,1.696969696969697
AATS3i,171.9587224099531
AATS3m,23.558700717171707
AATS3p,0.8986318518520807
AATS3s,1.6792929292929293
AATS3v,102.28785225418177
AATS4Z,7.666666666666667
AATS4d,1.6888888888888889
AATS4i,172.95993218251957
AATS4m,23.816918599999994
AATS4p,0.8954758274884447
AATS4s,1.7666666666666666
AATS4v,101.8813294846964
AATS5Z,7.54320987654321
AATS5d,1.7037037037037037
AATS5i,171.77723295409095
AATS5m,23.343334333333328
AATS5p,0.9124733288217776
AATS5s,1.6635802469135803
AATS5v,103.68228296462942
AATS6Z,7.486486486486487
AATS6d,1.6756756756756757
AATS6i,169.62775287101312
AATS6m,23.057238378378376
AATS6p,0.9231255058806485
AATS6s,1.6689189189189189
AATS6v,104.1515035282915
AATS7Z,7.1
AATS7d,1.6142857142857143
AATS7i,172.67319975606316
AATS7m,21.69404524285714
AATS7p,0.8678954154288143
AATS7s,1.6892857142857143
AATS7v,97.14701079076154
AATS8Z,7.2
AATS8d,1.6
AATS8i,173.7208529310262
AATS8m,22.013506233333327
AATS8p,0.8547756219295335
AATS8s,1.75
AATS8v,96.04014443278753
AMID_C,1.3894365959376975
AMID_N,0.5268826192519588
AMID_O,0.0
AMID_X,0.0
AMID_h,0.5268826192519588
ATS0dv,90.0
ATS0pe,227.83139999999997
ATS0se,290.89176799999996
ATS1dv,72.0
ATS1pe,244.35750000000002
ATS1se,297.43368399999986
ATS2dv,68.0
ATS2pe,425.8230000000001
ATS2se,534.069936
ATS3dv,64.0
ATS3pe,551.7605
ATS3se,713.0497400000002
ATS4dv,64.0
ATS4pe,503.93820000000005
ATS4se,650.5662480000002
ATS5dv,52.0
ATS5pe,450.74060000000014
ATS5se,582.697796
ATS6dv,44.0
ATS6pe,409.106
ATS6se,529.2025920000001
ATS7dv,40.0
ATS7pe,387.1595
ATS7se,502.2324440000001
ATS8dv,36.0
ATS8pe,334.01700000000005
ATS8se,432.62908000000004
ATSC0Z,257.1
ATSC0c,0.5382065131938996
ATSC0d,8.4
ATSC0i,48.52887937120586
ATSC0m,1230.2454771000002
ATSC0p,7.354595444125899
ATSC0s,20.100000000000005
ATSC0v,1749.3489764754024
ATSC1Z,-14.722500000000002
ATSC1c,-0.23192606762873924
ATSC1d,0.7099999999999993
ATSC1i,-5.862571016491624
ATSC1m,-69.09197372249983
ATSC1p,-0.3052585070487056
ATSC1s,-3.922500000000002
ATSC1v,-65.13951244191942
ATSC2Z,-122.88000000000002
ATSC2c,-0.08818153051153818
ATSC2d,-3.3200000000000016
ATSC2i,-16.689918449242537
ATSC2m,-588.5983471799998
ATSC2p,-3.352333512238623
ATSC2s,-5.73
ATSC2v,-829.0024538846967
ATSC3Z,0.027500000000003855
ATSC3c,-0.004584103236206454
ATSC3d,-0.09000000000000008
ATSC3i,-8.760689094069654
ATSC3m,0.7611219274999774
ATSC3p,-0.25264717186665203
ATSC3s,-1.622499999999999
ATSC3v,-16.147431797434525
ATSC4Z,1.7250000000000036
ATSC4c,0.1370271886644912
ATSC4d,-0.1000000000000002
ATSC4i,11.926215901211204
ATSC4m,7.409067824999973
ATSC4p,0.38255060712122513
ATSC4s,3.075
ATSC4v,32.9195293135745
ATSC5Z,-2.177500000000001
ATSC5c,-0.0947140693044545
ATSC5d,-0.7100000000000004
ATSC5i,9.3396956845321
ATSC5m,-9.478620677500016
ATSC5p,0.5161051801091026
ATSC5s,0.22250000000000092
ATSC5v,62.32132487506247
ATSC6Z,-7.734999999999999
ATSC6c,-0.014230890050279735
ATSC6d,-0.54
ATSC6i,-10.36986283018729
ATSC6m,-38.765406235
ATSC6p,-0.9111115971093147
ATSC6s,-0.834999999999999
ATSC6v,-155.2016399700752
ATSC7Z,5.374999999999999
ATSC7c,0.0065565789602112555
ATSC7d,-0.09999999999999969
ATSC7i,-6.698557265541435
ATSC7m,25.78313997499997
ATSC7p,-0.1578741471514242
ATSC7s,-1.2249999999999988
ATSC7v,4.571317254198307
ATSC8Z,1.6500000000000001
ATSC8c,-0.027687354250752444
ATSC8d,-0.19999999999999987
ATSC8i,-7.688236740257567
ATSC8m,8.055288449999972
ATSC8p,-0.2589843837575492
ATSC8s,-1.649999999999999
ATSC8v,-18.577032781656875
AXp-0d,0.7489486695884695
AXp-1d,0.5318625817210074
AXp-2d,0.37796115882772824
AXp-3d,0.2688278891987771
AXp-4d,0.19142135623730955
AXp-5d,0.13650593228814156
AXp-6d,0.09754126073623884
AXp-7d,0.06989667075666241
GATS1Z,1.4041229093737846
GATS1c,1.7229001695275672
GATS1d,1.4285714285714286
GATS1i,1.8432073731855119
GATS1m,1.405844746592322
GATS1p,1.5775099869433948
GATS1s,1.5422885572139298
GATS1v,1.5017596896876082
GATS2Z,1.409471022948269
GATS2c,1.1680891741248878
GATS2d,1.4831349206349205
GATS2i,1.5158807642153267
GATS2m,1.4111274126300948
GATS2p,1.4889359110545175
GATS2s,1.0712064676616913
GATS2v,1.4644431552243231
GATS3Z,0.9484577395895948
GATS3c,0.8734596369096376
GATS3d,0.9848484848484849
GATS3i,1.0137020096952323
GATS3m,0.9487408984127864
GATS3p,0.9750468501638918
GATS3s,0.769259761797075
GATS3v,0.963655782659918
GATS4Z,0.955659276546091
GATS4c,0.842139276951981
GATS4d,0.9801587301587301
GATS4i,0.8260335579476874
GATS4m,0.9555214407867705
GATS4p,0.9156680751765065
GATS4s,0.7276119402985072
GATS4v,0.9361966130304146
GATS5Z,0.9476064940864629
GATS5c,0.9489606307646884
GATS5d,1.0317460317460316
GATS5i,0.8548889849209707
GATS5m,0.948177458174544
GATS5p,0.9392356080937195
GATS5s,0.6587433204348625
GATS5v,0.9506039834235631
GATS6Z,0.942949951117979
GATS6c,0.7244645562802055
GATS6d,1.0038610038610039
GATS6i,1.0925086262318349
GATS6m,0.9466661810449291
GATS6p,1.0965878697955744
GATS6s,0.8128277531262603
GATS6v,1.0552902158725392
GATS7Z,0.912318719786631
GATS7c,0.8291318005867363
GATS7d,0.9285714285714286
GATS7i,0.9766974092928274
GATS7m,0.9128029060427721
GATS7p,0.9447435716538122
GATS7s,0.9008528784648185
GATS7v,0.9324897014908259
GATS8Z,0.9379618825359781
GATS8c,1.004948016971363
GATS8d,0.9285714285714286
GATS8i,0.9930317097803727
GATS8m,0.9370063109415513
GATS8p,0.9243050431011144
GATS8s,1.034825870646766
GATS8v,0.9206049068589736
MATS1Z,-0.058732010890704005
MATS1c,-0.4419732649908151
MATS1d,0.08669108669108659
MATS1i,-0.12390340407933491
MATS1m,-0.05760115693280243
MATS1p,-0.042570070731102354
MATS1s,-0.20015308075009575
MATS1v,-0.038191211272947514
MATS2Z,-0.26552573577077665
MATS2c,-0.0910240548416166
MATS2d,-0.21957671957671965
MATS2i,-0.19106513557260113
MATS2m,-0.2657998650297712
MATS2p,-0.2532304490366953
MATS2s,-0.15837479270315089
MATS2v,-0.26327332340100834
MATS3Z,4.321707938978089e-05
MATS3c,-0.0034413610358009564
MATS3d,-0.0043290043290043325
MATS3i,-0.07293950338652358
MATS3m,0.0002499696335694027
MATS3p,-0.013879711831355498
MATS3s,-0.03261470425649528
MATS3v,-0.0037295102094467942
MATS4Z,0.00298197847789447
MATS4c,0.11315539899056012
MATS4d,-0.005291005291005301
MATS4i,0.10922445498882336
MATS4m,0.0026766357565447545
MATS4p,0.023117857854394217
MATS4s,0.06799336650082918
MATS4v,0.008363626762810153
MATS5Z,-0.00418245290538821
MATS5c,-0.08690415065003802
MATS5d,-0.041740152851263986
MATS5i,0.09504022057648294
MATS5m,-0.003804769390903789
MATS5p,0.03465408227355251
MATS5s,0.005466494687058556
MATS5v,0.017592809276553264
MATS6Z,-0.016262470171454997
MATS6c,-0.014292604811677332
MATS6d,-0.03474903474903475
MATS6i,-0.11550506280362548
MATS6m,-0.0170325955515277
MATS6p,-0.06696394913027842
MATS6s,-0.022455291112007492
MATS6v,-0.04795657098175484
MATS7Z,0.011946435517030615
MATS7c,0.006961299160908432
MATS7d,-0.006802721088435352
MATS7i,-0.0788756521575888
MATS7m,0.01197583987675944
MATS7p,-0.01226631689772902
MATS7s,-0.03482587064676613
MATS7v,0.0014932305236067618
MATS8Z,0.004278490859587709
MATS8c,-0.03429582458530811
MATS8d,-0.01587301587301586
MATS8i,-0.105617340160813
MATS8m,0.00436513882795073
MATS8p,-0.0234759691610592
MATS8s,-0.054726368159203925
MATS8v,-0.007079598575040938
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,10
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,17.13354446701125
SpAD_D,135.3878200619314
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,10.524328880079171
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,99
TMWC10,86.04380059645462
TSRW10,41.6816256463539
VE1_Dt,3.6779961140255053
VE2_Dt,0.26271400814467893
VE3_Dt,1.6388403062572447
VR1_Dt,52.15539059469306
VR2_Dt,3.725385042478076
VR3_Dt,4.290699779834191
Xc-3dv,0.0
Xc-4dv,0.0
Xc-5dv,0.0
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.0
Xch-7d,0.0
Xp-0dv,9.225768350244728
Xp-1dv,5.730710143300821
Xp-2dv,3.491563831562721
Xp-3dv,2.0724618528369585
Xp-4dv,1.2041241452319316
Xp-5dv,0.737167653187317
Xp-6dv,0.4404504202642842
Xp-7dv,0.25430713129702165
Xpc-4d,0.0
Xpc-5d,0.0
Xpc-6d,0.0
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,0
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,39
nFRing,0
nHBAcc,4
nHBDon,4
nHRing,0
nSpiro,0
naRing,0
piPC10,1.6094379124341003
AATS0dv,2.25
AATS0pe,5.695784999999999
AATS0se,7.272294199999999
AATS1dv,1.8461538461538463
AATS1pe,6.265576923076924
AATS1se,7.626504717948714
AATS2dv,0.9444444444444444
AATS2pe,5.914208333333335
AATS2se,7.417638
AATS3dv,0.6464646464646465
AATS3pe,5.573338383838384
AATS3se,7.202522626262628
AATS4dv,0.7111111111111111
AATS4pe,5.599313333333334
AATS4se,7.228513866666669
AATS5dv,0.6419753086419753
AATS5pe,5.564698765432101
AATS5se,7.193799950617285
AATS6dv,0.5945945945945946
AATS6pe,5.52845945945946
AATS6se,7.15138637837838
AATS7dv,0.5714285714285714
AATS7pe,5.53085
AATS7se,7.174749200000002
AATS8dv,0.6
AATS8pe,5.566950000000001
AATS8se,7.210484666666668
AATSC0Z,6.4275
AATSC0c,0.013455162829847489
AATSC0d,0.21000000000000002
AATSC0i,1.2132219842801466
AATSC0m,30.756136927500005
AATSC0p,0.1838648861031475
AATSC0s,0.5025000000000002
AATSC0v,43.73372441188506
AATSC1Z,-0.37750000000000006
AATSC1c,-0.00594682224689075
AATSC1d,0.018205128205128186
AATSC1i,-0.1503223337561955
AATSC1m,-1.771589069807688
AATSC1p,-0.007827141206377067
AATSC1s,-0.10057692307692313
AATSC1v,-1.6702439087671646
AATSC2Z,-1.706666666666667
AATSC2c,-0.0012247434793269192
AATSC2d,-0.04611111111111113
AATSC2i,-0.23180442290614633
AATSC2m,-8.174977044166663
AATSC2p,-0.04656018766998087
AATSC2s,-0.07958333333333334
AATSC2v,-11.513922970620788
AATSC3Z,0.0002777777777778167
AATSC3c,-4.630407309299448e-05
AATSC3d,-0.0009090909090909098
AATSC3i,-0.0884918090310066
AATSC3m,0.00768810027777755
AATSC3p,-0.0025519916350166872
AATSC3s,-0.01638888888888888
AATSC3v,-0.16310537169125783
AATSC4Z,0.019166666666666707
AATSC4c,0.0015225243184943467
AATSC4d,-0.0011111111111111133
AATSC4i,0.13251351001345782
AATSC4m,0.08232297583333303
AATSC4p,0.004250562301346946
AATSC4s,0.03416666666666667
AATSC4v,0.3657725479286056
AATSC5Z,-0.026882716049382728
AATSC5c,-0.001169309497585858
AATSC5d,-0.008765432098765437
AATSC5i,0.11530488499422345
AATSC5m,-0.11702000836419774
AATSC5p,0.006371668890235834
AATSC5s,0.002746913580246925
AATSC5v,0.7693990725316354
AATSC6Z,-0.10452702702702701
AATSC6c,-0.0001923093250037802
AATSC6d,-0.007297297297297297
AATSC6i,-0.14013328148901744
AATSC6m,-0.5238568410135135
AATSC6p,-0.012312318879855604
AATSC6s,-0.01128378378378377
AATSC6v,-2.0973194590550706
AATSC7Z,0.07678571428571428
AATSC7c,9.366541371730365e-05
AATSC7d,-0.001428571428571424
AATSC7i,-0.0956936752220205
AATSC7m,0.36833057107142814
AATSC7p,-0.0022553449593060598
AATSC7s,-0.01749999999999998
AATSC7v,0.06530453220283296
AATSC8Z,0.027500000000000004
AATSC8c,-0.0004614559041792074
