DLiP-ID,P0005G
SZ,22.33333333333333
Si,35.99036961715052
Sm,21.25360086587295
Sp,22.12713113772455
Sv,21.225369631589665
nB,0
nC,14
nF,0
nH,13
nI,0
nN,3
nO,2
nP,0
nS,0
nX,0
ABC,15.003720802243047
AMW,7.9718992705
IC0,1.619888351662371
IC1,3.5039280318460246
IC2,4.140319531114783
IC3,4.640319531114783
IC4,4.702819531114783
IC5,4.702819531114783
MID,38.744088654589106
Mpe,0.9840686274509804
Mse,1.0131782592862346
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,73.38290000000002
SdO,23.56362528344671
SdS,0
Spe,31.490196078431374
SsF,0
SsI,0
Sse,32.42170429715951
StN,0
fMF,0.4375
nBr,0
nCl,0
AMID,2.039162560767848
BIC0,0.30235606677565896
BIC1,0.6540166159517856
BIC2,0.7728006237822657
BIC3,0.8661268294017374
BIC4,0.8777926051041713
BIC5,0.8777926051041713
CIC0,3.3801116483376292
CIC1,1.4960719681539754
CIC2,0.8596804688852169
CIC3,0.3596804688852169
CIC4,0.2971804688852169
CIC5,0.2971804688852169
GGI1,3.5
GGI2,2.666666666666668
GGI3,2.236111111111111
GGI4,1.1572222222222224
GGI5,0.8094444444444444
GGI6,0.463718820861678
GGI7,0.15192743764172334
GGI8,0.0
GGI9,0.0
JGI1,0.16666666666666669
JGI2,0.08602150537634415
JGI3,0.07213261648745518
JGI4,0.03857407407407408
JGI5,0.03113247863247863
JGI6,0.0231859410430839
JGI7,0.012660619803476943
JGI8,0.0
JGI9,0.0
MIC0,15.283524035218784
MIC1,31.556239856528766
MIC2,38.33278583736369
MIC3,39.5244733373637
MIC4,39.58747333736369
MIC5,39.58747333736369
MPC2,31
MPC3,44
MPC4,62
MPC5,74
MPC6,83
MPC7,93
MPC8,89
MPC9,73
Mare,0.997625
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.18524450567030482
RPCG,0.1666481655424542
SIC0,0.3239776703324742
SIC1,0.700785606369205
SIC2,0.8280639062229567
SIC3,0.9280639062229566
SIC4,0.9405639062229566
SIC5,0.9405639062229566
SaaN,0
SaaO,0
SaaS,0
Sare,31.924
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,51.83642725319587
TIC1,112.12569701907279
TIC2,132.49022499567306
TIC3,148.49022499567306
TIC4,150.49022499567306
TIC5,150.49022499567306
Vabc,213.04639830046668
WPol,31
apol,36.952308999999985
bpol,16.487690999999995
nRot,1
ABCGG,13.512204014796065
ATS0Z,792.0
ATS0d,117.0
ATS0i,5183.673221610237
ATS0m,3133.430675
ATS0p,49.740975763037
ATS0s,174.94444444444446
ATS0v,7496.049375686473
ATS1Z,903.0
ATS1d,147.0
ATS1i,5064.1752656145
ATS1m,3458.5640649999996
ATS1p,63.04531201
ATS1s,118.1388888888889
ATS1v,9395.57993565184
ATS2Z,1363.0
ATS2d,239.0
ATS2i,8763.274818013695
ATS2m,5197.694882999999
ATS2p,94.97462759909399
ATS2s,194.83333333333331
ATS2v,13974.69600129775
ATS3Z,1431.0
ATS3d,247.0
ATS3i,10408.605623041596
ATS3m,5309.119294999999
ATS3p,105.47582017339599
ATS3s,241.88888888888889
ATS3v,15307.39793133476
ATS4Z,1430.0
ATS4d,244.0
ATS4i,11098.011204562044
ATS4m,5254.282754
ATS4p,108.672631296245
ATS4s,247.83333333333334
ATS4v,15459.61235914218
ATS5Z,1334.0
ATS5d,217.0
ATS5i,11936.766298250692
ATS5m,4813.497514
ATS5p,99.94879089364099
ATS5s,264.8888888888889
ATS5v,13962.797519729915
ATS6Z,1079.0
ATS6d,169.0
ATS6i,10992.013375726241
ATS6m,3812.8988360000003
ATS6p,83.73321978649
ATS6s,231.33333333333337
ATS6v,11508.841332106487
ATS7Z,797.0
ATS7d,114.0
ATS7i,9770.320896811989
ATS7m,2709.27596
ATS7p,61.073144101339
ATS7s,249.66666666666669
ATS7v,7977.759132066281
ATS8Z,225.0
ATS8d,57.0
ATS8i,7795.4326778115865
ATS8m,440.80344
ATS8p,32.050278377037
ATS8s,124.0
ATS8v,3444.253381623547
C1SP1,0
C1SP2,3
C1SP3,2
C2SP1,0
C2SP2,6
C2SP3,0
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.14285714285714285
GGI10,0.0
JGI10,0.0
JGT10,0.43037390208357956
Kier1,13.959183673469388
Kier2,5.4131113423517165
Kier3,2.3801652892561984
MAXdO,11.88227702191988
MID_C,29.051161660533563
MID_N,6.203247030626626
MID_O,3.4896799634289173
MID_X,0.0
MID_h,9.692926994055544
MINdO,11.681348261526834
MPC10,64
MWC01,21.0
MWC02,4.653960350157523
MWC03,5.541263545158426
MWC04,6.459904454377535
MWC05,7.372118028337787
MWC06,8.298290634359283
MWC07,9.218606116393214
MWC08,10.146551371285469
MWC09,11.069929814564968
MWC10,11.998119385338072
NaaCH,5
NaaNH,2
NaaSe,0
NaaaC,2
NaasC,3
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.29322
SRW02,3.7612001156935624
SRW03,0.0
SRW04,5.117993812416755
SRW05,3.044522437723423
SRW06,6.668228248417403
SRW07,5.476463551931511
SRW08,8.309676895987726
SRW09,7.627057417018934
SRW10,10.002563360726816
SaaCH,9.274861111111111
SaaNH,5.370732709750566
SaaSe,0
SaaaC,1.7045370370370376
SaasC,2.1096806500377934
SaasN,1.5660185185185183
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.07678949357520737
SdssS,0
SsCH3,3.330894274376417
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.906595377709811
VE1_D,4.29548743586653
VE2_A,0.20561028303735845
VE2_D,0.22607828609823843
VE3_A,2.0045201334601557
VE3_D,2.09941892431159
VR1_A,107.15145210285606
VR1_D,100.1684881630174
VR2_A,5.639550110676635
VR2_D,5.27202569279039
VR3_A,5.316097160056672
VR3_D,5.248707535969956
WPath,630
Xc-3d,1.4601800191872933
Xc-4d,0.0
Xc-5d,0.5052451915809496
Xc-6d,0.0
Xp-0d,13.568549621822843
Xp-1d,9.092224152875016
Xp-2d,8.528862995476286
Xp-3d,7.261250056853266
Xp-4d,6.43987875604136
Xp-5d,4.955480572650543
Xp-6d,3.4221968642825638
Xp-7d,2.610832143428194
ZMIC0,61.41636442965562
ZMIC1,36.353286642591
ZMIC2,24.9044171866887
ZMIC3,22.108458593344352
ZMIC4,21.920958593344352
ZMIC5,21.920958593344352
nAcid,0
nAtom,32
nBase,0
nRing,3
piPC1,3.449987545831587
piPC2,4.1666652238017265
piPC3,4.861748513388538
piPC4,5.564041365397364
piPC5,6.062912735169998
piPC6,6.488991192679369
piPC7,6.971690590881841
piPC8,7.329419204109514
piPC9,7.473552813347785
AATS0Z,24.75
AATS0d,3.65625
AATS0i,161.98978817531992
AATS0m,97.91970859375
AATS0p,1.5544054925949062
AATS0s,5.467013888888889
AATS0v,234.25154299020227
AATS1Z,26.558823529411764
AATS1d,4.323529411764706
AATS1i,148.94633134160293
AATS1m,101.72247249999998
AATS1p,1.8542738826470588
AATS1s,3.4746732026143796
AATS1v,276.34058634270116
AATS2Z,23.912280701754387
AATS2d,4.192982456140351
AATS2i,153.74166347392446
AATS2m,91.18762952631577
AATS2p,1.6662215368262103
AATS2s,3.4181286549707597
AATS2v,245.17010528592544
AATS3Z,21.35820895522388
AATS3d,3.6865671641791047
AATS3i,155.3523227319641
AATS3m,79.24058649253729
AATS3p,1.5742659727372537
AATS3s,3.6102819237147594
AATS3v,228.46862584081734
AATS4Z,19.86111111111111
AATS4d,3.388888888888889
AATS4i,154.13904450780618
AATS4m,72.97614936111111
AATS4p,1.509342101336736
AATS4s,3.4421296296296298
AATS4v,214.71683832141917
AATS5Z,17.786666666666665
AATS5d,2.8933333333333335
AATS5i,159.15688397667589
AATS5m,64.17996685333333
AATS5p,1.3326505452485464
AATS5s,3.5318518518518522
AATS5v,186.17063359639886
AATS6Z,15.867647058823529
AATS6d,2.485294117647059
AATS6i,161.6472555253859
AATS6m,56.072041705882356
AATS6p,1.2313708792130882
AATS6s,3.401960784313726
AATS6v,169.2476666486248
AATS7Z,13.508474576271187
AATS7d,1.9322033898305084
AATS7i,165.5986592679998
AATS7m,45.91993152542373
AATS7p,1.0351380356159152
AATS7s,4.231638418079096
AATS7v,135.21625647569968
AATS8Z,5.113636363636363
AATS8d,1.2954545454545454
AATS8i,177.16892449571787
AATS8m,10.01826
AATS8p,0.7284154176599319
AATS8s,2.8181818181818183
AATS8v,78.2784859459897
AMID_C,1.529008508449135
AMID_N,0.326486685822454
AMID_O,0.1836673664962588
AMID_X,0.0
AMID_h,0.5101540523187128
ATS0dv,288.0
ATS0pe,205.347
ATS0se,250.215596
ATS1dv,302.0
ATS1pe,225.1641
ATS1se,267.00138000000004
ATS2dv,438.0
ATS2pe,369.7462
ATS2se,444.222396
ATS3dv,418.0
ATS3pe,436.3656
ATS3se,527.421812
ATS4dv,393.0
ATS4pe,458.5145
ATS4se,557.245
ATS5dv,354.0
ATS5pe,477.0773
ATS5se,584.54668
ATS6dv,251.0
ATS6pe,426.164
ATS6se,525.995552
ATS7dv,150.0
ATS7pe,368.4638
ATS7se,458.802376
ATS8dv,0.0
ATS8pe,263.076
ATS8se,338.45817600000004
ATSC0Z,230.875
ATSC0c,0.6397965744951299
ATSC0d,22.46875
ATSC0i,51.24885841508443
ATSC0m,1096.98233971875
ATSC0p,7.069940124553218
ATSC0s,63.690972222222214
ATSC0v,1533.5095525980612
ATSC1Z,8.4453125
ATSC1c,-0.31285986614293804
ATSC1d,11.970703125
ATSC1i,2.3888463428720805
ATSC1m,40.90611583007812
ATSC1p,0.23737922803023603
ATSC1s,-4.185546874999999
ATSC1v,63.2240647108963
ATSC2Z,76.12890625
ATSC2c,-0.02177437219918422
ATSC2d,5.1962890625
ATSC2i,0.9276627305474872
ATSC2m,360.6596690322266
ATSC2p,1.434389111606235
ATSC2s,7.656358506944445
ATSC2v,397.40995336961095
ATSC3Z,-57.39453125
ATSC3c,0.058516425188543844
ATSC3d,-7.1064453125
ATSC3i,11.842886304123834
ATSC3m,-264.7246164423828
ATSC3p,0.9806684760501665
ATSC3s,-14.005750868055555
ATSC3v,14.172323882516594
ATSC4Z,-58.65625
ATSC4c,-0.137739744372186
ATSC4d,-10.8046875
ATSC4i,-17.362840950300455
ATSC4m,-281.4448610859375
ATSC4p,-2.649173938439586
ATSC4s,-6.216145833333331
ATSC4v,-493.5424255827817
ATSC5Z,-51.80078125
ATSC5c,0.24865209844706732
ATSC5d,-11.7548828125
ATSC5i,-9.839812100541977
ATSC5m,-252.0480090595703
ATSC5p,-2.5349966814797
ATSC5s,-14.468424479166666
ATSC5v,-555.5902094371279
ATSC6Z,-61.046875
ATSC6c,-0.30318552305243535
ATSC6d,-16.83984375
ATSC6i,-21.114469432298243
ATSC6m,-293.05919758984373
ATSC6p,-3.091238834674027
ATSC6s,-7.721788194444441
ATSC6v,-541.2668402938086
ATSC7Z,-44.42578125
ATSC7c,0.2950578588886522
ATSC7d,-5.6142578125
ATSC7i,-24.879433476156226
ATSC7m,-228.77907895019518
ATSC7p,-4.01277565683609
ATSC7s,28.422200520833325
ATSC7v,-816.6886479822477
ATSC8Z,-129.890625
ATSC8c,-0.222041776649763
ATSC8d,13.38671875
ATSC8i,14.965825026057285
ATSC8m,-601.4536611445315
ATSC8p,1.3385490812300427
ATSC8s,-36.27647569444444
ATSC8v,-138.57640708725182
AXp-0d,0.7141341906222549
AXp-1d,0.43296305489881026
AXp-2d,0.27512461275729955
AXp-3d,0.16502841038302876
AXp-4d,0.10386901219421549
AXp-5d,0.0669659536844668
AXp-6d,0.04123128752147667
AXp-7d,0.028073463907830044
GATS1Z,0.7108506640338864
GATS1c,1.4618026630170546
GATS1d,0.5883989200687229
GATS1i,1.1261100905590373
GATS1m,0.7153779778511938
GATS1p,0.939973648318108
GATS1s,0.5336480337105677
GATS1v,0.8532784979782183
GATS2Z,0.6501581511982447
GATS2c,0.9993955103956387
GATS2d,1.0650269623990434
GATS2i,1.0867886535268756
GATS2m,0.6545867042262319
GATS2p,0.8569813594016509
GATS2s,0.5099703409972349
GATS2v,0.7841905571303057
GATS3Z,0.9980201860217052
GATS3c,0.9889450593896439
GATS3d,1.3076204512901417
GATS3i,0.940365123248204
GATS3m,0.9944785939087823
GATS3p,0.9022664679702597
GATS3s,1.0911966905916368
GATS3v,0.9130225040774979
GATS4Z,0.9874571377007761
GATS4c,1.0107923029517605
GATS4d,1.283881934785968
GATS4i,1.1625834231277297
GATS4m,0.9909655494034542
GATS4p,1.1559471953568394
GATS4s,0.8914844899961839
GATS4v,1.0954614176083692
GATS5Z,1.0553762858689768
GATS5c,0.7877380004089043
GATS5d,1.1957348168752897
GATS5i,1.0476414507461358
GATS5m,1.0565402563337092
GATS5p,1.1207569989501809
GATS5s,1.1930174998637082
GATS5v,1.1077580028661516
GATS6Z,1.1146533329086914
GATS6c,1.2489932192784812
GATS6d,1.2478115029043606
GATS6i,1.1424594894282651
GATS6m,1.1150358424924607
GATS6p,1.161263570592331
GATS6s,1.077237349718277
GATS6v,1.131556607572541
GATS7Z,1.1765850256485553
GATS7c,0.8106865071147418
GATS7d,0.8769241649183187
GATS7i,1.144525264046144
GATS7m,1.1812848661767132
GATS7p,1.2533468749677188
GATS7s,1.0529671412084416
GATS7v,1.2651659432127664
GATS8Z,1.646355268986563
GATS8c,1.2282864531767264
GATS8d,0.20381843469465166
GATS8i,0.5742611200302268
GATS8m,1.6278944919155796
GATS8p,0.7850623569762024
GATS8s,1.9690245969480558
GATS8v,1.0811693020879711
MATS1Z,0.0344278480206376
MATS1c,-0.4602343250078772
MATS1d,0.5014317270719135
MATS1i,0.04387075223318912
MATS1m,0.035096165479106316
MATS1p,0.031600797190991216
MATS1s,-0.06185081021450721
MATS1v,0.03880315057707376
MATS2Z,0.18511763979521084
MATS2c,-0.019106399504521
MATS2d,0.1298343215479589
MATS2i,0.010162043175053828
MATS2m,0.18457508050596938
MATS2p,0.11390069307706907
MATS2s,0.06748690403433215
MATS2v,0.14548806811447748
MATS3Z,-0.11873227258402087
MATS3c,0.04368285872065984
MATS3d,-0.1510597222510535
MATS3i,0.11036936395020938
MATS3m,-0.11525767838362909
MATS3p,0.06624935507010385
MATS3s,-0.10502766112738929
MATS3v,0.004413973878806201
MATS4Z,-0.11291583949948865
MATS4c,-0.09568301332923436
MATS4d,-0.2137227630968938
MATS4i,-0.15057541648307607
MATS4m,-0.11402791129632378
MATS4p,-0.16653756871539113
MATS4s,-0.043377128423195035
MATS4v,-0.14303933664859017
MATS5Z,-0.09573001263309872
MATS5c,0.16582077215371152
MATS5d,-0.22321743161798796
MATS5i,-0.08192026045850138
MATS5m,-0.09803301290428108
MATS5p,-0.1529855366584673
MATS5s,-0.09692416725726437
MATS5v,-0.15458124945590526
MATS6Z,-0.12443071435396032
MATS6c,-0.2230014131797381
MATS6d,-0.3526957375439745
MATS6i,-0.19388179984107165
MATS6m,-0.12571780386717332
MATS6p,-0.20575854992461118
MATS6s,-0.057053339789822036
MATS6v,-0.16609861136212165
MATS7Z,-0.10436530149670102
MATS7c,0.2501285369000807
MATS7d,-0.13552250064826382
MATS7i,-0.26330206053905636
MATS7m,-0.11311355137767018
MATS7p,-0.30784146073240914
MATS7s,0.24203478535662704
MATS7v,-0.28884709223126126
MATS8Z,-0.40916473888861543
MATS8c,-0.25240042680751196
MATS8d,0.43330383107851816
MATS8i,0.21238007478003618
MATS8m,-0.398749212845941
MATS8p,0.13769426950501873
MATS8s,-0.4142328259975319
MATS8v,-0.06572038716502009
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,24.4762293079644
SpAD_D,136.9253851529951
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,653
TMWC10,114.75874369997229
TSRW10,69.00770583991613
VE1_Dt,4.336262352591213
VE2_Dt,0.22822433434690592
VE3_Dt,2.108866654150751
VR1_Dt,95.19406654501279
VR2_Dt,5.010214028684883
VR3_Dt,5.197771499819507
Xc-3dv,0.6032551413964976
Xc-4dv,0.0
Xc-5dv,0.14650340178223786
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.17479246499677625
Xch-6d,0.5331719320551782
Xch-7d,0.790360378336701
Xp-0dv,10.650461522375814
Xp-1dv,5.97968617949542
Xp-2dv,4.528068107655787
Xp-3dv,3.2861385669844325
Xp-4dv,2.4095253745529237
Xp-5dv,1.5319080334013362
Xp-6dv,0.8908208519949525
Xp-7dv,0.5423672698639607
Xpc-4d,3.6555313371520337
Xpc-5d,6.3898605286509325
Xpc-6d,9.788690839643795
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,34
nFRing,1
nHBAcc,3
nHBDon,2
nHRing,2
nSpiro,0
naRing,3
piPC10,7.732795547988268
AATS0dv,9.0
AATS0pe,6.41709375
AATS0se,7.819237375
AATS1dv,8.882352941176471
AATS1pe,6.6224735294117645
AATS1se,7.852981764705883
AATS2dv,7.684210526315789
AATS2pe,6.486775438596491
AATS2se,7.793375368421053
AATS3dv,6.2388059701492535
AATS3pe,6.512919402985074
AATS3se,7.871967343283583
AATS4dv,5.458333333333333
AATS4pe,6.368256944444444
AATS4se,7.739513888888889
AATS5dv,4.72
AATS5pe,6.361030666666666
AATS5se,7.793955733333334
AATS6dv,3.6911764705882355
AATS6pe,6.267117647058823
AATS6se,7.735228705882353
AATS7dv,2.542372881355932
AATS7pe,6.245149152542373
AATS7se,7.776311457627118
AATS8dv,0.0
AATS8pe,5.979
AATS8se,7.692231272727273
AATSC0Z,7.21484375
AATSC0c,0.01999364295297281
AATSC0d,0.7021484375
AATSC0i,1.6015268254713884
AATSC0m,34.280698116210935
AATSC0p,0.22093562889228807
AATSC0s,1.9903428819444442
AATSC0v,47.92217351868941
AATSC1Z,0.24839154411764705
AATSC1c,-0.009201760768909942
AATSC1d,0.35207950367647056
AATSC1i,0.0702601865550612
AATSC1m,1.203121053825827
AATSC1p,0.006981742000889295
AATSC1s,-0.12310431985294115
AATSC1v,1.8595313150263617
AATSC2Z,1.3355948464912282
AATSC2c,-0.0003820065298102495
AATSC2d,0.09116296600877193
AATSC2i,0.016274784746447144
AATSC2m,6.3273626146004665
AATSC2p,0.025164721256249738
AATSC2s,0.1343220790692008
AATSC2v,6.972104445080894
AATSC3Z,-0.8566347947761194
AATSC3c,0.0008733794804260275
AATSC3d,-0.1060663479477612
AATSC3i,0.17675949707647512
AATSC3m,-3.9511136782445195
AATSC3p,0.014636842926121888
AATSC3s,-0.20904105773217246
AATSC3v,0.21152722212711333
AATSC4Z,-0.8146701388888888
AATSC4c,-0.00191305200516925
AATSC4d,-0.15006510416666666
AATSC4i,-0.24115056875417298
AATSC4m,-3.908956403971354
AATSC4p,-0.03679408247832758
AATSC4s,-0.08633535879629627
AATSC4v,-6.854755910871968
AATSC5Z,-0.6906770833333333
AATSC5c,0.003315361312627564
AATSC5d,-0.15673177083333334
AATSC5i,-0.13119749467389302
AATSC5m,-3.3606401207942707
AATSC5p,-0.03379995575306267
AATSC5s,-0.1929123263888889
AATSC5v,-7.407869459161705
AATSC6Z,-0.8977481617647058
AATSC6c,-0.004458610633124049
AATSC6d,-0.24764476102941177
AATSC6i,-0.3105069034161506
AATSC6m,-4.309694082203585
AATSC6p,-0.04545939462755922
AATSC6s,-0.11355570874183002
AATSC6v,-7.959806474908951
AATSC7Z,-0.752979343220339
