DLiP-ID,C000A9
DLiP-Mol-ID,30524
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C13H10F3N3O2/c14-13(15,16)9-2-4-12(17-7-9)19-18-6-8-1-3-10(20)5-11(8)21/h1-7,20-21H,(H,17,19)/b18-6+"
Standard Inchi Key(RDKit),VNYLJYFMZAOGDD-NGYBGAFCSA-N
Canonical SMILES(RDKit),Oc1ccc(/C=N/Nc2ccc(C(F)(F)F)cn2)c(O)c1
SMILES(SDF),
MW(SDF),
MW(RDKit),297.236
MW Monoisotopic(RDKit),297.07251122
MolLogP(RDKit),2.9576
XLogP(SDF),
XLogP(CDK),3.93
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),77.74
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),21
QED Weighted(RDKit),0.60100967133441
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,41237.19791637898
qed,0.6010096713344099
Chi0,15.457819157813608
Chi1,9.859191910946029
TPSA,77.74000000000001
Chi0n,10.464199685354895
Chi0v,10.464199685354895
Chi1n,5.70383942343325
Chi1v,5.70383942343325
Chi2n,4.042994462404761
Chi2v,4.042994462404761
Chi3n,2.4875623633188306
Chi3v,2.4875623633188306
Chi4n,1.4368680369392377
Chi4v,1.4368680369392377
MolMR,70.22730000000001
MolWt,297.236
fr_SH,0
Kappa1,14.635199775333708
Kappa2,5.695089595372458
Kappa3,3.847374596507092
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,2
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,654.7013279221193
MolLogP,2.957600000000001
NOCount,5
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.0399588900939865
SMR_VSA1,23.384299932705872
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,5.101407525739723
SMR_VSA5,6.176298517443475
SMR_VSA6,5.425791397110385
SMR_VSA7,47.65558189731512
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,2
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,116.93842393817458
NHOHCount,3
PEOE_VSA1,10.213054789681411
PEOE_VSA2,5.425791397110385
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,18.27265266876418
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,24.26546827384644
PEOE_VSA8,17.82666213177168
PEOE_VSA9,11.778052071232313
RingCount,2
SMR_VSA10,12.032463357370345
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
