DLiP-ID,T000U6
DLiP-Mol-ID,16551
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C27H31N3O4/c1-17-14-18(2)25(19(3)15-17)26(31)30-23(27(32)33)16-20-8-10-22(11-9-20)34-13-12-21-6-5-7-24(28-4)29-21/h5-11,14-15,23H,12-13,16H2,1-4H3,(H,28,29)(H,30,31)(H,32,33)/t23-/m0/s1"
Standard Inchi Key(RDKit),CJYMQDSGVRJJGX-QHCPKHFHSA-N
Canonical SMILES(RDKit),CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(C)cc(C)cc3C)C(=O)O)cc2)n1
SMILES(SDF),
MW(SDF),
MW(RDKit),461.562
MW Monoisotopic(RDKit),461.231456472
MolLogP(RDKit),4.09576
XLogP(SDF),
XLogP(CDK),2.919
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),100.55
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),10
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),34
QED Weighted(RDKit),0.420398144010778
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,28668330.65655767
qed,0.42039814401077824
Chi0,24.664561460070644
Chi1,16.26125924847104
TPSA,100.55000000000001
Chi0n,20.013995097847406
Chi0v,20.013995097847406
Chi1n,11.234657983662043
Chi1v,11.234657983662043
Chi2n,8.348703827233773
Chi2v,8.348703827233773
Chi3n,5.560527486620218
Chi3v,5.560527486620218
Chi4n,3.9576382710140283
Chi4v,3.9576382710140283
MolMR,132.67170000000002
MolWt,461.56200000000024
fr_SH,0
Kappa1,24.766158602874693
Kappa2,11.317468174884786
Kappa3,6.571722784166923
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
