DLiP-ID,C002W9
ATS5p,177.76138910958403
ATS5s,396.99588477366245
ATS5v,24403.355857572715
ATS6Z,2092.0
ATS6d,342.0
ATS6i,18499.794302067312
ATS6m,7659.225829999999
ATS6p,167.91409730552695
ATS6s,323.47119341563774
ATS6v,22243.33182588109
ATS7Z,2111.0
ATS7d,312.0
ATS7i,16953.83264931016
ATS7m,7857.639137999998
ATS7p,150.7369029666781
ATS7s,337.5956790123456
ATS7v,20226.43761277878
ATS8Z,1928.0
ATS8d,288.0
ATS8i,14829.580433940448
ATS8m,7110.2958979999985
ATS8p,134.438250969886
ATS8s,303.56378600823047
ATS8v,18373.073311796492
C1SP1,0
C1SP2,4
C1SP3,4
C2SP1,0
C2SP2,14
C2SP3,0
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.15384615384615385
GGI10,0.15549841852872157
JGI10,0.004442811957963474
JGT10,0.39536985940749725
Kier1,26.600920447074294
Kier2,12.697530864197532
Kier3,6.906566157508431
MAXdO,12.74218496160967
MID_C,54.70981361217189
MID_N,12.13282379452471
MID_O,3.570655024317566
MID_X,1.780929337545247
MID_h,17.484408156387524
MINdO,12.699376319634359
MPC10,150
MWC01,39.0
MWC02,5.231108616854587
MWC03,6.07993319509559
MWC04,6.946013991099227
MWC05,7.803435056952168
MWC06,8.670257567143075
MWC07,9.530320210727126
MWC08,10.397360284649457
MWC09,11.258691063428058
MWC10,12.125854505802668
NaaCH,11
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,7
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,4
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.544200000000002
SRW02,4.3694478524670215
SRW03,0.0
SRW04,5.68697535633982
SRW05,3.044522437723423
SRW06,7.186144304522325
SRW07,5.1298987149230735
SRW08,8.765146421639022
SRW09,6.985641817639208
SRW10,10.385574137962314
SaaCH,19.467371858519773
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.04802815449367
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,1.0441420981427418
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,12.113535261362827
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,5.259402356489701
VE1_D,5.817233432133762
VE2_A,0.1502686387568486
VE2_D,0.16620666948953608
VE3_A,2.912780368350475
VE3_D,3.013587761918088
VR1_A,314.5247873119827
VR1_D,244.22017232407137
VR2_A,8.986422494628078
VR2_D,6.977719209259182
VR3_A,7.003825856512583
VR3_D,6.7508331325099835
WPath,4674
Xc-3d,2.0847711684716983
Xc-4d,0.0
Xc-5d,0.47696788659429984
Xc-6d,0.0
Xp-0d,24.200095366003378
Xp-1d,17.063683283512805
Xp-2d,15.290927575484176
Xp-3d,13.137919633026646
Xp-4d,10.890489825251189
Xp-5d,7.736553982553271
Xp-6d,5.424754092574778
Xp-7d,4.0245857764083155
ZMIC0,111.73684173236475
ZMIC1,67.7205699097889
ZMIC2,46.13684139784927
ZMIC3,39.34170937464567
ZMIC4,36.81896386076458
ZMIC5,35.88772706883723
nAcid,0
nAtom,58
nBase,4
nRing,5
piPC1,3.970291913552122
piPC2,4.548599834499697
piPC3,5.104429173382616
piPC4,5.6172255398466255
piPC5,6.078931549451281
piPC6,6.307870728881881
piPC7,6.654675901236694
piPC8,6.835150983432199
piPC9,7.127317424712649
AATS0Z,28.79310344827586
AATS0d,3.603448275862069
AATS0i,161.3148557099936
AATS0m,115.8629554137931
AATS0p,1.655798358819431
AATS0s,4.299420819996952
AATS0v,243.50005377699785
AATS1Z,27.548387096774192
AATS1d,4.258064516129032
AATS1i,147.7348943549888
AATS1m,106.09394600000003
AATS1p,1.9256146950000004
AATS1s,3.2171777512279305
AATS1v,284.06202481003004
AATS2Z,24.403846153846153
AATS2d,3.8365384615384617
AATS2i,152.93413671322685
AATS2m,92.55160538461541
AATS2p,1.7218076326865
AATS2s,3.239217315606204
AATS2v,247.1320867599307
AATS3Z,20.06015037593985
AATS3d,3.2481203007518795
AATS3i,158.3018255659107
AATS3m,74.20492387218044
AATS3p,1.4762172846949848
AATS3s,3.0603205544726007
AATS3v,204.52065135364094
AATS4Z,21.822580645161292
AATS4d,3.0806451612903225
AATS4i,159.27192788405304
AATS4m,81.35389869354839
AATS4p,1.4629250482341694
AATS4s,3.4297258728262308
AATS4v,206.3186317078029
AATS5Z,19.248
AATS5d,2.92
AATS5i,158.6886309549162
AATS5m,70.27411368800003
AATS5p,1.4220911128766722
AATS5s,3.1759670781892995
AATS5v,195.22684686058173
AATS6Z,17.728813559322035
AATS6d,2.8983050847457625
AATS6i,156.77791781412975
AATS6m,64.90869347457627
AATS6p,1.4230008246231098
AATS6s,2.741281300132523
AATS6v,188.50281208373806
AATS7Z,19.91509433962264
AATS7d,2.943396226415094
AATS7i,159.94181744632226
AATS7m,74.12867111320753
AATS7p,1.4220462544026236
AATS7s,3.184864896342883
AATS7v,190.8154491771583
AATS8Z,20.956521739130434
AATS8d,3.130434782608696
AATS8i,161.19109167326573
AATS8m,77.28582497826085
AATS8p,1.4612853366291958
AATS8s,3.299606369654679
AATS8v,199.7073186064836
AMID_C,1.5631375317763399
AMID_N,0.34665210841499167
AMID_O,0.10201871498050188
AMID_X,0.05088369535843563
AMID_h,0.49955451875392926
ATS0dv,477.60493827160496
ATS0pe,369.4874
ATS0se,450.5669609999999
ATS1dv,500.1111111111111
ATS1pe,408.028
ATS1se,484.1815899999998
ATS2dv,698.4444444444445
ATS2pe,675.7103999999999
ATS2se,810.5587959999996
ATS3dv,659.5555555555555
ATS3pe,838.0755000000001
ATS3se,1025.35187
ATS4dv,615.2222222222222
ATS4pe,799.8727999999999
ATS4se,974.7990919999999
ATS5dv,540.8888888888889
ATS5pe,789.0883
ATS5se,970.4709459999999
ATS6dv,491.7777777777778
ATS6pe,715.4514000000001
ATS6se,887.5797699999999
ATS7dv,503.33333333333326
ATS7pe,657.5244
ATS7se,812.072096
ATS8dv,499.77777777777777
ATS8pe,589.1644000000002
ATS8se,722.8071619999998
ATSC0Z,557.6551724137933
ATSC0c,1.1541017210033773
ATSC0d,33.120689655172406
ATSC0i,94.16661021718276
ATSC0m,2631.602420896552
ATSC0p,13.616086725714567
ATSC0s,74.60324330290271
ATSC0v,2845.5405679006985
ATSC1Z,6.71343638525563
ATSC1c,-0.7621366851259518
ATSC1d,7.957193816884658
ATSC1i,-6.868614920500367
ATSC1m,36.58709014506591
ATSC1p,0.4767850910905086
ATSC1s,-4.884362448011445
ATSC1v,144.5494555942858
ATSC2Z,-4.41617122473248
ATSC2c,0.31813642162552047
ATSC2d,-6.561236623067777
ATSC2i,-0.6197669038844045
ATSC2m,-27.140263400712925
ATSC2p,-0.6956990167758172
ATSC2s,5.627047894623235
ATSC2v,-247.13679520655484
ATSC3Z,-18.9334126040428
ATSC3c,-0.044424631636260446
ATSC3d,-12.742271105826399
ATSC3i,-18.841174704129973
ATSC3m,-84.22721184898926
ATSC3p,-0.779530671025495
ATSC3s,-2.3740912820161517
ATSC3v,-132.9216712718975
ATSC4Z,-4.642092746730111
ATSC4c,-0.05048192698808714
ATSC4d,-6.447681331747919
ATSC4i,-14.909271833587718
ATSC4m,-31.74233674435154
ATSC4p,-2.2932869979648554
ATSC4s,-8.357493954566326
ATSC4v,-335.39846615580046
ATSC5Z,-92.77407847800234
ATSC5c,-0.2337534832357837
ATSC5d,2.222651605231867
ATSC5i,5.19996403235573
ATSC5m,-442.14374800118884
ATSC5p,-1.261506802270572
ATSC5s,-26.112464231674895
ATSC5v,-333.70073486459177
ATSC6Z,80.83947681331749
ATSC6c,0.2993074525062008
ATSC6d,3.2717003567181937
ATSC6i,9.526432757889376
ATSC6m,378.3487194173602
ATSC6p,0.3989068217703252
ATSC6s,-3.8275987118781525
ATSC6v,49.262990065575146
ATSC7Z,123.69916765755053
ATSC7c,-0.25777709380631264
ATSC7d,4.79667063020214
ATSC7i,2.3923316315792134
ATSC7m,581.8638164304399
ATSC7p,1.7472899361726153
ATSC7s,38.901011970167104
ATSC7v,415.3917972963965
ATSC8Z,-82.55648038049938
ATSC8c,0.07609148665444812
ATSC8d,2.7740784780023775
ATSC8i,24.215380524331593
ATSC8m,-381.2368660428062
ATSC8p,1.3938597450640446
ATSC8s,14.160212918153444
ATSC8v,176.18602727811975
AXp-0d,0.6914312961715251
AXp-1d,0.4375303406028924
AXp-2d,0.2831653254719292
AXp-3d,0.1850411215919246
AXp-4d,0.12236505421630549
AXp-5d,0.07659954438171555
AXp-6d,0.049315946296134346
AXp-7d,0.03272020956429525
GATS1Z,0.626471081040109
GATS1c,1.6720767394203657
GATS1d,0.7633373075179261
GATS1i,1.2204774758931198
GATS1m,0.6297332709146377
GATS1p,0.8621760441734126
GATS1s,0.5825663677359354
GATS1v,0.8156957285635763
GATS2Z,0.7390836964173594
GATS2c,0.9051071738989792
GATS2d,1.1914467625035041
GATS2i,1.1158113509718095
GATS2m,0.7442012242553724
GATS2p,0.9358371014575184
GATS2s,0.5876349212053505
GATS2v,0.9421836930521829
GATS3Z,0.9360623299530049
GATS3c,1.0637655252130385
GATS3d,1.2616196921246379
GATS3i,1.0995322456138985
GATS3m,0.9363208152481473
GATS3p,0.9876169722279518
GATS3s,0.8968980883553379
GATS3v,0.9829876093424625
GATS4Z,1.0147182904741765
GATS4c,1.216528669408071
GATS4d,1.0478539403200622
GATS4i,1.0894816771092668
GATS4m,1.0130982016792895
GATS4p,1.039651610209772
GATS4s,1.3171643984453842
GATS4v,0.9881721100920294
GATS5Z,1.1079965372248328
GATS5c,1.0361515938318009
GATS5d,0.9086767308693392
GATS5i,0.9232855407588395
GATS5m,1.1061338497630253
GATS5p,1.0466588399995866
GATS5s,1.5776827201759929
GATS5v,1.034013728988095
GATS6Z,0.9129935817084979
GATS6c,0.5009456835955668
GATS6d,0.9334121529217659
GATS6i,0.8505848528567866
GATS6m,0.9158870337482518
GATS6p,1.0312011585606153
GATS6s,0.9646600989431847
GATS6v,1.0438301639421215
GATS7Z,1.0510654333835792
GATS7c,0.9618803905309345
GATS7d,0.9173140954495009
GATS7i,0.9250667442195702
GATS7m,1.047846128730529
GATS7p,0.9729769716897902
GATS7s,0.56404700228216
GATS7v,0.9458235522752081
GATS8Z,1.4098824861005061
GATS8c,1.0750804355068981
GATS8d,1.0475522259692647
GATS8i,0.8075617621346924
GATS8m,1.3976146513973764
GATS8p,0.9746087910508238
GATS8s,1.0431457504545025
GATS8v,0.9384601552222847
MATS1Z,0.01126199803722879
MATS1c,-0.6177675359398083
MATS1d,0.22474853486927168
MATS1i,-0.0682352105400944
MATS1m,0.013006004419425721
MATS1p,0.032757191667318
MATS1s,-0.0612472338705607
MATS1v,0.047521263900090406
MATS2Z,-0.004416465305656518
MATS2c,0.15373188680722044
MATS2d,-0.11047931766307617
MATS2i,-0.003670507349276344
MATS2m,-0.005751596824479309
MATS2p,-0.028494676770253437
MATS2s,0.04206467690829565
MATS2v,-0.048435889893534825
MATS3Z,-0.01480606041445438
MATS3c,-0.016786343247116368
MATS3d,-0.1677736767739234
MATS3i,-0.08725441117252619
MATS3m,-0.013957527748941382
MATS3p,-0.024966476272473496
MATS3s,-0.013877654064986908
MATS3v,-0.020370766195070635
MATS4Z,-0.003893627376668577
MATS4c,-0.020459647366121762
MATS4d,-0.09105640543399776
MATS4i,-0.07405694702202394
MATS4m,-0.0056418940443615844
MATS4p,-0.07877935273592966
MATS4s,-0.05239920176434883
MATS4v,-0.05513185420293413
MATS5Z,-0.07719317338609938
MATS5c,-0.09397925178302914
MATS5d,0.031137948984903702
MATS5i,0.025622492998827236
MATS5m,-0.07795809026602815
MATS5p,-0.04298879465478926
MATS5s,-0.1624082662774224
MATS5v,-0.05441396363271738
MATS6Z,0.0712530970038191
MATS6c,0.1274733584925237
MATS6d,0.04855345468020719
MATS6i,0.04972552253018452
MATS6m,0.07066721521160295
MATS6p,0.014400087818821055
MATS6s,-0.025218234428241924
MATS6v,0.008509459446573301
MATS7Z,0.12137330303016157
MATS7c,-0.12221439515590135
MATS7d,0.07924331863318045
MATS7i,0.01390101697882944
MATS7m,0.12098268040890113
MATS7p,0.07021579136189364
MATS7s,0.28531546937550595
MATS7v,0.07987580775154503
MATS8Z,-0.09333093161556738
MATS8c,0.04156541747954736
MATS8d,0.05280311431998733
MATS8i,0.16211922805158144
MATS8m,-0.09133027803046123
MATS8p,0.06453672652561246
MATS8s,0.11966089351508889
MATS8v,0.03903434063065071
MAXdsN,4.386235937647479
MAXsCl,6.357376062910666
MINdsN,4.385347762971425
MINsCl,6.357376062910666
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,11
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,46.17397699544292
SpAD_D,555.7086407575752
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.2008460271518357
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1050
TMWC10,152.04297449175195
TSRW10,86.5533510432162
VE1_Dt,5.822004713812807
VE2_Dt,0.16634299182322304
VE3_Dt,3.0144076234737116
VR1_Dt,246.33022007149086
VR2_Dt,7.038006287756882
VR3_Dt,6.759435962284868
Xc-3dv,0.8663643394833194
Xc-4dv,0.0
Xc-5dv,0.11625509546186392
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.28867513459481287
Xch-6d,0.4013747150773105
Xch-7d,0.5963872373340271
Xp-0dv,19.5240972767874
Xp-1dv,11.642739190502308
Xp-2dv,8.47898277034849
Xp-3dv,5.96935252138833
Xp-4dv,4.113925652506228
Xp-5dv,2.4715915846482255
Xp-6dv,1.4038085987343951
Xp-7dv,0.8175528374119
Xpc-4d,5.10518573035355
Xpc-5d,7.810659136407326
Xpc-6d,10.658335739629305
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,62
nFRing,0
nHBAcc,6
nHBDon,4
nHRing,2
nSpiro,0
naRing,3
piPC10,7.40629321740897
AATS0dv,8.234567901234568
AATS0pe,6.370472413793103
AATS0se,7.768395879310343
AATS1dv,8.066308243727597
AATS1pe,6.581096774193549
AATS1se,7.809380483870965
AATS2dv,6.715811965811966
AATS2pe,6.497215384615384
AATS2se,7.793834576923073
AATS3dv,4.95906432748538
AATS3pe,6.301319548872182
AATS3se,7.709412556390977
AATS4dv,4.961469534050178
AATS4pe,6.450587096774193
AATS4se,7.8612829999999985
AATS5dv,4.327111111111111
AATS5pe,6.3127064
AATS5se,7.763767568
AATS6dv,4.167608286252355
AATS6pe,6.06314745762712
AATS6se,7.521862457627118
AATS7dv,4.748427672955974
AATS7pe,6.203060377358491
AATS7se,7.661057509433962
AATS8dv,5.432367149758454
AATS8pe,6.4039608695652195
AATS8se,7.85659958695652
AATSC0Z,9.614744351961953
AATSC0c,0.019898305534540986
AATSC0d,0.5710463733650415
AATSC0i,1.6235622451238407
AATSC0m,45.37245553269917
AATSC0p,0.23476011596059598
AATSC0s,1.2862628155672882
AATSC0v,49.06104427414998
AATSC1Z,0.1082812320202521
AATSC1c,-0.012292527179450835
AATSC1d,0.12834183575620417
AATSC1i,-0.11078411162097365
AATSC1m,0.5901143571784824
AATSC1p,0.007690082114363042
AATSC1s,-0.07878003948405557
AATSC1v,2.3314428321659
AATSC2Z,-0.042463184853196924
AATSC2c,0.003059004054091543
AATSC2d,-0.06308881368334401
AATSC2i,-0.005959297152734659
AATSC2m,-0.2609640711607012
AATSC2p,-0.006689413622844397
AATSC2s,0.05410622975599265
AATSC2v,-2.3763153385245657
AATSC3Z,-0.1423564857446827
AATSC3c,-0.00033401978673880037
AATSC3d,-0.09580654966786765
AATSC3i,-0.14166296770022535
AATSC3m,-0.6332873071352576
AATSC3p,-0.005861132864853346
AATSC3s,-0.017850310391098884
AATSC3v,-0.9994110621947181
AATSC4Z,-0.03743623182846864
AATSC4c,-0.0004071123144200576
AATSC4d,-0.05199743009474128
