DLiP-ID,C001MC
AATSC5m,-2.7162388367365446
AATSC5p,0.008337179740590705
AATSC5s,-0.8141591868228774
AATSC5v,2.3192865930859607
AATSC6Z,0.9953988868274584
AATSC6c,-0.000613439893612742
AATSC6d,0.014619666048237475
AATSC6i,0.2818092589300574
AATSC6m,4.42493207733295
AATSC6p,0.052505784256543515
AATSC6s,-0.5423082869511442
AATSC6v,11.824457284253295
AATSC7Z,0.7701376364499287
AATSC7c,0.002696242450888189
AATSC7d,-0.11119126720455624
AATSC7i,0.05386569007580172
AATSC7m,3.836073456869408
AATSC7p,0.002043031302642218
AATSC7s,1.656527580024258
AATSC7v,-1.8601080597326125
AATSC8Z,-1.668429458740018
AATSC8c,-0.0005473430126797704
AATSC8d,-0.06395740905057674
AATSC8i,-0.8550075441261492
AATSC8m,-7.6046067298601185
AATSC8p,-0.06607097126269162
AATSC8s,-0.44418983535443163
AATSC8v,-13.088789202418297
ATS0are,244.10000000000002
ATS1are,234.75
ATS2are,401.29999999999995
ATS3are,442.64000000000004
ATS4are,492.26
ATS5are,473.3399999999999
ATS6are,360.24000000000007
ATS7are,301.42
ATS8are,302.68
ATSC0dv,184.74285714285713
ATSC0pe,9.245388571428572
ATSC0se,6.30941897142857
ATSC1dv,38.093061224489794
ATSC1pe,-0.03676538775510155
ATSC1se,-0.08233265632653004
ATSC2dv,50.71183673469388
ATSC2pe,5.288404653061221
ATSC2se,3.628451304489796
ATSC3dv,-21.493061224489797
ATSC3pe,-0.09759175510203666
ATSC3se,-0.39124082938775395
ATSC4dv,-56.59918367346939
ATSC4pe,-2.6248301224489796
ATSC4se,-1.9574081110204078
ATSC5dv,-21.04244897959184
ATSC5pe,-3.467356489795917
ATSC5se,-2.4055488555102036
ATSC6dv,13.404081632653059
ATSC6pe,-0.9260534693877536
ATSC6se,-0.6388680979591835
ATSC7dv,18.201632653061232
ATSC7pe,2.9765197551020366
ATSC7se,2.2903678922448973
ATSC8dv,-41.06204081632654
ATSC8pe,-1.3742678367346932
ATSC8se,-1.0248697338775508
AXp-0dv,0.5329042132659848
AXp-1dv,0.2801236681391335
AXp-2dv,0.14097172379246045
AXp-3dv,0.08039456144408805
AXp-4dv,0.04357896468250074
AXp-5dv,0.023667746247137342
AXp-6dv,0.012443295694109211
AXp-7dv,0.006823080094374929
BertzCT,685.7953926581595
ECIndex,433
ETA_eta,14.52255205592237
GATS1dv,0.4115329759081693
GATS1pe,0.5160515629344722
GATS1se,0.5612737989966984
GATS2dv,0.6758695350747145
GATS2pe,0.5188426302559098
GATS2se,0.5515709594847384
GATS3dv,0.8308454031567576
GATS3pe,0.6468338662653481
GATS3se,0.6874583542875125
GATS4dv,1.059471163090093
GATS4pe,1.0636996098365872
GATS4se,1.085754622070966
GATS5dv,1.1182961301852428
GATS5pe,1.2792393944725557
GATS5se,1.250782482183996
GATS6dv,1.0088715800129349
GATS6pe,1.059410116313233
GATS6se,1.0480553702818083
GATS7dv,0.860278091483898
GATS7pe,0.677179079338883
GATS7se,0.7073924507230257
GATS8dv,1.0062164633736335
GATS8pe,0.9322485402761407
GATS8se,0.9604201111078204
LogEE_A,3.9972661280911597
LogEE_D,109.31483120025857
MATS1dv,0.20046740213767741
MATS1pe,-0.003866157350550753
MATS1se,-0.012686689290680234
MATS2dv,0.16564629840971878
MATS2pe,0.34517518060981073
MATS2se,0.3470339651969696
MATS3dv,-0.05901325551267051
MATS3pe,-0.005354351934452381
MATS3se,-0.03145384607780568
MATS4dv,-0.14490348684595517
MATS4pe,-0.13428031682738428
MATS4se,-0.14673318379760644
MATS5dv,-0.0553686806199952
MATS5pe,-0.18230932132824063
MATS5se,-0.1853362460599697
MATS6dv,0.04617158282484604
MATS6pe,-0.0637406149772777
MATS6se,-0.06443579477207785
MATS7dv,0.08019407419129763
MATS7pe,0.26204941189393344
MATS7se,0.29547141250093123
MATS8dv,-0.16911537271883703
MATS8pe,-0.11309839098163527
MATS8se,-0.12359175897987894
MAXaaCH,1.615807350718065
MAXaasC,0.5999505863971957
MAXdsCH,1.175980961829176
MAXdssC,-0.3753420256991682
MAXsCH3,1.5047616292483923
MDEC-12,1.5600850907477932
MDEC-13,0.8963781307771418
MDEC-14,0.09090909090909091
MDEC-22,12.150786450251543
MDEC-23,16.2206357557273
MDEC-24,2.2735840839597086
MDEC-33,3.0146850587818026
MDEC-34,1.4206635973397097
MDEO-12,0.16666666666666669
MINaaCH,0.983661506843325
MINaasC,-0.7696473001505468
MINdsCH,1.1313321995464853
MINdssC,-0.3753420256991682
MINsCH3,1.5047616292483923
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.5
SM1_Dzi,1.4073779523062266
SM1_Dzm,1.6018980769498012
SM1_Dzp,-8.159202532268967
SM1_Dzv,-2.4379679520181736
SddssSe,0
SpAD_Dt,338.371035672183
SpAbs_A,27.544023991372775
SpAbs_D,218.6296624005172
SpMAD_A,1.2520010905169443
SpMAD_D,9.937711927296238
SpMax_A,2.3713110535140562
SpMax_D,109.31483120025857
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,26.3
TpiPC10,7.979124831256373
VAdjMat,5.523561956057013
VE1_DzZ,4.627297921391757
VE1_Dzi,4.625284424029616
VE1_Dzm,4.627733867970201
VE1_Dzp,4.5491765499499595
VE1_Dzv,4.594001899618107
VE2_DzZ,0.21033172369962533
VE2_Dzi,0.21024020109225525
VE2_Dzm,0.21035153945319093
VE2_Dzp,0.2067807522704527
VE2_Dzv,0.2088182681644594
VE3_DzZ,2.320430455809113
VE3_Dzi,2.319995226525275
VE3_Dzm,2.320524663282126
VE3_Dzp,2.303403598915653
VE3_Dzv,2.313208878130897
VR1_DzZ,115.17467069776707
VR1_Dzi,115.31437156173982
VR1_Dzm,115.1028661019129
VR1_Dzp,122.41797743044037
VR1_Dzv,118.45579385883724
VR2_DzZ,5.235212304443958
VR2_Dzi,5.241562343715446
VR2_Dzm,5.2319484591778584
VR2_Dzp,5.564453519565472
VR2_Dzv,5.384354266310783
VR3_DzZ,5.534907212035361
VR3_Dzi,5.536119424813117
VR3_Dzm,5.534283576754393
VR3_Dzp,5.595898594089205
VR3_Dzv,5.562997203735139
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.05555555555555555
Xch-7dv,0.05515551554593024
Xpc-4dv,0.9352954614483494
Xpc-5dv,1.0670540198765606
Xpc-6dv,1.1342334938360514
Zagreb1,110.0
Zagreb2,125.0
fragCpx,67.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,2
nBondsM,14
nBondsO,23
nBondsS,22
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,0
AATS0are,6.974285714285715
AATS1are,6.520833333333333
AATS2are,6.918965517241379
AATS3are,6.415072463768117
AATS4are,6.652162162162162
AATS5are,6.574166666666666
AATS6are,6.549818181818183
AATS7are,7.009767441860466
AATS8are,6.58
AATSC0dv,5.278367346938775
AATSC0pe,0.2641539591836735
AATSC0se,0.18026911346938773
AATSC1dv,1.058140589569161
AATSC1pe,-0.0010212607709750429
AATSC1se,-0.0022870182312925012
AATSC2dv,0.874342012667136
AATSC2pe,0.09117939057002106
AATSC2se,0.06255950524982407
AATSC3dv,-0.3114936409346347
AATSC3pe,-0.0014143732623483575
AATSC3se,-0.005670156947648608
AATSC4dv,-0.764853833425262
AATSC4pe,-0.035470677330391616
AATSC4se,-0.02645146095973524
AATSC5dv,-0.2922562358276644
AATSC5pe,-0.04815772902494329
AATSC5se,-0.03341040077097505
AATSC6dv,0.2437105751391465
AATSC6pe,-0.016837335807050064
AATSC6se,-0.011615783599257882
AATSC7dv,0.423293782629331
AATSC7pe,0.06922138965353573
AATSC7se,0.05326436958709064
AATSC8dv,-0.89265306122449
AATSC8pe,-0.029875387755102026
AATSC8se,-0.022279776823425017
AETA_eta,0.6601160025419259
ATSC0are,10.609714285714281
ATSC1are,-0.07599183673469334
ATSC2are,6.3959020408163205
ATSC3are,-0.27572244897959014
ATSC4are,-3.050824489795917
ATSC5are,-4.060555102040815
ATSC6are,-1.2124081632653048
ATSC7are,3.5206367346938747
ATSC8are,-1.551053061224489
BCUTZ-1h,9.014091390186525
BCUTZ-1l,5.682690580288672
BCUTc-1h,0.5026891216748018
BCUTc-1l,-0.5293551992305554
BCUTd-1h,4.022231159424499
BCUTd-1l,0.9778190216835165
BCUTi-1h,17.43069651875506
BCUTi-1l,10.943117468703758
BCUTm-1h,19.005604977210382
BCUTm-1l,11.693913436658388
BCUTp-1h,2.0008954609374574
BCUTp-1l,0.5269879747141486
BCUTs-1h,8.007387374372367
BCUTs-1l,1.2174265969873392
BCUTv-1h,20.90854367200637
BCUTv-1l,13.30279012154116
BalabanJ,1.7822929948659845
Diameter,12
ETA_beta,28.0
GATS1are,0.527425450171451
GATS2are,0.512461393313684
GATS3are,0.6490497009264528
GATS4are,1.0672651565768383
GATS5are,1.2791736234537978
GATS6are,1.0598520346460238
GATS7are,0.6774397186305785
GATS8are,0.9300336501647383
HybRatio,0.11764705882352941
Lipinski,True
LogEE_Dt,169.1855178360915
MATS1are,-0.006963519505933421
MATS2are,0.36377945297830955
MATS3are,-0.013182184692648483
MATS4are,-0.13600342950803446
MATS5are,-0.1860446850146317
MATS6are,-0.07271943869132425
MATS7are,0.27009535547564373
MATS8are,-0.11123287927857044
MAXssssC,-4.454271770347257
MINssssC,-4.454271770347257
NsssssAs,0
RotRatio,0.17391304347826086
SM1_Dzpe,1.5953313077012974
SM1_Dzse,1.437489600437876
SMR_VSA1,22.702645280896327
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,6.176298517443475
SMR_VSA6,7.109797541277533
SMR_VSA7,71.29731112961775
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,168.00459151920074
SpAD_Dzi,168.97836473684714
SpAD_Dzm,167.5752659844527
SpAD_Dzp,225.36004017624475
SpAD_Dzv,191.1969276863507
SpAbs_Dt,338.3710356721831
SpDiam_A,4.742622107028113
SpDiam_D,167.06148326792362
SpMAD_Dt,15.380501621462862
SpMax_Dt,169.1855178360915
SsssssAs,0
VE1_Dzpe,4.627897425254112
VE1_Dzse,4.626983993221719
VE2_Dzpe,0.2103589738751869
VE2_Dzse,0.21031745423735088
VE3_Dzpe,2.3205600055032556
VE3_Dzse,2.3203626108540845
VMcGowan,211.28999999999982
VR1_Dzpe,115.09851723139947
VR1_Dzse,115.22065726411921
VR2_Dzpe,5.23175078324543
VR2_Dzse,5.23730260291451
VR3_Dzpe,5.534245793571243
VR3_Dzse,5.5353064090795865
mZagreb1,8.368055555555555
mZagreb2,4.888888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,28
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.3031346938775509
AATSC1are,-0.002110884353741482
AATSC2are,0.11027417311752277
AATSC3are,-0.003995977521443335
AATSC4are,-0.041227357970215095
AATSC5are,-0.05639659863945576
AATSC6are,-0.022043784786641905
AATSC7are,0.08187527289985755
AATSC8are,-0.03371854480922802
AETA_beta,1.2727272727272727
BCUTdv-1h,7.014087312917769
BCUTdv-1l,0.9975743114160442
BCUTpe-1h,4.007138908676196
BCUTpe-1l,2.2322259348610123
BCUTse-1h,4.030577906116783
BCUTse-1l,2.4281946357395827
ETA_alpha,10.023809523809526
ETA_dBeta,2.0
ETA_eta_B,0.5001800965606762
ETA_eta_F,22.723829928501495
ETA_eta_L,4.25897593782323
ETA_eta_R,37.24638198442386
ETA_psi_1,0.49436355096289364
LabuteASA,125.39527840368915
LogEE_DzZ,84.0704775777822
LogEE_Dzi,84.5531540935284
LogEE_Dzm,83.8604465411786
LogEE_Dzp,110.82565587624305
LogEE_Dzv,95.04438021771665
PEOE_VSA1,4.736862953800049
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,24.27512131221871
PEOE_VSA7,41.97130694083893
PEOE_VSA8,5.563451491696996
PEOE_VSA9,12.673249032974528
SM1_Dzare,1.7421602787456443
SpAD_Dzpe,167.53279467097082
SpAD_Dzse,168.2832826679304
SpAbs_DzZ,166.64095515556448
SpAbs_Dzi,167.69893023475055
SpAbs_Dzm,166.1189950054075
SpAbs_Dzp,229.81051428475516
SpAbs_Dzv,192.52672838745153
SpDiam_Dt,253.33479242173274
SpMAD_DzZ,7.636572341781852
SpMAD_Dzi,7.680834760765779
SpMAD_Dzm,7.61705754474785
SpMAD_Dzp,10.243638189829307
SpMAD_Dzv,8.690769440288669
SpMax_DzZ,84.0704775777822
SpMax_Dzi,84.5531540935284
SpMax_Dzm,83.8604465411786
SpMax_Dzp,110.82565587624305
SpMax_Dzv,95.04438021771665
VE1_Dzare,4.629081876049083
VE2_Dzare,0.2104128125476856
VE3_Dzare,2.3208159098890992
VR1_Dzare,114.96820820587105
VR2_Dzare,5.225827645721411
VR3_Dzare,5.533113000124339
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4556277056277057
AETA_dBeta,0.09090909090909091
AETA_eta_B,0.02273545893457619
AETA_eta_F,1.0329013603864317
AETA_eta_L,0.19358981535560138
AETA_eta_R,1.6930173629283574
BCUTare-1h,4.124519802521434
BCUTare-1l,2.1823152148084546
ETA_beta_s,13.0
ETA_dPsi_A,0.21963644903710633
ETA_dPsi_B,0.0
ETA_eta_BR,0.6721800965606761
ETA_eta_FL,6.1550575279891895
ETA_eta_RL,10.41403346581242
LogEE_Dzpe,83.83891239492638
LogEE_Dzse,84.20698177034873
PEOE_VSA10,5.749511833283905
PEOE_VSA11,5.783244946364939
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,12.893042487642472
SlogP_VSA3,6.176298517443475
SlogP_VSA4,0.0
SlogP_VSA5,21.48489165916281
SlogP_VSA6,54.60695665452676
SlogP_VSA7,0.0
SlogP_VSA8,6.076020106833881
SlogP_VSA9,0.0
SpAD_Dzare,166.70718512232253
SpAbs_Dzpe,166.0824934821514
SpAbs_Dzse,166.9764739402595
SpDiam_DzZ,130.3775274335292
SpDiam_Dzi,130.9577479209022
SpDiam_Dzm,130.15599489717715
SpDiam_Dzp,160.09344154618833
SpDiam_Dzv,142.60431097497911
SpMAD_Dzpe,7.615127030498673
SpMAD_Dzse,7.649240121269563
SpMax_Dzpe,83.83891239492638
SpMax_Dzse,84.20698177034873
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.5909090909090909
AETA_eta_BR,0.030553640752758005
AETA_eta_FL,0.27977534218132677
AETA_eta_RL,0.47336515753692815
DetourIndex,1812
EState_VSA1,11.73975000914047
EState_VSA2,11.346696438061935
EState_VSA3,11.3129633249809
EState_VSA4,12.142387175295491
EState_VSA5,31.38491885349624
EState_VSA6,24.26546827384644
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,4.736862953800049
ETA_beta_ns,15.0
ETA_shape_p,0.16864608076009496
ETA_shape_x,0.04988123515439429
ETA_shape_y,0.24940617577197147
GhoseFilter,True
LogEE_Dzare,83.4327816647406
SlogP_VSA10,13.171245143024459
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,165.1234030507356
SpDiam_Dzpe,130.12481452882497
SpDiam_Dzse,130.52334559442232
SpMAD_Dzare,7.577599323741933
SpMax_Dzare,83.4327816647406
TopoPSA(NO),26.3
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,38.539344326724446
VSA_EState9,27.543989006608886
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6818181818181818
EState_VSA10,17.96578232709628
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04437229437229429
FilterItLogS,-4.742252762223618
SpDiam_Dzare,129.6713711212104
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6907482993197279
ETA_epsilon_2,0.9216450216450213
ETA_epsilon_3,0.43750000000000033
ETA_epsilon_4,0.5791059280855202
ETA_epsilon_5,0.9216450216450213
AETA_beta_ns_d,0.022727272727272728
ETA_dEpsilon_A,0.2532482993197276
ETA_dEpsilon_B,0.11164237123420773
ETA_dEpsilon_C,-0.14160592808551986
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6818181818181818
MDEDescriptor,"0.0,1.5600850907477932,0.8963781307771418,0.09090909090909091,12.150786450251543,16.2206357557273,2.2735840839597086,3.0146850587818026,1.4206635973397097,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,41.863308999999994
BCUTDescriptor,"11.849999999999987,19.000412547466535,-0.34910070498317375,0.416883881771754,3.7781857910156234,9.616625067039273"
BPolDescriptor,20.694690999999995
TPSADescriptor,26.3
ALOGPDescriptor,"4.648599999999999,21.609481959999993,79.2388"
XLogPDescriptor,4.688
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,306.08676442
ChiPathDescriptor,"16.164925939000156,10.41403346581242,9.760743223236311,7.28775030695017,5.571491309431337,4.15104846577663,2.640282537785872,1.8275321991013407,11.723892691851667,6.44284436720007,4.511095161358734,3.0549933348753453,1.917474446030033,1.1833873123568672,0.5848348976231325,0.32068476443562155"
ChiChainDescriptor,"0.0,0.0,0.0,0.16666666666666666,0.2076303192968934,0.0,0.0,0.0,0.05555555555555555,0.05515551554593024"
AtomCountDescriptor,35
BondCountDescriptor,23
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"2.2570362729429774,0.2886751345948129,0.5303300858899107,0.11785113019775793,0.49994271665888507,0.01349873117890097,0.07462759495578117,0.003896748039928435"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,12,3,1,0,0,0"
ZagrebIndexDescriptor,110.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"43.775233634435324,1.9897833470197874,12.492880745285904,5.339379743070956,0.0"
FractionalPSADescriptor,0.08592334938047891
WienerNumbersDescriptor,"1164.0,32.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.66583188730236,5.23824909583038,6.286667491446558,0.9352954614483494,1.0670540198765608,0.9996944265611969"
FractionalCSP3Descriptor,0.11764705882352941
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,2,8,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.340264650283554,8.203125,5.2631578947368425"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,834.05
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.11764705882352941
AutocorrelationDescriptorMass,"28.05507048820984,25.741631265973165,39.57985566023368,37.15117055481376,34.56443391225667"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.5372050232181327,-0.30233748630255564,0.03610300734700945,0.016503221117903234,0.024660219854953536"
EccentricConnectivityIndexDescriptor,433
AutocorrelationDescriptorPolarizability,"1168.7236539430153,1330.1273607238384,1757.6866677094783,1726.938473500983,1388.3330088523787"
