DLiP-ID,T000P1
DLiP-Mol-ID,16323
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C29H34N4O3/c34-27(10-9-25-8-7-21-5-3-13-30-29(21)32-25)33-14-11-20(12-15-33)16-23(18-28(35)36)24-17-22-4-1-2-6-26(22)31-19-24/h1-2,4,6-8,17,19-20,23H,3,5,9-16,18H2,(H,30,32)(H,35,36)/t23-/m1/s1"
Standard Inchi Key(RDKit),BZPNVJGCQPADST-HSZRJFAPSA-N
Canonical SMILES(RDKit),O=C(O)C[C@@H](CC1CCN(C(=O)CCc2ccc3c(n2)NCCC3)CC1)c1cnc2ccccc2c1
SMILES(SDF),
MW(SDF),
MW(RDKit),486.616
MW Monoisotopic(RDKit),486.263090948
MolLogP(RDKit),4.8077
XLogP(SDF),
XLogP(CDK),3.653
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),95.42
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),5
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),36
QED Weighted(RDKit),0.474567741676059
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,195402733.67398456
qed,0.4745677416760593
Chi0,24.90720214718992
Chi1,17.546846531107196
TPSA,95.42
Chi0n,20.657028247875843
Chi0v,20.657028247875843
Chi1n,13.118679516372117
Chi1v,13.118679516372117
Chi2n,10.156652428306888
Chi2v,10.156652428306888
Chi3n,7.635962712726121
Chi3v,7.635962712726121
Chi4n,5.580979055430037
Chi4v,5.580979055430037
MolMR,140.02649999999988
MolWt,486.61600000000027
fr_SH,0
Kappa1,24.224867863368242
Kappa2,11.06123345935728
Kappa3,5.833811178994185
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1236.1713065465283
MolLogP,4.807700000000005
NOCount,7
fr_Ar_N,2
fr_COO2,1
fr_urea,0
BalabanJ,1.1445620772165952
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,14.867866772744893
SMR_VSA4,5.917906046161393
SMR_VSA5,57.28447902956948
SMR_VSA6,24.951057821744058
SMR_VSA7,65.4822440290868
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,211.49890103417482
NHOHCount,2
PEOE_VSA1,15.323225729697516
PEOE_VSA2,14.573052889090853
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,79.68674601865769
PEOE_VSA8,43.33208662159007
PEOE_VSA9,11.937522340542271
RingCount,5
SMR_VSA10,28.59727272721944
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,486.263090948
NumHDonors,2
PEOE_VSA10,5.817862777835028
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
PEOE_VSA14,5.969305287951849
SlogP_VSA1,5.316788604006331
SlogP_VSA2,51.48514840262668
SlogP_VSA3,22.430717613995665
SlogP_VSA4,5.917906046161393
SlogP_VSA5,61.2636667619599
SlogP_VSA6,48.661413050844345
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,5.969305287951849
