DLiP-ID,P000H0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,2
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,404.12667412000064
MZ,0.7361111111111112
Mi,1.1386441191620118
Mm,0.7015183998001832
Mp,0.679065119760479
Mv,0.6460898042608049
SZ,35.333333333333336
Si,54.65491771977656
Sm,33.67288319040879
Sp,32.595125748502994
Sv,31.012310604518632
nB,0
nC,17
nF,0
nH,20
nI,0
nN,6
nO,4
nP,0
nS,1
nX,0
ABC,21.815928130014232
AMW,8.419305710833347
IC0,1.8467290589851155
IC1,3.9328173151210213
IC2,4.8137218755408675
IC3,5.1053885422075345
IC4,5.1053885422075345
IC5,5.1053885422075345
MID,56.29732012918653
Mpe,0.9961601307189545
Mse,1.026182022335518
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,104.80320000000003
SdO,35.10554940255136
SdS,0
Spe,47.815686274509815
SsF,0
SsI,0
Sse,49.25673707210487
StN,0
fMF,0.3125
nBr,0
nCl,0
AMID,2.010618576042376
BIC0,0.31263979399890485
BIC1,0.6658016178672543
BIC2,0.8149333050318609
BIC3,0.8643106655815055
BIC4,0.8643106655815055
BIC5,0.8643106655815055
CIC0,3.7382334417360408
CIC1,1.6521451856001348
CIC2,0.7712406251802886
CIC3,0.4795739585136216
CIC4,0.4795739585136216
CIC5,0.4795739585136216
GGI1,8.0
GGI2,3.555555555555557
GGI3,2.131944444444444
GGI4,2.0177777777777783
GGI5,1.204722222222222
GGI6,1.0312018140589567
GGI7,0.5425524376417233
GGI8,0.5160068657092466
GGI9,0.3681250000000001
JGI1,0.2666666666666667
JGI2,0.08080808080808084
JGI3,0.04958010335917312
JGI4,0.04692506459948321
JGI5,0.027380050505050497
JGI6,0.024552424144260874
JGI7,0.014663579395722255
JGI8,0.016645382764814406
JGI9,0.014158653846153845
MIC0,20.664062277015695
MIC1,41.47699709753325
MIC2,45.65732389443645
MIC3,45.951323894436456
MIC4,45.951323894436456
MIC5,45.951323894436456
MPC2,44
MPC3,54
MPC4,73
MPC5,94
MPC6,108
MPC7,127
MPC8,147
MPC9,159
Mare,1.0113333333333332
NaaN,3
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.17853942373656065
RPCG,0.16329801984491316
SIC0,0.33066095945078544
SIC1,0.7041797173415574
SIC2,0.861907644844401
SIC3,0.9141312124384547
SIC4,0.9141312124384547
SIC5,0.9141312124384547
SaaN,12.534618707777978
SaaO,0
SaaS,0
Sare,48.544
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,4.932208674345669
SssS,0
StCH,0
StsC,0
TIC0,88.64299483128555
TIC1,188.77523112580903
TIC2,231.05865002596164
TIC3,245.05865002596164
TIC4,245.05865002596164
TIC5,245.05865002596164
Vabc,331.3776551947516
WPol,43
apol,54.43385999999999
bpol,33.31414
nRot,5
ABCGG,17.996170610680124
ATS0Z,1438.0
ATS0d,168.0
ATS0i,7970.432421285081
ATS0m,5701.703235000001
ATS0p,74.54637409698
ATS0s,279.3272462277092
ATS0v,10743.687602311382
ATS1Z,1632.0
ATS1d,200.0
ATS1i,7540.9879798248
ATS1m,6296.38091
ATS1p,91.58506218
ATS1s,159.91203703703704
ATS1v,13310.318707037371
ATS2Z,2163.0
ATS2d,315.0
ATS2i,13515.530923462058
ATS2m,8203.404539
ATS2p,129.192905355037
ATS2s,368.6975308641975
ATS2v,18797.72049762593
ATS3Z,2203.0
ATS3d,338.0
ATS3i,16166.959382565896
ATS3m,8144.5988449999995
ATS3p,142.73190519194299
ATS3s,369.38271604938274
ATS3v,20690.865573588093
ATS4Z,2299.0
ATS4d,345.0
ATS4i,16825.519205222274
ATS4m,8499.558647999998
ATS4p,151.281686825641
ATS4s,363.9382716049383
ATS4v,21268.511843019132
ATS5Z,2338.0
ATS5d,347.0
ATS5i,17596.084658337608
ATS5m,8597.110214
ATS5p,153.32159626473498
ATS5s,408.3179012345679
ATS5v,21525.04563535111
ATS6Z,2293.0
ATS6d,321.0
ATS6i,17286.721554770924
ATS6m,8401.68578
ATS6p,149.607761936792
ATS6s,423.44444444444446
ATS6v,21215.069508312255
ATS7Z,2069.0
ATS7d,311.0
ATS7i,18775.71135485056
ATS7m,7521.398367
ATS7p,141.360176163527
ATS7s,381.76234567901236
ATS7v,19345.385304049018
ATS8Z,1900.0
ATS8d,277.0
ATS8i,17661.269584097285
ATS8m,6796.166832
ATS8p,123.72051605958399
ATS8s,358.50154320987656
ATS8v,17040.94807773327
C1SP1,0
C1SP2,2
C1SP3,4
C2SP1,0
C2SP2,7
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.29411764705882354
GGI10,0.19631262116110604
JGI10,0.009815631058055302
JGT10,0.5511956371474611
Kier1,22.68
Kier2,9.427685950413224
Kier3,5.795610425240055
MAXdO,11.87833978614913
MID_C,34.69976171190544
MID_N,12.431220421698004
MID_O,7.048878259765181
MID_X,0.0
MID_h,21.5975584172811
MINdO,11.613604808201115
MPC10,164
MWC01,30.0
MWC02,5.003946305945459
MWC03,5.84354441703136
MWC04,6.748759547491679
MWC05,7.616283561580385
MWC06,8.524962928680598
MWC07,9.406318255217624
MWC08,10.316093768795659
MWC09,11.205788704684313
MWC10,12.115934567319057
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,1
NaasC,6
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,4
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.34804
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.4680601411351315
SRW05,2.3978952727983707
SRW06,6.996681488176539
SRW07,4.727387818712341
SRW08,8.609772372709331
SRW09,6.823286122355687
SRW10,10.273014553838664
SaaCH,6.9073751259763165
SaaNH,0
SaaSe,0
SaaaC,0.37120294259679176
SaasC,3.2711950390361757
SaasN,1.5004119031872007
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.6198692089069071
SdssS,0
SsCH3,6.323994057401172
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.127463752093532
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.310338058147353
VE1_D,5.203296389952261
VE2_A,0.15394064493383405
VE2_D,0.18583201392686646
VE3_A,2.4906357539859383
VE3_D,2.6789117630700714
VR1_A,319.1401595695573
VR1_D,173.5799725311588
VR2_A,11.397862841769903
VR2_D,6.199284733255672
VR3_A,6.7952497951619275
VR3_D,6.186257847148361
WPath,2041
Xc-3d,3.259572020808241
Xc-4d,0.3535533905932738
Xc-5d,0.42100644569556167
Xc-6d,0.0
Xp-0d,20.474327015758657
Xp-1d,13.174853712509451
Xp-2d,13.078736358061043
Xp-3d,9.45295612980053
Xp-4d,8.041666704274723
Xp-5d,6.541916615244938
Xp-6d,4.782770086847887
Xp-7d,3.5684874904222292
ZMIC0,91.79401608249502
ZMIC1,39.586008555454306
ZMIC2,29.0946119826222
ZMIC3,27.615038024108582
ZMIC4,27.615038024108582
ZMIC5,27.615038024108582
nAcid,0
nAtom,48
nBase,0
nRing,3
piPC1,3.7376696182833684
piPC2,4.427836170705175
piPC3,4.931772445670531
piPC4,5.5884183859871275
piPC5,6.166598879235831
piPC6,6.591180640637414
piPC7,7.079033003622408
piPC8,7.552436168701272
piPC9,7.883251979801608
AATS0Z,29.958333333333332
AATS0d,3.5
AATS0i,166.0506754434392
AATS0m,118.78548406250002
AATS0p,1.5530494603537501
AATS0s,5.819317629743942
AATS0v,223.82682504815378
AATS1Z,32.64
AATS1d,4.0
AATS1i,150.819759596496
AATS1m,125.9276182
AATS1p,1.8317012436
AATS1s,3.198240740740741
AATS1v,266.2063741407474
AATS2Z,25.44705882352941
AATS2d,3.7058823529411766
AATS2i,159.00624615837717
AATS2m,96.5106416352941
AATS2p,1.5199165335886706
AATS2s,4.33761801016703
AATS2v,221.14965291324626
AATS3Z,22.252525252525253
AATS3d,3.414141414141414
AATS3i,163.30262002591815
AATS3m,82.26867520202019
AATS3p,1.4417364160802322
AATS3s,3.731138545953361
AATS3v,208.9986421574555
AATS4Z,22.10576923076923
AATS4d,3.3173076923076925
AATS4i,161.78383851175263
AATS4m,81.72652546153844
AATS4p,1.4546316040927019
AATS4s,3.499406457739791
AATS4v,204.50492156749166
AATS5Z,21.44954128440367
AATS5d,3.18348623853211
AATS5i,161.43196934254686
AATS5m,78.8725707706422
AATS5p,1.4066201492177521
AATS5s,3.7460357911428246
AATS5v,197.47748289312946
AATS6Z,21.23148148148148
AATS6d,2.9722222222222223
AATS6i,160.0622366182493
AATS6m,77.79338685185185
AATS6p,1.3852570549702963
AATS6s,3.9207818930041154
AATS6v,196.43582878066903
AATS7Z,18.149122807017545
AATS7d,2.7280701754385963
AATS7i,164.6992224109698
AATS7m,65.97717865789474
AATS7p,1.2400015452940965
AATS7s,3.348792505956249
AATS7v,169.69636231621945
AATS8Z,18.26923076923077
AATS8d,2.6634615384615383
AATS8i,169.8198998470893
AATS8m,65.347758
AATS8p,1.1896203467267692
AATS8s,3.44713022317189
AATS8v,163.8552699782045
AMID_C,1.239277203996623
AMID_N,0.4439721579177859
AMID_O,0.25174565213447075
AMID_X,0.0
AMID_h,0.7713413720457536
ATS0dv,448.44444444444446
ATS0pe,316.78290000000004
ATS0se,385.9185809999999
ATS1dv,408.33333333333337
ATS1pe,337.8763
ATS1se,402.546832
ATS2dv,667.6666666666666
ATS2pe,569.1278
ATS2se,686.52007
ATS3dv,581.6666666666667
ATS3pe,666.7174
ATS3se,806.059008
ATS4dv,591.3333333333333
ATS4pe,681.8996999999999
ATS4se,827.704782
ATS5dv,620.6666666666666
ATS5pe,714.573
ATS5se,872.5364279999999
ATS6dv,605.3333333333333
ATS6pe,713.4362
ATS6se,867.082308
ATS7dv,454.0
ATS7pe,719.3145
ATS7se,887.5707199999999
ATS8dv,373.0
ATS8pe,682.3386
ATS8se,839.8709819999999
ATSC0Z,501.6666666666667
ATSC0c,1.0278610481379498
ATSC0d,34.66666666666667
ATSC0i,79.70257414356121
ATSC0m,2293.8749428125
ATSC0p,12.816267544904996
ATSC0s,104.30473929755372
ATSC0v,2257.79053546261
ATSC1Z,111.93055555555551
ATSC1c,-0.7833543896451112
ATSC1d,12.222222222222221
ATSC1i,-11.036481920211665
ATSC1m,484.0080764453121
ATSC1p,-1.7054136619968747
ATSC1s,-21.1492090305165
ATSC1v,-44.315841542804336
ATSC2Z,66.9236111111111
ATSC2c,0.5491748991805301
ATSC2d,6.111111111111107
ATSC2i,-16.32878021443976
ATSC2m,354.6748283945308
ATSC2p,-0.6766773121826871
ATSC2s,61.94365367589974
ATSC2v,428.8036138874807
ATSC3Z,-119.06250000000003
ATSC3c,-0.17066645203404956
ATSC3d,4.6666666666666625
ATSC3i,18.76672497908104
ATSC3m,-538.8958664257816
ATSC3p,3.648717533686437
ATSC3s,-49.00421960287352
ATSC3v,136.89455257037713
ATSC4Z,-71.2777777777778
ATSC4c,-0.27196711114956224
ATSC4d,-4.444444444444446
ATSC4i,-3.562966419875856
ATSC4m,-328.3002837187503
ATSC4p,-0.7333498342090007
ATSC4s,-13.267439402815882
ATSC4v,-257.4998116763584
ATSC5Z,-98.1597222222222
ATSC5c,0.15534103732230156
ATSC5d,-8.555555555555557
ATSC5i,4.454553744147597
ATSC5m,-416.02086457421916
ATSC5p,-0.557500997394688
ATSC5s,-7.906816610165661
ATSC5v,67.572744329464
ATSC6Z,-114.08333333333334
ATSC6c,-0.013742107353784571
ATSC6d,-7.333333333333335
ATSC6i,-23.564839698165763
ATSC6m,-546.2869972656252
ATSC6p,-4.07319692546675
ATSC6s,-22.25826394247257
ATSC6v,-903.5693268084658
ATSC7Z,83.70833333333334
ATSC7c,0.1525292263248988
ATSC7d,-2.333333333333333
ATSC7i,-28.193102515942208
ATSC7m,380.16250438281276
ATSC7p,-2.3938446531698743
ATSC7s,16.81460472215078
ATSC7v,-102.25514599669917
ATSC8Z,-81.61111111111111
ATSC8c,-0.23067983249235804
ATSC8d,-15.777777777777779
ATSC8i,20.9604585979102
ATSC8m,-386.86484034375
ATSC8p,2.9288923228877497
ATSC8s,-38.77190649529417
ATSC8v,-7.2565564030654315
AXp-0d,0.7312259648485234
AXp-1d,0.4391617904169817
AXp-2d,0.297244008137751
AXp-3d,0.17505474314445427
AXp-4d,0.11015981786677703
AXp-5d,0.0695948576089887
AXp-6d,0.044284908211554515
AXp-7d,0.028098326696238025
GATS1Z,0.797282392026578
GATS1c,1.8194942484576782
GATS1d,0.8948076923076923
GATS1i,1.4272773933134189
GATS1m,0.7868944784351929
GATS1p,1.3534424274153356
GATS1s,0.7356661275949677
GATS1v,1.0068590879324362
GATS2Z,0.9258549931600547
GATS2c,0.7880183264197037
GATS2d,1.1085407239819003
GATS2i,1.229858844823461
GATS2m,0.9038345806420983
GATS2p,1.109947955577967
GATS2s,0.4555123899955368
GATS2v,0.8644901454626748
GATS3Z,0.9004429678848282
GATS3c,1.2252181697841924
GATS3d,0.9380827505827505
GATS3i,0.9565556325906663
GATS3m,0.9100152119488515
GATS3p,0.703537930046995
GATS3s,1.208877488224019
GATS3v,0.8665979904109763
GATS4Z,0.9440838231535905
GATS4c,1.1946833316282934
GATS4d,1.0754900147928992
GATS4i,1.1290109673157827
GATS4m,0.946949250105761
GATS4p,0.9779662591854292
GATS4s,0.7842562286718039
GATS4v,1.00196183778001
GATS5Z,1.1066323264957785
GATS5c,0.9365071533137102
GATS5d,1.250044107268878
GATS5i,1.0186866432388315
GATS5m,1.0922820244725178
GATS5p,1.078667624573796
GATS5s,1.068332461495963
GATS5v,0.9664188216952014
GATS6Z,0.9360095976375045
GATS6c,0.9578444802134358
GATS6d,1.0607638888888888
GATS6i,1.1618988017259448
GATS6m,0.947856978809114
GATS6p,1.0629422618040025
GATS6s,1.1669163442930461
GATS6v,1.127716616838392
GATS7Z,0.8090837559013813
GATS7c,0.8432471561277376
GATS7d,0.9276315789473684
GATS7i,1.1207426578673767
GATS7m,0.8200853930918024
GATS7p,0.9793583159236504
GATS7s,0.642825508568435
GATS7v,1.0112359817806678
GATS8Z,1.0125479171990799
GATS8c,1.1677044421382663
GATS8d,1.1797799556213018
GATS8i,0.8335214342688729
GATS8m,1.0213112043873038
GATS8p,0.7527750167869482
GATS8s,1.1703895232179578
GATS8v,0.9160629476501636
MATS1Z,0.21419269102990024
MATS1c,-0.731636066394042
MATS1d,0.33846153846153837
MATS1i,-0.13293200071956673
MATS1m,0.20256019398241434
MATS1p,-0.12774367496470174
MATS1s,-0.19465309827750094
MATS1v,-0.018842849774093534
MATS2Z,0.0753332030486613
MATS2c,0.3017161673454203
MATS2d,0.0995475113122171
MATS2i,-0.11569210076118189
MATS2m,0.08731381043438287
MATS2p,-0.029815518231456645
MATS2s,0.33536295513308817
MATS2v,0.10724995048614852
MATS3Z,-0.11507097553609183
MATS3c,-0.08050443280546418
MATS3d,0.06526806526806521
MATS3i,0.11416216188057363
MATS3m,-0.11390457232480819
MATS3p,0.13803357035498615
MATS3s,-0.2277904320134079
MATS3v,0.029397375600283084
MATS4Z,-0.06557628418093538
MATS4c,-0.12212086672262164
MATS4d,-0.05917159763313612
MATS4i,-0.020632282678608442
MATS4m,-0.06605556608260917
MATS4p,-0.026409338995491218
MATS4s,-0.05870714611597731
MATS4v,-0.05263821646023468
MATS5Z,-0.08616538145021181
MATS5c,0.0665528306875655
MATS5d,-0.1086803105151729
MATS5i,0.02461198232460249
MATS5m,-0.07986566538593314
MATS5p,-0.019155735124555897
MATS5s,-0.033382000817978916
MATS5v,0.013179612712051585
MATS6Z,-0.10107050572166852
MATS6c,-0.005942051485862897
MATS6d,-0.09401709401709402
MATS6i,-0.13140431410921696
MATS6m,-0.10584457612552176
MATS6p,-0.14125093271570807
MATS6s,-0.09484287884550653
MATS6v,-0.17786697267208904
MATS7Z,0.07025703794369646
MATS7c,0.062482017635695164
MATS7d,-0.028340080971659912
MATS7i,-0.1489384770099234
MATS7m,0.0697807975101589
MATS7p,-0.07864493989976547
MATS7s,0.06787643222063473
MATS7v,-0.01906943874471417
MATS8Z,-0.07508305647840531
MATS8c,-0.10358171971721986
MATS8d,-0.21005917159763313
MATS8i,0.12137698083621574
MATS8m,-0.07783903119699047
MATS8p,0.10547504973511722
MATS8s,-0.17156196540314678
MATS8v,-0.0014833882176991506
MAXaaN,4.508515132905014
MAXssO,4.932208674345669
MINaaN,3.9912813871467367
MINssO,4.932208674345669
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,-3.430599979909593
SdssSe,0
SdsssP,0
SpAD_A,34.367191355056455
SpAD_D,302.7855118665324
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.22644958385030822
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1028
TMWC10,134.78163205674613
TSRW10,77.40697163389937
VE1_Dt,5.259352022318631
VE2_Dt,0.18783400079709398
VE3_Dt,2.689627246669042
VR1_Dt,166.13057713818145
VR2_Dt,5.933234897792195
VR3_Dt,6.14239350558893
Xc-3dv,1.4844110748795005
Xc-4dv,0.10206207261596575
Xc-5dv,0.11115801720450091
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.34341891946400305
Xch-7d,0.5788868418473723
Xp-0dv,16.663100273191926
Xp-1dv,10.32456564298471
Xp-2dv,7.923730422675479
Xp-3dv,4.457840466571778
Xp-4dv,3.2038552517215018
Xp-5dv,2.2667722676885997
Xp-6dv,1.2593180882665886
Xp-7dv,0.7542599736299918
Xpc-4d,4.650247862927645
Xpc-5d,7.38573100402511
Xpc-6d,11.295335147038854
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,50
nFRing,1
nHBAcc,8
nHBDon,2
nHRing,2
nSpiro,0
naRing,3
piPC10,8.239778025114918
AATS0dv,9.342592592592593
AATS0pe,6.599643750000001
AATS0se,8.039970437499997
AATS1dv,8.166666666666668
AATS1pe,6.757526
AATS1se,8.05093664
AATS2dv,7.854901960784313
AATS2pe,6.695621176470588
AATS2se,8.076706705882353
AATS3dv,5.875420875420876
AATS3pe,6.734519191919192
AATS3se,8.142010181818181
AATS4dv,5.685897435897435
AATS4pe,6.556727884615384
AATS4se,7.958699826923077
AATS5dv,5.694189602446483
AATS5pe,6.555715596330275
AATS5se,8.004921357798164
AATS6dv,5.604938271604937
AATS6pe,6.60589074074074
AATS6se,8.028539888888888
AATS7dv,3.982456140350877
AATS7pe,6.309776315789473
AATS7se,7.785708070175438
AATS8dv,3.5865384615384617
AATS8pe,6.5609480769230775
AATS8se,8.075682519230769
AATSC0Z,10.45138888888889
AATSC0c,0.021413771836207286
AATSC0d,0.7222222222222223
AATSC0i,1.6604702946575252
AATSC0m,47.78906130859375
AATSC0p,0.26700557385218743
AATSC0s,2.173015402032369
AATSC0v,47.03730282213771
AATSC1Z,2.23861111111111
AATSC1c,-0.015667087792902223
AATSC1d,0.24444444444444444
AATSC1i,-0.22072963840423332
AATSC1m,9.680161528906241
AATSC1p,-0.034108273239937495
AATSC1s,-0.42298418061033
AATSC1v,-0.8863168308560867
AATSC2Z,0.7873366013071894
AATSC2c,0.006460881166829766
AATSC2d,0.07189542483660126
AATSC2i,-0.19210329664046777
AATSC2m,4.172645039935656
AATSC2p,-0.007960909555090438
AATSC2s,0.728748866775291
AATSC2v,5.044748398676243
AATSC3Z,-1.2026515151515154
AATSC3c,-0.0017239035558994907
AATSC3d,0.0471380471380471
AATSC3i,0.18956287857657617
AATSC3m,-5.4433925901594105
AATSC3p,0.03685573266349936
AATSC3s,-0.4949921172007426
AATSC3v,1.3827732582866377
AATSC4Z,-0.6853632478632481
AATSC4c,-0.0026150683764380985
AATSC4d,-0.04273504273504276
AATSC4i,-0.03425929249880631
AATSC4m,-3.1567334972956758
AATSC4p,-0.007051440713548083
AATSC4s,-0.12757153271938348
AATSC4v,-2.475959727657292
