DLiP-ID,C002W6
DLiP-Mol-ID,33252
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H19FN2O3/c1-11-9-14(13(3)23(11)17-8-6-5-7-15(17)21)10-16-19(24)18(12(2)22-16)20(25)26-4/h5-10,24H,1-4H3/b16-10+"
Standard Inchi Key(RDKit),NPHPJKZQXBQOSY-MHWRWJLKSA-N
Canonical SMILES(RDKit),COC(=O)C1=C(O)/C(=C\c2cc(C)n(-c3ccccc3F)c2C)N=C1C
SMILES(SDF),
MW(SDF),
MW(RDKit),354.381
MW Monoisotopic(RDKit),354.137970688
MolLogP(RDKit),4.03374
XLogP(SDF),
XLogP(CDK),3.824
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),63.82
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),26
QED Weighted(RDKit),0.846501256030196
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Importin subunit beta-1/Snurportin-1
Common Target Pref Name,Importin subunit beta-1/Snurportin-1
RDKit Descriptors
Ipc,748840.3057778378
qed,0.8465012560301958
Chi0,19.007707210578268
Chi1,12.345443010499073
TPSA,63.82
Chi0n,15.000203455574585
Chi0v,15.000203455574585
Chi1n,8.079170411501092
Chi1v,8.079170411501092
Chi2n,6.055272688924483
Chi2v,6.055272688924483
Chi3n,4.374759753548289
Chi3v,4.374759753548289
Chi4n,3.1208434922670274
Chi4v,3.1208434922670274
MolMR,97.95780000000005
MolWt,354.3810000000001
fr_SH,0
Kappa1,17.665921687064035
Kappa2,6.630278824323924
Kappa3,2.8330593079404
