DLiP-ID,T000UT
ATS3Z,2253.0
ATS3d,336.0
ATS3i,17154.510815274865
ATS3m,8305.665749999996
ATS3p,167.30198029758392
ATS3s,304.3179012345679
ATS3v,22561.81430252705
ATS4Z,2166.0
ATS4d,329.0
ATS4i,18070.59142352745
ATS4m,7797.863012
ATS4p,174.56307450273502
ATS4s,317.11111111111114
ATS4v,22286.57845313814
ATS5Z,2062.0
ATS5d,319.0
ATS5i,18455.47744582323
ATS5m,7306.338642999998
ATS5p,173.29313351467803
ATS5s,296.94444444444434
ATS5v,21536.73324280437
ATS6Z,1825.0
ATS6d,308.0
ATS6i,17166.545473070495
ATS6m,6534.698463999998
ATS6p,152.70387838837604
ATS6s,285.641975308642
ATS6v,19715.6609554292
ATS7Z,1685.0
ATS7d,271.0
ATS7i,15244.90250303674
ATS7m,6039.934012
ATS7p,133.905943147037
ATS7s,277.23148148148147
ATS7v,17832.284240685764
ATS8Z,1600.0
ATS8d,252.0
ATS8i,15443.85907338728
ATS8m,5766.5943369999995
ATS8p,131.17211377867798
ATS8s,243.31481481481484
ATS8v,16803.37010711444
C1SP1,0
C1SP2,1
C1SP3,4
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.2727272727272727
GGI10,0.16855626976839097
JGI10,0.008026489036590046
JGT10,0.45746637885910535
Kier1,22.68
Kier2,10.85782272456871
Kier3,6.016375934496262
MAXdO,12.783736123517869
MID_C,44.52960338918828
MID_N,6.288832425615934
MID_O,3.754165914487878
MID_X,0.0
MID_h,12.120870500526584
MINdO,12.783736123517869
MPC10,126
MWC01,30.0
MWC02,4.962844630259907
MWC03,5.802118375377063
MWC04,6.668228248417403
MWC05,7.526717561352706
MWC06,8.399085102935908
MWC07,9.265869681768663
MWC08,10.142150059508008
MWC09,11.014077817963646
MWC10,11.89328470844449
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,3
NdssS,0
NsCH3,4
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,4.775200000000005
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.41610040220442
SRW05,2.3978952727983707
SRW06,6.910750787961936
SRW07,4.844187086458591
SRW08,8.486527777105353
SRW09,7.002155954403621
SRW10,10.103608096692797
SaaCH,15.720785230869797
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.7405569806649464
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.9263956058905554
SdssC,1.380401560570663
SdssS,0
SsCH3,7.926721032159842
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,3.7578792947230673
SsssP,0
VE1_A,4.1372037171037785
VE1_D,5.191316189337151
VE2_A,0.14775727561084923
VE2_D,0.18540414961918397
VE3_A,2.4496395461610736
VE3_D,2.6766066832360034
VR1_A,375.85592753279747
VR1_D,172.5822302735786
VR2_A,13.423425983314194
VR2_D,6.1636510811992355
VR3_A,6.958825315686787
VR3_D,6.180493237306677
WPath,2328
Xc-3d,1.7742386222469575
Xc-4d,0.0
Xc-5d,0.40950051340742005
Xc-6d,0.0
Xp-0d,20.0956473593183
Xp-1d,13.511570350697118
Xp-2d,11.858734763288323
Xp-3d,9.870954540764604
Xp-4d,7.955223175927701
Xp-5d,6.046888191897907
Xp-6d,4.2105208590881755
Xp-7d,3.0520356278201155
ZMIC0,91.79581656476789
ZMIC1,51.557711863113546
ZMIC2,29.730458444620282
ZMIC3,26.065937863848966
ZMIC4,26.065937863848966
ZMIC5,26.065937863848966
nAcid,0
nAtom,53
nBase,2
nRing,3
piPC1,3.6888794541139363
piPC2,4.23410650459726
piPC3,4.774912960575186
piPC4,5.279389356662517
piPC5,5.792632438187038
piPC6,6.0297834114101185
piPC7,6.420300256122646
piPC8,6.757440980823162
piPC9,7.116495599985603
AATS0Z,25.433962264150942
AATS0d,3.150943396226415
AATS0i,160.83716418530804
AATS0m,100.52037756603777
AATS0p,1.6188213324759428
AATS0s,3.3889535937055157
AATS0v,223.65975018148907
AATS1Z,26.072727272727274
AATS1d,3.690909090909091
AATS1i,145.20323604806362
AATS1m,99.04925745454545
AATS1p,1.8845441409090913
AATS1s,2.945847362514029
AATS1v,264.5445417531548
AATS2Z,22.78494623655914
AATS2d,3.4086021505376345
AATS2i,156.30736431652028
AATS2m,85.71704770967742
AATS2p,1.5978623195686672
AATS2s,2.747975574140449
AATS2v,220.13783424913416
AATS3Z,20.48181818181818
AATS3d,3.0545454545454547
AATS3i,155.95009832068058
AATS3m,75.50605227272725
AATS3p,1.5209270936143993
AATS3s,2.766526374859708
AATS3v,205.1074027502459
AATS4Z,18.67241379310345
AATS4d,2.836206896551724
AATS4i,155.78096054765044
AATS4m,67.222957
AATS4p,1.5048540905408192
AATS4s,2.7337164750957856
AATS4v,192.12567632015637
AATS5Z,17.47457627118644
AATS5d,2.7033898305084745
AATS5i,156.4023512357901
AATS5m,61.91812409322032
AATS5p,1.4685858772430342
AATS5s,2.5164783427495285
AATS5v,182.5146884983421
AATS6Z,16.743119266055047
AATS6d,2.8256880733944953
AATS6i,157.49124287220639
AATS6m,59.951362055045855
AATS6p,1.4009530127373948
AATS6s,2.620568580813229
AATS6v,180.8776234443046
AATS7Z,17.371134020618555
AATS7d,2.7938144329896906
AATS7i,157.16394333027566
AATS7m,62.26736094845361
AATS7p,1.3804736406911031
AATS7s,2.8580565101183657
AATS7v,183.83798186273984
AATS8Z,16.49484536082474
AATS8d,2.597938144329897
AATS8i,159.21504199368331
AATS8m,59.44942615463917
AATS8p,1.352289832769876
AATS8s,2.50840015273005
AATS8v,173.2306196609736
AMID_C,1.5903429781852958
AMID_N,0.2246011580577119
AMID_O,0.13407735408885277
AMID_X,0.0
AMID_h,0.4328882321616637
ATS0dv,352.44444444444446
ATS0pe,322.1033999999999
ATS0se,399.9051409999999
ATS1dv,361.33333333333337
ATS1pe,352.2825
ATS1se,422.63685999999984
ATS2dv,476.3333333333333
ATS2pe,586.1860999999999
ATS2se,716.7997640000001
ATS3dv,451.66666666666663
ATS3pe,684.8621999999999
ATS3se,843.2983560000001
ATS4dv,382.6666666666667
ATS4pe,709.5931
ATS4se,879.413466
ATS5dv,382.0
ATS5pe,707.6480999999999
ATS5se,885.0654439999998
ATS6dv,377.33333333333337
ATS6pe,653.172
ATS6se,815.5578199999999
ATS7dv,334.33333333333337
ATS7pe,595.9595
ATS7se,737.2190879999999
ATS8dv,317.66666666666663
ATS8pe,581.2761999999999
ATS8se,726.1763059999998
ATSC0Z,515.9245283018868
ATSC0c,0.8142711318270185
ATSC0d,30.679245283018872
ATSC0i,82.69810358307537
ATSC0m,2375.941115886792
ATSC0p,15.096919845175467
ATSC0s,47.06882004296399
ATSC0v,2798.504904595577
ATSC1Z,42.946244215023135
ATSC1c,-0.38853075419466543
ATSC1d,15.69134923460306
ATSC1i,-20.547165829822642
ATSC1m,196.09565558917805
ATSC1p,-0.7508794876962459
ATSC1s,-2.949131392774841
ATSC1v,-89.41026136960524
ATSC2Z,175.47205411178362
ATSC2c,0.11277017540995639
ATSC2d,4.506229975080096
ATSC2i,21.343437475524205
ATSC2m,808.6017328778929
ATSC2p,4.2181103944097
ATSC2s,4.347146712922063
ATSC2v,845.558713790589
ATSC3Z,65.23211107155569
ATSC3c,-0.17783564813897076
ATSC3d,-6.541829832680672
ATSC3i,0.3532697613437729
ATSC3m,295.810587838733
ATSC3p,1.4875295731415097
ATSC3s,-5.2995038239325805
ATSC3v,284.60055457087697
ATSC4Z,-74.17443930224283
ATSC4c,-0.08166017992959088
ATSC4d,-2.920612317550731
ATSC4i,-4.763572443778093
ATSC4m,-357.15610143146984
ATSC4p,-0.3110951071028266
ATSC4s,-6.435093255511755
ATSC4v,-551.4300901926292
ATSC5Z,-158.66215735137058
ATSC5c,0.17289788620063734
ATSC5d,0.24243503025987767
ATSC5i,-6.765409567704078
ATSC5m,-701.7681445592735
ATSC5p,-2.8870473035254105
ATSC5s,-1.7152480196663564
ATSC5v,-363.11795807200684
ATSC6Z,-25.825916696333223
ATSC6c,-0.09330138380083816
ATSC6d,-5.038447846208616
ATSC6i,-9.641736831664304
ATSC6m,-90.89782761623344
ATSC6p,-1.2707477204895925
ATSC6s,9.661891207030505
ATSC6v,129.8297882179536
ATSC7Z,-21.390174439302235
ATSC7c,0.059745423211961794
ATSC7d,-0.7337130651477405
ATSC7i,-17.56942328114309
ATSC7m,-138.8050756607331
ATSC7p,-3.4539422233629202
ATSC7s,-12.534842811246042
ATSC7v,-654.3790817623852
ATSC8Z,95.68529725881098
ATSC8c,-0.10573301123784423
ATSC8d,-3.6959772160911353
ATSC8i,10.30144566536855
ATSC8m,430.77766428266295
ATSC8p,1.8153897225144013
ATSC8s,-5.569091070686472
ATSC8v,140.10307433978087
AXp-0d,0.717701691404225
AXp-1d,0.4503856783565706
AXp-2d,0.2892374332509347
AXp-3d,0.18624442529744537
AXp-4d,0.12053368448375304
AXp-5d,0.07654288850503681
AXp-6d,0.05012524832247828
AXp-7d,0.03246846412574591
GATS1Z,0.7742499601042608
GATS1c,1.5404908132303514
GATS1d,0.6625740802862573
GATS1i,1.3759877255826412
GATS1m,0.777981855329357
GATS1p,1.034759969057135
GATS1s,0.6591463314047415
GATS1v,1.0067124136149164
GATS2Z,0.7971075017145158
GATS2c,1.328317162583294
GATS2d,1.148196643256755
GATS2i,0.9598450894288932
GATS2m,0.7928798152416029
GATS2p,0.8199085392682488
GATS2s,0.6728326654845911
GATS2v,0.7739456878513081
GATS3Z,0.9575043885313049
GATS3c,1.3993268365970213
GATS3d,1.2326959633232695
GATS3i,1.0493081444810992
GATS3m,0.952191950633792
GATS3p,0.9593369009006928
GATS3s,1.0665070165439132
GATS3v,0.9113624630160612
GATS4Z,1.180371789310143
GATS4c,1.0279226025240165
GATS4d,1.0447363956398183
GATS4i,1.076113619906817
GATS4m,1.1676595361777717
GATS4p,1.0969944937217888
GATS4s,1.2712822621108926
GATS4v,1.0764123223146191
GATS5Z,1.4870786266128473
GATS5c,0.6501519948929416
GATS5d,0.948026768403277
GATS5i,1.0917071179896616
GATS5m,1.4438334704842086
GATS5p,1.338803465408563
GATS5s,1.1825719569485462
GATS5v,1.085307237162127
GATS6Z,1.1119256660636352
GATS6c,0.8827858938441472
GATS6d,1.1973549093289095
GATS6i,1.065615943953702
GATS6m,1.094826369200049
GATS6p,1.1099212044251863
GATS6s,1.0924505247721277
GATS6v,0.9777989388624715
GATS7Z,0.8702223824145066
GATS7c,0.8763875117202243
GATS7d,1.0047425216520205
GATS7i,1.1180240402335926
GATS7m,0.8906878884486891
GATS7p,1.0137396152876221
GATS7s,1.659612543039414
GATS7v,1.0768379023500532
GATS8Z,0.830218129610974
GATS8c,0.9708559425367904
GATS8d,1.0571638706077782
GATS8i,0.9098523252588889
GATS8m,0.8373556772267775
GATS8p,0.8850321361875332
GATS8s,1.1072494124651568
GATS8v,0.9512683530316053
MATS1Z,0.0802143731049524
MATS1c,-0.459800610016687
MATS1d,0.49286592865928647
MATS1i,-0.23942503280493385
MATS1m,0.07953265475029056
MATS1p,-0.04792863620349547
MATS1s,-0.06037734212638729
MATS1v,-0.030787503354557957
MATS2Z,0.1938271925354072
MATS2c,0.0789256448453031
MATS2d,0.083706966101919
MATS2i,0.14708274846415198
MATS2m,0.19395095199803164
MATS2p,0.15922912681584328
MATS2s,0.05263370080180043
MATS2v,0.17219106737226472
MATS3Z,0.0609197962657588
MATS3c,-0.10522840034439461
MATS3d,-0.10273957285027399
MATS3i,0.002058230923409403
MATS3m,0.0599875639349881
MATS3p,0.047474504844831684
MATS3s,-0.05424816884415161
MATS3v,0.04899963602801073
MATS4Z,-0.06568799055709129
MATS4c,-0.04582043150576633
MATS4d,-0.04349577978538407
MATS4i,-0.026318134626436108
MATS4m,-0.06868158056617861
MATS4p,-0.009415051755670286
MATS4s,-0.062465384001188375
MATS4v,-0.09002896736475523
MATS5Z,-0.13812778312225407
MATS5c,0.09537059846843586
MATS5d,0.0035493151541684713
MATS5i,-0.036744505325633496
MATS5m,-0.13266361871407423
MATS5p,-0.08589332457399282
MATS5s,-0.016367693265519987
MATS5v,-0.058279459786353585
MATS6Z,-0.024339908525292442
MATS6c,-0.05571452324653629
MATS6d,-0.07985488111761851
MATS6i,-0.05669034428716598
MATS6m,-0.01860232392822459
MATS6p,-0.04092798482271621
MATS6s,0.09981095327279584
MATS6v,0.022557847064550617
MATS7Z,-0.022653342220988935
MATS7c,0.04009033996331379
MATS7d,-0.013067295621409838
MATS7i,-0.1160823230814834
MATS7m,-0.03192080310819837
MATS7p,-0.1250059988446693
MATS7s,-0.1455089531810293
MATS7v,-0.12776369723238248
MATS8Z,0.10133586289685295
MATS8c,-0.07094890517105547
MATS8d,-0.06582467886534533
MATS8i,0.0680623219555023
MATS8m,0.09906531832154354
MATS8p,0.06570306938553987
MATS8s,-0.06464800748345818
MATS8v,0.027354307724912163
MAXdsN,4.672821180175978
MAXssO,5.466384021883297
MAXssS,1.4119068877551018
MINdsN,4.672821180175978
MINssO,5.466384021883297
MINssS,1.4119068877551018
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,35.74945150448694
SpAD_D,347.69650259028253
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.2124120817888817
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,820
TMWC10,133.6743761860278
TSRW10,77.2720992417984
VE1_Dt,5.226289609102717
VE2_Dt,0.18665320032509705
VE3_Dt,2.6833209997174636
VR1_Dt,170.02025236977346
VR2_Dt,6.072151870349052
VR3_Dt,6.165536978722719
Xc-3dv,0.9608960932576489
Xc-4dv,0.0
Xc-5dv,0.16624916126680764
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.4119007534651719
Xch-7d,0.6291126000590441
Xp-0dv,17.49324822389892
Xp-1dv,10.134655483871473
Xp-2dv,7.476411678696493
Xp-3dv,5.290660356335452
Xp-4dv,3.8467618175491904
Xp-5dv,2.459612398741348
Xp-6dv,1.4591279961893704
Xp-7dv,0.9131901666846155
Xpc-4d,4.210915850463889
Xpc-5d,6.122159971276499
Xpc-6d,8.342602295479676
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,55
nFRing,0
nHBAcc,5
nHBDon,0
nHRing,1
nSpiro,0
naRing,2
piPC10,7.404583393104274
AATS0dv,6.649895178197065
AATS0pe,6.077422641509433
AATS0se,7.545380018867923
AATS1dv,6.56969696969697
AATS1pe,6.405136363636364
AATS1se,7.684306545454542
AATS2dv,5.121863799283154
AATS2pe,6.30307634408602
AATS2se,7.707524344086022
AATS3dv,4.1060606060606055
AATS3pe,6.226019999999999
AATS3se,7.666348690909092
AATS4dv,3.298850574712644
AATS4pe,6.117181896551725
AATS4se,7.581150568965517
AATS5dv,3.23728813559322
AATS5pe,5.9970177966101685
AATS5se,7.50055461016949
AATS6dv,3.4617737003058107
AATS6pe,5.992403669724771
AATS6se,7.482181834862384
AATS7dv,3.4467353951890036
AATS7pe,6.1439123711340216
AATS7se,7.6001967835051545
AATS8dv,3.2749140893470785
AATS8pe,5.992538144329896
AATS8se,7.4863536701030915
AATSC0Z,9.734425062299751
AATSC0c,0.015363606260887142
AATSC0d,0.5788536845852618
AATSC0i,1.5603415770391578
AATSC0m,44.82907765824136
AATSC0p,0.2848475442485937
AATSC0s,0.8880909442068677
AATSC0v,52.80197933199202
AATSC1Z,0.7808408039095116
AATSC1c,-0.007064195530812099
AATSC1d,0.28529725881096474
AATSC1i,-0.3735848332695026
AATSC1m,3.565375556166874
AATSC1p,-0.013652354321749926
AATSC1s,-0.053620570777724384
AATSC1v,-1.6256411158110042
AATSC2Z,1.8867962807718668
AATSC2c,0.0012125825312898537
AATSC2d,0.04845408575354942
AATSC2i,0.22949932769380865
AATSC2m,8.694642289009602
AATSC2p,0.04535602574634086
AATSC2s,0.046743513042172724
AATSC2v,9.092029180543967
AATSC3Z,0.5930191915595973
AATSC3c,-0.0016166877103542796
AATSC3d,-0.05947118029709702
AATSC3i,0.00321154328494339
AATSC3m,2.6891871621703
AATSC3p,0.01352299611946827
AATSC3s,-0.04817730749029619
AATSC3v,2.587277768826154
AATSC4Z,-0.6394348215710589
AATSC4c,-0.000703967068358542
AATSC4d,-0.025177692392678714
AATSC4i,-0.041065279687742186
