DLiP-ID,C000UC
AATSC4s,-0.3334077136249409
AATSC4v,1.4877659367508853
AATSC5Z,1.1436093893480255
AATSC5c,0.008204127463617098
AATSC5d,-0.050261134067952254
AATSC5i,-0.07237929001650413
AATSC5m,5.331340458806818
AATSC5p,-0.030878011203147846
AATSC5s,0.7238934240163984
AATSC5v,0.6020248598755586
AATSC6Z,-1.6906881313131314
AATSC6c,-0.0006487184584865189
AATSC6d,-0.07402146464646465
AATSC6i,-0.16285724434180024
AATSC6m,-7.3131908946022754
AATSC6p,-0.024601139145491925
AATSC6s,-0.4036542362280208
AATSC6v,-2.519068221104781
AATSC7Z,-2.747073412698413
AATSC7c,-0.00725126272252145
AATSC7d,-0.09350198412698413
AATSC7i,-0.0293450496906285
AATSC7m,-12.25792236651786
AATSC7p,-0.024563072099009528
AATSC7s,-0.7772208009789991
AATSC7v,-4.517611472881324
AATSC8Z,-4.547889357053683
AATSC8c,0.009112575804594823
AATSC8d,-0.0979829900124844
AATSC8i,0.06463666420720246
AATSC8m,-20.20829210235253
AATSC8p,-0.058606064145900146
AATSC8s,0.6454912557460967
AATSC8v,-10.457467656855314
ATS0are,319.197
ATS1are,334.25
ATS2are,550.5422
ATS3are,716.167
ATS4are,785.1428000000001
ATS5are,819.2219
ATS6are,721.0958
ATS7are,697.002
ATS8are,599.879
ATSC0dv,206.21296296296296
ATSC0pe,7.181924999999998
ATSC0se,5.431123249999999
ATSC1dv,30.954282407407398
ATSC1pe,-0.6834703124999992
ATSC1se,-0.5978439531249995
ATSC2dv,11.863425925925915
ATSC2pe,2.150493750000001
ATSC2se,2.0422023124999997
ATSC3dv,-29.816550925925934
ATSC3pe,-0.15103906249999907
ATSC3se,0.09075623437500087
ATSC4dv,14.926311728395056
ATSC4pe,-1.2463593750000013
ATSC4se,-1.3706638437499996
ATSC5dv,101.5048225308642
ATSC5pe,4.7362515625000015
ATSC5se,3.3437660156249955
ATSC6dv,-81.1917438271605
ATSC6pe,-3.0972031249999987
ATSC6se,-2.7888382812500003
ATSC7dv,-122.7158564814815
ATSC7pe,-5.1428859374999965
ATSC7se,-3.811057109375001
ATSC8dv,29.429205246913583
ATSC8pe,1.965351562500003
ATSC8se,1.846430140624998
AXp-0dv,0.5643454231533693
AXp-1dv,0.3060498688067655
AXp-2dv,0.17132116523255492
AXp-3dv,0.09172168898525403
AXp-4dv,0.05044598479968855
AXp-5dv,0.02783294694463561
AXp-6dv,0.015287071881294535
AXp-7dv,0.008402714912860411
BertzCT,1193.9170245859623
ECIndex,737
ETA_eta,29.102851330380332
GATS1dv,0.5325575068606762
GATS1pe,0.704855947259211
GATS1se,0.7527372598906373
GATS2dv,0.7472209215058662
GATS2pe,0.49568858130455473
GATS2se,0.44956383036024294
GATS3dv,0.9709973095541772
GATS3pe,0.8413727065759772
GATS3se,0.8180895566514186
GATS4dv,0.9406358780182418
GATS4pe,0.960238924024719
GATS4se,0.9885392628072823
GATS5dv,0.8596696367176527
GATS5pe,0.8559443462823066
GATS5se,0.9135001038491554
GATS6dv,1.158016335960748
GATS6pe,1.1858697038366837
GATS6se,1.2478278578761934
GATS7dv,1.3298934552942008
GATS7pe,1.4480926572113826
GATS7se,1.4746761682879364
GATS8dv,0.9890748234591362
GATS8pe,1.012432858033547
GATS8se,1.0136953196746405
LogEE_A,4.401915758902064
LogEE_D,180.94878917809538
MATS1dv,0.14127842327268111
MATS1pe,-0.08956737594316115
MATS1se,-0.1036022634479351
MATS2dv,0.0328742695497668
MATS2pe,0.17110364859401517
MATS2se,0.2148676611233229
MATS3dv,-0.06252586383698595
MATS3pe,-0.009094245510665845
MATS3se,0.007226118315247141
MATS4dv,0.028478555145226712
MATS4pe,-0.06827847709901523
MATS4se,-0.09929393111615584
MATS5dv,0.19526597795524775
MATS5pe,0.26160724249296996
MATS5se,0.24423173130853165
MATS6dv,-0.1718084259595642
MATS6pe,-0.18818169476593227
MATS6se,-0.22406923165228557
MATS7dv,-0.2720424382765544
MATS7pe,-0.3273542360061642
MATS7se,-0.3207803350281706
MATS8dv,0.07696863810901365
MATS8pe,0.14758785251035778
MATS8se,0.18335571588677035
MAXaaCH,1.8009093803171252
MAXaasC,0.7190044383226204
MAXdssC,0.032916561686403334
MAXsssN,1.0815427112202902
MDEC-22,11.170667170392024
MDEC-23,24.700682446706807
MDEC-33,16.52202116514408
MDEN-33,0.19999999999999996
MDEO-11,2.4234564082158245
MINaaCH,1.5966008965314522
MINaasC,0.3742949111207594
MINdssC,-1.2203190714608458
MINsssN,1.0212457482993198
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.0357142857142856
SM1_Dzi,1.3155032956455184
SM1_Dzm,3.031311236422414
SM1_Dzp,-6.681853360329583
SM1_Dzv,-2.7174583744920757
SddssSe,0
SpAD_Dt,670.965751784225
SpAbs_A,40.65927326199643
SpAbs_D,361.8975783561907
SpMAD_A,1.2706022894373885
SpMAD_D,11.30929932363096
SpMax_A,2.5734596102980176
SpMax_D,180.94878917809538
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,172.61
TpiPC10,8.74515511570444
VAdjMat,6.129283016944966
VE1_DzZ,5.552484642165998
VE1_Dzi,5.567934189514025
VE1_Dzm,5.552471011757489
VE1_Dzp,5.543067025882323
VE1_Dzv,5.558693266028569
VE2_DzZ,0.17351514506768745
VE2_Dzi,0.17399794342231328
VE2_Dzm,0.17351471911742153
VE2_Dzp,0.17322084455882258
VE2_Dzv,0.17370916456339278
VE3_DzZ,2.877396320656919
VE3_Dzi,2.880174913355957
VE3_Dzm,2.877393865823431
VE3_Dzp,2.8756987721569494
VE3_Dzv,2.8785138663501
VR1_DzZ,215.3667618925752
VR1_Dzi,214.0869981121891
VR1_Dzm,215.36982271109235
VR1_Dzp,217.4216296020729
VR1_Dzv,215.29728963850863
VR2_DzZ,6.730211309142975
VR2_Dzi,6.690218691005909
VR2_Dzm,6.730306959721636
VR2_Dzp,6.794425925064778
VR2_Dzv,6.728040301203395
VR3_DzZ,6.535493253858729
VR3_Dzi,6.529533275449815
VR3_Dzm,6.535507465878913
VR3_Dzp,6.544989271733618
VR3_Dzv,6.535170625329962
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.09641616940689314
Xch-6dv,0.32284273027243626
Xch-7dv,0.4431166581929114
Xpc-4dv,2.7194214862278048
Xpc-5dv,4.342436432642119
Xpc-6dv,6.161623265497225
Zagreb1,172.0
Zagreb2,208.0
fragCpx,233.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,2
n5FRing,0
n5HRing,2
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,12
nBondsD,6
nBondsM,18
nBondsO,35
nBondsS,33
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,10
naHRing,0
AATS0are,6.6499375
AATS1are,6.553921568627451
AATS2are,6.55407380952381
AATS3are,6.451954954954955
AATS4are,6.435596721311476
AATS5are,6.770428925619835
AATS6are,6.555416363636364
AATS7are,6.638114285714285
AATS8are,6.740213483146068
AATSC0dv,4.296103395061729
AATSC0pe,0.14962343749999996
AATSC0se,0.11314840104166664
AATSC1dv,0.6069467138707333
AATSC1pe,-0.013401378676470573
AATSC1se,-0.011722430453431363
AATSC2dv,0.14123126102292755
AATSC2pe,0.025601116071428585
AATSC2se,0.024311932291666664
AATSC3dv,-0.2686175759092427
AATSC3pe,-0.0013607122747747663
AATSC3se,0.000817623733108116
AATSC4dv,0.12234681744586112
AATSC4pe,-0.010216060450819683
AATSC4se,-0.011234949538934422
AATSC5dv,0.8388828308335885
AATSC5pe,0.039142574896694225
AATSC5se,0.02763442988119831
AATSC6dv,-0.7381067620650954
AATSC6pe,-0.028156392045454535
AATSC6se,-0.025353075284090913
AATSC7dv,-1.168722442680776
AATSC7pe,-0.04897986607142854
AATSC7se,-0.03629578199404763
AATSC8dv,0.33066522749341104
AATSC8pe,0.02208260182584273
AATSC8se,0.02074640607443818
AETA_eta,0.9094641040743854
ATSC0are,7.994324999999999
ATSC1are,-0.7887578124999999
ATSC2are,2.5000812499999996
ATSC3are,-0.05811406250000001
ATSC4are,-1.9221718749999999
ATSC5are,4.972526562499997
ATSC6are,-3.5223906249999994
ATSC7are,-5.619773437499998
ATSC8are,3.1303015624999997
BCUTZ-1h,16.006545094092687
BCUTZ-1l,5.685268840359098
BCUTc-1h,0.4670225224481533
BCUTc-1l,-0.3846115842685243
BCUTd-1h,3.2930302918415246
BCUTd-1l,0.9714974367855073
BCUTi-1h,14.544584231381945
BCUTi-1l,10.301845299979115
BCUTm-1h,32.063740191559894
BCUTm-1l,11.696727424219414
BCUTp-1h,2.9454639884734557
BCUTp-1l,0.740444919139743
BCUTs-1h,7.0115626932071
BCUTs-1l,0.6278278529330513
BCUTv-1h,24.444516665337368
BCUTv-1l,14.69977294137115
BalabanJ,1.5230403263484789
Diameter,14
ETA_beta,40.5
GATS1are,0.7262620058358799
GATS2are,0.4981827138388197
GATS3are,0.8352659401997523
GATS4are,0.9860019553830013
GATS5are,0.8918993233138808
GATS6are,1.2022930470848212
GATS7are,1.4599660205386766
GATS8are,0.968675918524647
HybRatio,0.13636363636363635
Lipinski,True
LogEE_Dt,335.4828758921124
MATS1are,-0.09286090997271779
MATS2are,0.17870400029306505
MATS3are,-0.003143530617707613
MATS4are,-0.09460015001420323
MATS5are,0.24674660095269535
MATS6are,-0.19226678697928615
MATS7are,-0.32135787395612325
MATS8are,0.21118137279756422
MAXssCH2,0.042558823651897226
MAXsssCH,-1.2454893392542197
MINssCH2,-0.5640846997000568
MINsssCH,-1.2454893392542197
NsssssAs,0
RotRatio,0.17142857142857143
SM1_Dzpe,1.8979498164014692
SM1_Dzse,1.9142069958570413
SMR_VSA1,29.3912035259687
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,12.462662452073971
SMR_VSA6,11.444666136763054
SMR_VSA7,70.62934311343854
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,283.01933734947386
SpAD_Dzi,289.72414879211686
SpAD_Dzm,283.04807905760794
SpAD_Dzp,379.4213910078751
SpAD_Dzv,349.73767531203976
SpAbs_Dt,670.9657517842247
SpDiam_A,4.929079184796539
SpDiam_D,262.20390790559696
SpMAD_Dt,20.96767974325703
SpMax_Dt,335.4828758921124
SsssssAs,0
VE1_Dzpe,5.567295269250161
VE1_Dzse,5.566215075296883
VE2_Dzpe,0.17397797716406754
VE2_Dzse,0.1739442211030276
VE3_Dzpe,2.880060156804791
VE3_Dzse,2.8798661130713703
VMcGowan,313.6800000000009
VR1_Dzpe,213.86672401781274
VR1_Dzse,213.95116497594282
VR2_Dzpe,6.683335125556648
VR2_Dzse,6.685973905498213
VR3_Dzpe,6.52850384585293
VR3_Dzse,6.528898597738715
mZagreb1,11.444444444444445
mZagreb2,6.97222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,2
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,39
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.16654843749999998
AATSC1are,-0.015465839460784312
AATSC2are,0.02976287202380952
AATSC3are,-0.0005235501126126127
AATSC4are,-0.015755507172131148
AATSC5are,0.041095260847107414
AATSC6are,-0.03202173295454545
AATSC7are,-0.05352165178571427
AATSC8are,0.03517192766853932
AETA_beta,1.265625
BCUTdv-1h,6.025800600730605
BCUTdv-1l,0.6506725390010909
BCUTpe-1h,3.5048853538914573
BCUTpe-1l,2.232379012909711
BCUTse-1h,3.7177380524104855
BCUTse-1l,2.429295861222354
ETA_alpha,15.466666666666669
ETA_dBeta,-0.5
ETA_eta_B,0.6236121067404188
ETA_eta_F,36.74337500268078
ETA_eta_L,7.055756621249797
ETA_eta_R,65.84622633306111
ETA_psi_1,0.5458823529411768
LabuteASA,191.6727666478283
LogEE_DzZ,141.4507422402064
LogEE_Dzi,144.90318387404736
LogEE_Dzm,141.46361881379184
LogEE_Dzp,188.4342654240052
LogEE_Dzv,174.4442347850055
PEOE_VSA1,10.213054789681411
PEOE_VSA2,24.18343101391642
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,72.51069494013069
PEOE_VSA7,11.629818560158606
PEOE_VSA8,11.984273114623004
PEOE_VSA9,16.165627318642876
SM1_Dzare,2.0364408913028553
SpAD_Dzpe,293.2390983092876
SpAD_Dzse,294.7275396275839
SpAbs_DzZ,280.55281949233085
SpAbs_Dzi,288.4908644524491
SpAbs_Dzm,280.5851386780148
SpAbs_Dzp,383.55038420834006
SpAbs_Dzv,351.6059279445029
SpDiam_Dt,474.8778828351308
SpMAD_DzZ,8.844354292171058
SpMAD_Dzi,9.053879649753652
SpMAD_Dzm,8.845252470550248
SpMAD_Dzp,11.856918468996097
SpMAD_Dzv,10.929302353501242
SpMax_DzZ,141.4507422402064
SpMax_Dzi,144.90318387404736
SpMax_Dzm,141.46361881379184
SpMax_Dzp,188.4342654240052
SpMax_Dzv,174.4442347850055
VE1_Dzare,5.568009065492916
VE2_Dzare,0.17400028329665362
VE3_Dzare,2.8801883609781616
VR1_Dzare,213.77814312432244
VR2_Dzare,6.680566972635076
VR3_Dzare,6.528089572695161
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4833333333333334
AETA_dBeta,-0.015625
AETA_eta_B,0.019487878335638087
AETA_eta_F,1.1482304688337743
AETA_eta_L,0.22049239441405616
AETA_eta_R,2.0576945729081597
BCUTare-1h,3.5586774856240644
BCUTare-1l,2.180874192773619
ETA_beta_s,20.5
ETA_dPsi_A,0.16811764705882315
ETA_dPsi_B,0.0
ETA_eta_BR,0.9676121067404188
ETA_eta_FL,8.23484483438288
ETA_eta_RL,15.290601455632677
LogEE_Dzpe,146.67886008640636
LogEE_Dzse,147.42358878241248
PEOE_VSA10,16.907131320619506
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,11.814359458703011
SlogP_VSA1,4.899909730850478
SlogP_VSA2,55.7730658757581
SlogP_VSA3,25.598970359213297
SlogP_VSA4,0.0
SlogP_VSA5,11.126902983393991
SlogP_VSA6,59.50244013004453
SlogP_VSA7,0.0
SlogP_VSA8,5.573104530069267
SlogP_VSA9,0.0
SpAD_Dzare,290.86985587703674
SpAbs_Dzpe,291.4597703564112
SpAbs_Dzse,292.9329705689679
SpDiam_DzZ,207.22560211810944
SpDiam_Dzi,212.07088864740092
SpDiam_Dzm,207.2394625272902
SpDiam_Dzp,276.02658806655495
SpDiam_Dzv,256.08617105375083
SpMAD_Dzpe,9.163721822165238
SpMAD_Dzse,9.210235613361997
SpMax_Dzpe,146.67886008640636
SpMax_Dzse,147.42358878241248
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.640625
AETA_eta_BR,0.030237878335638086
AETA_eta_FL,0.257338901074465
AETA_eta_RL,0.47783129548852116
DetourIndex,5228
EState_VSA1,36.33956726966724
EState_VSA2,21.219596752444296
EState_VSA3,11.250837766380558
EState_VSA4,27.125155902789064
EState_VSA5,0.0
EState_VSA6,54.59730361615449
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,12.217873443046695
ETA_beta_ns,20.0
ETA_shape_p,0.1831896551724138
ETA_shape_x,0.0
ETA_shape_y,0.40732758620689646
GhoseFilter,True
LogEE_Dzare,145.49856671637158
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,288.9606925414404
SpDiam_Dzpe,215.32687264052424
SpDiam_Dzse,216.55527845245297
SpMAD_Dzare,9.089682996157398
SpMax_Dzare,145.49856671637158
TopoPSA(NO),115.22
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.030367430922986882
VSA_EState9,82.28682657785335
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.625
EState_VSA10,29.3912035259687
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.016666666666666607
FilterItLogS,-3.018544361521707
SpDiam_Dzare,213.55100900290887
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6902777777777774
ETA_epsilon_2,0.8854166666666662
ETA_epsilon_3,0.44222222222222146
ETA_epsilon_4,0.6021505376344077
ETA_epsilon_5,0.8509803921568624
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.24805555555555597
ETA_dEpsilon_B,0.0881272401433697
ETA_dEpsilon_C,-0.15992831541218627
ETA_dEpsilon_D,0.0344362745098038
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6875
MDEDescriptor,"0.0,0.0,0.0,0.0,11.170667170392024,24.700682446706807,0.0,16.52202116514408,0.0,0.0,2.4234564082158245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996"
APolDescriptor,62.200687999999964
BCUTDescriptor,"11.994284177671027,31.97307418257992,-0.33139569858569184,0.27802756401167317,4.154009403833706,13.772482698359148"
BPolDescriptor,28.703311999999997
TPSADescriptor,172.60999999999999
ALOGPDescriptor,"2.8615999999999993,8.188754559999996,121.83550000000002"
XLogPDescriptor,1.6079999999999997
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,468.0449783599999
ChiPathDescriptor,"22.990834873703708,15.290601455632682,14.302954450259842,11.704036804058743,10.509928957166837,8.933551956238093,5.707917641038394,4.40395857354654,18.05905354090782,10.711745408236792,8.737379426860302,6.512239917953032,5.145490449568233,3.646116049747268,2.2013383509064153,1.4788778246634335"
ChiChainDescriptor,"0.0,0.0,0.14271745004179703,0.670521918973229,1.0510604272497874,0.0,0.0,0.09641616940689314,0.3228427302724363,0.4431166581929113"
AtomCountDescriptor,48
BondCountDescriptor,35
SmallRingDescriptor,"4,3,3,2,0,0,2,2,0,0,0"
ChiClusterDescriptor,"2.468944248546388,0.0,0.7472789583024525,0.0,1.249008141714487,0.0,0.3027594935962813,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,11,3,1,2,0,0"
ZagrebIndexDescriptor,172.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"65.07116230628593,2.0334738220714352,27.483379783696066,14.882461390614218,6.934594538123845"
FractionalPSADescriptor,0.36878934286361653
WienerNumbersDescriptor,"2790.0,55.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.686007147949417,10.1568147217963,16.049127959030944,2.7194214862278043,4.3424364326421205,5.63188174882399"
FractionalCSP3Descriptor,0.13636363636363635
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,2,0,0,9,1,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,2
KappaShapeIndicesDescriptor,"25.103673469387754,10.726643598615917,5.1775441380678435"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1609.1
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.13636363636363635
AutocorrelationDescriptorMass,"49.622280892698654,42.998999075537,70.50592064987387,73.60869452733189,84.88949779366632"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.8117183957052422,-0.4277742543123667,0.05142080292899016,0.22058346981979046,-0.5594403572577056"
EccentricConnectivityIndexDescriptor,737
AutocorrelationDescriptorPolarizability,"2808.1583289384866,3435.3103649577565,5120.613456503295,5336.144089663925,5290.31529496282"
