DLiP-ID,T006AJ
AATSC4p,-0.02714484939493838
AATSC4s,-0.31218623239814874
AATSC4v,-2.635132089719476
AATSC5Z,0.4626569545612209
AATSC5c,-0.0012018576672528992
AATSC5d,0.060870620881026696
AATSC5i,0.13775579600374852
AATSC5m,2.352019522337841
AATSC5p,0.021264229659407465
AATSC5s,0.4809620373463096
AATSC5v,4.9950490085707875
AATSC6Z,1.1543639438085327
AATSC6c,0.004063045257506041
AATSC6d,-0.00852790062434963
AATSC6i,0.0691202054294372
AATSC6m,5.206222897909082
AATSC6p,0.015366786182458745
AATSC6s,0.2936713297122145
AATSC6v,2.990419406105841
AATSC7Z,0.5237286979068935
AATSC7c,-0.0007568547707545933
AATSC7d,-0.04616093208918305
AATSC7i,-0.16899943733472533
AATSC7m,2.3149705146875714
AATSC7p,-0.01220945780618598
AATSC7s,0.37934675176739824
AATSC7v,-1.9394651567005385
AATSC8Z,-0.73003121748179
AATSC8c,-0.00115846873719941
AATSC8d,-0.001667013527575444
AATSC8i,-0.15228272193591552
AATSC8m,-3.3241162711675325
AATSC8p,-0.020409581548751953
AATSC8s,-0.16101430747720782
AATSC8v,-3.481792807310796
ATS0are,391.83829999999995
ATS1are,409.50780000000003
ATS2are,720.1859999999998
ATS3are,973.4668999999998
ATS4are,1013.7547999999998
ATS5are,947.1819999999996
ATS6are,797.6520000000002
ATS7are,761.0560000000003
ATS8are,774.8050000000002
ATSC0dv,248.37275985663084
ATSC0pe,8.84958870967742
ATSC0se,6.177368596774194
ATSC1dv,12.927043588854202
ATSC1pe,-0.4954077003121634
ATSC1se,-0.07595793860562255
ATSC2dv,42.15574054804023
ATSC2pe,2.1328979968782673
ATSC2se,1.9116029607179974
ATSC3dv,9.940108683084755
ATSC3pe,0.24288701873048535
ATSC3se,-0.3399920465660737
ATSC4dv,-20.105445716267777
ATSC4pe,-2.235676768990629
ATSC4se,-1.686838004422483
ATSC5dv,113.71464909238061
ATSC5pe,2.8669579604578646
ATSC5se,1.9645383626430697
ATSC6dv,37.95086137125679
ATSC6pe,2.6343684703433943
ATSC6se,2.150202832466178
ATSC7dv,17.008440282113547
ATSC7pe,1.1371512486992759
ATSC7se,0.6469079869927142
ATSC8dv,-31.206729101630227
ATSC8pe,-2.1774611082205992
ATSC8se,-1.8985904128511992
AXp-0dv,0.5761757681394721
AXp-1dv,0.3529272471378843
AXp-2dv,0.20434168575847783
AXp-3dv,0.12452500321222393
AXp-4dv,0.07434037053054518
AXp-5dv,0.041503651832026985
AXp-6dv,0.023144910260650197
AXp-7dv,0.013269514022255409
BertzCT,1021.9220743760383
ECIndex,1071
ETA_eta,29.222254090622044
GATS1dv,0.6909592319542253
GATS1pe,0.7307415872252124
GATS1se,0.6947895969395861
GATS2dv,0.7800230587062197
GATS2pe,0.691173314171465
GATS2se,0.6491483766330866
GATS3dv,0.9199220480113386
GATS3pe,0.8850212316428157
GATS3se,0.8993538793930519
GATS4dv,1.0769841441285752
GATS4pe,1.1966184684677352
GATS4se,1.2232597822255862
GATS5dv,0.946737089201878
GATS5pe,1.0754443675925645
GATS5se,1.1128992135783073
GATS6dv,0.9848460882482395
GATS6pe,0.8858712366120528
GATS6se,0.883820407371924
GATS7dv,0.951079427383976
GATS7pe,0.8850072310632257
GATS7se,0.911306555826974
GATS8dv,1.0548732394366196
GATS8pe,1.1276990973701162
GATS8se,1.1731602073712075
LogEE_A,4.400264175148095
LogEE_D,251.01407002781778
MATS1dv,0.05042047881551604
MATS1pe,-0.054231470571348424
MATS1se,-0.011911909071222068
MATS2dv,0.09312493997789141
MATS2pe,0.13223920976988265
MATS2se,0.16978816884725834
MATS3dv,0.01560564542010285
MATS3pe,0.010702267020408673
MATS3se,-0.02146148686714543
MATS4dv,-0.030790293404801734
MATS4pe,-0.0960926149924271
MATS4se,-0.10386612901493585
MATS5dv,0.18923997537135376
MATS5pe,0.13390557789727825
MATS5se,0.1314490429333451
MATS6dv,0.07401153205091202
MATS6pe,0.14419000359047132
MATS6se,0.16860002453466608
MATS7dv,0.034801053026030426
MATS7pe,0.06530207845617352
MATS7se,0.05321950808497647
MATS8dv,-0.062319787577926535
MATS8pe,-0.12204191009423593
MATS8se,-0.15244368698768415
MAXaaCH,1.6846527515327119
MAXaasC,0.6523315701467065
MAXdssC,-0.5125789900568953
MAXssNH,3.336459430312704
MDEC-22,18.92792820762877
MDEC-23,20.29951628926845
MDEC-33,4.270308445674368
MDEN-22,0.36840314986403866
MDEO-11,2.1654897931113086
MDEO-12,0.5330680828857274
MINaaCH,1.3569642023883568
MINaasC,-0.057112301686895295
MINdssC,-1.3960174672107282
MINssNH,2.109193126608697
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.553571428571429
SM1_Dzi,1.6276533763729586
SM1_Dzm,2.548452712471663
SM1_Dzp,-7.6241731095458825
SM1_Dzv,-3.1943618779069727
SddssSe,0
SpAD_Dt,644.3432931855746
SpAbs_A,42.098501462366016
SpAbs_D,502.0281400556355
SpMAD_A,1.275712165526243
SpMAD_D,15.212973941079866
SpMax_A,2.3663684176739097
SpMax_D,251.01407002781778
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,142.21
TpiPC10,7.703205179905358
VAdjMat,6.129283016944966
VE1_DzZ,5.647185143254698
VE1_Dzi,5.6467675286929735
VE1_Dzm,5.647189396984369
VE1_Dzp,5.655667231088803
VE1_Dzv,5.656451616418492
VE2_DzZ,0.17112682252286965
VE2_Dzi,0.17111416753615072
VE2_Dzm,0.17112695142376877
VE2_Dzp,0.1713838554875395
VE2_Dzv,0.1714076247399543
VE3_DzZ,2.925079684751889
VE3_Dzi,2.925005731092963
VE3_Dzm,2.925080437999385
VE3_Dzp,2.926580560662754
VE3_Dzv,2.9267192411949368
VR1_DzZ,213.0321620198621
VR1_Dzi,213.5910581238462
VR1_Dzm,213.03217926824115
VR1_Dzp,213.16454883112917
VR1_Dzv,212.83268772208027
VR2_DzZ,6.455520061207943
VR2_Dzi,6.472456306783219
VR2_Dzm,6.455520583886096
VR2_Dzp,6.4595317827614895
VR2_Dzv,6.449475385517584
VR3_DzZ,6.555365618181615
VR3_Dzi,6.557985711966131
VR3_Dzm,6.555365699147692
VR3_Dzp,6.555986865657977
VR3_Dzv,6.554428821860009
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.1320215763814602
Xch-7dv,0.11554386555345393
Xpc-4dv,2.267796763543501
Xpc-5dv,2.7128082660229262
Xpc-6dv,2.9964175065602627
Zagreb1,164.0
Zagreb2,185.0
fragCpx,169.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,4
nBondsM,16
nBondsO,35
nBondsS,48
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,10
naHRing,0
AATS0are,6.31997258064516
AATS1are,6.3985593750000005
AATS2are,6.373327433628317
AATS3are,6.122433333333332
AATS4are,6.219354601226993
AATS5are,6.314546666666664
AATS6are,6.231656250000001
AATS7are,6.238163934426232
AATS8are,6.1984400000000015
AATSC0dv,4.00601225575211
AATSC0pe,0.14273530176899063
AATSC0se,0.09963497736732571
AATSC1dv,0.2019850560758469
AATSC1pe,-0.007740745317377553
AATSC1se,-0.0011868427907128524
AATSC2dv,0.3730596508676126
AATSC2pe,0.018875203512197056
AATSC2se,0.01691684036033626
AATSC3dv,0.0625164068118538
AATSC3pe,0.001527591312770348
AATSC3se,-0.002138314758277193
AATSC4dv,-0.12334629273783912
AATSC4pe,-0.013715808398715517
AATSC4se,-0.010348699413634865
AATSC5dv,0.7580976606158707
AATSC5pe,0.019113053069719096
AATSC5se,0.013096922417620465
AATSC6dv,0.2964911044629437
AATSC6pe,0.020581003674557768
AATSC6se,0.016798459628642015
AATSC7dv,0.13941344493535696
AATSC7pe,0.009320911874584229
AATSC7se,0.005302524483546838
AATSC8dv,-0.24965383281304182
AATSC8pe,-0.017419688865764792
AATSC8se,-0.015188723302809595
AETA_eta,0.8855228512309711
ATSC0are,9.57051774193548
ATSC1are,-0.8778844432882347
ATSC2are,2.6704660509885616
ATSC3are,0.19812385535899743
ATSC4are,-2.738522450572313
ATSC5are,3.244223204994805
ATSC6are,2.8783165972944857
ATSC7are,1.1237167013527607
ATSC8are,-2.5107373829344395
BCUTZ-1h,16.01312384960836
BCUTZ-1l,5.6937794800876524
BCUTc-1h,0.4637879345178163
BCUTc-1l,-0.5248955072806986
BCUTd-1h,4.043824718791095
BCUTd-1l,0.9706303514890681
BCUTi-1h,14.54244067225986
BCUTi-1l,10.319765512202306
BCUTm-1h,32.06654448328359
BCUTm-1l,11.70537136863591
BCUTp-1h,2.9545889852245106
BCUTp-1l,0.7413880373781039
BCUTs-1h,7.0150378580920885
BCUTs-1l,0.2989335224103627
BCUTv-1h,24.441833591023233
BCUTv-1l,14.699965871787388
BalabanJ,1.3401369044802907
Diameter,20
ETA_beta,39.0
GATS1are,0.7709686905358374
GATS2are,0.6764541424247074
GATS3are,0.8821958865038709
GATS4are,1.2165340207700477
GATS5are,1.0831938890734272
GATS6are,0.8890198323172761
GATS7are,0.8940007459063207
GATS8are,1.1398364742797984
HybRatio,0.391304347826087
Lipinski,True
LogEE_Dt,322.1716465927873
MATS1are,-0.0888614991756431
MATS2are,0.15309636334345572
MATS3are,0.008072274149982545
MATS4are,-0.10883910404628258
MATS5are,0.14011212638185533
MATS6are,0.14567494041681442
MATS7are,0.05966961858376221
MATS8are,-0.13012104209146322
MAXddssS,-4.042045411168565
MAXssCH2,1.1540799744669625
MAXsssCH,0.6646265000038375
MINddssS,-4.042045411168565
MINssCH2,-0.4080086911945675
MINsssCH,-1.516898182459635
NsssssAs,0
RotRatio,0.3142857142857143
SM1_Dzpe,2.047506119951041
SM1_Dzse,1.9831138848095051
SMR_VSA1,27.850261701113332
SMR_VSA2,0.0
SMR_VSA3,15.355672072464749
SMR_VSA4,5.917906046161393
SMR_VSA5,30.199789173443765
SMR_VSA6,26.241151182250643
SMR_VSA7,60.160755107851486
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,389.991122850602
SpAD_Dzi,416.40542952857004
SpAD_Dzm,390.06056920345713
SpAD_Dzp,560.5350654087792
SpAD_Dzv,508.6930145756311
SpAbs_Dt,644.3432931855746
SpDiam_A,4.732736835347819
SpDiam_D,388.6080420941465
SpMAD_Dt,19.525554338956805
SpMax_Dt,322.1716465927873
SsssssAs,0
VE1_Dzpe,5.6483564544026565
VE1_Dzse,5.64883267656605
VE2_Dzpe,0.1711623168000805
VE2_Dzse,0.1711767477747288
VE3_Dzpe,2.9252870782871225
VE3_Dzse,2.925371386367328
VMcGowan,349.46000000000134
VR1_Dzpe,213.22793661043258
VR1_Dzse,213.1563246282581
VR2_Dzpe,6.461452624558563
VR2_Dzse,6.4592825644926695
VR3_Dzpe,6.556284186937947
VR3_Dzse,6.555948283437945
mZagreb1,10.840277777777779
mZagreb2,7.347222222222225
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,54
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15436318938605614
AATSC1are,-0.013716944426378667
AATSC2are,0.023632442929102316
AATSC3are,0.0012460619833899208
AATSC4are,-0.016800751230504986
AATSC5are,0.021628154699965367
AATSC6are,0.02248684841636317
AATSC7are,0.009210792634039022
AATSC8are,-0.020085899063475517
AETA_beta,1.1818181818181819
BCUTdv-1h,6.024352881597699
BCUTdv-1l,0.6442319662074543
BCUTpe-1h,3.5372669042184572
BCUTpe-1l,2.242544655409131
BCUTse-1h,3.768471255505379
BCUTse-1l,2.438557274753266
ETA_alpha,15.533333333333335
ETA_dBeta,-2.0
ETA_eta_B,0.5660397869192444
ETA_eta_F,33.67482515719654
ETA_eta_L,8.259201497003502
ETA_eta_R,62.89707924781858
ETA_psi_1,0.5325714285714289
LabuteASA,193.13821505542413
LogEE_DzZ,194.68924875324657
LogEE_Dzi,208.25203759387207
LogEE_Dzm,194.7234868604183
LogEE_Dzp,278.89392890643273
LogEE_Dzv,253.8625130638902
PEOE_VSA1,20.476967556653417
PEOE_VSA2,9.589074368143644
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.722094864452088
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,74.66808613753425
PEOE_VSA8,12.10820789760957
PEOE_VSA9,11.502365440030694
SM1_Dzare,2.2466988076802785
SpAD_Dzpe,414.3827344183055
SpAD_Dzse,414.8749551999714
SpAbs_DzZ,387.76870131387005
SpAbs_Dzi,414.93280174017434
SpAbs_Dzm,387.84253378920346
SpAbs_Dzp,565.4120309224114
SpAbs_Dzv,510.91938800568755
SpDiam_Dt,469.2193465697409
SpMAD_DzZ,11.817912813654605
SpMAD_Dzi,12.618346349350608
SpMAD_Dzm,11.82001724858961
SpMAD_Dzp,16.98591107299331
SpMAD_Dzv,15.414939835625184
SpMax_DzZ,194.68924875324657
SpMax_Dzi,208.25203759387207
SpMax_Dzm,194.7234868604183
SpMax_Dzp,278.89392890643273
SpMax_Dzv,253.8625130638902
VE1_Dzare,5.647773551625953
VE2_Dzare,0.17114465307957433
VE3_Dzare,2.925183874308962
VR1_Dzare,213.27711927066142
VR2_Dzare,6.4629430082018615
VR3_Dzare,6.556514818016142
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47070707070707074
AETA_dBeta,-0.06060606060606061
AETA_eta_B,0.017152720815734677
AETA_eta_F,1.0204492471877737
AETA_eta_L,0.25027883324253036
AETA_eta_R,1.905972098418745
BCUTare-1h,3.581339112041763
BCUTare-1l,2.18942984399459
ETA_beta_s,20.5
ETA_dPsi_A,0.18142857142857105
ETA_dPsi_B,0.0
ETA_eta_BR,0.8240397869192444
ETA_eta_FL,7.588972278450349
ETA_eta_RL,15.848173775453851
LogEE_Dzpe,207.2534128491513
LogEE_Dzse,207.49757196013147
PEOE_VSA10,11.791352662431866
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,5.907179729351506
SlogP_VSA1,20.092535026264798
SlogP_VSA2,57.68380140787159
SlogP_VSA3,14.817828337479405
SlogP_VSA4,5.917906046161393
SlogP_VSA5,29.620453544546848
SlogP_VSA6,59.49278709167226
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,411.22133386279404
SpAbs_Dzpe,412.48717686314694
SpAbs_Dzse,413.03288869280914
SpDiam_DzZ,305.9078824530909
SpDiam_Dzi,322.5719216610827
SpDiam_Dzm,305.9652881275522
SpDiam_Dzp,439.1322309148105
SpDiam_Dzv,396.9194634185203
SpMAD_Dzpe,12.55705255813047
SpMAD_Dzse,12.571968339393072
SpMax_Dzpe,207.2534128491513
SpMax_Dzse,207.49757196013147
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6212121212121212
AETA_eta_BR,0.024970902633916495
AETA_eta_FL,0.22996885692273786
AETA_eta_RL,0.48024769016526825
DetourIndex,5072
EState_VSA1,34.486373405771474
EState_VSA2,4.895483475517775
EState_VSA3,23.837751335655213
EState_VSA4,32.351977680603184
EState_VSA5,24.26546827384644
EState_VSA6,30.33183534230805
EState_VSA7,0.0
EState_VSA8,15.355672072464749
EState_VSA9,4.736862953800049
ETA_beta_ns,18.5
ETA_shape_p,0.10729613733905577
ETA_shape_x,0.05364806866952789
ETA_shape_y,0.22532188841201714
GhoseFilter,True
LogEE_Dzare,205.67874871344793
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,409.14826375542435
SpDiam_Dzpe,321.75425897645295
SpDiam_Dzse,322.5190787445615
SpMAD_Dzare,12.461252541296789
SpMax_Dzare,205.67874871344793
TopoPSA(NO),133.83
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.764639310010498
VSA_EState9,64.69407276782472
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5606060606060606
EState_VSA10,23.113398747313283
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.029292929292929242
FilterItLogS,-4.964439541271634
SpDiam_Dzare,319.04680275306805
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.610752688172042
ETA_epsilon_2,0.8838383838383833
ETA_epsilon_3,0.43894736842105175
ETA_epsilon_4,0.5603603603603591
ETA_epsilon_5,0.8207207207207203
AETA_beta_ns_d,0.015151515151515152
ETA_dEpsilon_A,0.17180531975099023
ETA_dEpsilon_B,0.0503923278116829
ETA_dEpsilon_C,-0.12141299193930732
ETA_dEpsilon_D,0.06311766311766298
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8181818181818182
MDEDescriptor,"0.0,0.0,0.0,0.0,18.92792820762877,20.29951628926845,0.0,4.270308445674368,0.0,0.0,2.1654897931113086,0.5330680828857274,0.0,0.0,0.0,0.0,0.36840314986403866,0.0,0.0"
APolDescriptor,70.82899699999997
BCUTDescriptor,"11.849999999999998,31.97207269763765,-0.3456004810183994,0.2785569682810408,4.676267115830773,11.40671259698086"
BPolDescriptor,43.991003
TPSADescriptor,142.21
ALOGPDescriptor,"-0.058999999999997665,0.0034809999999997243,113.8129"
XLogPDescriptor,2.198
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,475.17770688
ChiPathDescriptor,"23.68358750805832,15.848173775453851,14.302115053578957,11.079879005576473,8.327208615701675,6.599792421454249,3.833948903621036,2.6974882046870845,18.401045538573097,11.239386632460375,8.31777128735677,5.857013288813072,3.8495371105867795,2.535498917763893,1.2134866145803995,0.7233470499906253"
ChiChainDescriptor,"0.0,0.0,0.0,0.2874574785652649,0.2302379074880339,0.0,0.0,0.0,0.13202157638146023,0.09588974585802279"
AtomCountDescriptor,62
BondCountDescriptor,35
SmallRingDescriptor,"3,2,3,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.5054316004754016,0.20412414523193154,0.6329795093937626,0.10206207261596577,0.8902152321893422,0.025499585890087693,0.09428461856387663,0.008499861963362563"
RuleOfFiveDescriptor,1
CarbonTypesDescriptor,"0,0,2,11,1,4,4,1,0"
ZagrebIndexDescriptor,164.0
LargestChainDescriptor,21
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"66.43862679162868,2.0132917209584447,27.924143920017983,15.439579472445503,9.01974965396385"
FractionalPSADescriptor,0.2992775080585026
WienerNumbersDescriptor,"3992.0,47.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.912454096423483,6.318407100208319,8.267437645426572,1.647799671411062,1.8749134146476827,1.8303406693727724"
FractionalCSP3Descriptor,0.391304347826087
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,7,0,0,9,2,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"27.58530612244898,13.921231326392032,9.183673469387756"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,3040.1
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.391304347826087
AutocorrelationDescriptorMass,"44.854508155525124,46.387408930444664,59.03868782526429,60.792423592560176,57.64934185195142"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,12
AutocorrelationDescriptorCharge,"0.7874585408475875,-0.3814379799323236,0.06313476871399312,0.045731015449085255,-0.2070261766694007"
EccentricConnectivityIndexDescriptor,1071
AutocorrelationDescriptorPolarizability,"2208.942232160694,2497.4710021289497,3299.570427199044,3220.1283016824623,2805.918181400887"
