DLiP-ID,C0027P
DLiP-Mol-ID,29095
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C16H11NO3/c18-14-8-4-3-7-12(14)17-13-9-15(19)16(20)11-6-2-1-5-10(11)13/h1-9,18-19H/b17-13+"
Standard Inchi Key(RDKit),XXUIZAYXUCISNF-GHRIWEEISA-N
Canonical SMILES(RDKit),O=C1C(O)=C/C(=N\c2ccccc2O)c2ccccc21
SMILES(SDF),
MW(SDF),
MW(RDKit),265.268
MW Monoisotopic(RDKit),265.073893212
MolLogP(RDKit),3.1512
XLogP(SDF),
XLogP(CDK),3.04
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),69.89
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),1
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),20
QED Weighted(RDKit),0.831675633430308
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,48042.964479604474
qed,0.8316756334303084
Chi0,14.11251969619286
Chi1,9.66470379794645
TPSA,69.89
Chi0n,10.446041499670372
Chi0v,10.446041499670372
Chi1n,6.080602143800725
Chi1v,6.080602143800725
Chi2n,4.390044050364028
Chi2v,4.390044050364028
Chi3n,3.0763556534948986
Chi3v,3.0763556534948986
Chi4n,2.096228052057745
Chi4v,2.096228052057745
MolMR,75.78810000000003
MolWt,265.26800000000003
fr_SH,0
Kappa1,12.169088776456997
Kappa2,4.660558751459403
Kappa3,1.9698061650796042
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,759.8222312961481
MolLogP,3.151200000000001
NOCount,4
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.1909512077246784
SMR_VSA1,15.007591973753234
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,4.992404732635669
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,71.49302450957693
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,1
fr_Ar_NH,0
fr_Ar_OH,1
fr_HOCCN,0
fr_Imine,1
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,114.89814368772987
NHOHCount,2
PEOE_VSA1,10.213054789681411
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.992404732635669
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,36.39820241076966
PEOE_VSA7,12.13273413692322
PEOE_VSA8,17.202923090227873
PEOE_VSA9,5.711685002770702
RingCount,3
SMR_VSA10,17.182316223819203
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,1
fr_lactam,0
fr_phenol,1
ExactMolWt,265.07389321200003
NumHDonors,2
