DLiP-ID,C0014F
ATSC1i,7.719767297264445
ATSC1m,5.582970628099137
ATSC1p,0.6556600518360476
ATSC1s,-0.7857616569737786
ATSC1v,123.74979118730468
ATSC2Z,-9.51790633608813
ATSC2c,-0.07307581611853266
ATSC2d,1.1873278236914606
ATSC2i,-2.7434052142696643
ATSC2m,-45.31441513223142
ATSC2p,-0.4107641788945726
ATSC2s,-3.011019283746554
ATSC2v,-77.45955362537235
ATSC3Z,17.190082644628113
ATSC3c,-0.08211379244677959
ATSC3d,-5.895316804407712
ATSC3i,-10.800221323861974
ATSC3m,83.39518166942145
ATSC3p,0.06883172712798233
ATSC3s,2.355448423630244
ATSC3v,63.24522245767185
ATSC4Z,13.372819100091835
ATSC4c,0.07424268370604509
ATSC4d,-8.47291092745638
ATSC4i,-16.552789923034716
ATSC4m,56.03709128925622
ATSC4p,-2.0674121445137366
ATSC4s,14.255305581063158
ATSC4v,-298.216555983172
ATSC5Z,-31.52800734618915
ATSC5c,0.16057138133097634
ATSC5d,-7.519742883379247
ATSC5i,-6.509256713887097
ATSC5m,-156.72966504132228
ATSC5p,-1.5652159316292071
ATSC5s,-7.9338587899194
ATSC5v,-349.9646936355659
ATSC6Z,-49.64279155188245
ATSC6c,-0.16862317892248585
ATSC6d,-8.865932047750231
ATSC6i,-13.304352099976622
ATSC6m,-237.3804258842975
ATSC6p,-1.8551756960272394
ATSC6s,2.482144679114372
ATSC6v,-389.7199229803197
ATSC7Z,-80.79614325068873
ATSC7c,0.0595317958809415
ATSC7d,-3.195592286501378
ATSC7i,0.9048307550276168
ATSC7m,-384.8240916694215
ATSC7p,-1.1976266773714366
ATSC7s,-12.538108356290179
ATSC7v,-405.7614551737299
ATSC8Z,-18.14049586776863
ATSC8c,-0.0008781412909859149
ATSC8d,3.7052341597796135
ATSC8i,-0.8908923620273348
ATSC8m,-82.92641592561982
ATSC8p,0.1921395787087376
ATSC8s,-12.47107438016529
ATSC8v,0.2666690130581344
AXp-0d,0.705760602662089
AXp-1d,0.44823125646973444
AXp-2d,0.27301093460365833
AXp-3d,0.1744335468857611
AXp-4d,0.11336805891550417
AXp-5d,0.06846055754757356
AXp-6d,0.04348317562910673
AXp-7d,0.02889840769075211
GATS1Z,0.6826917425800765
GATS1c,1.337316244928912
GATS1d,0.5387755102040817
GATS1i,0.7929140023999851
GATS1m,0.6822595284205569
GATS1p,0.7582801227399849
GATS1s,0.5837976829343783
GATS1v,0.704328708431463
GATS2Z,0.7757860711137231
GATS2c,0.9118157405934354
GATS2d,1.1083505866114562
GATS2i,0.8913362347613882
GATS2m,0.7780229111649355
GATS2p,0.9363768903786585
GATS2s,0.47909514127306857
GATS2v,0.8788620677263148
GATS3Z,0.8308781254391905
GATS3c,0.9197226134431231
GATS3d,1.330812854442344
GATS3i,0.9968532656150233
GATS3m,0.8326149620820512
GATS3p,0.9459772648908571
GATS3s,0.594809158535295
GATS3v,0.9137353885075448
GATS4Z,0.8448629130622053
GATS4c,0.894389211556214
GATS4d,1.2466604271249895
GATS4i,1.096129661406576
GATS4m,0.8491153961345601
GATS4p,1.049326486154085
GATS4s,0.7664182883401601
GATS4v,0.988509840024214
GATS5Z,0.9921895541086038
GATS5c,0.8954995434148534
GATS5d,1.1866623079437726
GATS5i,1.081919014526721
GATS5m,0.9934939695242493
GATS5p,1.0090211136956713
GATS5s,1.3411447688585818
GATS5v,1.0023946283886034
GATS6Z,1.1046756590084144
GATS6c,1.3404656384597713
GATS6d,1.1547546146443879
GATS6i,1.1479018561430696
GATS6m,1.1017216062393749
GATS6p,1.0618287987669488
GATS6s,1.1749467506012712
GATS6v,1.054555199958205
GATS7Z,1.2929767851895386
GATS7c,1.1732026366934367
GATS7d,0.8589174800354925
GATS7i,1.0036960603336156
GATS7m,1.2892886325365096
GATS7p,1.0934147683317177
GATS7s,1.2767955353869156
GATS7v,1.1584386840271437
GATS8Z,1.2703496914487216
GATS8c,0.9111879860556874
GATS8d,0.5465838509316769
GATS8i,0.9949395883667638
GATS8m,1.2671120314745103
GATS8p,1.074594317382874
GATS8s,1.398420052664911
GATS8v,1.1494829220931482
MATS1Z,0.0029805633684565317
MATS1c,-0.39219390703933665
MATS1d,0.46552795031055905
MATS1i,0.1339864595455776
MATS1m,0.005339578319261922
MATS1p,0.08606352405780424
MATS1s,-0.014668558667092055
MATS1v,0.0758387311879177
MATS2Z,-0.028202239853723766
MATS2c,-0.07120190396402519
MATS2d,0.037180814354727414
MATS2i,-0.03086177825525935
MATS2m,-0.02809003507264306
MATS2p,-0.03494678672414976
MATS2s,-0.036432118929368984
MATS2v,-0.03076775850659159
MATS3Z,0.0398625253931953
MATS3c,-0.06261504720915353
MATS3d,-0.14447745071563592
MATS3i,-0.09508419000240198
MATS3m,0.04045773176118726
MATS3p,0.004582980634952364
MATS3s,0.022304328986135262
MATS3v,0.019660441298807445
MATS4Z,0.0293113650727199
MATS4c,0.053510929473373194
MATS4d,-0.19626903769250398
MATS4i,-0.13774412664025176
MATS4m,0.02569581438746319
MATS4p,-0.13011059079116433
MATS4s,0.12759049584191942
MATS4v,-0.08762408950407437
MATS5Z,-0.0663771904047512
MATS5c,0.11116453192565548
MATS5d,-0.16731366459627328
MATS5i,-0.05202864960413195
MATS5m,-0.06903149444965928
MATS5p,-0.094616986817073
MATS5s,-0.06820803341643
MATS5v,-0.09877004878932331
MATS6Z,-0.11187518883503782
MATS6c,-0.12495988482349055
MATS6d,-0.21115825387105244
MATS6i,-0.11383088905118534
MATS6m,-0.11191704074937124
MATS6p,-0.12004253091772567
MATS6s,0.022841961605974594
MATS6v,-0.11773589440649045
MATS7Z,-0.20520409162783543
MATS7c,0.04971874149654463
MATS7d,-0.08577343981070691
MATS7i,0.008724721058846103
MATS7m,-0.20447083277234052
MATS7p,-0.08733520779013447
MATS7s,-0.13003376077940262
MATS7v,-0.13814808462434053
MATS8Z,-0.06047054069938301
MATS8c,-0.0009625756110199383
MATS8d,0.13053183229813659
MATS8i,-0.011274797350780791
MATS8m,-0.05783108235264798
MATS8p,0.018390097959689274
MATS8s,-0.16975684143861866
MATS8v,0.00011916423910698597
MAXaaO,5.391852560468632
MAXtsC,2.102847222222222
MINaaO,5.391852560468632
MINtsC,2.0694282249937013
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,28.975973030262708
SpAD_D,181.70658611819758
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,685
TMWC10,120.8018609426465
TSRW10,69.37204319422499
VE1_Dt,4.631367196333966
VE2_Dt,0.210516690742453
VE3_Dt,2.321309475657544
VR1_Dt,120.71917878846968
VR2_Dt,5.487235399475894
VR3_Dt,5.581924372186989
Xc-3dv,0.48376524937832194
Xc-4dv,0.0
Xc-5dv,0.11323539030093191
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.23075632711195054
Xch-7d,0.327852883790729
Xp-0dv,11.57617817336004
Xp-1dv,6.619090808696283
Xp-2dv,4.702296592809646
Xp-3dv,3.4610597308969493
Xp-4dv,2.4162747056832163
Xp-5dv,1.5264212536094603
Xp-6dv,0.8663292737105985
Xp-7dv,0.5129462564397517
Xpc-4d,3.3366153940405803
Xpc-5d,6.041714216729324
Xpc-6d,9.715850035201184
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,35
nFRing,0
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,7.698521761044385
AATS0dv,9.696969696969697
AATS0pe,6.358890909090909
AATS0se,7.6845156363636375
AATS1dv,9.6
AATS1pe,6.520385714285713
AATS1se,7.721889371428571
AATS2dv,8.537037037037036
AATS2pe,6.396055555555555
AATS2se,7.641900074074074
AATS3dv,7.3478260869565215
AATS3pe,6.276101449275362
AATS3se,7.5866796521739115
AATS4dv,7.465753424657534
AATS4pe,6.371030136986302
AATS4se,7.669707397260274
AATS5dv,6.802631578947368
AATS5pe,6.409607894736842
AATS5se,7.734816631578947
AATS6dv,5.732394366197183
AATS6pe,6.3787549295774655
AATS6se,7.743113464788733
AATS7dv,4.142857142857143
AATS7pe,6.2408190476190475
AATS7se,7.672051682539682
AATS8dv,2.8125
AATS8pe,5.999395833333334
AATS8se,7.504869416666668
AATSC0Z,6.249770431588614
AATSC0c,0.01900589420657395
AATSC0d,0.5913682277318641
AATSC0i,1.6461721629924306
AATSC0m,29.873790958677684
AATSC0p,0.2176664800013388
AATSC0s,1.530507091113152
AATSC0v,46.62140655908772
AATSC1Z,0.018627836809655792
AATSC1c,-0.007453995905652531
AATSC1d,0.2752984389348026
AATSC1i,0.2205647799218413
AATSC1m,0.15951344651711818
AATSC1p,0.01873314433817279
AATSC1s,-0.022450333056393674
AATSC1v,3.5357083196372767
AATSC2Z,-0.17625752474237277
AATSC2c,-0.0013532558540469012
AATSC2d,0.021987552290582604
AATSC2i,-0.050803800264253046
AATSC2m,-0.8391558357820633
AATSC2p,-0.007606744053603197
AATSC2s,-0.055759616365676924
AATSC2v,-1.434436178247636
AATSC3Z,0.24913163253084222
AATSC3c,-0.0011900549629968056
AATSC3d,-0.08543937397692336
AATSC3i,-0.1565249467226373
AATSC3m,1.208625821295963
AATSC3p,0.0009975612627243816
AATSC3s,0.03413693367580064
AATSC3v,0.9165974269227805
AATSC4Z,0.18318930274098405
AATSC4c,0.001017023064466371
AATSC4d,-0.11606727297885452
AATSC4i,-0.22675054689088653
AATSC4m,0.7676313875240578
AATSC4p,-0.02832071430840735
AATSC4s,0.1952781586447008
AATSC4v,-4.085158301139343
AATSC5Z,-0.41484220192354143
AATSC5c,0.0021127813333023204
AATSC5d,-0.09894398530762168
AATSC5i,-0.08564811465640916
AATSC5m,-2.0622324347542405
AATSC5p,-0.02059494646880536
AATSC5s,-0.10439287881472895
