DLiP-ID,C1028M
ATS8m,4748.069835059201
ATS8p,123.61620314177199
ATS8s,259.0
ATS8v,15381.04722564563
C1SP1,0
C1SP2,2
C1SP3,4
C2SP1,0
C2SP2,7
C2SP3,5
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.42857142857142855
GGI10,0.12325476992143661
JGI10,0.005869274758163647
JGT10,0.42330814258393623
Kier1,22.203125
Kier2,10.08
Kier3,6.491083676268861
MAXsF,12.70127726280925
MID_C,44.088980902760056
MID_N,8.440404208304091
MID_O,0.0
MID_X,5.055111117585228
MID_h,15.568280873478889
MINsF,12.70127726280925
MPC10,139
MWC01,32.0
MWC02,5.043425116919247
MWC03,5.8664680569332965
MWC04,6.7464121285733745
MWC05,7.587310506022615
MWC06,8.471149252914831
MWC07,9.322865162818028
MWC08,10.20880077869385
MWC09,11.068496010843921
MWC10,11.95594965006837
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.915100000000003
SRW02,4.174387269895637
SRW03,0.0
SRW04,5.501258210544727
SRW05,2.3978952727983707
SRW06,7.00033446027523
SRW07,4.727387818712341
SRW08,8.575650760987806
SRW09,6.842683282238422
SRW10,10.191482076169954
SaaCH,13.476992971982508
SaaNH,0
SaaSe,0
SaaaC,1.2826891333176373
SaasC,2.261515140608479
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.4420027592457245
SssPH,0
SssSe,0
SsssB,0
SsssN,2.4650543246836536
SsssP,0
VE1_A,4.031134867085196
VE1_D,5.297125738988432
VE2_A,0.1390046505891447
VE2_D,0.1826595082409804
VE3_A,2.4587586780436297
VE3_D,2.7318750970469976
VR1_A,1185.0053082539678
VR1_D,184.27236164657535
VR2_A,40.86225200875751
VR2_D,6.354219367123288
VR3_A,8.14221327009084
VR3_D,6.281125626486383
WPath,2671
Xc-3d,2.846572849528835
Xc-4d,0.3535533905932738
Xc-5d,0.13608276348795434
Xc-6d,0.0
Xp-0d,20.269373945685235
Xp-1d,13.960440995145614
Xp-2d,13.420971542949877
Xp-3d,9.813774206630066
Xp-4d,8.498671312580159
Xp-5d,6.813807291044257
Xp-6d,4.670997545211037
Xp-7d,3.5872779468775007
ZMIC0,94.67057438854391
ZMIC1,49.64250706161898
ZMIC2,35.97493393334033
ZMIC3,31.486543092196555
ZMIC4,31.103120480612787
ZMIC5,31.103120480612787
nAcid,0
nAtom,52
nBase,1
nRing,4
piPC1,3.713572066704308
piPC2,4.287028906051602
piPC3,4.798884926611489
piPC4,5.399010758105682
piPC5,5.880009106182659
piPC6,6.110808863331318
piPC7,6.476214864521761
piPC8,6.796985192667331
piPC9,6.757391041318052
AATS0Z,28.346153846153847
AATS0d,3.4038461538461537
AATS0i,168.8219117770736
AATS0m,114.39157272017907
AATS0p,1.5956489194524421
AATS0s,5.85863966708874
AATS0v,225.1912885643681
AATS1Z,27.618181818181817
AATS1d,4.054545454545455
AATS1i,148.0624005728382
AATS1m,106.29248446373819
AATS1p,1.8989312203636364
AATS1s,2.9455948372615044
AATS1v,271.8277339378554
AATS2Z,24.616161616161616
AATS2d,3.5353535353535355
AATS2i,159.52747288703682
AATS2m,94.0487158581304
AATS2p,1.6192630486256867
AATS2s,4.467327596957227
AATS2v,224.6948462928463
AATS3Z,17.106060606060606
AATS3d,2.9242424242424243
AATS3i,162.42059725864485
AATS3m,61.0787061746909
AATS3p,1.3787334652865835
AATS3s,2.5754886831275727
AATS3v,179.63132196376029
AATS4Z,17.20863309352518
AATS4d,2.6906474820143886
AATS4i,163.0766768554187
AATS4m,63.0464964840403
AATS4p,1.244106166437885
AATS4s,2.282307487343458
AATS4v,160.9026650808881
AATS5Z,14.548872180451127
AATS5d,2.6842105263157894
AATS5i,166.52995772861874
AATS5m,52.40463315254135
AATS5p,1.186712746819248
AATS5s,2.5230669265756984
AATS5v,156.4515698183632
AATS6Z,17.264957264957264
AATS6d,2.8461538461538463
AATS6i,162.80182483600225
AATS6m,62.636763584382905
AATS6p,1.3463955698472734
AATS6s,2.911166508388731
AATS6v,177.5644509417726
AATS7Z,16.447154471544714
AATS7d,2.5772357723577235
AATS7i,164.7081735909105
AATS7m,59.26178518894308
AATS7p,1.2544077955778374
AATS7s,3.1750978620897317
AATS7v,160.2834351524136
AATS8Z,12.972222222222221
AATS8d,2.4814814814814814
AATS8i,167.79735397468977
AATS8m,43.96360958388149
AATS8p,1.1445944735349258
AATS8s,2.3981481481481484
AATS8v,142.41710394116325
AMID_C,1.5203096863020709
AMID_N,0.29104842097600314
AMID_O,0.0
AMID_X,0.17431417646845612
AMID_h,0.5368372714992721
ATS0dv,434.44444444444446
ATS0pe,339.01649999999995
ATS0se,410.4259009999999
ATS1dv,381.33333333333337
ATS1pe,360.526
ATS1se,428.72439999999995
ATS2dv,583.3333333333334
ATS2pe,655.8620999999999
ATS2se,785.847284
ATS3dv,449.3333333333333
ATS3pe,818.3945000000001
ATS3se,1010.0379499999998
ATS4dv,390.0
ATS4pe,836.6217999999999
ATS4se,1044.5198
ATS5dv,443.0
ATS5pe,802.1945000000001
ATS5se,1001.354726
ATS6dv,457.6666666666667
ATS6pe,727.3181999999998
ATS6se,894.5135879999999
ATS7dv,456.66666666666663
ATS7pe,760.6917000000001
ATS7se,940.8753240000002
ATS8dv,243.33333333333331
ATS8pe,651.7362999999999
ATS8se,817.6271299999999
ATSC0Z,543.2307692307693
ATSC0c,0.7485965360494373
ATSC0d,31.442307692307686
ATSC0i,146.1682454443769
ATSC0m,2548.0013145876646
ATSC0p,15.172657056466981
ATSC0s,136.2959055476416
ATSC0v,2629.867601977198
ATSC1Z,32.69822485207099
ATSC1c,-0.3921427739482485
ATSC1d,2.186020710059171
ATSC1i,-14.873120026452744
ATSC1m,149.92500125214104
ATSC1p,0.2519871995226932
ATSC1s,-7.428887581320364
ATSC1v,45.711798870279566
ATSC2Z,96.73372781065089
ATSC2c,0.14196206418667048
ATSC2d,-3.6305473372781085
ATSC2i,67.87495534411819
ATSC2m,468.8312989536461
ATSC2p,1.835762494477517
ATSC2s,117.41035073655044
ATSC2v,-108.82444500782368
ATSC3Z,-160.04733727810645
ATSC3c,-0.3357749964475138
ATSC3d,-2.411242603550296
ATSC3i,-10.69016545626523
ATSC3m,-761.8554472170974
ATSC3p,-1.247365002760009
ATSC3s,-14.283047748191981
ATSC3v,-488.23434021399447
ATSC4Z,272.7100591715976
ATSC4c,0.38837481556809517
ATSC4d,5.183062130177513
ATSC4i,-64.15547586163741
ATSC4m,1269.2763253252456
ATSC4p,-5.995610790717256
ATSC4s,3.1995415203102953
ATSC4v,-212.94570548969318
ATSC5Z,177.92899408284026
ATSC5c,-0.2514877059967702
ATSC5d,-0.16974852071005986
ATSC5i,-26.57536485517415
ATSC5m,865.1963124707338
ATSC5p,2.5899379599558383
ATSC5s,1.8180878262453195
ATSC5v,937.8961111719891
ATSC6Z,-19.23076923076922
ATSC6c,-0.14637801289486477
ATSC6d,-8.72596153846154
ATSC6i,12.80631705511257
ATSC6m,-79.74269883083495
ATSC6p,-1.9024737057281884
ATSC6s,24.212961726416587
ATSC6v,-532.9179753495056
ATSC7Z,-18.83431952662725
ATSC7c,0.319568824140469
ATSC7d,-6.257766272189349
ATSC7i,4.650437653053642
ATSC7m,-43.79295281555156
ATSC7p,-5.525083102190415
ATSC7s,56.18296368206224
ATSC7v,-829.7476850583355
ATSC8Z,-126.63313609467457
ATSC8c,-0.07674573181153102
ATSC8d,-0.2071005917159745
ATSC8i,-10.438241035274249
ATSC8m,-587.1078883451183
ATSC8p,-2.6922518591240756
ATSC8s,-19.59010757826642
ATSC8v,-299.28768052266975
AXp-0d,0.6989439291615598
AXp-1d,0.43626378109830044
AXp-2d,0.29824381206555284
AXp-3d,0.18173655938203825
AXp-4d,0.11803710156361331
AXp-5d,0.07655963248364334
AXp-6d,0.04916839521274776
AXp-7d,0.03231781934123874
GATS1Z,0.70156020699776
GATS1c,1.6945103228736822
GATS1d,1.0911759799833196
GATS1i,1.0567549833771313
GATS1m,0.6948498139319049
GATS1p,0.9776891789169817
GATS1s,0.5463199813775291
GATS1v,0.9634461764011333
GATS2Z,0.8013224856895204
GATS2c,1.008449851128917
GATS2d,1.1714576962283385
GATS2i,0.7668115690117426
GATS2m,0.7916726228338663
GATS2p,0.9171850490717239
GATS2s,0.33513638623938435
GATS2v,0.9734179613399521
GATS3Z,1.0917426173373497
GATS3c,1.13837633231282
GATS3d,0.9646093967194886
GATS3i,0.8767111316942384
GATS3m,1.0820480351236534
GATS3p,1.0300971090552842
GATS3s,0.6767077292674103
GATS3v,1.067863448012453
GATS4Z,0.7946263210332327
GATS4c,0.7409647229996921
GATS4d,0.8110091743119268
GATS4i,0.8839605978632864
GATS4m,0.7842640788989343
GATS4p,1.1265179900184477
GATS4s,0.4640741143492633
GATS4v,1.0499850514446032
GATS5Z,0.7115324419800563
GATS5c,0.8981128961310031
GATS5d,1.0122370145547357
GATS5i,0.8316760637913514
GATS5m,0.7197757608089361
GATS5p,0.7881490199330514
GATS5s,0.6441911953199682
GATS5v,0.8602916495805187
GATS6Z,0.8581846502407249
GATS6c,1.0635603361830752
GATS6d,1.0258919469928645
GATS6i,0.7453744033736516
GATS6m,0.8575168886692112
GATS6p,0.9428361950949973
GATS6s,0.4481192638204889
GATS6v,1.0645576565741313
GATS7Z,1.0437777593578823
GATS7c,0.7477000016479521
GATS7d,0.9296934437234281
GATS7i,0.82046535428875
GATS7m,1.02389132579437
GATS7p,1.1667368500320878
GATS7s,0.5171600091086616
GATS7v,1.1391533516921284
GATS8Z,1.1665801315334023
GATS8c,0.8768072868252829
GATS8d,0.9386680258239892
GATS8i,0.855495056430296
GATS8m,1.1566088730677198
GATS8p,1.089864315482978
GATS8s,0.8373643906447922
GATS8v,1.0706500021762626
MATS1Z,0.0569089364331505
MATS1c,-0.4952643383218131
MATS1d,0.06573255490686683
MATS1i,-0.09620324093889393
MATS1m,0.05563076953673146
MATS1p,0.015702091090468998
MATS1s,-0.05153254973587646
MATS1v,0.016433689661911922
MATS2Z,0.09353232122985734
MATS2c,0.09960763791082439
MATS2d,-0.0606493065208662
MATS2i,0.24390722887528493
MATS2m,0.09664627026798646
MATS2p,0.06355108946308169
MATS2s,0.45247201643633606
MATS2v,-0.02173505407899221
MATS3Z,-0.11606292319971159
MATS3c,-0.1766973158847215
MATS3d,-0.03021036048558985
MATS3i,-0.02881116406747549
MATS3m,-0.11778835098234539
MATS3p,-0.03238629933964314
MATS3s,-0.04128264272446103
MATS3v,-0.07313476159016483
MATS4Z,0.18780421711908293
MATS4c,0.19408491879632678
MATS4d,0.061668096715288306
MATS4i,-0.16419852069709898
MATS4m,0.1863567274216463
MATS4p,-0.14782923662275585
MATS4s,0.008782001042269937
MATS4v,-0.030291692844974714
MATS5Z,0.12806016741088064
MATS5c,-0.13134714850353144
MATS5d,-0.0021107815410084936
MATS5i,-0.07108498964644834
MATS5m,0.1327598382830906
MATS5p,0.06673895804281038
MATS5s,0.005215353518551678
MATS5v,0.13943524139434885
MATS6Z,-0.015733660593473666
MATS6c,-0.08690515048769012
MATS6d,-0.12334352701325184
MATS6i,0.03893935000475085
MATS6m,-0.01390941177206827
MATS6p,-0.055728134239489406
MATS6s,0.07895553633553759
MATS6v,-0.09006249337822093
MATS7Z,-0.014657631708007842
MATS7c,0.1804740746320708
MATS7d,-0.08414012580492779
MATS7i,0.013450518452996982
MATS7m,-0.00726612414493098
MATS7p,-0.15394847993096514
MATS7s,0.17426897126706903
MATS7v,-0.13338604534613205
MATS8Z,-0.11223869012031007
MATS8c,-0.049361233816283816
MATS8d,-0.0031713670857401468
MATS8i,-0.03438380027375489
MATS8m,-0.11094247646242575
MATS8p,-0.08543456883182032
MATS8s,-0.06920438278219815
MATS8v,-0.05479419408751695
MAXaaN,4.295408812140518
MAXaaS,1.085884212714535
MINaaN,4.142646704091717
MINaaS,1.085884212714535
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.30308582145558
SpAD_D,382.95299121106706
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.137379930606402
SssNH2,0
SsssAs,0
SsssCH,0.2704087012891576
SsssNH,0
SssssB,0
SssssC,-4.213814479108075
SssssN,0
TMPC10,917
TMWC10,137.27087666378753
TSRW10,78.41107915162249
VE1_Dt,5.327911854959538
VE2_Dt,0.18372109844688062
VE3_Dt,2.7376701263548417
VR1_Dt,181.27521326636278
VR2_Dt,6.250869422978027
VR3_Dt,6.264727128729121
Xc-3dv,1.1138240470067065
Xc-4dv,0.019090088708030313
Xc-5dv,0.05566590136130231
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.4450751067367861
Xch-7d,0.6217380571444711
Xp-0dv,16.768828698741988
Xp-1dv,10.60785201296517
Xp-2dv,8.556820674418136
Xp-3dv,6.28612348024503
Xp-4dv,4.757666020618372
Xp-5dv,3.3336882248831206
Xp-6dv,2.000933029677152
Xp-7dv,1.2959445333859276
Xpc-4d,3.5424607371266568
Xpc-5d,5.972085079915321
Xpc-6d,8.118712593043528
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,55
nFRing,1
nHBAcc,5
nHBDon,1
nHRing,3
nSpiro,0
naRing,3
piPC10,6.943834795710787
AATS0dv,8.354700854700855
AATS0pe,6.519548076923076
AATS0se,7.892805788461536
AATS1dv,6.9333333333333345
AATS1pe,6.555018181818182
AATS1se,7.79498909090909
AATS2dv,5.892255892255893
AATS2pe,6.6248696969696965
AATS2se,7.937851353535353
AATS3dv,3.404040404040404
AATS3pe,6.199958333333334
AATS3se,7.65180265151515
AATS4dv,2.805755395683453
AATS4pe,6.018861870503597
AATS4se,7.514530935251798
AATS5dv,3.330827067669173
AATS5pe,6.031537593984963
AATS5se,7.528982902255639
AATS6dv,3.9116809116809117
AATS6pe,6.21639487179487
AATS6se,7.645415282051282
AATS7dv,3.7127371273712733
AATS7pe,6.184485365853659
AATS7se,7.649392878048782
AATS8dv,2.253086419753086
AATS8pe,6.034595370370369
AATS8se,7.570621574074073
AATSC0Z,10.446745562130179
AATSC0c,0.014396087231719949
AATSC0d,0.6046597633136094
AATSC0i,2.810927797007248
AATSC0m,49.000025280532014
AATSC0p,0.29178186647051885
AATSC0s,2.6210751066854154
AATSC0v,50.57437696109996
AATSC1Z,0.5945131791285635
AATSC1c,-0.007129868617240882
AATSC1d,0.03974583109198493
AATSC1i,-0.2704203641173226
AATSC1m,2.7259091136752915
AATSC1p,0.00458158544586715
AATSC1s,-0.13507068329673388
AATSC1v,0.8311236158232649
AATSC2Z,0.9771083617237464
AATSC2c,0.0014339602443098028
AATSC2d,-0.0366721953260415
AATSC2i,0.6856056095365474
AATSC2m,4.735669686400466
AATSC2p,0.0185430554997729
AATSC2s,1.1859631387530347
AATSC2v,-1.0992368182608452
AATSC3Z,-1.2124798278644429
AATSC3c,-0.002543749973087226
AATSC3d,-0.018266989420835576
AATSC3i,-0.08098610194140327
AATSC3m,-5.771632175887102
AATSC3p,-0.009449734869394008
AATSC3s,-0.10820490718327258
AATSC3v,-3.69874500162117
AATSC4Z,1.9619428717381122
AATSC4c,0.0027940634213532026
AATSC4d,0.037288216763866996
