DLiP-ID,C0001T
DLiP-Mol-ID,30156
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C13H15N3O/c17-13(8-11-4-2-1-3-5-11)15-7-6-12-9-14-10-16-12/h1-5,9-10H,6-8H2,(H,14,16)(H,15,17)"
Standard Inchi Key(RDKit),NVQPCTZTCWXYIH-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(Cc1ccccc1)NCCc1c[nH]cn1
SMILES(SDF),
MW(SDF),
MW(RDKit),229.283
MW Monoisotopic(RDKit),229.1215121
MolLogP(RDKit),1.3111
XLogP(SDF),
XLogP(CDK),1.371
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),57.78
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),17
QED Weighted(RDKit),0.811823246898286
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,13005.319337057936
qed,0.8118232468982859
Chi0,11.924438962994
Chi1,8.34333659290053
TPSA,57.78
Chi0n,9.518234113850847
Chi0v,9.518234113850847
Chi1n,5.626852401409566
Chi1v,5.626852401409566
Chi2n,3.8228688822819383
Chi2v,3.8228688822819383
Chi3n,2.4656688306679353
Chi3v,2.4656688306679353
Chi4n,1.6013735901333666
Chi4v,1.6013735901333666
MolMR,65.44740000000003
MolWt,229.28299999999996
fr_SH,0
Kappa1,11.387322495154464
Kappa2,5.8410115906164
Kappa3,3.7535115653782345
fr_ArN,0
