DLiP-ID,C0025E
DLiP-Mol-ID,28581
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H18ClN3O3S2/c19-14-3-1-2-13(10-14)12-26-18-20-16-5-4-15(11-17(16)21-18)27(23,24)22-6-8-25-9-7-22/h1-5,10-11H,6-9,12H2,(H,20,21)"
Standard Inchi Key(RDKit),BBEBKAGLYIMBCE-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=S(=O)(c1ccc2[nH]c(SCc3cccc(Cl)c3)nc2c1)N1CCOCC1
SMILES(SDF),
MW(SDF),
MW(RDKit),423.947
MW Monoisotopic(RDKit),423.047811116
MolLogP(RDKit),3.5295
XLogP(SDF),
XLogP(CDK),2.824
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),75.29
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),27
QED Weighted(RDKit),0.63515547360512
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,2094748.2662028675
qed,0.6351554736051204
Chi0,18.85516038331214
Chi1,13.020006519134396
TPSA,75.29
Chi0n,14.39061890658858
Chi0v,16.779541014462485
Chi1n,8.471787044806717
Chi1v,11.275413406270072
Chi2n,6.1559650341268535
Chi2v,9.494384394797116
Chi3n,4.305206686784596
Chi3v,7.379397734503963
Chi4n,2.9054977267037763
Chi4v,5.374850208273897
MolMR,106.68450000000004
MolWt,423.94700000000023
fr_SH,0
Kappa1,18.76803126521302
Kappa2,7.807270954043108
Kappa3,4.144763943472045
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,2
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1062.6540261021225
MolLogP,3.5295000000000023
NOCount,6
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.543864093450377
SMR_VSA1,13.154659938128987
SMR_VSA2,0.0
SMR_VSA3,14.273173033190652
SMR_VSA4,0.0
SMR_VSA5,15.80477356408527
SMR_VSA6,26.303276740850986
SMR_VSA7,53.05065428466959
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,1
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,166.47838072208307
NHOHCount,1
