DLiP-ID,C001GG
AATSC6m,-16.750558748561698
AATSC6p,-0.017194129048921623
AATSC6s,-2.9194501836547286
AATSC6v,-4.077453125746421
AATSC7Z,-3.2231404958677685
AATSC7c,0.019936102041335915
AATSC7d,0.07438016528925616
AATSC7i,1.4904340064294672
AATSC7m,-14.44728506186928
AATSC7p,-0.03957845721268613
AATSC7s,0.1854482323232328
AATSC7v,-20.457969930481127
AATSC8Z,-7.3801652892562
AATSC8c,-0.016702613961792782
AATSC8d,0.6694214876033057
AATSC8i,1.672448186787627
AATSC8m,-38.428318402813396
AATSC8p,0.2626926507493963
AATSC8s,-6.245767332415059
AATSC8v,30.801067790967913
ATS0are,175.8949
ATS1are,162.68300000000002
ATS2are,284.87
ATS3are,308.548
ATS4are,340.88399999999984
ATS5are,325.91999999999996
ATS6are,170.09499999999997
ATS7are,89.615
ATS8are,63.800000000000004
ATSC0dv,124.36363636363637
ATSC0pe,7.789836363636362
ATSC0se,5.526275818181815
ATSC1dv,19.710743801652892
ATSC1pe,-0.6810016528925602
ATSC1se,-0.5025661735537194
ATSC2dv,51.93388429752066
ATSC2pe,5.5310570247933875
ATSC2se,3.895666305785124
ATSC3dv,-12.363636363636363
ATSC3pe,-1.5077454545454503
ATSC3se,-1.298136363636364
ATSC4dv,12.58677685950414
ATSC4pe,-1.9863958677685938
ATSC4se,-1.9748241570247933
ATSC5dv,18.08264462809917
ATSC5pe,1.9721446280991672
ATSC5se,1.6457252314049584
ATSC6dv,-68.45454545454545
ATSC6pe,-3.9714
ATSC6se,-2.614706
ATSC7dv,-31.909090909090903
ATSC7pe,0.20749090909090884
ATSC7se,0.15445663636363657
ATSC8dv,-51.768595041322314
ATSC8pe,-3.4590677685950415
ATSC8se,-2.0687533884297515
AXp-0dv,0.489821334118971
AXp-1dv,0.25196343651215647
AXp-2dv,0.12432562471601355
AXp-3dv,0.06690252741570286
AXp-4dv,0.0336630789196528
AXp-5dv,0.01695653418962944
AXp-6dv,0.008931056102065668
AXp-7dv,0.00439091822789062
BertzCT,601.0161232180149
ECIndex,184
ETA_eta,9.458398377619716
GATS1dv,0.3670861937452326
GATS1pe,0.6242758248992328
GATS1se,0.678331010648487
GATS2dv,0.4814781887150308
GATS2pe,0.4010324326721451
GATS2se,0.4443963710314614
GATS3dv,0.765625
GATS3pe,0.7452289230022338
GATS3se,0.7934920301579398
GATS4dv,0.9323208286674132
GATS4pe,1.0389835324280854
GATS4se,1.0695432848362587
GATS5dv,1.1387201979307242
GATS5pe,1.1350613664963833
GATS5se,1.1144769326955613
GATS6dv,1.8114035087719296
GATS6pe,1.7676004397338256
GATS6se,1.6685526866572686
GATS7dv,1.650219298245614
GATS7pe,1.0365674620309446
GATS7se,1.0000477059727586
GATS8dv,3.1027960526315788
GATS8pe,3.203039041548311
GATS8se,2.825031633172524
LogEE_A,3.7078076067077754
LogEE_D,50.768044370151316
MATS1dv,0.15160183066361554
MATS1pe,-0.08362086890762575
MATS1se,-0.08698723809154543
MATS2dv,0.24830093251145882
MATS2pe,0.4221830158960359
MATS2se,0.4191506547941759
MATS3dv,-0.049707602339181284
MATS3pe,-0.09677645230031648
MATS3se,-0.11745128241386443
MATS4dv,0.04737464227945753
MATS4pe,-0.11936095672350322
MATS4se,-0.16727101687312385
MATS5dv,0.08202129254760832
MATS5pe,0.142813249156946
MATS5se,0.16798977347266378
MATS6dv,-0.5504385964912281
MATS6pe,-0.5098181546584012
MATS6se,-0.4731406983700385
MATS7dv,-0.5131578947368419
MATS7pe,0.05327221251000716
MATS7se,0.05589899651966845
MATS8dv,-1.144736842105263
MATS8pe,-1.2211342985381888
MATS8se,-1.0294585368801883
MAXaaCH,1.3170332577475437
MAXaaaC,-0.16682870370370328
MAXaasC,0.23145786092214693
MAXsNH2,5.38978835978836
MDEC-22,2.3348151486780315
MDEC-23,9.804843888692545
MDEC-24,1.2778862084925449
MDEC-33,4.6105395574086385
MDEC-34,2.032925682444891
MDEO-12,0.4999999999999999
MINaaCH,0.42909108087679493
MINaaaC,-0.17935185185185154
MINaasC,-1.015046296296297
MINsNH2,5.38978835978836
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.642857142857143
SM1_Dzi,1.6326275377638746
SM1_Dzm,1.7443982554319888
SM1_Dzp,-8.677384350450787
SM1_Dzv,-2.7572925802616024
SddssSe,0
SpAD_Dt,241.33904964954894
SpAbs_A,18.96578114561934
SpAbs_D,101.53608874030263
SpMAD_A,1.1853613216012087
SpMAD_D,6.346005546268914
SpMax_A,2.460198224520858
SpMax_D,50.768044370151316
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,56.230000000000004
TpiPC10,8.354811660567071
VAdjMat,5.087462841250339
VE1_DzZ,3.9358400535719777
VE1_Dzi,3.9397670718468976
VE1_Dzm,3.9368798575570283
VE1_Dzp,3.8714623488620346
VE1_Dzv,3.9088999120327124
VE2_DzZ,0.2459900033482486
VE2_Dzi,0.2462354419904311
VE2_Dzm,0.24605499109731427
VE2_Dzp,0.24196639680387716
VE2_Dzv,0.24430624450204452
VE3_DzZ,1.8401279708143083
VE3_Dzi,1.8411252319874074
VE3_Dzm,1.8403921245001589
VE3_Dzp,1.8236359328363283
VE3_Dzv,1.833259611234691
VR1_DzZ,74.86879815765323
VR1_Dzi,74.66244862314389
VR1_Dzm,74.77182170858288
VR1_Dzp,79.9855169302602
VR1_Dzv,77.3021096886426
VR2_DzZ,4.679299884853327
VR2_Dzi,4.666403038946493
VR2_Dzm,4.67323885678643
VR2_Dzp,4.999094808141263
VR2_Dzv,4.831381855540163
VR3_DzZ,4.785740852970725
VR3_Dzi,4.782980899182629
VR3_Dzm,4.784444728125301
VR3_Dzp,4.851849209158446
VR3_Dzv,4.817724876687159
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.038787652490954144
Xch-7dv,0.06612805339089868
Xpc-4dv,0.775834358453061
Xpc-5dv,0.9948715835901584
Xpc-6dv,1.2482143979160527
Zagreb1,86.0
Zagreb2,100.0
fragCpx,49.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,17
nBondsS,11
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,1
AATS0are,7.995222727272727
AATS1are,7.073173913043479
AATS2are,7.699189189189189
AATS3are,7.0124545454545455
AATS4are,7.252851063829784
AATS5are,8.356923076923076
AATS6are,7.731590909090908
AATS7are,8.146818181818182
AATS8are,7.9750000000000005
AATSC0dv,5.652892561983472
AATSC0pe,0.3540834710743801
AATSC0se,0.25119435537190066
AATSC1dv,0.8569888609414301
AATSC1pe,-0.029608767517067834
AATSC1se,-0.0218507031979878
AATSC2dv,1.4036184945275856
AATSC2pe,0.14948802769711858
AATSC2se,0.10528827853473309
AATSC3dv,-0.2809917355371901
AATSC3pe,-0.034266942148760235
AATSC3se,-0.02950309917355373
AATSC4dv,0.26780376296817315
AATSC4pe,-0.04226374186741689
AATSC4se,-0.042017535255846665
AATSC5dv,0.4636575545666454
AATSC5pe,0.050567810976901724
AATSC5se,0.042198082856537394
AATSC6dv,-3.111570247933884
AATSC6pe,-0.18051818181818183
AATSC6se,-0.11885027272727272
AATSC7dv,-2.900826446280991
AATSC7pe,0.01886280991735535
AATSC7se,0.014041512396694234
AATSC8dv,-6.471074380165289
AATSC8pe,-0.4323834710743802
AATSC8se,-0.25859417355371894
AETA_eta,0.5911498986012322
ATSC0are,9.13467727272727
ATSC1are,-0.8197080578512351
ATSC2are,6.599656404958675
ATSC3are,-1.845718181818172
ATSC4are,-2.7418741735537124
ATSC5are,2.23967665289255
ATSC6are,-4.566854545454546
ATSC7are,0.4256749999999968
ATSC8are,-3.858191735537191
BCUTZ-1h,9.014085173369168
BCUTZ-1l,5.671761901428119
BCUTc-1h,0.5194817469918855
BCUTc-1l,-0.4997480897818839
BCUTd-1h,4.022237946476107
BCUTd-1l,0.977538582850965
BCUTi-1h,17.430693961137024
BCUTi-1l,10.932915596391636
BCUTm-1h,19.005602415577833
BCUTm-1l,11.684339065828091
BCUTp-1h,2.0094012574500324
BCUTp-1l,0.5269934524791134
BCUTs-1h,8.007384403188977
BCUTs-1l,1.2169038859531383
BCUTv-1h,20.912396044982742
BCUTv-1l,13.302791610457502
BalabanJ,2.134974420491121
Diameter,7
ETA_beta,20.75
GATS1are,0.6436359321957479
GATS2are,0.41100551126331997
GATS3are,0.7514267558837974
GATS4are,1.0537594093661595
GATS5are,1.1367864033992954
GATS6are,1.7453437923119142
GATS7are,0.9790941512090042
GATS8are,3.112178914615583
HybRatio,0.1
Lipinski,True
LogEE_Dt,120.66952482477447
MATS1are,-0.0858342942685047
MATS2are,0.429584965884452
MATS3are,-0.10102810021153107
MATS4are,-0.14050090943535298
MATS5are,0.1383089193998564
MATS6are,-0.49994700514373563
MATS7are,0.09319978961290798
MATS8are,-1.1615109057442945
MAXssssC,-4.5929511526832965
MINssssC,-4.5929511526832965
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,1.756515518227613
SM1_Dzse,1.5777525935499614
SMR_VSA1,17.588396080077807
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,6.176298517443475
SMR_VSA6,5.733667477162185
SMR_VSA7,40.24904326869324
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,69.68107267501973
SpAD_Dzi,69.771055524304
SpAD_Dzm,69.24306185723094
SpAD_Dzp,117.66950700046603
SpAD_Dzv,89.5062439084328
SpAbs_Dt,241.3390496495488
SpDiam_A,4.920396449041718
SpDiam_D,70.72457545448569
SpMAD_Dt,15.083690603096809
SpMax_Dt,120.66952482477447
SsssssAs,0
VE1_Dzpe,3.9368323316054363
VE1_Dzse,3.9352134309762237
VE2_Dzpe,0.24605202072533977
VE2_Dzse,0.24595083943601398
VE3_Dzpe,1.8403800524430527
VE3_Dzse,1.8399687487741307
VMcGowan,135.53999999999996
VR1_Dzpe,74.78064181582273
VR1_Dzse,74.92622370428896
VR2_Dzpe,4.673790113488921
VR2_Dzse,4.68288898151806
VR3_Dzpe,4.784562681478154
VR3_Dzse,4.786507574704666
mZagreb1,6.868055555555555
mZagreb2,3.305555555555555
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,18
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.415212603305785
AATSC1are,-0.03563948077614066
AATSC2are,0.17836909202591014
AATSC3are,-0.04194814049586754
AATSC4are,-0.058337748373483246
AATSC5are,0.05742760648442436
AATSC6are,-0.20758429752066118
AATSC7are,0.03869772727272698
AATSC8are,-0.48227396694214886
AETA_beta,1.296875
BCUTdv-1h,7.014082847769005
BCUTdv-1l,2.828151461470276
BCUTpe-1h,4.007125070784226
BCUTpe-1l,2.218518423636417
BCUTse-1h,4.030565026023551
BCUTse-1l,2.4145174728061605
ETA_alpha,6.923809523809523
ETA_dBeta,0.25
ETA_eta_B,0.5381848990214602
ETA_eta_F,15.804216251943696
ETA_eta_L,2.996823398764719
ETA_eta_R,25.262614629563412
ETA_psi_1,0.4202312138728323
LabuteASA,87.28084559547302
LogEE_DzZ,34.943214908938444
LogEE_Dzi,34.98756698326225
LogEE_Dzm,34.73055581957997
LogEE_Dzp,56.730167760677695
LogEE_Dzv,44.2181523528085
PEOE_VSA1,10.150818414215532
PEOE_VSA2,0.0
PEOE_VSA3,4.794537184071822
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,12.13273413692322
PEOE_VSA8,23.206344626071576
PEOE_VSA9,5.563451491696996
SM1_Dzare,1.9278280311886409
SpAD_Dzpe,69.171723145058
SpAD_Dzse,69.96610453716904
SpAbs_DzZ,68.37055069103651
SpAbs_Dzi,68.41360393060766
SpAbs_Dzm,67.84306604329872
SpAbs_Dzp,122.1377198718061
SpAbs_Dzv,91.19359728587864
SpDiam_Dt,159.68710044908067
SpMAD_DzZ,4.355067042188733
SpMAD_Dzi,4.360690970269
SpMAD_Dzm,4.327691366076934
SpMAD_Dzp,7.354344187529127
SpMAD_Dzv,5.59414024427705
SpMax_DzZ,34.94321490893844
SpMax_Dzi,34.98756698326224
SpMax_Dzm,34.73055581957996
SpMax_Dzp,56.730167760677695
SpMax_Dzv,44.2181523528085
VE1_Dzare,3.9377056459772994
VE2_Dzare,0.24610660287358122
VE3_Dzare,1.8406018595834663
VR1_Dzare,74.683866368253
VR2_Dzare,4.667741648015813
VR3_Dzare,4.7832677190516995
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,10
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4327380952380952
AETA_dBeta,0.015625
AETA_eta_B,0.03363655618884126
AETA_eta_F,0.987763515746481
AETA_eta_L,0.18730146242279494
AETA_eta_R,1.5789134143477133
BCUTare-1h,4.124507513635244
BCUTare-1l,2.16913947729741
ETA_beta_s,10.25
ETA_dPsi_A,0.29376878612716767
ETA_dPsi_B,0.0
ETA_eta_BR,0.7101848990214601
ETA_eta_FL,4.379205264586916
ETA_eta_RL,7.376028663351635
LogEE_Dzpe,34.69564379241823
LogEE_Dzse,35.0816618056814
PEOE_VSA10,5.583020141642242
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,11.359253796240171
SlogP_VSA2,0.0
SlogP_VSA3,6.176298517443475
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,33.47715639497161
SlogP_VSA7,0.0
SlogP_VSA8,10.969244356107037
SlogP_VSA9,0.0
SpAD_Dzare,68.39253863124632
SpAbs_Dzpe,67.7692168207069
SpAbs_Dzse,68.71128812560222
SpDiam_DzZ,49.262124051677525
SpDiam_Dzi,49.25406460746661
SpDiam_Dzm,49.00144158805739
SpDiam_Dzp,76.197696192198
SpDiam_Dzv,60.17786468760042
SpMAD_Dzpe,4.323232696566125
SpMAD_Dzse,4.372881533573065
SpMax_Dzpe,34.695643792418224
SpMax_Dzse,35.08166180568139
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,16
AETA_beta_s,0.640625
AETA_eta_BR,0.044386556188841256
AETA_eta_FL,0.27370032903668223
AETA_eta_RL,0.4610017914594772
DetourIndex,960
EState_VSA1,17.365336328218458
EState_VSA2,16.656630630790602
EState_VSA3,6.06636706846161
EState_VSA4,0.0
EState_VSA5,18.19910120538483
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,4.417150937053347
EState_VSA9,5.733667477162185
ETA_beta_ns,10.5
ETA_shape_p,0.2297111416781293
ETA_shape_x,0.07221458046767538
ETA_shape_y,0.3610729023383769
GhoseFilter,True
LogEE_Dzare,34.316758567572464
SlogP_VSA10,18.858631417708022
SlogP_VSA11,0.0
SpAbs_Dzare,66.8648457331321
SpDiam_Dzpe,48.97072902104216
SpDiam_Dzse,49.42987729813616
SpMAD_Dzare,4.274533664452895
SpMax_Dzare,34.31675856757245
TopoPSA(NO),56.230000000000004
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,42.40243102796674
VSA_EState9,13.68090230536659
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.65625
EState_VSA10,17.96578232709628
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0672619047619048
FilterItLogS,-3.540732219642204
SpDiam_Dzare,48.53916064126515
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.830735930735931
ETA_epsilon_2,1.0297619047619049
ETA_epsilon_3,0.43913043478260905
ETA_epsilon_4,0.6892063492063496
ETA_epsilon_5,0.9486772486772489
AETA_beta_ns_d,0.0625
ETA_dEpsilon_A,0.39160549595332195
ETA_dEpsilon_B,0.1415295815295814
ETA_dEpsilon_C,-0.25007591442374055
ETA_dEpsilon_D,0.08108465608465598
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.625
MDEDescriptor,"0.0,0.0,0.0,0.0,2.3348151486780315,9.804843888692545,1.2778862084925449,4.6105395574086385,2.032925682444891,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,25.975758000000003
BCUTDescriptor,"11.85,19.00041013526762,-0.30246762985748177,0.41753451790404283,3.8585156250000017,9.451884137585806"
BPolDescriptor,12.382242
TPSADescriptor,56.230000000000004
ALOGPDescriptor,"2.5927000000000002,6.722093290000001,47.016400000000004"
XLogPDescriptor,2.7580000000000005
VAdjMaDescriptor,5.08746284125034
WeightDescriptor,229.03506314
ChiPathDescriptor,"11.922285251880869,7.3760286633516365,7.891253223406556,5.294035716230599,4.539991476756675,4.01786716174096,2.4269101463123772,1.6568079016780153,7.837141345903537,4.28337842070666,3.2324662426163515,2.0739783498867883,1.4138493146254174,0.9326093804296189,0.45548386120534895,0.22832774785031226"
ChiChainDescriptor,"0.0,0.0,0.0,0.12359693729953272,0.3173383677075372,0.0,0.0,0.0,0.03878765249095415,0.0661280533908987"
AtomCountDescriptor,22
BondCountDescriptor,17
SmallRingDescriptor,"2,2,1,1,0,0,0,2,0,0,0"
ChiClusterDescriptor,"2.3639762333264436,0.2886751345948129,0.46970729476971984,0.11785113019775793,0.4817410191943509,0.01349873117890097,0.06877315747591473,0.003896748039928435"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,6,2,1,0,0,0"
ZagrebIndexDescriptor,86.0
LargestChainDescriptor,8
MannholdLogPDescriptor,1.9
WeightedPathDescriptor,"31.839926030852734,1.9899953769282959,15.318608369599813,5.614487366834641,2.541437406639494"
FractionalPSADescriptor,0.24550826074009832
WienerNumbersDescriptor,"394.0,25.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.248933894338586,5.0648201627202605,8.116667059606808,0.775834358453061,0.9948715835901585,1.144019703056512"
FractionalCSP3Descriptor,0.1
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"12.456747404844291,4.349112426035503,2.651404786680541"
AromaticAtomsCountDescriptor,10
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,289.06
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.1
AutocorrelationDescriptorMass,"22.415050789486322,19.90781319915361,34.686688562135515,30.48353442117465,30.61616941963629"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.5293748235245103,-0.32915540473417104,0.16895485756503387,0.0549828893398962,-0.36700532576636036"
EccentricConnectivityIndexDescriptor,184
AutocorrelationDescriptorPolarizability,"790.1534739465333,938.8331201791991,1348.1956445734866,1296.4131489350584,973.2632555302736"
