DLiP-ID,C0014W
NtsC,0
RNCG,0.17321876505906672
RPCG,0.1355262839959327
SIC0,0.3168825261433882
SIC1,0.7064588965171583
SIC2,0.8657420955964343
SIC3,0.9436813944988305
SIC4,0.9613432062526754
SIC5,0.9701741121295977
SaaN,8.151741762693241
SaaO,5.244006463498638
SaaS,1.5315895662545191
Sare,41.768
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,71.7667090012798
TIC1,159.99692587899426
TIC2,196.07095980014122
TIC3,213.72244425454443
TIC4,217.72244425454448
TIC5,219.72244425454448
Vabc,297.8662737008203
WPol,34
apol,51.30268799999999
bpol,23.395311999999997
nRot,5
ABCGG,16.63680647337166
ATS0Z,1280.0
ATS0d,154.0
ATS0i,6690.967828143084
ATS0m,5081.839121000001
ATS0p,74.639314477584
ATS0s,171.61454046639233
ATS0v,10546.976527714241
ATS1Z,1354.0
ATS1d,190.0
ATS1i,6581.099818360797
ATS1m,5232.411235000001
ATS1p,90.32681695000004
ATS1s,151.70987654320987
ATS1v,13017.571649442409
ATS2Z,1952.0
ATS2d,289.0
ATS2i,11007.113192830224
ATS2m,7435.538344999998
ATS2p,131.961663959396
ATS2s,232.20987654320993
ATS2v,18633.128919012954
ATS3Z,1825.0
ATS3d,282.0
ATS3i,13249.637861476507
ATS3m,6686.1001160000005
ATS3p,130.48081684624498
ATS3s,267.3611111111111
ATS3v,17900.673817317358
ATS4Z,1794.0
ATS4d,270.0
ATS4i,14281.687892894366
ATS4m,6585.305182999999
ATS4p,125.25596409503702
ATS4s,287.395061728395
ATS4v,17149.78843360174
ATS5Z,1562.0
ATS5d,255.0
ATS5i,14361.75233008058
ATS5m,5739.443898
ATS5p,112.37107214182898
ATS5s,270.13580246913585
ATS5v,15603.465123242722
ATS6Z,1504.0
ATS6d,218.0
ATS6i,11431.98735914369
ATS6m,5581.980793999999
ATS6p,100.75213117849002
ATS6s,219.21296296296305
ATS6v,14112.700028675605
ATS7Z,1255.0
ATS7d,203.0
ATS7i,10632.244223788275
ATS7m,4536.287662000001
ATS7p,88.97838780879201
ATS7s,218.9506172839507
ATS7v,12233.023709721632
ATS8Z,1077.0
ATS8d,166.0
ATS8i,8668.03300729749
ATS8m,3955.5552460000004
ATS8p,79.660774560792
ATS8s,161.7870370370371
ATS8v,10772.833488498118
C1SP1,0
C1SP2,4
C1SP3,2
C2SP1,0
C2SP2,11
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.10526315789473684
GGI10,0.06958677685950414
JGI10,0.003662461939973902
JGT10,0.37967782991762095
Kier1,19.322235434007133
Kier2,9.0
Kier3,4.899408284023669
MAXdO,12.351446295741027
MID_C,39.351517690941215
MID_N,8.340582060160175
MID_O,3.8267925723950302
MID_X,0.0
MID_h,14.180019824321137
MINdO,12.351446295741027
MPC10,95
MWC01,29.0
MWC02,4.9344739331306915
MWC03,5.777652323222656
MWC04,6.642486801367256
MWC05,7.498315870766981
MWC06,8.36474106822456
MWC07,9.225130457448818
MWC08,10.092081066090932
MWC09,10.954781093969759
MWC10,11.822048527750571
NaaCH,10
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.208620000000003
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.389071729816501
SRW05,3.4339872044851463
SRW06,6.8658910748834385
SRW07,5.638354669333745
SRW08,8.416930769477844
SRW09,7.591357046698551
SRW10,10.007802521800768
SaaCH,18.988309666222342
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.759413589699451
SaasN,1.7895056741832536
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.3268538989669938
SdssS,0
SsCH3,2.066737785413866
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.7962557476694383
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.5069252959305155
VE1_D,5.027188331022269
VE2_A,0.17334328061271215
VE2_D,0.19335339734701035
VE3_A,2.46112661347777
VE3_D,2.5703722929355175
VR1_A,221.93849390529832
VR1_D,156.52302838673882
VR2_A,8.536095919434551
VR2_D,6.0201164764130315
VR3_A,6.3579117340323945
VR3_D,6.008714590423841
WPath,1946
Xc-3d,1.5463194779215617
Xc-4d,0.0
Xc-5d,0.31903559372884915
Xc-6d,0.0
Xp-0d,17.93251065250177
Xp-1d,12.68667318580106
Xp-2d,11.393360878211343
Xp-3d,9.665131378539321
Xp-4d,7.922763441948376
Xp-5d,5.403883504229637
Xp-6d,3.80465255985265
Xp-7d,2.6342301654077565
ZMIC0,81.95125217847507
ZMIC1,42.89675398812774
ZMIC2,29.04158918872094
ZMIC3,26.27836347543248
ZMIC4,25.147591001172895
ZMIC5,24.986052076278668
nAcid,0
nAtom,42
nBase,0
nRing,4
piPC1,3.7256934272366524
piPC2,4.334017415487521
piPC3,4.904348423578298
piPC4,5.461976271027354
piPC5,5.710220042314625
piPC6,6.017375928892483
piPC7,6.325646215952093
piPC8,6.656847018204042
piPC9,6.9261475985362075
AATS0Z,30.476190476190474
AATS0d,3.6666666666666665
AATS0i,159.30875781293057
AATS0m,120.99616954761908
AATS0p,1.7771265351805714
AATS0s,4.086060487295056
AATS0v,251.118488755101
AATS1Z,30.08888888888889
AATS1d,4.222222222222222
AATS1i,146.24666263023994
AATS1m,116.27580522222226
AATS1p,2.00726259888889
AATS1s,3.371330589849108
AATS1v,289.2793699876091
AATS2Z,26.73972602739726
AATS2d,3.958904109589041
AATS2i,150.7823725045236
AATS2m,101.85668965753422
AATS2p,1.807694026841041
AATS2s,3.180957212920684
AATS2v,255.24834135634183
AATS3Z,21.470588235294116
AATS3d,3.3176470588235296
AATS3i,155.8780924879589
AATS3m,78.66000136470589
AATS3p,1.535068433485235
AATS3s,3.1454248366013067
AATS3v,210.5961625566748
AATS4Z,19.933333333333334
AATS4d,3.0
AATS4i,158.6854210321596
AATS4m,73.17005758888887
AATS4p,1.3917329343893001
AATS4s,3.193278463648833
AATS4v,190.55320481779714
AATS5Z,17.95402298850575
AATS5d,2.9310344827586206
AATS5i,165.07761298943197
AATS5m,65.97061951724139
AATS5p,1.2916215188715974
AATS5s,3.1050092237831706
AATS5v,179.35017383037612
AATS6Z,21.183098591549296
AATS6d,3.0704225352112675
AATS6i,161.01390646681253
AATS6m,78.6194478028169
AATS6p,1.4190441011054933
AATS6s,3.0875065206051135
AATS6v,198.77042293909304
AATS7Z,19.015151515151516
AATS7d,3.0757575757575757
AATS7i,161.0946094513375
AATS7m,68.73163124242426
AATS7p,1.348157391042303
AATS7s,3.3174335952113743
AATS7v,185.3488440866914
AATS8Z,19.944444444444443
AATS8d,3.074074074074074
AATS8i,160.51912976476834
AATS8m,73.25102307407408
AATS8p,1.4751995289035558
AATS8s,2.9960562414266128
AATS8v,199.49691645366886
AMID_C,1.5135199111900468
AMID_N,0.32079161769846826
AMID_O,0.14718432970750117
AMID_X,0.0
AMID_h,0.5453853778585053
ATS0dv,370.44444444444446
ATS0pe,268.2775
ATS0se,327.01905299999993
ATS1dv,388.6666666666667
ATS1pe,298.29370000000006
ATS1se,354.0365679999998
ATS2dv,518.6666666666667
ATS2pe,474.78460000000007
ATS2se,570.702146
ATS3dv,451.0
ATS3pe,544.8860999999999
ATS3se,663.392344
ATS4dv,471.0
ATS4pe,569.5099
ATS4se,698.8371680000001
ATS5dv,440.6666666666667
ATS5pe,546.5792000000001
ATS5se,674.7688419999997
ATS6dv,353.6666666666667
ATS6pe,452.1465999999999
ATS6se,552.658568
ATS7dv,331.66666666666663
ATS7pe,424.6647
ATS7se,520.5792659999998
ATS8dv,248.0
ATS8pe,340.20750000000004
ATS8se,418.33422799999994
ATSC0Z,420.4761904761905
ATSC0c,0.6975753175791761
ATSC0d,23.619047619047613
ATSC0i,72.01448881268385
ATSC0m,1919.8361941190478
ATSC0p,11.973462191266284
ATSC0s,45.37651054935006
ATSC0v,2076.4186203246163
ATSC1Z,31.108843537414977
ATSC1c,-0.20796262088941647
ATSC1d,7.265306122448982
ATSC1i,3.8194229751456503
ATSC1m,143.4107573248299
ATSC1p,0.6234290138798371
ATSC1s,-0.47382025512537074
ATSC1v,47.32374254617005
ATSC2Z,16.886621315192777
ATSC2c,-0.21104705618457512
ATSC2d,-5.9092970521541925
ATSC2i,-14.24872208509623
ATSC2m,84.94319055498852
ATSC2p,-0.4754718006853056
ATSC2s,4.172063429852965
ATSC2v,-29.303229189485272
ATSC3Z,-122.39229024943309
ATSC3c,0.13529438505999994
ATSC3d,-7.3718820861678
ATSC3i,-1.8670067324068058
ATSC3m,-586.770058121882
ATSC3p,-5.15315570060496
ATSC3s,-0.31298504769992247
ATSC3v,-915.7183231849699
ATSC4Z,25.836734693877546
ATSC4c,-0.024609307358539445
ATSC4d,1.4353741496598638
ATSC4i,-35.75671056844037
ATSC4m,105.3560340544218
ATSC4p,-3.2342791097793255
ATSC4s,10.445592228661013
ATSC4v,-447.0107179117103
ATSC5Z,130.5374149659864
ATSC5c,-0.1598232077843541
ATSC5d,5.312925170068027
ATSC5i,15.710752338975496
ATSC5m,623.1550790153059
ATSC5p,5.647791485583122
ATSC5s,4.331457685955041
ATSC5v,1026.4152471822736
ATSC6Z,70.81405895691607
ATSC6c,0.16022789873114712
ATSC6d,-2.070294784580499
ATSC6i,4.236580152285381
ATSC6m,303.8464320368482
ATSC6p,-1.1130892503051018
ATSC6s,-7.676703557508968
ATSC6v,17.52848598976425
ATSC7Z,-72.41496598639456
ATSC7c,0.019543724311616627
ATSC7d,-2.639455782312926
ATSC7i,-12.597093320034332
ATSC7m,-336.15444792517013
ATSC7p,-1.2751738179178778
ATSC7s,-8.231054561742397
ATSC7v,-381.78948102582575
ATSC8Z,6.149659863945576
ATSC8c,-0.1854455586468378
ATSC8d,2.3945578231292513
ATSC8i,19.009092227129074
ATSC8m,29.295311418367348
ATSC8p,2.737637597902203
ATSC8s,-10.444124837863816
ATSC8v,276.08973606132713
AXp-0d,0.689711948173145
AXp-1d,0.43747148916555384
AXp-2d,0.28483402195528357
AXp-3d,0.18586791112575618
AXp-4d,0.12004187033255116
AXp-5d,0.0771983357747091
AXp-6d,0.05006121789279803
AXp-7d,0.03212475811472874
GATS1Z,0.6782257455643639
GATS1c,1.3163071809863491
GATS1d,0.7136424731182798
GATS1i,1.0169743784927094
GATS1m,0.6759335057610178
GATS1p,0.8315150560717549
GATS1s,0.5722869572894907
GATS1v,0.8173692001927845
GATS2Z,0.8668905816100155
GATS2c,1.205272796571283
GATS2d,1.284080866106938
GATS2i,1.1671848181159927
GATS2m,0.8581870342007036
GATS2p,0.9717350793711104
GATS2s,0.6086219573737266
GATS2v,0.898171356573416
GATS3Z,1.0674312171074545
GATS3c,0.9690612415433355
GATS3d,1.164065464895636
GATS3i,1.0265856742334347
GATS3m,1.0735108705605296
GATS3p,1.1519749566776925
GATS3s,0.9601698646490375
GATS3v,1.1420411129560477
GATS4Z,0.8754095885239712
GATS4c,1.0848917668942044
GATS4d,0.9354502688172045
GATS4i,1.190650315315858
GATS4m,0.8865249803413495
GATS4p,1.034426841214169
GATS4s,0.9735381886913045
GATS4v,1.0605563679126797
GATS5Z,0.6814386691139142
GATS5c,1.1569734491853783
GATS5d,0.9078489988876531
GATS5i,0.8667758103570731
GATS5m,0.6966860608047925
GATS5p,0.5906121163401842
GATS5s,1.0830419310094646
GATS5v,0.7299175936730427
GATS6Z,0.7567208460274671
GATS6c,0.9044908004419837
GATS6d,0.9779645615629263
GATS6i,0.9986283499587753
GATS6m,0.7738756707152671
GATS6p,0.9074027193272955
GATS6s,1.040517949383493
GATS6v,0.9235453882633856
GATS7Z,1.0134973746525275
GATS7c,1.3356452978637574
GATS7d,1.1178060850439886
GATS7i,1.0825050606888118
GATS7m,1.0237631288296993
GATS7p,0.9525902389625357
GATS7s,1.640310946325123
GATS7v,1.0465599772796041
GATS8Z,0.9145935573172266
GATS8c,1.4311687621264622
GATS8d,0.9000896057347673
GATS8i,0.7962848522080677
GATS8m,0.9202433151081576
GATS8p,0.7421598921836754
GATS8s,1.447722384489751
GATS8v,0.8556802139898704
MATS1Z,0.0690524726311816
MATS1c,-0.2782472964167412
MATS1d,0.28709677419354857
MATS1i,0.049501077291195635
MATS1m,0.06971951074777022
MATS1p,0.04859639345131171
MATS1s,-0.009745840584988457
MATS1v,0.021271638553077635
MATS2Z,0.023106160505127336
MATS2c,-0.17406627017225723
MATS2d,-0.1439460892620415
MATS2i,-0.11383674359750026
MATS2m,0.025456038829029193
MATS2p,-0.022847119223547957
MATS2s,0.052898850791991456
MATS2v,-0.008119457209346578
MATS3Z,-0.1438278595696489
MATS3c,0.09583387129882195
MATS3d,-0.15422201138519928
MATS3i,-0.012810213456619727
MATS3m,-0.15101988459843305
MATS3p,-0.21265905625592485
MATS3s,-0.0034081826359452063
MATS3v,-0.21791009712197218
MATS4Z,0.028674971687429215
MATS4c,-0.016463230771753302
MATS4d,0.028360215053763446
MATS4i,-0.2317098296058427
MATS4m,0.025609554281769146
MATS4p,-0.12605629241735042
MATS4s,0.10742583878077186
MATS4v,-0.1004638465722867
MATS5Z,0.14987308157925566
MATS5c,-0.11060602260402311
MATS5d,0.10859288097886544
MATS5i,0.10531909972850814
MATS5m,0.15669747624443822
MATS5p,0.22771358726231017
MATS5s,0.046082180245506164
MATS5v,0.23863724016647483
MATS6Z,0.09962515751359796
MATS6c,0.13587450454352362
MATS6d,-0.05185143116765108
MATS6i,0.034800580367875394
MATS6m,0.09362264522651842
MATS6p,-0.05499221124468076
MATS6s,-0.10007707794931375
MATS6v,0.004993676824964995
MATS7Z,-0.1095953876248327
MATS7c,0.017828777993735636
MATS7d,-0.07111436950146631
MATS7i,-0.1113155455925032
MATS7m,-0.1114243327200274
MATS7p,-0.0677727322977501
MATS7s,-0.1154329354241831
MATS7v,-0.11700768818620852
MATS8Z,0.01137536177173776
MATS8c,-0.2067668262742468
MATS8d,0.07885304659498207
MATS8i,0.2053038180753598
MATS8m,0.011868326206205912
MATS8p,0.1778327482263576
MATS8s,-0.17901791276772744
MATS8v,0.10341674808688694
MAXaaN,4.304928842685426
MAXaaO,5.244006463498638
MAXaaS,1.5315895662545191
MINaaN,3.8468129200078156
MINaaO,5.244006463498638
MINaaS,1.5315895662545191
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.267318235584305
SpAD_D,309.3303420977392
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.6478473475912148
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,717
TMWC10,130.3117111419722
TSRW10,77.42093246040172
VE1_Dt,5.01802340686444
VE2_Dt,0.19300090026401692
VE3_Dt,2.5685475575411862
VR1_Dt,158.1420537398464
VR2_Dt,6.0823866823017845
VR3_Dt,6.019005148432015
Xc-3dv,0.7626656504797671
Xc-4dv,0.0
Xc-5dv,0.11376838868291386
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.38003982769292227
Xch-6d,0.46941609682128765
Xch-7d,0.6669232977010896
Xp-0dv,14.863491711901998
Xp-1dv,8.95748003586603
Xp-2dv,6.808597538990311
Xp-3dv,4.8759475643744095
Xp-4dv,3.262075710575256
Xp-5dv,1.7566568758276098
Xp-6dv,1.0091660158967155
Xp-7dv,0.5637559997000853
Xpc-4d,3.647866652310614
Xpc-5d,5.3665067647482365
Xpc-6d,6.9536179318767735
n3Ring,0
n4Ring,0
n5Ring,3
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,45
nFRing,0
nHBAcc,6
nHBDon,1
nHRing,3
nSpiro,0
naRing,4
piPC10,7.115734429776574
AATS0dv,8.82010582010582
AATS0pe,6.387559523809523
AATS0se,7.786167928571427
AATS1dv,8.637037037037038
AATS1pe,6.62874888888889
AATS1se,7.867479288888885
AATS2dv,7.1050228310502295
AATS2pe,6.503898630136987
AATS2se,7.817837616438355
AATS3dv,5.305882352941176
AATS3pe,6.4104247058823525
AATS3se,7.804615811764705
AATS4dv,5.233333333333333
AATS4pe,6.327887777777778
AATS4se,7.7648574222222235
AATS5dv,5.065134099616858
AATS5pe,6.282519540229886
AATS5se,7.7559637011494225
AATS6dv,4.981220657276996
AATS6pe,6.368261971830985
AATS6se,7.783923492957745
AATS7dv,5.025252525252525
AATS7pe,6.434313636363636
AATS7se,7.887564636363634
AATS8dv,4.592592592592593
AATS8pe,6.300138888888889
AATS8se,7.746930148148147
AATSC0Z,10.011337868480727
AATSC0c,0.016608936132837527
AATSC0d,0.5623582766439907
AATSC0i,1.714630686016282
AATSC0m,45.71038557426304
AATSC0p,0.2850824331253877
AATSC0s,1.0803931083178586
AATSC0v,49.43853857915753
AATSC1Z,0.6913076341647773
AATSC1c,-0.004621391575320366
AATSC1d,0.16145124716553294
AATSC1i,0.08487606611434778
AATSC1m,3.186905718329553
AATSC1p,0.013853978086218601
AATSC1s,-0.010529339002786017
AATSC1v,1.0516387232482234
AATSC2Z,0.23132357966017503
AATSC2c,-0.002891055564172262
AATSC2d,-0.08094927468704373
AATSC2i,-0.1951879737684415
AATSC2m,1.1636053500683359
AATSC2p,-0.006513312338154871
AATSC2s,0.057151553833602264
AATSC2v,-0.4014140984860996
AATSC3Z,-1.439909297052154
AATSC3c,0.001591698647764705
AATSC3d,-0.0867280245431506
AATSC3i,-0.02196478508713889
AATSC3m,-6.903177154375083
AATSC3p,-0.06062536118358776
AATSC3s,-0.003682177031763794
AATSC3v,-10.773156743352587
AATSC4Z,0.28707482993197275
AATSC4c,-0.00027343674842821605
AATSC4d,0.015948601662887377
