DLiP-ID,C0000K
DLiP-Mol-ID,30093
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C13H18N2O5S/c1-21(18,19)14-12-8-7-10(15(16)17)9-13(12)20-11-5-3-2-4-6-11/h7-9,11,14H,2-6H2,1H3"
Standard Inchi Key(RDKit),KTDZCOWXCWUPEO-UHFFFAOYSA-N
Canonical SMILES(RDKit),CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1
SMILES(SDF),
MW(SDF),
MW(RDKit),314.363
MW Monoisotopic(RDKit),314.093642676
MolLogP(RDKit),2.6778
XLogP(SDF),
XLogP(CDK),2.897
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),98.54
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),21
QED Weighted(RDKit),0.665167071051886
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,40099.974691084804
qed,0.6651670710518857
Chi0,15.45781915781361
Chi1,9.849155209813961
TPSA,98.54
Chi0n,11.74163832097438
Chi0v,12.558134901902108
Chi1n,6.778817796716978
Chi1v,8.670229334775232
Chi2n,5.189669785522787
Chi2v,6.938124984706535
Chi3n,3.3171997398883524
Chi3v,3.9079037546006745
Chi4n,2.3686851402255615
Chi4v,2.9367903347470805
MolMR,79.06390000000005
MolWt,314.3630000000002
fr_SH,0
Kappa1,15.55679651322706
Kappa2,6.295390283032251
Kappa3,4.59063586466403
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,623.4488322566128
MolLogP,2.6778000000000004
NOCount,7
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.280329220310139
SMR_VSA1,18.077970986946656
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,38.20807450237835
SMR_VSA6,10.977864047963493
SMR_VSA7,28.313419474150404
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,1
fr_oxime,0
fr_quatN,0
LabuteASA,123.05732579477382
NHOHCount,1
PEOE_VSA1,4.736862953800049
PEOE_VSA2,14.836413133217661
PEOE_VSA3,8.417796984328938
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.4208216229260096
PEOE_VSA7,31.749653560165648
PEOE_VSA8,6.06636706846161
PEOE_VSA9,29.03679996322255
RingCount,2
SMR_VSA10,21.398063702774706
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,314.093642676
NumHDonors,1
PEOE_VSA10,0.0
PEOE_VSA11,5.749511833283905
PEOE_VSA12,10.023291153407584
PEOE_VSA13,5.687386274683562
PEOE_VSA14,0.0
SlogP_VSA1,9.458957818252138
SlogP_VSA2,25.700843604406316
SlogP_VSA3,10.023291153407584
SlogP_VSA4,10.114318268765572
SlogP_VSA5,32.10410811463005
