DLiP-ID,C001X6
DLiP-Mol-ID,26807
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H16N2O7S/c24-19(22-17-5-1-4-15(11-17)21(27)28)14-3-2-6-18(12-14)31(29,30)23-16-9-7-13(8-10-16)20(25)26/h1-12,23H,(H,22,24)(H,25,26)(H,27,28)"
Standard Inchi Key(RDKit),QOVWVFHYYYYHPD-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(O)c1ccc(NS(=O)(=O)c2cccc(C(=O)Nc3cccc(C(=O)O)c3)c2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),440.433
MW Monoisotopic(RDKit),440.067821852
MolLogP(RDKit),3.1361
XLogP(SDF),
XLogP(CDK),2.916
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),4
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),149.87
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),31
QED Weighted(RDKit),0.440665346117901
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,6388622.904804143
qed,0.44066534611790076
Chi0,22.595647359318296
Chi1,14.652704228094164
TPSA,149.86999999999998
Chi0n,15.772120164058608
Chi0v,16.588616744986332
Chi1n,8.765269270130705
Chi1v,10.248432517725098
Chi2n,6.355914715115619
Chi2v,8.038316956525135
Chi3n,4.15798234051149
Chi3v,5.536949673730614
Chi4n,2.632660358073398
Chi4v,3.7367329414803425
MolMR,112.00630000000002
MolWt,440.4330000000001
fr_SH,0
Kappa1,21.52698937288615
Kappa2,8.67493973338313
Kappa3,5.251011367792512
fr_ArN,0
fr_COO,2
fr_C_O,3
fr_C_S,0
fr_NH0,0
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1268.895565342185
MolLogP,3.1361000000000008
NOCount,9
fr_Ar_N,0
fr_COO2,2
fr_urea,0
BalabanJ,1.79350801449839
SMR_VSA1,33.014463326225815
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,4.895483475517775
SMR_VSA6,10.038883468458419
SMR_VSA7,89.48675929663034
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,176.57395193896932
NHOHCount,4
PEOE_VSA1,15.529843393687743
PEOE_VSA2,9.51663204852391
PEOE_VSA3,18.00687135247258
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,60.6636706846161
PEOE_VSA8,16.93822404106412
