DLiP-ID,T003ZY
AATS8d,3.3962264150943398
AATS8i,154.02584139026027
AATS8m,73.16666524528303
AATS8p,1.5026323115300753
AATS8s,3.672955974842768
AATS8v,212.88193445389123
AMID_C,1.7454633774368498
AMID_N,0.1410119003849061
AMID_O,0.2137075674726972
AMID_X,0.0
AMID_h,0.35471946785760333
ATS0dv,432.0
ATS0pe,255.11900000000006
ATS0se,306.9713399999999
ATS1dv,463.0
ATS1pe,283.9935
ATS1se,335.3250439999998
ATS2dv,699.0
ATS2pe,462.1586000000001
ATS2se,550.0547759999998
ATS3dv,748.0
ATS3pe,551.997
ATS3se,661.1120559999998
ATS4dv,686.0
ATS4pe,568.4691999999999
ATS4se,683.167672
ATS5dv,571.0
ATS5pe,546.5066
ATS5se,664.9625719999999
ATS6dv,460.0
ATS6pe,493.70860000000005
ATS6se,604.7598160000001
ATS7dv,394.0
ATS7pe,413.1484999999999
ATS7se,504.84175600000003
ATS8dv,329.0
ATS8pe,337.0107
ATS8se,411.0545200000001
ATSC0Z,244.66666666666674
ATSC0c,0.8445500861324017
ATSC0d,25.589743589743588
ATSC0i,59.17434125667368
ATSC0m,1162.970869435897
ATSC0p,8.600322361514769
ATSC0s,59.85185185185184
ATSC0v,1749.2028955794542
ATSC1Z,13.77777777777777
ATSC1c,-0.3369555180128483
ATSC1d,12.990795529257067
ATSC1i,-3.9696966937167253
ATSC1m,65.1168351347803
ATSC1p,-0.2781293301873546
ATSC1s,-1.1450617283950617
ATSC1v,24.35473440884196
ATSC2Z,27.444444444444432
ATSC2c,-0.0005885423590437301
ATSC2d,8.505588428665348
ATSC2i,7.927922325742173
ATSC2m,135.68824811505647
ATSC2p,1.6113577242918806
ATSC2s,2.2253086419753094
ATSC2v,319.70715920201087
ATSC3Z,12.333333333333314
ATSC3c,-0.12235841617494066
ATSC3d,-4.2702169625246515
ATSC3i,-5.404562121143256
ATSC3m,66.55384898422145
ATSC3p,0.6562903985839632
ATSC3s,-0.3703703703703686
ATSC3v,203.60590517367268
ATSC4Z,-76.33333333333333
ATSC4c,-0.17855928939456084
ATSC4d,-9.084812623274159
ATSC4i,-1.778120886748794
ATSC4m,-360.6933927159758
ATSC4p,-0.9736152355991743
ATSC4s,14.361111111111114
ATSC4v,-392.46931975892807
ATSC5Z,18.333333333333346
ATSC5c,0.31312136925948103
ATSC5d,-6.34122287968442
ATSC5i,-18.14981756896609
ATSC5m,76.06729123274143
ATSC5p,-2.074121124208869
ATSC5s,6.314814814814818
ATSC5v,-282.53931152750977
ATSC6Z,21.777777777777793
ATSC6c,0.014023577886586947
ATSC6d,1.3438527284681112
ATSC6i,2.9675508336306686
ATSC6m,102.84072029651496
ATSC6p,0.15676629744877277
ATSC6s,-6.330246913580247
ATSC6v,102.03422379321293
ATSC7Z,-13.777777777777766
ATSC7c,-0.3183149335622941
ATSC7d,-0.08547008547008633
ATSC7i,-2.8064824830123127
ATSC7m,-59.219233059829314
ATSC7p,0.2708888584615362
ATSC7s,-15.808641975308644
ATSC7v,55.83039262426077
ATSC8Z,1.5555555555555642
ATSC8c,0.2923035204700135
ATSC8d,-2.980933596318213
ATSC8i,2.8405179868183974
ATSC8m,1.0389080486520186
ATSC8p,-0.13306526816945718
ATSC8s,8.432098765432098
ATSC8v,-95.8786195923777
AXp-0d,0.6867867080189262
AXp-1d,0.4260335450986067
AXp-2d,0.2585705110261252
AXp-3d,0.16077522911706696
AXp-4d,0.09865076766828006
AXp-5d,0.061679302026483036
AXp-6d,0.03842389652169273
AXp-7d,0.02397122949061325
GATS1Z,0.5833280527216271
GATS1c,1.2484680180980172
GATS1d,0.5007456774013143
GATS1i,0.9375026445600347
GATS1m,0.5867297404474706
GATS1p,0.8641085426338742
GATS1s,0.5180103039373705
GATS1v,0.744736058009323
GATS2Z,0.698910081743869
GATS2c,1.0404098643180522
GATS2d,0.8379473232178644
GATS2i,0.8303659627679872
GATS2m,0.6965856739264701
GATS2p,0.7837317299741123
GATS2s,0.5380282001414428
GATS2v,0.7205920522970574
GATS3Z,0.8237154534838457
GATS3c,1.1468723801308738
GATS3d,1.0960492413398226
GATS3i,0.9598314834887367
GATS3m,0.8192423908038573
GATS3p,0.8870865194590958
GATS3s,0.6987270155586986
GATS3v,0.8164209453599905
GATS4Z,1.016677628488208
GATS4c,1.1011742108378904
GATS4d,1.1094602999101653
GATS4i,0.9731939511951718
GATS4m,1.0151047437949963
GATS4p,0.9772312069263317
GATS4s,0.6951071184704678
GATS4v,0.9920809517290653
GATS5Z,0.9381283472705061
GATS5c,0.6012756970445213
GATS5d,1.0241171999170757
GATS5i,1.0932418768964205
GATS5m,0.9465184450698529
GATS5p,1.0943212903102435
GATS5s,0.6900392625469445
GATS5v,1.0917673355383757
GATS6Z,1.0154347601145102
GATS6c,0.7526404332621938
GATS6d,0.8834631287892241
GATS6i,0.9469216690580045
GATS6m,1.018390413103276
GATS6p,1.0177685337792517
GATS6s,1.1159880624138365
GATS6v,1.0432381930885022
GATS7Z,1.0991406413749734
GATS7c,1.1513195110111885
GATS7d,0.9252505010020041
GATS7i,1.006314323017755
GATS7m,1.095233112074802
GATS7p,1.0004244549045702
GATS7s,1.3598819497334351
GATS7v,1.0197048471339618
GATS8Z,1.0403064109814402
GATS8c,0.7113755669743096
GATS8d,1.0787045789692593
GATS8i,0.9421029704879937
GATS8m,1.0448097445051607
GATS8p,1.023147266459488
GATS8s,0.8144235708948256
GATS8v,1.0758095265206091
MATS1Z,0.05107407642101256
MATS1c,-0.36186227872209903
MATS1d,0.4604324928927623
MATS1i,-0.06084432046410408
MATS1m,0.05078326265462659
MATS1p,-0.02933109059781138
MATS1s,-0.017351916877734287
MATS1v,0.012628139237289527
MATS2Z,0.06249513429349937
MATS2c,-0.00038825663137261854
MATS2d,0.18518465502433434
MATS2i,0.07464359048141482
MATS2m,0.06500398266398574
MATS2p,0.10438637165608168
MATS2s,0.02071472772277229
MATS2v,0.10183070276008685
MATS3Z,0.023404048267808442
MATS3c,-0.06726571411863537
MATS3d,-0.07747638133409672
MATS3i,-0.042404544461802814
MATS3m,0.026569884187289203
MATS3p,0.03542963201576363
MATS3s,-0.00287305516265911
MATS3v,0.05404250893663932
MATS4Z,-0.13985718312505865
MATS4c,-0.09477687670405381
MATS4d,-0.15914587796282215
MATS4i,-0.013470174005194412
MATS4m,-0.1390319790561584
MATS4p,-0.050747889522693136
MATS4s,0.10756124103789695
MATS4v,-0.10057982587107057
MATS5Z,0.03359015315230669
MATS5c,0.16620062450032538
MATS5d,-0.11108423744039808
MATS5i,-0.13749413925592519
MATS5m,0.02932070909836988
MATS5p,-0.10810971913690237
MATS5s,0.04729643222942988
MATS5v,-0.07240758277009916
MATS6Z,0.043941641085779345
MATS6c,0.00819730201311131
MATS6d,0.025925268258035025
MATS6i,0.02475724137188688
MATS6m,0.04365497954226087
MATS6p,0.00899861118168025
MATS6s,-0.052213231607970936
MATS6v,0.028796731241049516
MATS7Z,-0.03378746594005446
MATS7c,-0.22614284608270677
MATS7d,-0.0020040080160320843
MATS7i,-0.0284564129324799
MATS7m,-0.030552390235821028
MATS7p,0.018898514293398515
MATS7s,-0.15847772277227726
MATS7v,0.019150571759978467
MATS8Z,0.004678422703202945
MATS8c,0.25468148462908446
MATS8d,-0.08571860702537154
MATS8i,0.03532261511454741
MATS8m,0.0006573505214876694
MATS8p,-0.011385149059921672
MATS8s,0.10366850364281711
MATS8v,-0.040333909779031986
MAXaaN,4.1017940902722785
MAXssO,6.081900273998488
MAXtsC,2.0005411700995976
MINaaN,4.1017940902722785
MINssO,5.173392217199105
MINtsC,2.0005411700995976
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,36.36244824139524
SpAD_D,280.4015359061506
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1758
TMWC10,136.98874488811103
TSRW10,79.48917965685295
VE1_Dt,5.173822849532438
VE2_Dt,0.1916230685012014
VE3_Dt,2.636863617597406
VR1_Dt,165.32568335264637
VR2_Dt,6.123173457505421
VR3_Dt,6.101169139952132
Xc-3dv,0.7005599254292016
Xc-4dv,0.0
Xc-5dv,0.14632787116795976
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14271745004179703
Xch-6d,0.6419319262075915
Xch-7d,1.247347508905853
Xp-0dv,14.31532448509814
Xp-1dv,8.371633008066695
Xp-2dv,6.244349828839482
Xp-3dv,4.838150610356671
Xp-4dv,3.6448853569995006
Xp-5dv,2.6054345475792933
Xp-6dv,1.6186141593522987
Xp-7dv,1.0697931459873047
Xpc-4d,4.84309197651105
Xpc-5d,8.87223883563573
Xpc-6d,14.997549669985192
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,43
nFRing,1
nHBAcc,5
nHBDon,0
nHRing,1
nSpiro,0
naRing,5
piPC10,9.443971084034509
AATS0dv,11.076923076923077
AATS0pe,6.541512820512822
AATS0se,7.871059999999997
AATS1dv,10.767441860465116
AATS1pe,6.6045
AATS1se,7.798256837209298
AATS2dv,9.985714285714286
AATS2pe,6.602265714285716
AATS2se,7.857925371428569
AATS3dv,8.904761904761905
AATS3pe,6.571392857142857
AATS3se,7.870381619047617
AATS4dv,7.885057471264368
AATS4pe,6.534128735632183
AATS4se,7.852501977011495
AATS5dv,6.563218390804598
AATS5pe,6.281685057471265
AATS5se,7.643247954022987
AATS6dv,5.822784810126582
AATS6pe,6.249475949367089
AATS6se,7.655187544303799
AATS7dv,6.061538461538461
AATS7pe,6.356130769230767
AATS7se,7.766796246153847
AATS8dv,6.2075471698113205
AATS8pe,6.358692452830188
AATS8se,7.75574566037736
AATSC0Z,6.273504273504275
AATSC0c,0.021655130413651327
AATSC0d,0.6561472715318869
AATSC0i,1.5172908014531712
AATSC0m,29.819765882971716
AATSC0p,0.22052108619268637
AATSC0s,1.534662867996201
AATSC0v,44.85135629690908
AATSC1Z,0.32041343669250627
AATSC1c,-0.007836174837508099
AATSC1d,0.3021115239362109
AATSC1i,-0.09231852776085407
AATSC1m,1.5143450031344257
AATSC1p,-0.006468123957845456
AATSC1s,-0.026629342520815388
AATSC1v,0.5663891722986503
AATSC2Z,0.3920634920634919
AATSC2c,-8.407747986339002e-06
AATSC2d,0.12150840612379069
AATSC2i,0.1132560332248882
AATSC2m,1.9384035445008068
AATSC2p,0.02301939606131258
AATSC2s,0.03179012345679014
AATSC2v,4.567245131457298
AATSC3Z,0.1468253968253966
AATSC3c,-0.0014566478116064363
AATSC3d,-0.05083591622053157
AATSC3i,-0.06434002525170543
AATSC3m,0.7923077260026362
AATSC3p,0.007812980935523371
AATSC3s,-0.0044091710758377214
AATSC3v,2.423879823496103
AATSC4Z,-0.8773946360153256
AATSC4c,-0.0020524056252248374
AATSC4d,-0.1044231336008524
AATSC4i,-0.020438171112055103
AATSC4m,-4.145901065700871
