DLiP-ID,T003TJ
SdO,23.856162289916877
SdS,0
Spe,51.560784313725485
SsF,0
SsI,0
Sse,53.13073561544065
StN,0
fMF,0.4807692307692308
nBr,0
nCl,2
AMID,2.0381985387857506
BIC0,0.3101320436025735
BIC1,0.6420492444929945
BIC2,0.7472670750496299
BIC3,0.8355644578963655
BIC4,0.8674966975532767
BIC5,0.8674966975532767
CIC0,3.8327104809602157
CIC1,1.833783013727245
CIC2,1.2001225376262825
CIC3,0.6683632211954516
CIC4,0.47605552888775815
CIC5,0.47605552888775815
GGI1,8.0
GGI2,4.222222222222223
GGI3,2.354166666666667
GGI4,1.8750000000000004
GGI5,1.2886111111111107
GGI6,0.7093877551020409
GGI7,0.49394132653061223
GGI8,0.3562846434870244
GGI9,0.23468364197530867
JGI1,0.22857142857142856
JGI2,0.08444444444444449
JGI3,0.04708333333333334
JGI4,0.04464285714285715
JGI5,0.03304131054131055
JGI6,0.01866809881847476
JGI7,0.013720592403628117
JGI8,0.011493053015710467
JGI9,0.009026293922127256
MIC0,24.55118138812564
MIC1,42.922023530677045
MIC2,48.79547028004449
MIC3,51.024252901775995
MIC4,52.54290674792985
MIC5,52.54290674792985
MPC2,50
MPC3,64
MPC4,80
MPC5,100
MPC6,107
MPC7,118
MPC8,123
MPC9,127
Mare,0.9990769230769232
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,2
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,1
NtCH,0
NtsC,0
RNCG,0.17792582991340078
RPCG,0.10982336754065139
SIC0,0.3276465201863306
SIC1,0.6783084982213898
SIC2,0.7894684275307727
SIC3,0.882752339425948
SIC4,0.916487928576324
SIC5,0.916487928576324
SaaN,3.955363864830275
SaaO,0
SaaS,0
Sare,51.952000000000005
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,12.82917308388684
SsLi,0
SsOH,9.52187236690799
SsSH,0
SssO,0
SssS,1.3984897515608816
StCH,0
StsC,0
TIC0,97.12192033340555
TIC1,201.06614862952003
TIC2,234.0164933867701
TIC3,261.6679778411733
TIC4,271.66797784117335
TIC5,271.66797784117335
Vabc,399.8665923836949
WPol,50
apol,64.14186
bpol,30.41014
nRot,4
ABCGG,18.33229429695188
ATS0Z,2034.0
ATS0d,190.0
ATS0i,8332.79164594638
ATS0m,8288.068741
ATS0p,94.93247009697998
ATS0s,250.06957780826096
ATS0v,13166.194904476492
ATS1Z,1731.0
ATS1d,235.0
ATS1i,8043.29537248365
ATS1m,6725.525767000001
ATS1p,110.86745786600002
ATS1s,174.97942386831278
ATS1v,15905.302767088042
ATS2Z,2712.0
ATS2d,361.0
ATS2i,14329.762128359343
ATS2m,10468.413594
ATS2p,169.60368941394296
ATS2s,297.45473251028807
ATS2v,23549.5067685033
ATS3Z,3342.0
ATS3d,391.0
ATS3i,18821.37996761358
ATS3m,12672.730768
ATS3p,205.87320149849
ATS3s,347.5695016003657
ATS3v,26981.28749966014
ATS4Z,2735.0
ATS4d,357.0
ATS4i,19258.03633218376
ATS4m,10059.286632999996
ATS4p,190.010197237037
ATS4s,362.3425925925925
ATS4v,24693.033457397207
ATS5Z,2585.0
ATS5d,313.0
ATS5i,19269.880174747785
ATS5m,9680.898958999998
ATS5p,169.46622796547004
ATS5s,344.5493827160494
ATS5v,21906.034860184653
ATS6Z,2603.0
ATS6d,292.0
ATS6i,16005.547265816267
ATS6m,9989.202052999997
ATS6p,152.968841898376
ATS6s,262.2717573540619
ATS6v,20127.17312077224
ATS7Z,2188.0
ATS7d,266.0
ATS7i,12958.55097913491
ATS7m,8220.467824000001
ATS7p,138.72940718994303
ATS7s,289.7757201646091
ATS7v,18747.88338650825
ATS8Z,2006.0
ATS8d,254.0
ATS8i,13733.989377656028
ATS8m,7501.453382
ATS8p,133.300143317339
ATS8s,246.02057613168725
ATS8v,17644.110702024434
C1SP1,0
C1SP2,2
C1SP3,5
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.22727272727272727
GGI10,0.1810039791857974
JGI10,0.0075418324660748905
JGT10,0.49823324465938956
Kier1,25.103673469387754
Kier2,11.16
Kier3,6.3720703125
MAXdO,12.44535823247979
MID_C,45.87603726962096
MID_N,8.439877179733745
MID_O,5.2594050126682905
MID_X,3.574024690671115
MID_h,19.346315971523072
MINdO,11.410804057437087
MPC10,139
MWC01,35.0
MWC02,5.14166355650266
MWC03,5.988961416889864
MWC04,6.8658910748834385
MWC05,7.728855823852543
MWC06,8.605753368395717
MWC07,9.474625866621567
MWC08,10.351724752488161
MWC09,11.223922520551032
MWC10,12.101517361142168
NaaCH,5
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,2
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,4.430400000000003
SRW02,4.2626798770413155
SRW03,0.0
SRW04,5.602118820879701
SRW05,2.3978952727983707
SRW06,7.118826249062078
SRW07,4.727387818712341
SRW08,8.715224041915372
SRW09,6.803505257608338
SRW10,10.353639178266699
SaaCH,9.0235201054435
SaaNH,2.772883656760002
SaaSe,0
SaaaC,1.2532694456212887
SaasC,3.249030719333069
SaasN,0
SdCH2,0
SddsN,0
SdsCH,3.253803649049144
SdssC,-0.060340386865471496
SdssS,0
SsCH3,1.539205551270018
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,3.4681347024044547
SsssP,0
VE1_A,4.141828551048102
VE1_D,5.571037769925949
VE2_A,0.12943214222025318
VE2_D,0.1740949303101859
VE3_A,2.5842881791285732
VE3_D,2.8807321605603735
VR1_A,1396.072499650394
VR1_D,210.4745760243189
VR2_A,43.627265614074815
VR2_D,6.577330500759966
VR3_A,8.40456902562647
VR3_D,6.512515676651891
WPath,3552
Xc-3d,2.533239394346625
Xc-4d,0.0
Xc-5d,0.6035533905932738
Xc-6d,0.0
Xp-0d,22.827698166887174
Xp-1d,15.295734091081686
Xp-2d,14.431158279188084
Xp-3d,11.817035625277672
Xp-4d,9.398403469442927
Xp-5d,7.507037903379446
Xp-6d,5.289215135222329
Xp-7d,3.8534450384990464
ZMIC0,101.47870605135387
ZMIC1,56.027802409971954
ZMIC2,40.961337091645
ZMIC3,34.801919078428426
ZMIC4,31.335976359249344
ZMIC5,31.335976359249344
nAcid,0
nAtom,52
nBase,0
nRing,4
piPC1,3.8501476017100584
piPC2,4.4630304188269685
piPC3,5.014793304244919
piPC4,5.56810592568529
piPC5,6.101299412915191
piPC6,6.412920902605894
piPC7,6.816453461200293
piPC8,7.213143918640467
piPC9,7.394387462425547
AATS0Z,39.11538461538461
AATS0d,3.6538461538461537
AATS0i,160.24599319127654
AATS0m,159.38593732692306
AATS0p,1.8256244249419227
AATS0s,4.809030342466557
AATS0v,253.19605585531716
AATS1Z,31.472727272727273
AATS1d,4.2727272727272725
AATS1i,146.24173404515727
AATS1m,122.2822866727273
AATS1p,2.0157719612000005
AATS1s,3.1814440703329594
AATS1v,289.1873230379644
AATS2Z,29.161290322580644
AATS2d,3.881720430107527
AATS2i,154.0834637457994
AATS2m,112.56358703225806
AATS2p,1.823695585096161
AATS2s,3.198437983981592
AATS2v,253.22050288713226
AATS3Z,27.85
AATS3d,3.2583333333333333
AATS3i,156.8448330634465
AATS3m,105.60608973333333
AATS3p,1.7156100124874167
AATS3s,2.8964125133363807
AATS3v,224.8440624971678
AATS4Z,22.056451612903224
AATS4d,2.879032258064516
AATS4i,155.30674461438517
AATS4m,81.12327929838706
AATS4p,1.5323403002986855
AATS4s,2.922117682198327
AATS4v,199.13736659191295
AATS5Z,21.541666666666668
AATS5d,2.6083333333333334
AATS5i,160.58233478956487
AATS5m,80.67415799166665
AATS5p,1.412218566378917
AATS5s,2.8712448559670785
AATS5v,182.55029050153877
AATS6Z,26.03
AATS6d,2.92
AATS6i,160.05547265816267
AATS6m,99.89202052999997
AATS6p,1.52968841898376
AATS6s,2.6227175735406187
AATS6v,201.2717312077224
AATS7Z,26.047619047619047
AATS7d,3.1666666666666665
AATS7i,154.26846403732037
AATS7m,97.8627121904762
AATS7p,1.651540561785036
AATS7s,3.4497109543405844
AATS7v,223.18908793462202
AATS8Z,22.795454545454547
AATS8d,2.8863636363636362
AATS8i,156.06806110972758
AATS8m,85.24378843181817
AATS8p,1.5147743558788525
AATS8s,2.7956883651328095
AATS8v,200.50125797755038
AMID_C,1.433626164675655
AMID_N,0.26374616186667954
AMID_O,0.16435640664588408
AMID_X,0.11168827158347235
AMID_h,0.604572374110096
ATS0dv,429.6543209876543
ATS0pe,338.9497999999999
ATS0se,414.01742299999984
ATS1dv,429.55555555555554
ATS1pe,365.391
ATS1se,434.7301159999999
ATS2dv,575.2222222222222
ATS2pe,611.7104999999998
ATS2se,736.3758639999999
ATS3dv,498.5925925925926
ATS3pe,775.7587
ATS3se,949.710486
ATS4dv,441.8888888888889
ATS4pe,781.3620999999999
ATS4se,965.47903
ATS5dv,436.44444444444446
ATS5pe,744.4037999999998
ATS5se,929.512508
ATS6dv,409.04938271604937
ATS6pe,626.9057
ATS6se,778.932213
ATS7dv,403.55555555555554
ATS7pe,544.3413
ATS7se,664.823412
ATS8dv,309.77777777777777
ATS8pe,551.3808000000001
ATS8se,680.2231499999998
ATSC0Z,793.3076923076924
ATSC0c,1.1639590528388943
ATSC0d,34.23076923076922
ATSC0i,82.78246997641068
ATSC0m,3644.584437750001
ATSC0p,15.813658476603079
ATSC0s,89.04304573646138
ATSC0v,2632.363041962139
ATSC1Z,9.924556213017718
ATSC1c,-0.8532940466189904
ATSC1d,8.602071005917155
ATSC1i,-14.033406484790252
ATSC1m,51.18860393750025
ATSC1p,0.43058369948328834
ATSC1s,-5.749278279667641
ATSC1v,49.533035906753256
ATSC2Z,114.6997041420118
ATSC2c,0.549098572746779
ATSC2d,-7.720414201183436
ATSC2i,22.70395311569564
ATSC2m,538.1130948125003
ATSC2p,4.541519814444038
ATSC2s,18.853564049353857
ATSC2v,463.23102637844033
ATSC3Z,70.0591715976331
ATSC3c,-0.331167183168776
ATSC3d,-12.801775147928993
ATSC3i,36.65920906218591
ATSC3m,273.7704915000005
ATSC3p,5.617672833236748
ATSC3s,-19.832227642452402
ATSC3v,129.83294341011236
ATSC4Z,-182.61834319526628
ATSC4c,-0.06332786774229682
ATSC4d,1.5266272189349128
ATSC4i,-32.65431137463943
ATSC4m,-838.618655
ATSC4p,-4.603198509431491
ATSC4s,-31.74509473678515
ATSC4v,-1036.8577354441447
ATSC5Z,246.02071005917165
ATSC5c,0.16334954832270254
ATSC5d,14.775147928994084
ATSC5i,5.071703626358222
ATSC5m,1173.7048229999996
ATSC5p,6.747770238978665
ATSC5s,-17.725220033387174
ATSC5v,1138.0104697763388
ATSC6Z,299.715976331361
ATSC6c,-0.0803061368480733
ATSC6d,3.0946745562130182
ATSC6i,15.242356984963731
ATSC6m,1406.5800125000005
ATSC6p,4.455189724326237
ATSC6s,-0.7249314354410852
ATSC6v,1204.3920401829484
ATSC7Z,-150.2278106508876
ATSC7c,0.0012928847284357503
ATSC7d,-5.065088757396452
ATSC7i,-12.855509714967472
ATSC7m,-698.7921104999997
ATSC7p,-5.387288315292352
ATSC7s,28.32987015798032
ATSC7v,-654.3151629273569
ATSC8Z,61.171597633136095
ATSC8c,0.05270618666995054
ATSC8d,-1.6213017751479282
ATSC8i,-25.908561268306133
ATSC8m,255.85756950000004
ATSC8p,-2.4217639462277445
ATSC8s,-16.790613622364177
ATSC8v,-451.11241341602937
AXp-0d,0.7133655677152242
AXp-1d,0.4370209740309053
AXp-2d,0.28862316558376166
AXp-3d,0.18464118164496363
AXp-4d,0.1174800433680366
AXp-5d,0.07507037903379446
AXp-6d,0.04943191715161055
AXp-7d,0.03265631388558514
GATS1Z,0.5838500392267482
GATS1c,1.6973984485549747
GATS1d,0.8126659856996938
GATS1i,1.2914328346982722
GATS1m,0.5804884206962523
GATS1p,0.8026546848034398
GATS1s,0.6487062124691698
GATS1v,0.8144722238945424
GATS2Z,0.6546294529610295
GATS2c,0.7896618830196774
GATS2d,1.2495831823124326
GATS2i,0.9825077356279188
GATS2m,0.6496049102316147
GATS2p,0.7262330995345945
GATS2s,0.4783678039227136
GATS2v,0.7812925553099163
GATS3Z,0.9611024920003877
GATS3c,1.1081590338576286
GATS3d,1.1608707865168544
GATS3i,0.8818397073563815
GATS3m,0.9546412685524011
GATS3p,0.901424168649228
GATS3s,0.9857188292673549
GATS3v,0.9288460674444411
GATS4Z,1.0511572459438916
GATS4c,0.7763165408868146
GATS4d,0.8891264951069232
GATS4i,1.112264133842329
GATS4m,1.0471284954171107
GATS4p,1.1474191288482432
GATS4s,1.2900240624831834
GATS4v,1.166525661642832
GATS5Z,0.8858322020750509
GATS5c,0.6788354094004061
GATS5d,0.7201123595505621
GATS5i,0.861270960354164
GATS5m,0.884029053313432
GATS5p,0.830484443383662
GATS5s,1.2268961572591903
GATS5v,0.8680615722527639
GATS6Z,0.9836032192378551
GATS6c,0.8095242605825058
GATS6d,0.9684269662921353
GATS6i,0.82236823377491
GATS6m,0.9845661834165854
GATS6p,0.8795796567724202
GATS6s,0.7546142480886628
GATS6v,0.8103823254800009
GATS7Z,1.1675122245155212
GATS7c,0.7629199892169654
GATS7d,1.0464686998394868
GATS7i,1.0751247431902833
GATS7m,1.1698086276802944
GATS7p,1.1929253245797846
GATS7s,0.6792237631371204
GATS7v,1.1158491173818434
GATS8Z,0.8240526079176326
GATS8c,0.6707547448589422
GATS8d,0.8803881511746684
GATS8i,1.1312836301820832
GATS8m,0.8349467323549071
GATS8p,1.0060579376936016
GATS8s,0.9387667857314946
GATS8v,1.093708964426167
MATS1Z,0.011827966467741468
MATS1c,-0.6931092060477244
MATS1d,0.23758937691521956
MATS1i,-0.16027484989318405
MATS1m,0.013279016879647278
MATS1p,0.02574339875098639
MATS1s,-0.06104554530493846
MATS1v,0.0177905680947775
MATS2Z,0.08084274050186158
MATS2c,0.2637746208778489
MATS2d,-0.12610849341548883
MATS2i,0.15334989963644377
MATS2m,0.08255548616016287
MATS2p,0.1605791864124529
MATS2s,0.11838968064082248
MATS2v,0.09839482333584247
MATS3Z,0.038268851611234986
MATS3c,-0.12329108916943933
MATS3d,-0.162059925093633
MATS3i,0.19189639140759226
MATS3m,0.03255072880770992
MATS3p,0.15393812241514315
MATS3s,-0.09651472768760327
MATS3v,0.02137278986505054
MATS4Z,-0.0965349089623807
MATS4c,-0.022815963927705667
MATS4d,0.01870242841609281
MATS4i,-0.16541839695758787
MATS4m,-0.09649352259857695
MATS4p,-0.12207001759443159
MATS4s,-0.14950588193679426
MATS4v,-0.16517908110727628
MATS5Z,0.13438540353599018
MATS5c,0.06081382682709248
MATS5d,0.18704119850187273
MATS5i,0.02654835303554992
MATS5m,0.13955100560490497
MATS5p,0.18490558491258108
MATS5s,-0.08626084853237732
MATS5v,0.18733657264418707
MATS6Z,0.1964588383593523
MATS6c,-0.0358768558560093
MATS6d,0.0470112359550562
MATS6i,0.09574521797235218
MATS6m,0.20068724404463142
MATS6p,0.14649985391282408
MATS6s,-0.004233506876494958
MATS6v,0.23791697836188547
MATS7Z,-0.11722837103424712
MATS7c,0.0006876162961996892
MATS7d,-0.09159978598180853
MATS7i,-0.09613354956625327
MATS7m,-0.11869270683747528
MATS7p,-0.21089288159593386
MATS7s,0.19695573667966565
MATS7v,-0.15387400493778894
MATS8Z,0.04556473294958701
MATS8c,0.026757440284917045
MATS8d,-0.02798774259448416
MATS8i,-0.18493775783906682
MATS8m,0.04148307341420561
MATS8p,-0.09049407093109615
MATS8s,-0.11142617763505208
MATS8v,-0.10126506939209104
MAXaaN,3.955363864830275
MAXsCl,6.472923900303869
MAXsOH,9.52187236690799
MAXssS,1.3984897515608816
MINaaN,3.955363864830275
MINsCl,6.35624918358297
MINsOH,9.52187236690799
MINssS,1.3984897515608816
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,10
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,40.964988937969395
SpAD_D,460.01671675937575
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.1616534221033517
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,975
TMWC10,144.48291574132713
TSRW10,81.98127651628423
VE1_Dt,5.58279409122398
VE2_Dt,0.17446231535074938
VE3_Dt,2.8828401940681307
VR1_Dt,210.06936010613
VR2_Dt,6.564667503316563
VR3_Dt,6.51058857221033
Xc-3dv,1.331422295234673
Xc-4dv,0.0
Xc-5dv,0.32208478504913646
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.43923807898575795
Xch-7d,0.6966608632794276
Xp-0dv,19.46776168144808
Xp-1dv,11.453249646315177
Xp-2dv,9.214973217388176
Xp-3dv,7.137034315040945
Xp-4dv,4.853846938146655
Xp-5dv,3.485264936473972
Xp-6dv,2.216850129681366
Xp-7dv,1.3360174846463058
Xpc-4d,5.571218522320506
Xpc-5d,7.525249906443351
Xpc-6d,10.616294613119903
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,55
nFRing,1
nHBAcc,5
nHBDon,2
nHRing,2
nSpiro,0
naRing,3
piPC10,7.731397753740019
AATS0dv,8.262583095916428
AATS0pe,6.5182653846153835
AATS0se,7.961873519230766
AATS1dv,7.81010101010101
AATS1pe,6.643472727272727
AATS1se,7.904183927272725
AATS2dv,6.185185185185184
AATS2pe,6.577532258064514
AATS2se,7.918020043010751
AATS3dv,4.154938271604938
AATS3pe,6.4646558333333335
AATS3se,7.914254049999999
AATS4dv,3.563620071684588
AATS4pe,6.301307258064516
AATS4se,7.786121209677419
AATS5dv,3.6370370370370373
AATS5pe,6.203364999999999
AATS5se,7.745937566666667
AATS6dv,4.090493827160493
AATS6pe,6.269057
AATS6se,7.78932213
AATS7dv,4.804232804232804
AATS7pe,6.480253571428572
AATS7se,7.9145644285714285
AATS8dv,3.5202020202020203
AATS8pe,6.26569090909091
AATS8se,7.729808522727271
AATSC0Z,15.255917159763316
AATSC0c,0.022383827939209507
AATSC0d,0.6582840236686388
AATSC0i,1.591970576469436
AATSC0m,70.0881622644231
AATSC0p,0.30410881685775154
AATSC0s,1.7123662641627189
AATSC0v,50.622366191579594
AATSC1Z,0.18044647660032215
AATSC1c,-0.015514437211254372
AATSC1d,0.15640129101667555
AATSC1i,-0.2551528451780046
AATSC1m,0.9307018897727317
AATSC1p,0.007828794536059789
AATSC1s,-0.10453233235759347
AATSC1v,0.9006006528500592
AATSC2Z,1.233330152064643
AATSC2c,0.005904285728459989
AATSC2d,-0.08301520646433802
AATSC2i,0.24412852812575958
AATSC2m,5.786162309811831
AATSC2p,0.048833546391871374
AATSC2s,0.20272649515434255
AATSC2v,4.9809787782627994
AATSC3Z,0.5838264299802758
AATSC3c,-0.0027597265264064667
AATSC3d,-0.10668145956607494
AATSC3i,0.30549340885154924
AATSC3m,2.2814207625000043
AATSC3p,0.0468139402769729
AATSC3s,-0.16526856368710335
AATSC3v,1.0819411950842697
AATSC4Z,-1.4727285741553733
AATSC4c,-0.0005107086108249744
AATSC4d,0.012311509830120264
