DLiP-ID,C001M9
MWC09,11.136004080979289
MWC10,12.03883081597131
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,3.908300000000003
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.476463551931511
SRW05,0.0
SRW06,6.9874902470009905
SRW07,2.70805020110221
SRW08,8.580543506917
SRW09,5.37989735354046
SRW10,10.220230730583488
SaaCH,15.96967660829764
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,7.244743848156547
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,5.118593211976148
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,5.139609814604855
SsssP,0
WPath,12000001233
Xc-3d,3.431631473469319
Xc-4d,0.5
Xc-5d,0.27497165237684323
Xc-6d,0.0
Xp-0d,21.01829709012867
Xp-1d,13.741514740667453
Xp-2d,13.471087891487635
Xp-3d,9.196919839051684
Xp-4d,7.621223785570871
Xp-5d,6.9045532842565445
Xp-6d,5.147044988650264
Xp-7d,3.8746543300779974
ZMIC0,99.44996232139874
ZMIC1,55.3142635756428
ZMIC2,38.903508656633726
ZMIC3,31.335321318070253
ZMIC4,29.80811187841939
ZMIC5,29.80811187841939
nAcid,1
nAtom,57
nBase,2
nRing,4
piPC1,3.6888794541139363
piPC2,4.276666119016055
piPC3,4.61512051684126
piPC4,5.148946909893768
piPC5,5.724401761858937
piPC6,5.952593772718989
piPC7,6.3317242450908715
piPC8,6.748796182225074
piPC9,7.1110021985818905
AATS0Z,32.31578947368421
AATS0d,3.1228070175438596
AATS0i,160.3719147227504
AATS0m,128.10216200000002
AATS0p,1.7648363743117896
AATS0s,4.173015486246481
AATS0v,222.6374064638305
AATS1Z,32.16949152542373
AATS1d,3.694915254237288
AATS1i,143.44882341374492
AATS1m,123.20481367796616
AATS1p,2.0377315992542377
AATS1s,2.329566854990584
AATS1v,269.4493241892803
AATS2Z,23.6
AATS2d,3.4
AATS2i,154.56247666112185
AATS2m,87.27614219047622
AATS2p,1.6979087509322477
AATS2s,3.4690770135214577
AATS2v,220.53401309925238
AATS3Z,19.355555555555554
AATS3d,3.1481481481481484
AATS3i,154.42514942085594
AATS3m,69.31432046666667
AATS3p,1.6156688795843406
AATS3s,2.3126886145404666
AATS3v,201.40807880029672
AATS4Z,15.386666666666667
AATS4d,2.7733333333333334
AATS4i,154.45426870925303
AATS4m,53.65061304666665
AATS4p,1.4513846497334466
AATS4s,1.768683127572016
AATS4v,173.24605726742465
AATS5Z,15.751633986928105
AATS5d,2.738562091503268
AATS5i,158.83421774095436
AATS5m,56.79387188888888
AATS5p,1.3860305771421697
AATS5s,1.7853044281269894
AATS5v,167.4693304147167
AATS6Z,17.044776119402986
AATS6d,2.7761194029850746
AATS6i,153.46558698904786
AATS6m,60.16235203731344
AATS6p,1.5431499429218432
AATS6s,1.8736410539893122
AATS6v,183.57249346179822
AATS7Z,14.598484848484848
AATS7d,2.393939393939394
AATS7i,155.6560423407304
AATS7m,49.047744803030305
AATS7p,1.4148597367884397
AATS7s,1.782547699214366
AATS7v,161.1284380561435
AATS8Z,11.698275862068966
AATS8d,2.0
AATS8i,160.43616739425
AATS8m,38.492689250000005
AATS8p,1.2135363191328705
AATS8s,1.664431673052363
AATS8v,132.9695721126205
ATS0dv,323.33333333333337
ATS0pe,346.02570000000003
ATS0se,433.1577949999999
ATS1dv,254.66666666666669
ATS1pe,375.61310000000003
ATS1se,455.4745919999998
ATS2dv,434.3333333333333
ATS2pe,661.6958
ATS2se,813.9042679999998
ATS3dv,360.0
ATS3pe,824.6291
ATS3se,1024.151676
ATS4dv,329.66666666666663
ATS4pe,860.7547
ATS4se,1087.681374
ATS5dv,332.7777777777777
ATS5pe,871.6415999999999
ATS5se,1105.8108449999997
ATS6dv,255.33333333333334
ATS6pe,778.7289999999997
ATS6se,979.1000819999999
ATS7dv,184.0
ATS7pe,757.3581999999998
ATS7se,961.5316339999998
ATS8dv,89.0
ATS8pe,645.3132
ATS8se,831.002012
ATSC0Z,831.4736842105264
ATSC0c,0.5778978296361535
ATSC0d,35.89473684210527
ATSC0i,91.24701135805164
ATSC0m,3707.289877578947
ATSC0p,21.732629988234876
ATSC0s,93.26037229562246
ATSC0v,3163.8259617253025
ATSC1Z,156.61495844875358
ATSC1c,-0.25303170531058156
ATSC1d,9.828254847645432
ATSC1i,-11.93981274739648
ATSC1m,685.8189730498617
ATSC1p,-0.3623166824723816
ATSC1s,-25.41424049543999
ATSC1v,87.29066728428552
ATSC2Z,-85.76731301939056
ATSC2c,0.0571928423333126
ATSC2d,-0.17451523545706493
ATSC2i,32.178463419897994
ATSC2m,-331.4097315401664
ATSC2p,1.9944117187017503
ATSC2s,87.02289522132166
ATSC2v,577.2914778709019
ATSC3Z,-244.174515235457
ATSC3c,-0.161974716989149
ATSC3d,5.249307479224376
ATSC3i,40.24414895487693
ATSC3m,-1116.887963160665
ATSC3p,3.5340205324768683
ATSC3s,-31.964168699580878
ATSC3v,-316.2592013087708
ATSC4Z,-140.0886426592798
ATSC4c,0.04812816624024092
ATSC4d,3.645429362880887
ATSC4i,-36.091167407404576
ATSC4m,-634.4467124182825
ATSC4p,-6.4002454002702205
ATSC4s,11.768778174227721
ATSC4v,-764.1882721206659
ATSC5Z,394.04432132963984
ATSC5c,0.07326431924258617
ATSC5d,-1.6648199445983378
ATSC5i,29.29707281086374
ATSC5m,1755.0063444459836
ATSC5p,9.115528503907926
ATSC5s,14.073515576809333
ATSC5v,1386.7912149857693
ATSC6Z,-153.0083102493075
ATSC6c,-0.052356752325074786
ATSC6d,-18.664819944598335
ATSC6i,-15.292229821467476
ATSC6m,-705.8139465013849
ATSC6p,-3.583678359112256
ATSC6s,4.9924228558666
ATSC6v,-839.448850972036
ATSC7Z,-360.2022160664821
ATSC7c,-0.0558085144589617
ATSC7d,-13.335180055401661
ATSC7i,-43.67069291051756
ATSC7m,-1641.737013761773
ATSC7p,-11.05421045408796
ATSC7s,5.737760083191162
ATSC7v,-1648.8267905398022
ATSC8Z,-30.700831024930803
ATSC8c,0.06970565414753725
ATSC8d,-9.329639889196674
ATSC8i,-30.065945309675083
ATSC8m,-152.1206209501382
ATSC8p,-4.4247424367042925
ATSC8s,9.288357692416497
ATSC8v,-642.8970340553938
AXp-0d,0.7247688651768507
AXp-1d,0.4432746690537888
AXp-2d,0.3061610884429008
AXp-3d,0.17686384305868624
AXp-4d,0.1088746255081553
AXp-5d,0.06974296246723782
AXp-6d,0.044371077488364344
AXp-7d,0.02828214839472991
GATS1Z,0.8116281614707719
GATS1c,1.490341744288658
GATS1d,1.018042646254784
GATS1i,1.2888650374982689
GATS1m,0.8066136038154176
GATS1p,1.0898963730544757
GATS1s,0.8904725575552439
GATS1v,1.000236143259349
GATS2Z,1.066379710511879
GATS2c,1.2437675581529812
GATS2d,1.2926686217008796
GATS2i,0.9434839143609806
GATS2m,1.0538166412507997
GATS2p,0.9648099496529062
GATS2s,0.31437371786439744
GATS2v,0.8713939018871657
GATS3Z,0.9795726603930174
GATS3c,1.0339228161471512
GATS3d,1.0227435646790484
GATS3i,0.8616893078707742
GATS3m,0.9881615330499272
GATS3p,0.8440833507120029
GATS3s,0.9218408824948611
GATS3v,1.014094669307039
GATS4Z,0.9143925391399754
GATS4c,0.43658682107472724
GATS4d,0.8632649071358748
GATS4i,1.1301234433483964
GATS4m,0.9221867447655132
GATS4p,1.0459633395411636
GATS4s,0.09923463870992008
GATS4v,1.120368886960866
GATS5Z,0.5451852513803765
GATS5c,0.47870471947272347
GATS5d,0.9992908209226993
GATS5i,0.8248802320254113
GATS5m,0.5624914484734461
GATS5p,0.6557276416868318
GATS5s,0.0901071533250274
GATS5v,0.8325096969389313
GATS6Z,0.9637626527446322
GATS6c,0.5841315529660371
GATS6d,1.1584453101063594
GATS6i,1.0910610501269633
GATS6m,0.9701320292786068
GATS6p,1.0334732005916731
GATS6s,0.1253913082242393
GATS6v,1.1406681095660425
GATS7Z,1.2028661088668684
GATS7c,0.6232848364262921
GATS7d,0.90415889096241
GATS7i,1.226718857770461
GATS7m,1.203178442046774
GATS7p,1.2668498943661441
GATS7s,0.13752177037948474
GATS7v,1.2626028965025193
GATS8Z,0.9161962884869757
GATS8c,0.423145803148994
GATS8d,0.8338557993730406
GATS8i,1.0896067522490718
GATS8m,0.9248540474673952
GATS8p,1.037360369460658
GATS8s,0.1216397177776355
GATS8v,1.1205573694604976
MATS1Z,0.1819732598634027
MATS1c,-0.4230061904225515
MATS1d,0.26452606988418914
MATS1i,-0.12641590294905197
MATS1m,0.17872108579251528
MATS1p,-0.016106415156478242
MATS1s,-0.2632708857283958
MATS1v,0.02665496226209734
MATS2Z,-0.05599623822183638
MATS2c,0.05372496899752811
MATS2d,-0.0026392961876833027
MATS2i,0.19143979023174337
MATS2m,-0.04852820953306107
MATS2p,0.04981820644263272
MATS2s,0.506549556903502
MATS2v,0.0990531103998776
MATS3Z,-0.12399178517674525
MATS3c,-0.11834155008685908
MATS3d,0.06174649723036817
MATS3i,0.1862195128396486
MATS3m,-0.12720206224793792
MATS3p,0.06865906258971541
MATS3s,-0.1447129365626232
MATS3v,-0.04220575480137872
MATS4Z,-0.06402329408785923
MATS4c,0.03164694905119505
MATS4d,0.03859237536656892
MATS4i,-0.15030238701186302
MATS4m,-0.06503126506967172
MATS4p,-0.11190975291160415
MATS4s,0.04795322596429793
MATS4v,-0.09178492967656675
MATS5Z,0.17655498710434925
MATS5c,0.04723075413390332
MATS5d,-0.017279052383416708
MATS5i,0.11961592594236545
MATS5m,0.17636222540436414
MATS5p,0.15626186104381692
MATS5s,0.056219745874016104
MATS5v,0.163298396875781
MATS6Z,-0.07827743167943042
MATS6c,-0.03853822370953117
MATS6d,-0.22118877752002444
MATS6i,-0.07128895109234958
MATS6m,-0.08098484353536195
MATS6p,-0.07014339713442569
MATS6s,0.022771113880618622
MATS6v,-0.1128630313949352
MATS7Z,-0.18706769556560673
MATS7c,-0.041701370048085225
MATS7d,-0.1604238869634764
MATS7i,-0.2066675821015352
MATS7m,-0.19122645266929852
MATS7p,-0.2196424943646453
MATS7s,0.026567223203641945
MATS7v,-0.2250418940350752
MATS8Z,-0.018143392223371822
MATS8c,0.05926984755024439
MATS8d,-0.12771766609363935
MATS8i,-0.1619097793040189
MATS8m,-0.020162687105687235
MATS8p,-0.10004435211837137
MATS8s,0.0489394014283806
MATS8v,-0.09984945601894106
MAXsOH,7.493055555555555
MAXssS,1.944477486982447
MINsOH,7.493055555555555
MINssS,1.8453695830183923
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,-3.6666666666666665
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.788964632149155
SssNH2,0
SsssAs,0
SsssCH,0.4971759259259261
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1109
TMWC10,136.4193276806968
TSRW10,72.49581031746717
Xc-3dv,1.9296911109650088
Xc-4dv,0.09128709291752768
Xc-5dv,0.2030902090410825
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2347080484106438
Xch-7d,0.4168807558493962
Xp-0dv,19.48670804105212
Xp-1dv,13.42051411324436
Xp-2dv,10.835197984998553
Xp-3dv,7.095602175335255
Xp-4dv,5.238856384995522
Xp-5dv,4.4381609280079894
Xp-6dv,3.3309704479255617
Xp-7dv,2.2269228258950764
Xpc-4d,3.5436687394079636
Xpc-5d,5.554260789405996
Xpc-6d,9.273193666342896
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,1
n8Ring,0
n9Ring,0
nARing,2
nBonds,59
nFRing,1
nHBAcc,6
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,7.40101184168471
AATS0dv,5.672514619883041
AATS0pe,6.070626315789474
AATS0se,7.599259561403507
AATS1dv,4.316384180790961
AATS1pe,6.36632372881356
AATS1se,7.719908338983047
AATS2dv,4.136507936507936
AATS2pe,6.301864761904762
AATS2se,7.751469219047617
AATS3dv,2.6666666666666665
AATS3pe,6.108363703703704
AATS3se,7.586308711111111
AATS4dv,2.1977777777777776
AATS4pe,5.738364666666667
AATS4se,7.25120916
AATS5dv,2.175018155410312
AATS5pe,5.697003921568627
AATS5se,7.227521862745096
AATS6dv,1.9054726368159205
AATS6pe,5.811410447761192
AATS6se,7.306717029850746
AATS7dv,1.393939393939394
AATS7pe,5.73756212121212
AATS7se,7.284330560606059
AATS8dv,0.7672413793103449
AATS8pe,5.563044827586207
AATS8se,7.163810448275862
AATSC0Z,14.587257617728532
AATSC0c,0.01013855841466936
AATSC0d,0.6297322253000924
AATSC0i,1.6008247606675725
AATSC0m,65.04017329085872
AATSC0p,0.3812742103199101
AATSC0s,1.6361468823793415
AATSC0v,55.505718626759695
AATSC1Z,2.654490821165315
AATSC1c,-0.004288672971365789
AATSC1d,0.16658059063805816
AATSC1i,-0.2023697075829912
AATSC1m,11.624050390675622
AATSC1p,-0.006140960719870874
AATSC1s,-0.43074983890576257
AATSC1v,1.479502835326873
AATSC2Z,-0.8168315525656243
AATSC2c,0.0005446937365077391
AATSC2d,-0.0016620498614958565
AATSC2i,0.3064615563799809
AATSC2m,-3.1562831575253942
AATSC2p,0.01899439732096905
AATSC2s,0.8287894782983015
AATSC2v,5.49801407496097
AATSC3Z,-1.808700112855237
AATSC3c,-0.0011998127184381408
AATSC3d,0.03888375910536575
AATSC3i,0.29810480707316245
AATSC3m,-8.273244171560481
AATSC3p,0.026177929870199023
AATSC3s,-0.2367716199968954
AATSC3v,-2.342660750435339
AATSC4Z,-0.9339242843951987
AATSC4c,0.0003208544416016061
AATSC4d,0.024302862419205915
AATSC4i,-0.2406077827160305
AATSC4m,-4.2296447494552165
AATSC4p,-0.04266830266846813
AATSC4s,0.07845852116151814
AATSC4v,-5.09458848080444
AATSC5Z,2.5754530805858815
AATSC5c,0.00047885175975546516
AATSC5d,-0.010881176108485869
AATSC5i,0.19148413601871725
AATSC5m,11.47062970226133
AATSC5p,0.05957861767260082
AATSC5s,0.09198376193993028
AATSC5v,9.063994869188035
AATSC6Z,-1.1418530615619962
AATSC6c,-0.0003907220322766775
AATSC6d,-0.13928970107909205
AATSC6i,-0.11412111807065281
AATSC6m,-5.267268257473021
AATSC6p,-0.026743868351584
AATSC6s,0.037256886984079106
AATSC6v,-6.264543663970418
AATSC7Z,-2.7288046671703188
AATSC7c,-0.0004227917762042553
AATSC7d,-0.10102409132880047
AATSC7i,-0.33083858265543603
AATSC7m,-12.437401619407371
AATSC7p,-0.08374401859157544
AATSC7s,0.04346787941811486
AATSC7v,-12.491112049543956
AATSC8Z,-0.26466233642181725
AATSC8c,0.0006009108116167005
AATSC8d,-0.08042793007928167
