DLiP-ID,C100IP
MIC3,38.79199036610966
MIC4,39.81396054950357
MIC5,40.481238327281346
MPC2,32
MPC3,43
MPC4,57
MPC5,72
MPC6,75
MPC7,85
MPC8,91
MPC9,85
Mare,1.000777777777778
NaaN,0
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.23682901060074366
RPCG,0.2001256741315393
SIC0,0.29827394391766976
SIC1,0.6128363328348997
SIC2,0.7425486671710478
SIC3,0.8588811330318941
SIC4,0.8951748440425252
SIC5,0.9059207553545958
SaaN,0
SaaO,5.247910289115646
SaaS,0
Sare,36.028000000000006
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,10.39366655652415
SssS,0
StCH,0
StsC,0
TIC0,55.51394111779546
TIC1,114.05944364095332
TIC2,138.2011530910296
TIC3,159.85263754543283
TIC4,166.60752504759625
TIC5,168.60752504759625
Vabc,243.22530145572264
WPol,32
apol,41.02989499999999
bpol,22.834104999999997
nRot,4
ABCGG,13.516485036579368
ATS0Z,896.0
ATS0d,125.0
ATS0i,5755.519683823735
ATS0m,3543.534949
ATS0p,55.07440957273501
ATS0s,159.66666666666669
ATS0v,8351.403875532342
ATS1Z,1020.0
ATS1d,154.0
ATS1i,5509.543122458499
ATS1m,3906.9020469999996
ATS1p,67.84524465000001
ATS1s,131.61111111111114
ATS1v,10308.90662622598
ATS2Z,1475.0
ATS2d,242.0
ATS2i,9778.99780635814
ATS2m,5572.970492
ATS2p,97.33719580994298
ATS2s,222.44444444444443
ATS2v,14644.439040184312
ATS3Z,1526.0
ATS3d,252.0
ATS3i,10742.3569000368
ATS3m,5652.361224
ATS3p,109.08908024454699
ATS3s,230.25000000000003
ATS3v,15967.024829210677
ATS4Z,1409.0
ATS4d,244.0
ATS4i,12730.591038798591
ATS4m,5033.335646999999
ATS4p,107.95093487679198
ATS4s,251.47222222222226
ATS4v,15148.537717305588
ATS5Z,1332.0
ATS5d,222.0
ATS5i,12649.714368038529
ATS5m,4839.712442
ATS5p,98.28178149728201
ATS5s,249.16666666666669
ATS5v,13795.075274327206
ATS6Z,1196.0
ATS6d,194.0
ATS6i,10835.154992372838
ATS6m,4307.047482999999
ATS6p,87.29908159048999
ATS6s,232.27777777777783
ATS6v,12451.433248626783
ATS7Z,1060.0
ATS7d,164.0
ATS7i,9977.391540485787
ATS7m,3834.4390639999992
ATS7p,75.378343103037
ATS7s,214.52777777777783
ATS7v,10695.098286914277
ATS8Z,769.0
ATS8d,125.0
ATS8i,8142.598855255443
ATS8m,2687.399173999999
ATS8p,60.89778623164099
ATS8s,163.66666666666669
ATS8v,8435.107298742045
C1SP1,0
C1SP2,0
C1SP3,1
C2SP1,0
C2SP2,11
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.1875
GGI10,0.04122028364452607
JGI10,0.010305070911131517
JGT10,0.43934046754816075
Kier1,15.879017013232515
Kier2,7.05078125
Kier3,3.504597079502434
MAXdO,12.021321412824388
MID_C,33.10076945030321
MID_N,2.2587297534513597
MID_O,7.632242373122356
MID_X,0.0
MID_h,9.890972126573715
MINdO,12.021321412824388
MPC10,82
MWC01,23.0
MWC02,4.709530201312334
MWC03,5.564520407322694
MWC04,6.447305862541213
MWC05,7.324489979348532
MWC06,8.215276958936633
MWC07,9.101529466118004
MWC08,9.99620346103587
MWC09,10.88756776544664
MWC10,11.784683927002643
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,3
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.660000000000001
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.1647859739235145
SRW05,2.3978952727983707
SRW06,6.680854678790215
SRW07,4.844187086458591
SRW08,8.28576542051433
SRW09,7.018401799069201
SRW10,9.938227086340024
SaaCH,12.878427920550935
SaaNH,0
SaaSe,0
SaaaC,1.2554314951289163
SaasC,2.3986964075753763
SaasN,1.5760185185185185
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,3.203525037706134
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.812624669230444
VE1_D,4.51229519219818
VE2_A,0.1815535556776402
VE2_D,0.21487119962848475
VE3_A,2.080255186254288
VE3_D,2.2487432805878798
VR1_A,197.87721087755466
VR1_D,114.0126049747912
VR2_A,9.422724327502603
VR2_D,5.429171665466248
VR3_A,6.0295840359701165
VR3_D,5.478246356965775
WPath,934
Xc-3d,1.2869068897338858
Xc-4d,0.0
Xc-5d,0.21982198216447035
Xc-6d,0.0
Xp-0d,14.819626477379408
Xp-1d,10.207039898056806
Xp-2d,8.930708523456005
Xp-3d,7.763693965466153
Xp-4d,6.400364132080416
Xp-5d,5.30661598098435
Xp-6d,3.572194222550899
Xp-7d,2.6534767182569543
ZMIC0,70.08687274229743
ZMIC1,44.981305208576764
ZMIC2,31.965846782971305
ZMIC3,26.371680216085757
ZMIC4,24.497411118162407
ZMIC5,23.44076945101497
nAcid,0
nAtom,36
nBase,0
nRing,3
piPC1,3.4965075614664802
piPC2,4.1705337005796475
piPC3,4.81116757846733
piPC4,5.465155081651152
piPC5,6.035032767296262
piPC6,6.319840480871309
piPC7,6.751201975581704
piPC8,7.149177625581415
piPC9,7.24771751222422
AATS0Z,24.88888888888889
AATS0d,3.4722222222222223
AATS0i,159.87554677288153
AATS0m,98.43152636111111
AATS0p,1.5298447103537502
AATS0s,4.435185185185186
AATS0v,231.9834409870095
AATS1Z,26.842105263157894
AATS1d,4.052631578947368
AATS1i,144.9879769068026
AATS1m,102.81321176315788
AATS1p,1.7854011750000003
AATS1s,3.4634502923976616
AATS1v,271.28701647963106
AATS2Z,23.41269841269841
AATS2d,3.8412698412698414
AATS2i,155.22218740251017
AATS2m,88.45984907936509
AATS2p,1.545034854126079
AATS2s,3.530864197530864
AATS2v,232.45141333625892
AATS3Z,21.492957746478872
AATS3d,3.5492957746478875
AATS3i,151.30080140896902
AATS3m,79.61072146478874
AATS3p,1.5364659189372816
AATS3s,3.2429577464788735
AATS3v,224.8876736508546
AATS4Z,17.395061728395063
AATS4d,3.0123456790123457
AATS4i,157.16779060245176
AATS4m,62.13994625925925
AATS4p,1.332727591071506
AATS4s,3.104595336076818
AATS4v,187.01898416426653
AATS5Z,16.860759493670887
AATS5d,2.810126582278481
AATS5i,160.122966684032
AATS5m,61.26218281012658
AATS5p,1.2440731835098988
AATS5s,3.1540084388185656
AATS5v,174.62120600414184
AATS6Z,17.58823529411765
AATS6d,2.8529411764705883
AATS6i,159.3405145937182
AATS6m,63.3389335735294
AATS6p,1.2838100233895586
AATS6s,3.415849673202615
AATS6v,183.10931247980562
AATS7Z,17.096774193548388
AATS7d,2.6451612903225805
AATS7i,160.92567000783527
AATS7m,61.845791354838695
AATS7p,1.2157797274683386
AATS7s,3.4601254480286747
AATS7v,172.50158527281093
AATS8Z,15.07843137254902
AATS8d,2.450980392156863
AATS8i,159.65880108344004
AATS8m,52.69410145098038
AATS8p,1.194074239836098
AATS8s,3.209150326797386
AATS8v,165.39426075964795
AMID_C,1.5762271166811053
AMID_N,0.10755855968815999
AMID_O,0.36344011300582646
AMID_X,0.0
AMID_h,0.47099867269398643
ATS0dv,334.0
ATS0pe,233.216
ATS0se,285.0337159999999
ATS1dv,329.0
ATS1pe,253.3425
ATS1se,301.3405479999999
ATS2dv,473.0
ATS2pe,421.11080000000004
ATS2se,508.315328
ATS3dv,423.0
ATS3pe,463.121
ATS3se,560.470064
ATS4dv,380.0
ATS4pe,517.1051
ATS4se,634.8325799999999
ATS5dv,377.0
ATS5pe,494.4222
ATS5se,612.5419200000001
ATS6dv,336.0
ATS6pe,437.0621
ATS6se,537.841596
ATS7dv,292.0
ATS7pe,395.2327
ATS7se,488.88898399999994
ATS8dv,151.0
ATS8pe,320.956
ATS8se,399.115592
ATSC0Z,270.99999999999994
ATSC0c,1.1065949434221585
ATSC0d,21.63888888888889
ATSC0i,51.55082830748427
ATSC0m,1282.5482989722223
ATSC0p,8.311846136317639
ATSC0s,45.88888888888888
ATSC0v,1754.1454128982482
ATSC1Z,21.388888888888857
ATSC1c,-0.6380707432046099
ATSC1d,10.631172839506174
ATSC1i,-14.554151774576457
ATSC1m,98.58790522376556
ATSC1p,-1.4229756901990338
ATSC1s,-2.5123456790123435
ATSC1v,-94.9674607884638
ATSC2Z,47.916666666666636
ATSC2c,0.1903208115045458
ATSC2d,2.659722222222223
ATSC2i,20.218428843961373
ATSC2m,233.29261432638893
ATSC2p,3.1760739373975495
ATSC2s,7.925925925925928
ATSC2v,548.9607777206538
ATSC3Z,-62.19444444444448
ATSC3c,-0.12333997039249663
ATSC3d,-8.426697530864198
ATSC3i,-22.31635650683978
ATSC3m,-295.82948188966037
ATSC3p,-2.848719532876259
ATSC3s,-6.984567901234568
ATSC3v,-521.6866932592732
ATSC4Z,-113.91666666666669
ATSC4c,-0.08197858730577316
ATSC4d,-2.9652777777777777
ATSC4i,-14.810979710813937
ATSC4m,-541.4167192152777
ATSC4p,-2.9185683214792144
ATSC4s,-13.416666666666668
ATSC4v,-723.3149706542058
ATSC5Z,78.52777777777777
ATSC5c,0.1800382068527974
ATSC5d,-1.9020061728395068
ATSC5i,1.5929528779992452
ATSC5m,368.1245743665123
ATSC5p,0.4294961719705144
ATSC5s,4.32716049382716
ATSC5v,284.80330745127117
ATSC6Z,-40.11111111111111
ATSC6c,-0.28320806031638635
ATSC6d,-3.8734567901234573
ATSC6i,3.6188912974475724
ATSC6m,-188.06720564197536
ATSC6p,-0.2731913074001236
ATSC6s,-3.17901234567901
ATSC6v,-116.08873404850522
ATSC7Z,36.38888888888889
ATSC7c,0.34046654023748085
ATSC7d,-5.350308641975309
ATSC7i,8.14934980262364
ATSC7m,167.9766416867284
ATSC7p,0.5637281501884271
ATSC7s,13.737654320987652
ATSC7v,156.80376472934813
ATSC8Z,-53.91666666666667
ATSC8c,-0.16660906036952716
ATSC8d,-6.460648148148149
ATSC8i,-3.416272606429109
ATSC8m,-249.93168246064818
ATSC8p,-0.5499446803735719
ATSC8s,-14.40740740740741
ATSC8v,-179.27292084128692
AXp-0d,0.7056964989228289
AXp-1d,0.44378434339377415
AXp-2d,0.27908464135800015
AXp-3d,0.18055102245270124
AXp-4d,0.11228709003649852
AXp-5d,0.07370299973589374
AXp-6d,0.04762925630067866
AXp-7d,0.03121737315596417
GATS1Z,0.6899397941347836
GATS1c,1.5503489841900253
GATS1d,0.617188027835957
GATS1i,1.3674408840861734
GATS1m,0.6963366741225839
GATS1p,1.1826432914848186
GATS1s,0.6149643175735949
GATS1v,0.9694096714472487
GATS2Z,0.8148831488314885
GATS2c,1.1104705272424285
GATS2d,1.0783055198973042
GATS2i,0.8427999214044531
GATS2m,0.8097372488376
GATS2p,0.7439403152003419
GATS2s,0.6399650255582461
GATS2v,0.7262723729824255
GATS3Z,0.9777298477210127
GATS3c,1.0896213021916654
GATS3d,1.2757417418503316
GATS3i,1.259129037144302
GATS3m,0.9800326979697885
GATS3p,1.1655665989932524
GATS3s,0.8590952494628791
GATS3v,1.0840872551617398
GATS4Z,1.1248918044736005
GATS4c,0.9839831632383486
GATS4d,1.0483525887890457
GATS4i,1.1375863262457595
GATS4m,1.1261478429046856
GATS4p,1.118346535990886
GATS4s,1.1278510148566647
GATS4v,1.1330251771651811
GATS5Z,0.8599187257695363
GATS5c,0.8396028293236772
GATS5d,1.0646560829365788
GATS5i,0.9521207774320753
GATS5m,0.861968459836009
GATS5p,0.9437815599115486
GATS5s,1.1112154044196527
GATS5v,0.9152666083117583
GATS6Z,1.0635988712828306
GATS6c,1.1274062564294833
GATS6d,1.094162954013441
GATS6i,0.9480223734980768
GATS6m,1.060637033945103
GATS6p,0.9717518124526595
GATS6s,1.3366151545363911
GATS6v,0.9814179634477357
GATS7Z,0.9436376621830737
GATS7c,0.9137809454357265
GATS7d,1.0826535260259222
GATS7i,0.8560486514435756
GATS7m,0.9428687622811563
GATS7p,0.9190294239118956
GATS7s,0.9378417167851286
GATS7v,0.9151627055852646
GATS8Z,1.1598292453512773
GATS8c,1.1112544124146866
GATS8d,1.1417352563618515
GATS8i,0.9498208742366357
GATS8m,1.1543386643439164
GATS8p,1.0236213711851498
GATS8s,1.6535809238949817
GATS8v,1.0517866371816382
MATS1Z,0.07477180034958235
MATS1c,-0.5462595650764891
MATS1d,0.4654415242213365
MATS1i,-0.2674669687982309
MATS1m,0.07282304158180333
MATS1p,-0.1621880639644964
MATS1s,-0.0518669555244042
MATS1v,-0.05128946136221116
MATS2Z,0.10103672465296078
MATS2c,0.09827873340433278
MATS2d,0.07023656702732443
MATS2i,0.22411643595565123
MATS2m,0.10394155560160497
MATS2p,0.21835093708828526
MATS2s,0.09869710596102853
MATS2v,0.17882888766042504
MATS3Z,-0.11636609323839725
MATS3c,-0.05651442464000354
MATS3d,-0.19745430219313312
MATS3i,-0.2194986203929941
MATS3m,-0.1169531371844028
MATS3p,-0.1737786224516357
MATS3s,-0.0771749138901204
MATS3v,-0.15079547832076473
MATS4Z,-0.18682520158534924
MATS4c,-0.032925261323514886
MATS4d,-0.06090429325345884
MATS4i,-0.12769256800273282
MATS4m,-0.18761839470482153
MATS4p,-0.15605937055851846
MATS4s,-0.1299435028248588
MATS4v,-0.1832649208708478
MATS5Z,0.132047269839787
MATS5c,0.07413979944613566
MATS5d,-0.04005459774784292
MATS5i,0.014081298034365891
MATS5m,0.13079661072555931
MATS5p,0.023547088259209627
MATS5s,0.04297054586692004
MATS5v,0.07398690252227412
MATS6Z,-0.07835901888430649
MATS6c,-0.13549102124699425
MATS6d,-0.09476704674167485
MATS6i,0.03716494362870067
MATS6m,-0.07763059785117586
MATS6p,-0.017400549743222474
MATS6s,-0.036675687224042144
MATS6v,-0.03503628667451642
MATS7Z,0.07796690870134511
MATS7c,0.17864734548559444
MATS7d,-0.143567021408754
MATS7i,0.09179058195401832
MATS7m,0.07604768123224463
MATS7p,0.03938066433398493
MATS7s,0.1738264469265016
MATS7v,0.05190410475250805
MATS8Z,-0.14043846320816153
MATS8c,-0.10627772723347274
MATS8d,-0.21075285056256138
MATS8i,-0.04677881277350028
MATS8m,-0.13755611717020436
MATS8p,-0.04670397389496927
MATS8s,-0.22162085173052284
MATS8v,-0.07214087854495639
MAXaaO,5.247910289115646
MAXssO,5.197441389562151
MINaaO,5.247910289115646
MINssO,5.196225166962
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.590010215416264
SpAD_D,184.2388101824419
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.4128977702191985
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,666
TMWC10,118.03110802906457
TSRW10,69.1802649196043
VE1_Dt,4.54920026729282
VE2_Dt,0.21662858415680095
VE3_Dt,2.2568887968135334
VR1_Dt,110.07683453335439
VR2_Dt,5.241754025397828
VR3_Dt,5.443115962444938
Xc-3dv,0.4937339223505875
Xc-4dv,0.0
Xc-5dv,0.05121244563300478
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.39660880187581576
Xch-7d,0.641311421968917
Xp-0dv,11.82876542286934
Xp-1dv,6.513513135955957
Xp-2dv,4.63929881355182
Xp-3dv,3.3493924409019584
Xp-4dv,2.2720168224526787
Xp-5dv,1.5408736802174028
Xp-6dv,0.8405521082489308
Xp-7dv,0.508732356670312
Xpc-4d,3.111127725255077
Xpc-5d,4.944154454243431
Xpc-6d,7.445640148593818
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,38
nFRing,1
nHBAcc,5
nHBDon,0
nHRing,1
nSpiro,0
naRing,3
piPC10,7.473013599987082
AATS0dv,9.277777777777779
AATS0pe,6.4782222222222225
AATS0se,7.91760322222222
AATS1dv,8.657894736842104
AATS1pe,6.666907894736842
AATS1se,7.930014421052629
AATS2dv,7.507936507936508
AATS2pe,6.684298412698413
AATS2se,8.06849726984127
AATS3dv,5.957746478873239
AATS3pe,6.522830985915492
AATS3se,7.893944563380281
AATS4dv,4.691358024691358
AATS4pe,6.384013580246913
AATS4se,7.837439259259258
AATS5dv,4.772151898734177
AATS5pe,6.258508860759493
AATS5se,7.75369518987342
AATS6dv,4.9411764705882355
AATS6pe,6.427383823529412
AATS6se,7.909435235294118
AATS7dv,4.709677419354839
AATS7pe,6.374720967741935
AATS7se,7.885306193548386
AATS8dv,2.9607843137254903
AATS8pe,6.293254901960784
AATS8se,7.825795921568627
AATSC0Z,7.527777777777776
AATSC0c,0.03073874842839329
AATSC0d,0.6010802469135803
AATSC0i,1.431967452985674
AATSC0m,35.62634163811728
AATSC0p,0.2308846148977122
AATSC0s,1.274691358024691
AATSC0v,48.72626146939578
AATSC1Z,0.5628654970760225
AATSC1c,-0.016791335347489732
AATSC1d,0.2797677063027941
AATSC1i,-0.3830039940678015
AATSC1m,2.5944185585201462
AATSC1p,-0.03744672868944826
AATSC1s,-0.06611435997400904
AATSC1v,-2.4991437049595735
AATSC2Z,0.7605820105820101
AATSC2c,0.0030209652619769176
AATSC2d,0.0422178130511464
AATSC2i,0.32092744196764084
AATSC2m,3.703057370260142
AATSC2p,0.05041387202218332
AATSC2s,0.12580834803057028
AATSC2v,8.713663138423076
AATSC3Z,-0.8759780907668236
AATSC3c,-0.0017371826815844595
AATSC3d,-0.11868588071639716
AATSC3i,-0.3143148803780251
AATSC3m,-4.166612420981132
AATSC3p,-0.04012281032220083
AATSC3s,-0.09837419579203617
AATSC3v,-7.347699905060185
AATSC4Z,-1.4063786008230454
AATSC4c,-0.0010120813247626317
AATSC4d,-0.03660836762688614
AATSC4i,-0.1828516013680733
AATSC4m,-6.684157027349107
AATSC4p,-0.036031707672582895
AATSC4s,-0.16563786008230455
AATSC4v,-8.92981445252106
AATSC5Z,0.9940225035161743
