DLiP-ID,J0006I
ATS1i,11061.649330131508
ATS1m,6194.787480000002
ATS1p,125.68643608000002
ATS1s,208.80555555555554
ATS1v,18028.00209730343
ATS2Z,2345.0
ATS2d,429.0
ATS2i,21469.766021348438
ATS2m,8501.0313
ATS2p,185.12274106067795
ATS2s,341.00000000000006
ATS2v,25738.259572327963
ATS3Z,2761.0
ATS3d,510.0
ATS3i,27777.489979993967
ATS3m,9861.762638000002
ATS3p,227.86323050831902
ATS3s,419.361111111111
ATS3v,30873.661034623783
ATS4Z,2948.0
ATS4d,532.0
ATS4i,33272.09567598127
ATS4m,10323.843674000002
ATS4p,251.25426726850708
ATS4s,510.13888888888886
ATS4v,33183.22700682142
ATS5Z,2917.0
ATS5d,556.0
ATS5i,38623.67098067095
ATS5m,9964.595419999998
ATS5p,261.250827562336
ATS5s,569.138888888889
ATS5v,34008.504127126405
ATS6Z,2799.0
ATS6d,530.0
ATS6i,37438.06402724668
ATS6m,9529.357948999997
ATS6p,258.18747080893996
ATS6s,571.5000000000002
ATS6v,33023.957193925286
ATS7Z,2636.0
ATS7d,526.0
ATS7i,36648.51241158278
ATS7m,9130.373280999998
ATS7p,251.41621529537306
ATS7s,490.4166666666666
ATS7v,31831.507627631807
ATS8Z,2609.0
ATS8d,509.0
ATS8i,33292.0149274379
ATS8m,9002.489683999998
ATS8p,234.564792420695
ATS8s,488.25
ATS8v,30686.734821675112
C1SP1,0
C1SP2,0
C1SP3,5
C2SP1,0
C2SP2,11
C2SP3,6
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.5185185185185185
GGI10,0.22722171207019692
JGI10,0.005284225862097603
JGT10,0.42129659313641876
Kier1,28.569444444444443
Kier2,14.666666666666666
Kier3,7.99798437893676
MAXdO,13.576209486511164
MID_C,54.48719044855264
MID_N,6.517498904533017
MID_O,7.498857452222917
MID_X,0.0
MID_h,14.016356356755932
MINdO,13.576209486511164
MPC10,132
MWC01,36.0
MWC02,5.1298987149230735
MWC03,5.968707559985366
MWC04,6.831953565565855
MWC05,7.688455356549944
MWC06,8.558143177745192
MWC07,9.421330367117822
MWC08,10.29400821325847
MWC09,11.160797311552596
MWC10,12.035313980100671
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,5
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,5.399500000000005
SRW02,4.290459441148391
SRW03,0.0
SRW04,5.579729825986222
SRW05,0.0
SRW06,7.075808863978387
SRW07,0.0
SRW08,8.664405571096625
SRW09,0.0
SRW10,10.300349089170124
SaaCH,13.677617880783362
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.225517225416459
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.12668270240194768
SdssS,0
SsCH3,9.240922297760857
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.0724254097874226
SssPH,0
SssSe,0
SsssB,0
SsssN,4.525940457450197
SsssP,0
VE1_A,4.955881549322229
VE1_D,5.728046426327487
VE2_A,0.14576122203888908
VE2_D,0.16847195371551432
VE3_A,2.8243504946437925
VE3_D,2.969149966402552
VR1_A,361.8826938711342
VR1_D,228.36083778093112
VR2_A,10.643608643268653
VR2_D,6.716495228850915
VR3_A,7.1150955408525745
VR3_D,6.654702431396552
WPath,3630
Xc-3d,1.8184850048974701
Xc-4d,0.0
Xc-5d,0.41820032029462706
Xc-6d,0.0
Xp-0d,24.50142475325411
Xp-1d,16.498263558141645
Xp-2d,13.803586445456666
Xp-3d,11.740336658781352
Xp-4d,9.715867154047254
Xp-5d,7.492522650475115
Xp-6d,4.7957309407115405
Xp-7d,3.580469870440901
ZMIC0,116.14308107460083
ZMIC1,58.72112403797199
ZMIC2,37.64213784519056
ZMIC3,29.825177683269683
ZMIC4,27.63175310891998
ZMIC5,25.984073813273888
nAcid,0
nAtom,73
nBase,1
nRing,3
piPC1,3.784189633918261
piPC2,4.2626798770413155
piPC3,4.736198448394496
piPC4,5.197114861038874
piPC5,5.628519990155654
piPC6,5.682729065458369
piPC7,5.880183763418279
piPC8,6.04381977744191
piPC9,6.149269257113851
AATS0Z,19.36986301369863
AATS0d,2.835616438356164
AATS0i,164.53097773994128
AATS0m,75.9892864931507
AATS0p,1.3540139628645345
AATS0s,3.05441400304414
AATS0v,195.1058631172693
AATS1Z,22.173333333333332
AATS1d,3.466666666666667
AATS1i,147.48865773508678
AATS1m,82.59716640000002
AATS1p,1.6758191477333335
AATS1s,2.784074074074074
AATS1v,240.37336129737906
AATS2Z,17.37037037037037
AATS2d,3.1777777777777776
AATS2i,159.03530386184028
AATS2m,62.970602222222226
AATS2p,1.3712795634124293
AATS2s,2.525925925925926
AATS2v,190.65377460983677
AATS3Z,15.867816091954023
AATS3d,2.9310344827586206
AATS3i,159.64074701145958
AATS3m,56.676796770114954
AATS3p,1.309558796024822
AATS3s,2.4101213282247755
AATS3v,177.4348335323206
AATS4Z,14.241545893719806
AATS4d,2.570048309178744
AATS4i,160.73476171971626
AATS4m,49.873640937198076
AATS4p,1.2137887307657347
AATS4s,2.4644390767579174
AATS4v,160.30544447739817
AATS5Z,12.412765957446808
AATS5d,2.3659574468085105
AATS5i,164.35604672625936
AATS5m,42.40253370212765
AATS5p,1.1117056492014297
AATS5s,2.421867612293145
AATS5v,144.71703883883578
AATS6Z,12.276315789473685
AATS6d,2.324561403508772
AATS6i,164.20203520722228
AATS6m,41.795429600877185
AATS6p,1.1324011877585085
AATS6s,2.506578947368422
AATS6v,144.84191751721616
AATS7Z,11.767857142857142
AATS7d,2.3482142857142856
AATS7i,163.6094304088517
AATS7m,40.76059500446428
AATS7p,1.1223938182829154
AATS7s,2.1893601190476186
AATS7v,142.10494476621344
AATS8Z,12.78921568627451
AATS8d,2.4950980392156863
AATS8i,163.19615160508775
AATS8m,44.12985139215685
AATS8p,1.1498274138269362
AATS8s,2.3933823529411766
AATS8v,150.42517069448584
AMID_C,1.6025644249574305
AMID_N,0.19169114425097109
AMID_O,0.22055463094773287
AMID_X,0.0
AMID_h,0.41224577519870387
ATS0dv,420.0
ATS0pe,439.3867000000001
ATS0se,549.6257999999999
ATS1dv,409.0
ATS1pe,479.8405
ATS1se,577.5026799999998
ATS2dv,554.0
ATS2pe,845.0078
ATS2se,1039.8225280000001
ATS3dv,622.0
ATS3pe,1068.4191999999998
ATS3se,1322.1645599999997
ATS4dv,582.0
ATS4pe,1253.5408999999997
ATS4se,1562.4489359999998
ATS5dv,533.0
ATS5pe,1412.0581000000006
ATS5se,1777.4644400000002
ATS6dv,583.0
ATS6pe,1362.4056000000003
ATS6se,1714.0262839999998
ATS7dv,509.0
ATS7pe,1294.2947
ATS7se,1641.5455640000005
ATS8dv,468.0
ATS8pe,1220.2384999999997
ATS8se,1534.493928
ATSC0Z,530.2191780821917
ATSC0c,1.4545167447641711
ATSC0d,38.219178082191775
ATSC0i,100.51679990224339
ATSC0m,2526.004491041096
ATSC0p,16.346933275859914
ATSC0s,56.716133942161335
ATSC0v,3665.355774879753
ATSC1Z,37.95289923062484
ATSC1c,-0.6435018653577923
ATSC1d,19.815912929255006
ATSC1i,-28.185878932850734
ATSC1m,173.7927290947643
ATSC1p,-2.347648559116413
ATSC1s,0.5728456454202406
ATSC1v,-185.02863456894465
ATSC2Z,47.60836930005624
ATSC2c,-0.2322763331989563
ATSC2d,3.663163820604236
ATSC2i,16.049772637345395
ATSC2m,235.17262697879505
ATSC2p,3.008683656045079
ATSC2s,6.8270886762160945
ATSC2v,561.1271890103546
ATSC3Z,24.148808406830486
ATSC3c,0.05681730988417051
ATSC3d,-10.673109401388636
ATSC3i,-7.079689373287261
ATSC3m,104.52671532670286
ATSC3p,-1.1466031175450135
ATSC3s,6.747769020662625
ATSC3v,-100.07263678244536
ATSC4Z,-12.155751548132898
ATSC4c,0.695671534593237
ATSC4d,-12.731094013886285
ATSC4i,-32.05172719459125
ATSC4m,-84.70763848639523
ATSC4p,-6.239996873695494
ATSC4s,13.217416234023476
ATSC4v,-997.7576514944121
ATSC5Z,-66.03434040157629
ATSC5c,-0.9732726780455191
ATSC5d,-1.5411897166447743
ATSC5i,-9.34795016039006
ATSC5m,-297.2298014610622
ATSC5p,0.8385479886865119
ATSC5s,-12.662668626592431
ATSC5v,11.169942704913048
ATSC6Z,-66.97222743479075
ATSC6c,0.17887469684574964
ATSC6d,7.9729780446612875
ATSC6i,19.28443823816896
ATSC6m,-327.1390556489022
ATSC6p,0.3062877052648998
ATSC6s,9.220689727069917
ATSC6v,-360.4532405462605
ATSC7Z,219.16306999437043
ATSC7c,0.4259962693792953
ATSC7d,6.8890973916307
ATSC7i,5.313520479301777
ATSC7m,1031.6289358875963
ATSC7p,2.08355357773287
ATSC7s,20.390827964387725
ATSC7v,940.3996081079761
ATSC8Z,-11.694689435166055
ATSC8c,-0.18298977712715295
ATSC8d,-4.653593544755118
ATSC8i,2.0218106807868157
ATSC8m,-43.250070334021466
ATSC8p,0.9902417702402015
ATSC8s,-18.522179479160144
ATSC8v,249.35228399620985
AXp-0d,0.7206301398015915
AXp-1d,0.4582850988372679
AXp-2d,0.28757471761368053
AXp-3d,0.18635455013938654
AXp-4d,0.12298566017781334
AXp-5d,0.07886865947868542
AXp-6d,0.048936030007260614
AXp-7d,0.031968480986079476
GATS1Z,0.925202294217951
GATS1c,1.512080254488121
GATS1d,0.7535483870967744
GATS1i,1.5914863830014434
GATS1m,0.933524892090794
GATS1p,1.359666673063121
GATS1s,0.6589541764508555
GATS1v,1.1910348978787122
GATS2Z,0.9877676157012696
GATS2c,1.395521394263001
GATS2d,1.3047550776583037
GATS2i,1.0635993321413248
GATS2m,0.9844002878138768
GATS2p,0.9395685667392996
GATS2s,0.7174129486749414
GATS2v,0.9306911921768996
GATS3Z,0.9833278989090173
GATS3c,1.1068629990483305
GATS3d,1.434556915090842
GATS3i,1.1621703233402358
GATS3m,0.986103280854555
GATS3p,1.0614069512193167
GATS3s,0.794033013684369
GATS3v,1.0273074158236002
GATS4Z,1.0040146567547108
GATS4c,0.8873936715198719
GATS4d,1.2422627395979433
GATS4i,1.183062048442846
GATS4m,1.008302744749071
GATS4p,1.149889169763842
GATS4s,1.0550040109096743
GATS4v,1.1006904776733772
GATS5Z,1.062362754248888
GATS5c,1.3416008885626256
GATS5d,1.0341249142072755
GATS5i,1.0132344558064998
GATS5m,1.0567689462099692
GATS5p,0.942195364421178
GATS5s,1.5207500553148667
GATS5v,0.9589699865681409
GATS6Z,1.0389943623591613
GATS6c,0.8740231880631169
GATS6d,0.884097340124505
GATS6i,0.9516274933480201
GATS6m,1.0391545944527691
GATS6p,0.9598414412765064
GATS6s,1.3662995462490513
GATS6v,1.002310894057303
GATS7Z,0.8062703456828401
GATS7c,0.6551256522943978
GATS7d,0.9503456221198158
GATS7i,0.9679162936885116
GATS7m,0.8119593395232815
GATS7p,0.9473832035883332
GATS7s,0.8149136195907415
GATS7v,0.915640807596358
GATS8Z,1.0134543664001023
GATS8c,1.0872881483477435
GATS8d,1.1266287160025301
GATS8i,0.9961815860370442
GATS8m,1.0102453418353383
GATS8p,0.9594529039781952
GATS8s,1.5655883339582057
GATS8v,0.9550066786370905
MATS1Z,0.06967085206427936
MATS1c,-0.4306184977722412
MATS1d,0.5046547192353641
MATS1i,-0.27293204241800667
MATS1m,0.06696672825359273
MATS1p,-0.13978429831327327
MATS1s,0.009830884490663147
MATS1v,-0.04913425836623305
MATS2Z,0.04855310019883983
MATS2c,-0.08635258199857382
MATS2d,0.05182795698924725
MATS2i,0.08634144693304073
MATS2m,0.05034330737157452
MATS2p,0.09952434510923847
MATS2s,0.06509056120864243
MATS2v,0.08278168627305574
MATS3Z,0.01910794073329682
MATS3c,0.016388362207628137
MATS3d,-0.11716104313434691
MATS3i,-0.02954943362773575
MATS3m,0.017360682585018182
MATS3p,-0.02942730158641659
MATS3s,0.049914554631439755
MATS3v,-0.011454412509871116
MATS4Z,-0.008084979023087737
MATS4c,0.16867006902389184
MATS4d,-0.11747268540162421
MATS4i,-0.11245151181787628
MATS4m,-0.011826084308583408
MATS4p,-0.13461721354680117
MATS4s,0.08218498153360981
MATS4v,-0.095997836645119
MATS5Z,-0.03868738806782391
MATS5c,-0.20785994328496632
MATS5d,-0.012526500419431104
MATS5i,-0.02888901486361615
MATS5m,-0.03655217555244478
MATS5p,0.015934800460372597
MATS5s,-0.06935433632866306
MATS5v,0.000946650803440653
MATS6Z,-0.04044150641679381
MATS6c,0.03937478528353966
MATS6d,0.06679242910142742
MATS6i,0.06142658219320102
MATS6m,-0.04146544117237879
MATS6p,0.005999033501575449
MATS6s,0.05205288464367901
MATS6v,-0.03148624075631829
MATS7Z,0.1347059518273284
MATS7c,0.09544691861400736
MATS7d,0.058742959549411174
MATS7i,0.017227352762630998
MATS7m,0.13309576551429197
MATS7p,0.041537774517028996
MATS7s,0.11716639909905589
MATS7v,0.08361248783615982
MATS8Z,-0.007892706506464509
MATS8c,-0.045019513297780984
MATS8d,-0.04357122777426388
MATS8i,0.007197712995756404
MATS8m,-0.006126964900384103
MATS8p,0.02167692347694869
MATS8s,-0.11686330419453925
MATS8v,0.024343886123798255
MAXssO,5.452001117082876
MINssO,5.408693379270623
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,43.836589184527014
SpAD_D,444.202258349151
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,6.903779499109178
SssNH2,0
SsssAs,0
SsssCH,0.7582414988135998
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,946
TMWC10,147.08860824679897
TSRW10,69.91075279137975
VE1_Dt,5.7429377361475975
VE2_Dt,0.1689099334161058
VE3_Dt,2.9717463117508487
VR1_Dt,227.60104025771312
VR2_Dt,6.694148242873915
VR3_Dt,6.651369704416189
Xc-3dv,0.9477703449953402
Xc-4dv,0.0
Xc-5dv,0.17962080040502415
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.24095096150485465
Xch-7d,0.32552866877731806
Xp-0dv,21.173320243867835
Xp-1dv,12.158068780877377
Xp-2dv,8.862506618809215
Xp-3dv,6.642244561972386
Xp-4dv,4.73400175272847
Xp-5dv,3.1659982950752164
Xp-6dv,1.8190897555508199
Xp-7dv,1.1971371460245719
Xpc-4d,4.6471543760974825
Xpc-5d,7.540255210904838
Xpc-6d,11.111334397130255
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,75
nFRing,0
nHBAcc,5
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.272877006546167
AATS0dv,5.7534246575342465
AATS0pe,6.0189958904109595
AATS0se,7.529120547945205
AATS1dv,5.453333333333333
AATS1pe,6.397873333333334
AATS1se,7.700035733333331
AATS2dv,4.103703703703704
AATS2pe,6.259317037037037
AATS2se,7.702389096296297
AATS3dv,3.574712643678161
AATS3pe,6.140340229885056
AATS3se,7.598646896551722
AATS4dv,2.8115942028985508
AATS4pe,6.055753140096617
AATS4se,7.548062492753622
AATS5dv,2.2680851063829786
AATS5pe,6.0087578723404285
AATS5se,7.563678468085107
AATS6dv,2.557017543859649
AATS6pe,5.975463157894738
AATS6se,7.517659140350876
AATS7dv,2.2723214285714284
AATS7pe,5.778101339285714
AATS7se,7.328328410714287
AATS8dv,2.2941176470588234
AATS8pe,5.981561274509803
AATS8se,7.52202905882353
AATSC0Z,7.263276412084817
AATSC0c,0.019924886914577687
AATSC0d,0.5235503846875585
AATSC0i,1.3769424644142931
AATSC0m,34.6028012471383
AATSC0p,0.22393059281999883
AATSC0s,0.776933341673443
AATSC0v,50.210353080544564
AATSC1Z,0.5060386564083311
AATSC1c,-0.00858002487143723
AATSC1d,0.2642121723900667
AATSC1i,-0.3758117191046765
AATSC1m,2.3172363879301905
AATSC1p,-0.031301980788218844
AATSC1s,0.007637941938936542
AATSC1v,-2.467048460919262
AATSC2Z,0.352654587407824
AATSC2c,-0.00172056543110338
AATSC2d,0.027134546819290638
AATSC2i,0.118887204721077
AATSC2m,1.7420194591021856
AATSC2p,0.02228654560033392
AATSC2s,0.05057102723123033
AATSC2v,4.156497696372997
AATSC3Z,0.13878625521166946
AATSC3c,0.00032653626370212935
AATSC3d,-0.06133970920338297
AATSC3i,-0.04068786996142104
AATSC3m,0.6007282490040394
AATSC3p,-0.006589673089339158
AATSC3s,0.03878028172794612
AATSC3v,-0.5751300964508353
AATSC4Z,-0.05872343743059371
AATSC4c,0.003360732051175058
AATSC4d,-0.061502869632300894
AATSC4i,-0.15483926180961957
AATSC4m,-0.40921564486181267
AATSC4p,-0.030144912433311567
AATSC4s,0.06385225233827767
AATSC4v,-4.820085272919865
AATSC5Z,-0.280997193198197
