DLiP-ID,T0012R
DLiP-Mol-ID,16922
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H28N2O3/c23-19(24)13-16-4-3-15-12-17(5-6-18(15)20(16)25)22-9-1-2-14-7-10-21-11-8-14/h5-6,12,14,16,21-22H,1-4,7-11,13H2,(H,23,24)"
Standard Inchi Key(RDKit),DAQBLWLWKZQNDS-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(O)CC1CCc2cc(NCCCC3CCNCC3)ccc2C1=O
SMILES(SDF),
MW(SDF),
MW(RDKit),344.455
MW Monoisotopic(RDKit),344.209992756
MolLogP(RDKit),3.0981
XLogP(SDF),
XLogP(CDK),2.268
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),78.43
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),25
QED Weighted(RDKit),0.662589594967066
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,540526.0321507743
qed,0.6625895949670665
Chi0,17.6480536021256
Chi1,12.131030293135238
TPSA,78.43
Chi0n,14.721529334241293
Chi0v,14.721529334241293
