DLiP-ID,J1008G
Sp,27.936691017964076
Sv,26.654957866883784
nB,0
nC,15
nF,0
nH,18
nI,0
nN,8
nO,1
nP,0
nS,0
nX,0
ABC,18.332405652511895
AMW,7.765722790380966
IC0,1.6384600665861555
IC1,3.851149423893033
IC2,4.45160849410431
IC3,4.6420846845805
IC4,4.737322779818594
IC5,4.737322779818594
MID,48.72042303336701
Mpe,0.9860877684407098
Mse,1.0149134672077136
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,89.25590000000003
SdO,12.458906683043589
SdS,0
Spe,41.41568627450981
SsF,0
SsI,0
Sse,42.62636562272397
StN,0
fMF,0.42857142857142855
nBr,0
nCl,0
AMID,2.030017626390292
BIC0,0.2874269613573698
BIC1,0.6755881325500429
BIC2,0.7809237031202174
BIC3,0.8143380009453517
BIC4,0.8310451498579186
BIC5,0.8310451498579186
CIC0,3.753857356192605
CIC1,1.5411679988857276
CIC2,0.940708928674451
CIC3,0.7502327381982603
CIC4,0.6549946429601663
CIC5,0.6549946429601663
GGI1,4.0
GGI2,2.88888888888889
GGI3,1.2083333333333335
GGI4,1.1622222222222225
GGI5,0.5830555555555555
GGI6,0.4230385487528344
GGI7,0.2057468820861678
GGI8,0.16654856386999242
GGI9,0.11594135802469135
JGI1,0.15384615384615385
JGI2,0.08253968253968258
JGI3,0.03553921568627451
JGI4,0.033206349206349205
JGI5,0.020105363984674333
JGI6,0.018392980380558022
JGI7,0.010287344104308389
JGI8,0.008765713887894338
JGI9,0.006820079883805376
MIC0,15.336814761518792
MIC1,36.680223689689065
MIC2,38.85734357531918
MIC3,40.09724833722394
MIC4,40.19324833722394
MIC5,40.19324833722394
MPC2,35
MPC3,47
MPC4,59
MPC5,61
MPC6,65
MPC7,70
MPC8,71
MPC9,68
Mare,1.0015238095238095
NaaN,4
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.18603490740867906
RPCG,0.130305854180457
SIC0,0.30385081925348284
SIC1,0.7141918996876235
SIC2,0.8255464478592052
SIC3,0.8608700713668945
SIC4,0.8785318831207389
SIC5,0.8785318831207389
SaaN,14.849009870518639
SaaO,0
SaaS,0
Sare,42.064
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,68.81532279661853
TIC1,161.7482758035074
TIC2,186.967556752381
TIC3,194.96755675238103
TIC4,198.96755675238097
TIC5,198.96755675238097
Vabc,273.89950061369086
WPol,34
apol,46.65427399999999
bpol,23.485725999999996
nRot,6
ABCGG,15.774679509461025
ATS0Z,1014.0
ATS0d,140.0
ATS0i,7105.804866068983
ATS0m,4007.7873600000003
ATS0p,60.159736287282
ATS0s,173.88888888888889
ATS0v,9075.165088734517
ATS1Z,1170.0
ATS1d,173.0
ATS1i,6874.867783163998
ATS1m,4468.185806000002
ATS1p,74.51089356000003
ATS1s,155.3888888888889
ATS1v,11154.494137255278
ATS2Z,1630.0
ATS2d,264.0
ATS2i,11855.391867998193
ATS2m,6131.751922999998
ATS2p,107.58379645879197
ATS2s,235.3055555555556
ATS2v,15718.441384179549
ATS3Z,1628.0
ATS3d,279.0
ATS3i,14278.866916886387
ATS3m,5993.664750000001
ATS3p,117.45368489873496
ATS3s,257.5555555555556
ATS3v,16674.22457844952
ATS4Z,1776.0
ATS4d,268.0
ATS4i,14839.574117001544
ATS4m,6485.446318999998
ATS4p,127.35680202479196
ATS4s,321.86111111111103
ATS4v,17816.455480068496
ATS5Z,1562.0
ATS5d,260.0
ATS5i,17759.883718906378
ATS5m,5512.040185
ATS5p,127.54180231922498
ATS5s,323.27777777777766
ATS5v,16865.01475111047
ATS6Z,1251.0
ATS6d,222.0
ATS6i,16072.695805160522
ATS6m,4412.186867
ATS6p,100.577492313168
ATS6s,271.44444444444446
ATS6v,13138.09516880388
ATS7Z,1019.0
ATS7d,183.0
ATS7i,10834.792134393632
ATS7m,3667.267848
ATS7p,75.897714442735
ATS7s,174.44444444444449
ATS7v,10404.067041724655
ATS8Z,958.0
ATS8d,157.0
ATS8i,9104.60454404989
ATS8m,3463.718990999999
ATS8p,67.92067146879201
ATS8s,164.83333333333334
ATS8v,9635.447023973144
C1SP1,0
C1SP2,3
C1SP3,4
C2SP1,0
C2SP2,6
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.26666666666666666
GGI10,0.11080706050403019
JGI10,0.007914790036002156
JGT10,0.37741767355570277
Kier1,18.781065088757398
Kier2,9.08734693877551
Kier3,4.601177003168854
MAXdO,12.458906683043589
MID_C,30.486066303876115
MID_N,16.44705080699893
MID_O,1.787305922491975
MID_X,0.0
MID_h,18.234356729490905
MINdO,12.458906683043589
MPC10,72
MWC01,26.0
MWC02,4.812184355372417
MWC03,5.659482215759621
MWC04,6.523562306149512
MWC05,7.384610383176974
MWC06,8.253488028345904
MWC07,9.11943049661634
MWC08,9.990169708671852
MWC09,10.85871049441207
MWC10,11.730638296584452
NaaCH,6
NaaNH,1
NaaSe,0
NaaaC,0
NaasC,4
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,1.4838999999999996
SRW02,3.970291913552122
SRW03,0.0
SRW04,5.262690188904886
SRW05,3.044522437723423
SRW06,6.7464121285733745
SRW07,5.209486152841421
SRW08,8.316055720364643
SRW09,7.153833801578843
SRW10,9.931248623321519
SaaCH,10.61862811791383
SaaNH,2.6586834880620955
SaaSe,0
SaaaC,0
SaasC,2.5304084547807504
SaasN,1.3282593187769955
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.2871859515411097
SdssS,0
SsCH3,4.219478053933113
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.849459089191232
SssPH,0
SssSe,0
SsssB,0
SsssN,2.233625706838189
SsssP,0
VE1_A,4.057151572731949
VE1_D,4.825014884621042
VE2_A,0.16904798219716455
VE2_D,0.20104228685921008
VE3_A,2.2759498816720187
VE3_D,2.4492825570356436
VR1_A,258.017303139278
VR1_D,136.52895313603878
VR2_A,10.750720964136583
VR2_D,5.6887063806682825
VR3_A,6.428495386457975
VR3_D,5.792005440373312
WPath,1486
Xc-3d,1.2119919326033561
Xc-4d,0.0
Xc-5d,0.3031553154978037
Xc-6d,0.0
Xp-0d,16.94094682093905
Xp-1d,11.723876650462412
Xp-2d,9.873517565038064
Xp-3d,8.673040168656916
Xp-4d,7.2459982509907075
Xp-5d,4.698310198574531
Xp-6d,3.2003818371383446
Xp-7d,2.312081737325987
ZMIC0,83.72090728523692
ZMIC1,35.10619391529438
ZMIC2,29.153245805129018
ZMIC3,26.759099197297573
ZMIC4,26.436021347509126
ZMIC5,26.436021347509126
nAcid,2
nAtom,42
nBase,0
nRing,3
piPC1,3.58351893845611
piPC2,4.143134726391533
piPC3,4.727387818712341
piPC4,5.2870036066477635
piPC5,5.571916361350739
piPC6,5.845896720658328
piPC7,6.1201600468784765
piPC8,6.378585339067186
piPC9,6.494746161256209
AATS0Z,24.142857142857142
AATS0d,3.3333333333333335
AATS0i,169.1858301444996
AATS0m,95.42350857142858
AATS0p,1.4323746735067142
AATS0s,4.14021164021164
AATS0v,216.07535925558372
AATS1Z,26.59090909090909
AATS1d,3.9318181818181817
AATS1i,156.24699507190905
AATS1m,101.54967740909096
AATS1p,1.6934293990909097
AATS1s,3.531565656565657
AATS1v,253.51123039216543
AATS2Z,22.328767123287673
AATS2d,3.6164383561643834
AATS2i,162.40262832874237
AATS2m,83.99660168493148
AATS2p,1.4737506364218078
AATS2s,3.2233637747336386
AATS2v,215.32111485177464
AATS3Z,18.71264367816092
AATS3d,3.206896551724138
AATS3i,164.12490709064812
AATS3m,68.89269827586207
AATS3p,1.350042355157873
AATS3s,2.960408684546616
AATS3v,191.65775377528186
AATS4Z,19.304347826086957
AATS4d,2.9130434782608696
AATS4i,161.29971866306028
AATS4m,70.49398172826085
AATS4p,1.3843130654868692
AATS4s,3.4984903381642503
AATS4v,193.65712478335323
AATS5Z,14.462962962962964
AATS5d,2.4074074074074074
AATS5i,164.44336776765164
AATS5m,51.03740912037037
AATS5p,1.180942614066898
AATS5s,2.993312757201645
AATS5v,156.15754399176362
AATS6Z,13.16842105263158
AATS6d,2.336842105263158
AATS6i,169.18627163326866
AATS6m,46.44407228421053
AATS6p,1.0587104454017684
AATS6s,2.857309941520468
AATS6v,138.29573861898822
AATS7Z,15.921875
AATS7d,2.859375
AATS7i,169.2936270999005
AATS7m,57.301060125
AATS7p,1.1859017881677343
AATS7s,2.725694444444445
AATS7v,162.56354752694773
AATS8Z,17.74074074074074
AATS8d,2.9074074074074074
AATS8i,168.60378785277572
AATS8m,64.14294427777776
AATS8p,1.2577902123850373
AATS8s,3.052469135802469
AATS8v,178.4342041476508
AMID_C,1.2702527626615048
AMID_N,0.6852937836249554
AMID_O,0.07447108010383229
AMID_X,0.0
AMID_h,0.7597648637287877
ATS0dv,362.0
ATS0pe,270.4239
ATS0se,329.0048959999999
ATS1dv,387.0
ATS1pe,297.92190000000005
ATS1se,351.93315199999984
ATS2dv,519.0
ATS2pe,479.155
ATS2se,576.205788
ATS3dv,461.0
ATS3pe,552.6167000000002
ATS3se,675.0991200000003
ATS4dv,503.0
ATS4pe,593.3648999999998
ATS4se,720.0289959999999
ATS5dv,412.0
ATS5pe,657.6484999999999
ATS5se,818.2744200000001
ATS6dv,342.0
ATS6pe,570.4103999999999
ATS6se,716.6955240000001
ATS7dv,274.0
ATS7pe,398.4746
ATS7se,492.0562640000001
ATS8dv,247.0
ATS8pe,347.11300000000006
ATS8se,423.9696280000001
ATSC0Z,309.6190476190476
ATSC0c,0.7304979925264632
ATSC0d,23.333333333333332
ATSC0i,70.91353938991111
ATSC0m,1471.7525862857142
ATSC0p,8.335420038065903
ATSC0s,45.84656084656085
ATSC0v,1910.8041523682211
ATSC1Z,24.11337868480729
ATSC1c,-0.31138818839182064
ATSC1d,11.88888888888889
ATSC1i,-2.2326496571299685
ATSC1m,109.54130208163281
ATSC1p,-0.7561888690849481
ATSC1s,1.4332325522801683
ATSC1v,-87.63805759154577
ATSC2Z,61.3287981859411
ATSC2c,0.04242880275220867
ATSC2d,3.444444444444442
ATSC2i,-2.965460524396093
ATSC2m,287.7826719795919
ATSC2p,0.271294381311118
ATSC2s,8.252141597379692
ATSC2v,178.1327130488246
ATSC3Z,44.31292517006801
ATSC3c,-0.30213006129603953
ATSC3d,-7.66666666666667
ATSC3i,0.5978442254466154
ATSC3m,216.2582138367348
ATSC3p,1.2857335922260544
ATSC3s,1.8866213151927453
ATSC3v,395.63896288667587
ATSC4Z,-43.260770975056666
ATSC4c,0.2886411960365788
ATSC4d,-6.444444444444445
ATSC4i,13.597869077045312
ATSC4m,-226.34145924489775
ATSC4p,-3.240139611242507
ATSC4s,16.54113126732175
ATSC4v,-796.6816692827407
ATSC5Z,39.741496598639415
ATSC5c,-0.07750367790159392
ATSC5d,10.000000000000004
ATSC5i,-6.000482383669645
ATSC5m,176.28184655102044
ATSC5p,-2.048595836060469
ATSC5s,6.788737717309146
ATSC5v,-290.89370833983133
ATSC6Z,161.86167800453512
ATSC6c,-0.04188115810969526
ATSC6d,7.555555555555556
ATSC6i,-8.74675527211048
ATSC6m,764.6051528775507
ATSC6p,1.5805136776013593
ATSC6s,12.519022423784335
ATSC6v,611.2550965687227
ATSC7Z,40.628117913832206
ATSC7c,0.046747553081589684
ATSC7d,-0.888888888888889
ATSC7i,-16.524172593837694
ATSC7m,195.38874461224484
ATSC7p,0.594872570549098
ATSC7s,4.053917863441677
ATSC7v,247.163398002333
ATSC8Z,-28.36734693877551
ATSC8c,-0.16355830008186664
ATSC8d,-1.333333333333334
ATSC8i,-11.029513239180613
ATSC8m,-128.8037842244898
ATSC8p,-0.11906910214744902
ATSC8s,-6.069916855631142
ATSC8v,24.53771805645143
AXp-0d,0.7058727842057938
AXp-1d,0.45091833271009274
AXp-2d,0.2821005018582304
AXp-3d,0.18453276954589184
AXp-4d,0.1228135296778086
AXp-5d,0.07702147866515625
AXp-6d,0.04923664364828222
AXp-7d,0.03302973910465696
GATS1Z,0.7313239283017813
GATS1c,1.5358368621821266
GATS1d,0.599025974025974
GATS1i,1.3268854407708457
GATS1m,0.7378392955420712
GATS1p,1.1447622315697215
GATS1s,0.542556916539894
GATS1v,0.9961678333130267
GATS2Z,0.7781989103458157
GATS2c,1.1561881716116005
GATS2d,1.131311154598826
GATS2i,1.1660016103312334
GATS2m,0.7813345299201975
GATS2p,0.9890904836009439
GATS2s,0.5551863899011137
GATS2v,0.9058824046238145
GATS3Z,0.8698676269370698
GATS3c,1.4528145794585399
GATS3d,1.3633004926108374
GATS3i,1.0277877715302197
GATS3m,0.8694343950867723
GATS3p,0.9447716821122321
GATS3s,0.8648775294983784
GATS3v,0.8932063156655851
GATS4Z,0.9751639963623233
GATS4c,0.846336474860491
GATS4d,1.0695652173913044
GATS4i,0.9877270279444739
GATS4m,0.9827136322132259
GATS4p,1.2249914148516645
GATS4s,0.9632760167088988
GATS4v,1.1821377660966215
GATS5Z,0.9318500290508904
GATS5c,0.8025265759728277
GATS5d,0.6833333333333333
GATS5i,0.9366649298722072
GATS5m,0.9372992357904023
GATS5p,1.1522548501775018
GATS5s,1.1002632717830354
GATS5v,1.1087895421074547
GATS6Z,0.8119485502436498
GATS6c,0.7581388980098485
GATS6d,0.767593984962406
GATS6i,0.8658889794516272
GATS6m,0.814136507630452
GATS6p,0.9252793840870184
GATS6s,1.0549714519998787
GATS6v,0.9024959682273376
GATS7Z,0.901082118963396
GATS7c,0.9583397498659817
GATS7d,1.0295758928571428
GATS7i,1.1003866659153556
GATS7m,0.9013721415971934
GATS7p,0.9097314458330131
GATS7s,0.5298186850836699
GATS7v,0.8978513518077824
GATS8Z,1.0397484534673094
GATS8c,1.4747899288382038
GATS8d,0.9924603174603174
GATS8i,1.136742191008929
GATS8m,1.0356774884443913
GATS8p,0.9469366814048372
GATS8s,0.9580007373212798
GATS8v,0.9288041712560909
MATS1Z,0.07434076228293404
MATS1c,-0.40689253477693627
MATS1d,0.48636363636363644
MATS1i,-0.030053013855194495
MATS1m,0.07104601205485109
MATS1p,-0.08659631361905436
MATS1s,0.029840528773015722
MATS1v,-0.043779740281348394
MATS2Z,0.11396282703319958
MATS2c,0.033417055548632606
MATS2d,0.08493150684931501
MATS2i,-0.02405965609499992
MATS2m,0.11250096900845823
MATS2p,0.018725772375690126
MATS2s,0.103558640096752
MATS2v,0.053635697949387856
MATS3Z,0.06909279903265837
MATS3c,-0.19966638259430014
MATS3d,-0.15862068965517248
MATS3i,0.0040699485055592155
MATS3m,0.07093618723518459
MATS3p,0.07446523063298782
MATS3s,0.019865889328849726
MATS3v,0.09995693162877901
MATS4Z,-0.06378639348427906
MATS4c,0.1803851374643362
MATS4d,-0.12608695652173915
MATS4i,0.08753931749744057
MATS4m,-0.07020867336987409
MATS4p,-0.17745886393183644
MATS4s,0.16470997767129136
MATS4v,-0.19034002032260994
MATS5Z,0.04991626508082978
MATS5c,-0.041259961686836974
MATS5d,0.16666666666666674
MATS5i,-0.03290656406461402
MATS5m,0.04657987495678123
MATS5p,-0.0955772060471731
MATS5s,0.057584791947169325
MATS5v,-0.059202996225876804
MATS6Z,0.2311224076802279
MATS6c,-0.0253469285567865
MATS6d,0.14315789473684212
MATS6i,-0.054531004581394
MATS6m,0.22968260118904818
MATS6p,0.08382941857393608
MATS6s,0.12072281106690565
MATS6v,0.141426893483662
MATS7Z,0.0861129267917564
MATS7c,0.041996120487192
MATS7d,-0.025
MATS7i,-0.15291844629389298
MATS7m,0.08712324669691006
MATS7p,0.04683448736117058
MATS7s,0.05802798615118297
MATS7v,0.0848862400356424
MATS8Z,-0.07126012508971599
MATS8c,-0.1741442310263115
MATS8d,-0.044444444444444474
MATS8i,-0.1209714022307134
MATS8m,-0.06806899610505851
MATS8p,-0.011110334122013435
MATS8s,-0.10297493107648907
MATS8v,0.009987884837925919
MAXaaN,4.008783583273122
MINaaN,3.4776080016356405
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,31.31731628572047
SpAD_D,256.408532168357
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.8740605018160101
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,598
TMWC10,124.33227628508914
TSRW10,73.63454096686023
VE1_Dt,4.829526971065174
VE2_Dt,0.2012302904610489
VE3_Dt,2.4502172646251053
VR1_Dt,136.03756257822099
VR2_Dt,5.668231774092541
VR3_Dt,5.788399780383112
Xc-3dv,0.5006071783339645
Xc-4dv,0.0
Xc-5dv,0.07934289211681494
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.2621886974951644
Xch-6d,0.30274943015462097
Xch-7d,0.4657388341699985
Xp-0dv,13.469845040974464
Xp-1dv,7.660335684368487
Xp-2dv,5.050205653352509
Xp-3dv,3.684651595670419
Xp-4dv,2.4255770919637945
Xp-5dv,1.2275082523297172
Xp-6dv,0.6536907336043563
Xp-7dv,0.39692502968785315
Xpc-4d,3.302369926219433
Xpc-5d,5.436207587683434
Xpc-6d,7.352561490173371
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,44
nFRing,0
nHBAcc,7
nHBDon,2
nHRing,2
nSpiro,0
naRing,3
piPC10,6.749226539840576
AATS0dv,8.619047619047619
AATS0pe,6.438664285714286
AATS0se,7.833449904761903
AATS1dv,8.795454545454545
AATS1pe,6.770952272727274
AATS1se,7.998480727272724
AATS2dv,7.109589041095891
AATS2pe,6.563767123287671
AATS2se,7.8932299726027395
AATS3dv,5.2988505747126435
AATS3pe,6.351916091954025
AATS3se,7.7597600000000035
AATS4dv,5.467391304347826
AATS4pe,6.449618478260867
AATS4se,7.826402130434781
AATS5dv,3.814814814814815
AATS5pe,6.089337962962962
AATS5se,7.576615
AATS6dv,3.6
AATS6pe,6.004319999999999
AATS6se,7.544163410526317
AATS7dv,4.28125
AATS7pe,6.226165625
AATS7se,7.688379125000002
AATS8dv,4.574074074074074
AATS8pe,6.4280185185185195
AATS8se,7.8512894074074095
AATSC0Z,7.371882086167799
AATSC0c,0.01739280934586817
AATSC0d,0.5555555555555556
AATSC0i,1.688417604521693
AATSC0m,35.04172824489795
AATSC0p,0.19846238185871198
AATSC0s,1.0915847820609725
AATSC0v,45.49533696114812
AATSC1Z,0.5480313337456203
AATSC1c,-0.007077004281632287
AATSC1d,0.2702020202020202
AATSC1i,-0.05074203766204474
AATSC1m,2.4895750473098364
AATSC1p,-0.017186110661021547
AATSC1s,0.03257346709727655
AATSC1v,-1.9917740361714948
AATSC2Z,0.8401205230950836
AATSC2c,0.000581216476057653
AATSC2d,0.047184170471841674
AATSC2i,-0.04062274690953552
AATSC2m,3.942228383282081
AATSC2p,0.003716361387823534
AATSC2s,0.11304303558054372
AATSC2v,2.440174151353762
AATSC3Z,0.5093439674720461
AATSC3c,-0.0034727593252418336
AATSC3d,-0.08812260536398471
AATSC3i,0.006871772706282936
AATSC3m,2.485726595824538
AATSC3p,0.014778547037081086
AATSC3s,0.021685302473479832
AATSC3v,4.547574286053746
AATSC4Z,-0.47022577146800726
AATSC4c,0.0031374043047454215
AATSC4d,-0.07004830917874397
AATSC4i,0.14780292475049253
AATSC4m,-2.460233252661932
AATSC4p,-0.035218908817853334
AATSC4s,0.17979490507958423
AATSC4v,-8.65958336176892
AATSC5Z,0.36797682035777235
AATSC5c,-0.0007176266472369808
AATSC5d,0.09259259259259263
AATSC5i,-0.055560022071015236
AATSC5m,1.632239319916856
AATSC5p,-0.018968479963522862
