DLiP-ID,C001K3
DLiP-Mol-ID,32491
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C7H9AsN2O4/c9-7(11)10-6-3-1-5(2-4-6)8(12,13)14/h1-4H,(H3,9,10,11)(H2,12,13,14)"
Standard Inchi Key(RDKit),WWXBHTZSYYGCSG-UHFFFAOYSA-N
Canonical SMILES(RDKit),NC(=O)Nc1ccc([As](=O)(O)O)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),260.081
MW Monoisotopic(RDKit),259.977828268
MolLogP(RDKit),-1.2618
XLogP(SDF),
XLogP(CDK),0.122
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),4
HBD Lipinski(RDKit),5
PSA(SDF),
PSA(RDKit),112.65
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),1
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),14
QED Weighted(RDKit),0.49680840273837
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,928.2726800115877
qed,0.4968084027383699
Chi0,10.767584713501616
Chi1,6.392865415757243
TPSA,112.65
Chi0n,7.04488871337573
Chi0v,8.921465125600221
Chi1n,3.620347468457698
Chi1v,7.003205755868055
Chi2n,2.5801539226561694
Chi2v,5.946424963741148
Chi3n,1.4711914615619586
Chi3v,3.508090126793827
Chi4n,0.8812137604682104
Chi4v,2.0088331896049967
MolMR,50.16020000000002
MolWt,260.08099999999996
fr_SH,0
Kappa1,10.846759651955399
Kappa2,3.8740769349751947
Kappa3,2.9170709738330545
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,0
fr_NH1,1
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,383.1811977127358
MolLogP,-1.2617999999999998
NOCount,6
fr_Ar_N,0
fr_COO2,0
fr_urea,1
BalabanJ,2.8945557277616274
SMR_VSA1,16.725375685028634
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,5.733667477162185
SMR_VSA5,0.0
SMR_VSA6,5.316788604006331
SMR_VSA7,24.26546827384644
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,82.73242099161493
NHOHCount,5
PEOE_VSA1,0.0
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,0.0
PEOE_VSA8,0.0
PEOE_VSA9,0.0
RingCount,1
SMR_VSA10,30.24228846467866
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,259.977828268
NumHDonors,4
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,82.28358850472227
SlogP_VSA1,15.401647517005074
SlogP_VSA2,28.395060118549548
SlogP_VSA3,3.739489136565806
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,24.26546827384644
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,20.20371075415854
EState_VSA2,4.351191435836559
EState_VSA3,5.687386274683562
EState_VSA4,0.0
EState_VSA5,24.26546827384644
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,5.316788604006331
EState_VSA9,13.925016841553191
SlogP_VSA10,10.481923458755384
SlogP_VSA11,0.0
SlogP_VSA12,0.0
VSA_EState1,0.0
