DLiP-ID,C001R5
Mp,0.6974580523164201
Mv,0.660033573655286
SZ,25.66666666666667
Si,42.69465627025922
Sm,24.33952210473732
Sp,26.503405988023964
Sv,25.08127579890087
nB,0
nC,17
nF,0
nH,16
nI,0
nN,4
nO,1
nP,0
nS,0
nX,0
ABC,17.03951243369844
AMW,7.687695029789486
IC0,1.524588873936855
IC1,3.267443803807233
IC2,4.266764026202947
IC3,5.0175357370708635
IC4,5.070167316018233
IC5,5.070167316018233
MID,45.12168921251126
Mpe,0.9716202270381833
Mse,1.002261662897229
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,88.15710000000001
SdO,0
SdS,0
Spe,36.92156862745097
SsF,0
SsI,0
Sse,38.0859431900947
StN,0
fMF,0.5
nBr,0
nCl,0
AMID,2.050985873295966
BIC0,0.27153475714061703
BIC1,0.5819434831938554
BIC2,0.7599260059137255
BIC3,0.8936411455579945
BIC4,0.9030150189029426
BIC5,0.9030150189029426
CIC0,3.7233386395067303
CIC1,1.9804837096363523
CIC2,0.9811634872406385
CIC3,0.23039177637272168
CIC4,0.17776019742535265
CIC5,0.17776019742535265
GGI1,4.5
GGI2,1.7777777777777786
GGI3,1.0
GGI4,0.9466666666666668
GGI5,0.4375
GGI6,0.40489795918367355
GGI7,0.19791666666666669
GGI8,0.11111111111111108
GGI9,0.12812500000000002
JGI1,0.1875
JGI2,0.05555555555555558
JGI3,0.03225806451612903
JGI4,0.03641025641025641
JGI5,0.0175
JGI6,0.018404452690166974
JGI7,0.010416666666666664
JGI8,0.006944444444444442
JGI9,0.009151785714285713
MIC0,13.763548683387935
MIC1,28.853079315878574
MIC2,38.80529312946997
MIC3,40.14117627718273
MIC4,40.19422890876167
MIC5,40.19422890876167
MPC2,32
MPC3,40
MPC4,50
MPC5,63
MPC6,60
MPC7,66
MPC8,69
MPC9,74
Mare,0.9840000000000003
NaaN,2
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.25378018079283465
RPCG,0.11607848247740256
SIC0,0.2905125632988117
SIC1,0.6226160318405773
SIC2,0.8130379116847178
SIC3,0.9560985216006646
SIC4,0.966127543307337
SIC5,0.966127543307337
SaaN,8.753421989166036
SaaO,0
SaaS,0
Sare,37.39200000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.136662036813205
SssS,0
StCH,0
StsC,0
TIC0,57.934377209600484
TIC1,124.16286454467485
TIC2,162.13703299571196
TIC3,190.6663580086928
TIC4,192.66635800869284
TIC5,192.66635800869284
Vabc,261.86796972278444
WPol,31
apol,44.26068799999999
bpol,20.067311999999994
nRot,4
ABCGG,12.952370230323956
ATS0Z,888.0
ATS0d,128.0
ATS0i,6144.598022960485
ATS0m,3509.4992779999993
ATS0p,60.00831047758402
ATS0s,129.16666666666669
ATS0v,8886.774710484584
ATS1Z,1029.0
ATS1d,155.0
ATS1i,5937.726793276599
ATS1m,3925.7056439999983
ATS1p,74.04767293
ATS1s,138.11111111111111
ATS1v,10957.759735834587
ATS2Z,1430.0
ATS2d,233.0
ATS2i,9636.585416658443
ATS2m,5380.892395999999
ATS2p,104.67342700739596
ATS2s,208.50000000000006
ATS2v,15149.096447750348
ATS3Z,1469.0
ATS3d,251.0
ATS3i,11895.852913270945
ATS3m,5369.174351
ATS3p,114.70068819624497
ATS3s,232.8333333333334
ATS3v,16114.644781201041
ATS4Z,1294.0
ATS4d,228.0
ATS4i,12606.564585373839
ATS4m,4628.25247
ATS4p,107.48058625533899
ATS4s,221.11111111111114
ATS4v,14561.593812924411
ATS5Z,1226.0
ATS5d,214.0
ATS5i,12323.677735978285
ATS5m,4432.197265000001
ATS5p,100.145253257584
ATS5s,214.91666666666674
ATS5v,13507.324033798997
ATS6Z,1082.0
ATS6d,192.0
ATS6i,10986.141157685739
ATS6m,3877.366326
ATS6p,88.281816644188
ATS6s,187.83333333333334
ATS6v,12067.370743270765
ATS7Z,956.0
ATS7d,165.0
ATS7i,9134.10475200139
ATS7m,3435.9107709999994
ATS7p,78.79690047879198
ATS7s,169.88888888888894
ATS7v,10617.430495075807
ATS8Z,798.0
ATS8d,145.0
ATS8i,8672.432591878842
ATS8m,2828.099396
ATS8p,71.16351425333899
ATS8s,140.7777777777778
ATS8v,9472.592807245406
C1SP1,0
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.058823529411764705
GGI10,0.06999285787164575
JGI10,0.006999285787164575
JGT10,0.38114051178466934
Kier1,16.84375
Kier2,8.203125
Kier3,4.75
MID_C,35.26221608592502
MID_N,7.968045141210231
MID_O,1.8914279853760008
MID_X,0.0
MID_h,9.85947312658623
MPC10,74
MWC01,24.0
MWC02,4.727387818712341
MWC03,5.54907608489522
MWC04,6.398594934535208
MWC05,7.234898420314831
MWC06,8.08794755464267
MWC07,8.92996487470684
MWC08,9.783971766534565
MWC09,10.629126124296002
MWC10,11.483424561052544
NaaCH,10
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.4780000000000006
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.176149732573829
SRW05,0.0
SRW06,6.660575149839686
SRW07,0.0
SRW08,8.22817689595132
SRW09,0.0
SRW10,9.835155177159303
SaaCH,18.768019500940298
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.717467738482766
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,1.6394656491973758
SsNH2,5.81400645274726
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.170956632653061
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.226606253587879
VE1_D,4.618428113183311
VE2_A,0.1921184660721763
VE2_D,0.20992855059924143
VE3_A,2.2298567272879195
VE3_D,2.3185117723230686
VR1_A,153.40568960771276
VR1_D,120.2813399185541
VR2_A,6.972985891259671
VR2_D,5.46733363266155
VR3_A,5.821543338620774
VR3_D,5.578290858417179
WPath,1169
Xc-3d,1.2343809036239406
Xc-4d,0.0
Xc-5d,0.08333333333333333
Xc-6d,0.0
Xp-0d,15.363596551749426
Xp-1d,10.741514740667453
Xp-2d,9.355270167243008
Xp-3d,7.677336993432036
Xp-4d,6.230819101784504
Xp-5d,5.098335877946297
Xp-6d,3.2133317885304966
Xp-7d,2.287871629781289
ZMIC0,72.03859175362832
ZMIC1,47.2030147209484
ZMIC2,26.104252123258004
ZMIC3,22.06303814995415
ZMIC4,21.892094596615006
ZMIC5,21.892094596615006
nAcid,0
nAtom,38
nBase,0
nRing,3
piPC1,3.5263605246161616
piPC2,4.119037174812473
piPC3,4.670489652108734
piPC4,5.229101255859354
piPC5,5.795867763113998
piPC6,5.891989456089514
piPC7,6.280863894199257
piPC8,6.64703965476017
piPC9,7.022046112882841
AATS0Z,23.36842105263158
AATS0d,3.3684210526315788
AATS0i,161.69994797264434
AATS0m,92.35524415789472
AATS0p,1.5791660651995794
AATS0s,3.3991228070175445
AATS0v,233.86249238117327
AATS1Z,25.725
AATS1d,3.875
AATS1i,148.443169831915
AATS1m,98.14264109999996
AATS1p,1.8511918232500002
AATS1s,3.452777777777778
AATS1v,273.94399339586465
AATS2Z,22.6984126984127
AATS2d,3.6984126984126986
AATS2i,152.96167328029276
AATS2m,85.4109904126984
AATS2p,1.6614829683713643
AATS2s,3.3095238095238106
AATS2v,240.46184837698965
AATS3Z,19.32894736842105
AATS3d,3.3026315789473686
AATS3i,156.5243804377756
AATS3m,70.64703093421052
AATS3p,1.509219581529539
AATS3s,3.063596491228071
AATS3v,212.03479975264528
AATS4Z,16.379746835443036
AATS4d,2.8860759493670884
AATS4i,159.5767669034663
AATS4m,58.585474303797476
AATS4p,1.3605137500675821
AATS4s,2.79887482419128
AATS4v,184.32397231549888
AATS5Z,16.13157894736842
AATS5d,2.8157894736842106
AATS5i,162.1536544207669
AATS5m,58.318385065789485
AATS5p,1.3177007007576842
AATS5s,2.8278508771929833
AATS5v,177.7279478131447
AATS6Z,16.149253731343283
AATS6d,2.8656716417910446
AATS6i,163.97225608486178
AATS6m,57.87113919402985
AATS6p,1.3176390543908656
AATS6s,2.8034825870646767
AATS6v,180.1100110935935
AATS7Z,16.771929824561404
AATS7d,2.8947368421052633
AATS7i,160.2474517894981
AATS7m,60.27913633333332
AATS7p,1.3824017627858243
AATS7s,2.9805068226120865
AATS7v,186.27071043992643
AATS8Z,14.777777777777779
AATS8d,2.685185185185185
AATS8i,160.60060355331188
AATS8m,52.37221103703704
AATS8p,1.3178428565433147
AATS8s,2.606995884773663
AATS8v,175.41838531935937
AMID_C,1.6028280039056826
AMID_N,0.3621838700550105
AMID_O,0.08597399933527276
AMID_X,0.0
AMID_h,0.44815786939028324
ATS0dv,298.0
ATS0pe,236.78250000000003
ATS0se,289.8424559999999
ATS1dv,318.0
ATS1pe,262.3395
ATS1se,311.936336
ATS2dv,422.0
ATS2pe,407.36480000000006
ATS2se,490.14980800000006
ATS3dv,397.0
ATS3pe,482.25050000000005
ATS3se,585.7996280000001
ATS4dv,337.0
ATS4pe,486.6505
ATS4se,598.988512
ATS5dv,325.0
ATS5pe,463.08770000000004
ATS5se,572.3475159999999
ATS6dv,281.0
ATS6pe,414.67400000000004
ATS6se,511.2481440000001
ATS7dv,252.0
ATS7pe,352.9228999999999
ATS7se,433.5571479999999
ATS8dv,182.0
ATS8pe,324.5835000000001
ATS8se,403.53329599999995
ATSC0Z,263.8947368421053
ATSC0c,0.8342992934686451
ATSC0d,20.210526315789487
ATSC0i,62.360602999666995
ATSC0m,1260.4507263157896
ATSC0p,8.455455155653894
ATSC0s,21.37719298245615
ATSC0v,1875.6708955026402
ATSC1Z,8.163434903047111
ATSC1c,-0.5044517708523243
ATSC1d,7.409972299168977
ATSC1i,-3.7714310004545055
ATSC1m,40.329839036011634
ATSC1p,0.059538310733169675
ATSC1s,-5.268390273930438
ATSC1v,71.94969466493068
ATSC2Z,12.858725761772867
ATSC2c,0.2827645008378975
ATSC2d,-2.612188365650967
ATSC2i,6.131648388124232
ATSC2m,61.09319405540226
ATSC2p,0.30184051808433837
ATSC2s,3.4843028624192076
ATSC2v,30.32597747905465
ATSC3Z,-79.10526315789471
ATSC3c,-0.2203243555441375
ATSC3d,-4.999999999999999
ATSC3i,-20.162843854276424
ATSC3m,-375.42288110526266
ATSC3p,-2.1082455984000483
ATSC3s,-6.885964912280701
ATSC3v,-490.2068415191419
ATSC4Z,-54.88642659279778
ATSC4c,-0.15308460321712272
ATSC4d,-2.648199445983379
ATSC4i,-26.913433380811966
ATSC4m,-262.093499603878
ATSC4p,-2.2452830332109373
ATSC4s,-4.765158510310863
ATSC4v,-461.0683697910538
ATSC5Z,46.68421052631578
ATSC5c,0.4078437516535315
ATSC5d,1.789473684210526
ATSC5i,-5.726042547976214
ATSC5m,218.66432578947362
ATSC5p,0.16763296023031493
ATSC5s,6.355263157894736
ATSC5v,127.99223286059768
ATSC6Z,-22.235457063711912
ATSC6c,-0.5311278685116952
ATSC6d,-1.9501385041551247
ATSC6i,5.030707032669575
ATSC6m,-98.09940366204988
ATSC6p,1.096857727425605
ATSC6s,-6.958910433979686
ATSC6v,168.47902140019457
ATSC7Z,-20.684210526315795
ATSC7c,0.5337578269258473
ATSC7d,-3.4210526315789473
ATSC7i,16.9027368783289
ATSC7m,-106.9896202105262
ATSC7p,-0.5525497913882105
ATSC7s,7.0818713450292385
ATSC7v,-251.24418666991033
ATSC8Z,-5.060941828254857
ATSC8c,-0.2522183815824466
ATSC8d,-1.614958448753463
ATSC8i,6.738347877140296
ATSC8m,-22.57077092243782
ATSC8p,0.2647759629866222
ATSC8s,-1.6266543551862116
ATSC8v,68.4072597648827
AXp-0d,0.6983452978067921
AXp-1d,0.4475631141944772
AXp-2d,0.292352192726344
AXp-3d,0.1919334248358009
AXp-4d,0.12461638203569007
AXp-5d,0.08092596631660788
AXp-6d,0.05355552980884161
AXp-7d,0.03466472166335286
GATS1Z,0.7851615476665335
GATS1c,1.6104289327217958
GATS1d,0.7094075520833328
GATS1i,1.1854493297161481
GATS1m,0.7854098298579392
GATS1p,0.9532658605897679
GATS1s,1.1472669607440835
GATS1v,0.8557807043358946
GATS2Z,0.8601613893795783
GATS2c,0.86173719128592
GATS2d,1.2204861111111103
GATS2i,1.0018590789110955
GATS2m,0.8590591472403338
GATS2p,0.9436403141053954
GATS2s,0.7848963184416606
GATS2v,0.9035428342694745
GATS3Z,1.066314319904268
GATS3c,1.1739825788413483
GATS3d,1.1803385416666659
GATS3i,1.2129673564622738
GATS3m,1.0646536664131818
GATS3p,1.0691031272230005
GATS3s,1.1127581726166047
GATS3v,1.0500429323206573
GATS4Z,1.0568799765719274
GATS4c,1.0372851915958143
GATS4d,1.019646624472573
GATS4i,1.204330859370063
GATS4m,1.057353558852206
GATS4p,1.0860603164941496
GATS4s,1.002035687510929
GATS4v,1.0776452284720888
GATS5Z,0.8882877941763061
GATS5c,0.584271936799435
GATS5d,0.9153645833333327
GATS5i,1.0430723322503312
GATS5m,0.8915438379597108
GATS5p,0.9451702571837862
GATS5s,0.7664050745452055
GATS5v,0.9416335792344093
GATS6Z,1.0400460799314157
GATS6c,1.3131972530666096
GATS6d,1.0109996890547257
GATS6i,0.9823617433465022
GATS6m,1.0351867107760686
GATS6p,0.8515420040949877
GATS6s,1.193703721850329
GATS6v,0.8905270583338473
GATS7Z,1.0085095067145324
GATS7c,0.5998054673147122
GATS7d,1.092013888888888
GATS7i,0.8305092963965965
GATS7m,1.013333543714773
GATS7p,1.0021364146867384
GATS7s,0.6983996717275335
GATS7v,1.048096813771825
GATS8Z,0.9905394524959741
GATS8c,1.0786795099857072
GATS8d,0.98316936728395
GATS8i,0.8720627774124251
GATS8m,0.9915048533171714
GATS8p,0.9693252828753431
GATS8s,0.9192737224983152
GATS8v,0.9770233222068102
MATS1Z,0.029387714399680957
MATS1c,-0.5744091911156805
MATS1d,0.3483072916666665
MATS1i,-0.057453893613743805
MATS1m,0.030396544890095245
MATS1p,0.006689337729937623
MATS1s,-0.23412665845985478
MATS1v,0.036441472806116766
MATS2Z,0.02939072185183077
MATS2c,0.20443067244569527
MATS2d,-0.07795965608465596
MATS2i,0.05930755004618506
MATS2m,0.029235464990167357
MATS2p,0.021531961481198087
MATS2s,0.09831239293693131
MATS2v,0.009752168930951455
MATS3Z,-0.1498803350618268
MATS3c,-0.13204155707008147
MATS3d,-0.12369791666666655
MATS3i,-0.16166331693733055
MATS3m,-0.14892406076142214
MATS3p,-0.12466777716811209
MATS3s,-0.16105867870332366
MATS3v,-0.13067506743707746
MATS4Z,-0.10004392763553187
MATS4c,-0.08826045102001634
MATS4d,-0.06302742616033749
MATS4i,-0.2075942423554114
MATS4m,-0.10002000738037223
MATS4p,-0.1277293227149943
MATS4s,-0.10722182111574538
MATS4v,-0.11824021085455023
MATS5Z,0.08845233346629434
MATS5c,0.24442292762702622
MATS5d,0.0442708333333333
MATS5i,-0.045910737489234923
MATS5m,0.08674052909176956
MATS5p,0.009912710619618395
MATS5s,0.14864587607714394
MATS5v,0.034119053925581774
MATS6Z,-0.0477885800356018
MATS6c,-0.36106551198376124
MATS6d,-0.05472636815920395
MATS6i,0.04575383635264717
MATS6m,-0.044141723739771016
MATS6p,0.0735736162179003
MATS6s,-0.1846287642623974
MATS6v,0.05094457993557568
MATS7Z,-0.052253689668927
MATS7c,0.42651186938500196
MATS7d,-0.11284722222222215
MATS7i,0.18069888214967134
MATS7m,-0.056588022034122915
MATS7p,-0.043565546834675756
MATS7s,0.22085442027994331
MATS7v,-0.08929931410047362
MATS8Z,-0.013495545805079135
MATS8c,-0.21273781561507704
MATS8d,-0.05623070987654318
MATS8i,0.07603839812153415
MATS8m,-0.012601155096314366
MATS8p,0.02203593093162016
MATS8s,-0.05354691307365359
MATS8v,0.02566465267024854
MAXaaN,4.51294776706979
MAXssO,5.136662036813205
MINaaN,4.240474222096245
MINssO,5.136662036813205
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,28.857761290150435
SpAD_D,220.28070827270253
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,574
TMWC10,118.82439213969023
TSRW10,55.791877253634766
VE1_Dt,4.638683830731182
VE2_Dt,0.21084926503323553
VE3_Dt,2.3228880291941256
VR1_Dt,119.32005728387261
VR2_Dt,5.423638967448755
VR3_Dt,5.570266800096796
Xc-3dv,0.4454828157123717
Xc-4dv,0.0
Xc-5dv,0.02151657414559676
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.25
Xch-7d,0.35633507349490784
Xp-0dv,12.153528442549666
Xp-1dv,6.84480973130769
Xp-2dv,4.7444522495555335
Xp-3dv,3.1841309574467673
Xp-4dv,2.081147523412134
Xp-5dv,1.3567424210096855
Xp-6dv,0.6665005481155989
Xp-7dv,0.37221205750584235
Xpc-4d,2.5497130551272575
Xpc-5d,3.8018892325372127
Xpc-6d,5.4190878154551445
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,40
nFRing,0
nHBAcc,5
nHBDon,2
nHRing,1
nSpiro,0
naRing,3
piPC10,7.303559285239726
AATS0dv,7.842105263157895
AATS0pe,6.231118421052632
AATS0se,7.627433052631576
AATS1dv,7.95
AATS1pe,6.5584875
AATS1se,7.7984084
AATS2dv,6.698412698412699
AATS2pe,6.466107936507937
AATS2se,7.780155682539683
AATS3dv,5.223684210526316
AATS3pe,6.345401315789474
AATS3se,7.707889842105264
AATS4dv,4.265822784810126
AATS4pe,6.160132911392405
AATS4se,7.582133063291139
AATS5dv,4.276315789473684
AATS5pe,6.093259210526316
AATS5se,7.530888368421052
AATS6dv,4.1940298507462686
AATS6pe,6.189164179104478
AATS6se,7.630569313432837
AATS7dv,4.421052631578948
AATS7pe,6.191629824561402
AATS7se,7.606265754385964
AATS8dv,3.3703703703703702
AATS8pe,6.010805555555557
AATS8se,7.472838814814814
AATSC0Z,6.94459833795014
AATSC0c,0.021955244564964345
AATSC0d,0.5318559556786707
AATSC0i,1.6410684999912366
AATSC0m,33.169755955678674
AATSC0p,0.22251197778036563
AATSC0s,0.5625577100646355
AATSC0v,49.35976040796422
AATSC1Z,0.20408587257617777
AATSC1c,-0.012611294271308107
AATSC1d,0.18524930747922444
AATSC1i,-0.09428577501136264
AATSC1m,1.0082459759002909
AATSC1p,0.001488457768329242
AATSC1s,-0.13170975684826094
AATSC1v,1.798742366623267
AATSC2Z,0.20410675812337883
AATSC2c,0.004488325410125357
AATSC2d,-0.04146330739128519
AATSC2i,0.09732775219244812
AATSC2m,0.969733238974639
AATSC2p,0.004791119334672037
AATSC2s,0.055306394641574726
AATSC2v,0.4813647218897564
AATSC3Z,-1.0408587257617725
AATSC3c,-0.002899004678212336
AATSC3d,-0.06578947368421051
AATSC3i,-0.26530057702995297
AATSC3m,-4.939774751385035
AATSC3p,-0.027740073663158532
AATSC3s,-0.09060480147737765
AATSC3v,-6.45009001998871
AATSC4Z,-0.6947648935797187
AATSC4c,-0.0019377797875585155
AATSC4d,-0.03352151197447315
AATSC4i,-0.34067637190901223
AATSC4m,-3.3176392354921265
AATSC4p,-0.028421304217859964
AATSC4s,-0.06031846215583371
AATSC4v,-5.836308478367769
AATSC5Z,0.6142659279778392
AATSC5c,0.005366365153335941
AATSC5d,0.023545706371191133
AATSC5i,-0.07534266510495019
AATSC5m,2.8771621814404424
AATSC5p,0.0022056968451357227
AATSC5s,0.08362188365650969
AATSC5v,1.6841083271131274
AATSC6Z,-0.3318724934882375
AATSC6c,-0.007927281619577542
