DLiP-ID,J10040
DLiP-Mol-ID,36846
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H23N3O3/c1-4-24(26,5-2)18-13-11-17(12-14-18)22-21(25)19-15(3)27-23-20(19)16-9-7-6-8-10-16/h6-14,26H,4-5H2,1-3H3/p+1"
Standard Inchi Key(RDKit),VDQFHYJEANFMOY-UHFFFAOYSA-O
Canonical SMILES(RDKit),CC[N+](O)(CC)c1ccc(NC(=O)c2c(-c3ccccc3)noc2C)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),366.441
MW Monoisotopic(RDKit),366.18121804809
MolLogP(RDKit),4.63862
XLogP(SDF),
XLogP(CDK),3.499
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),75.36
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),27
QED Weighted(RDKit),0.492223985329903
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,GATA4/NKX2-5
Common Target Pref Name,GATA4/NKX2-5
RDKit Descriptors
Ipc,1578709.3821598059
qed,0.4922239853299028
Chi0,19.440946820939047
Chi1,12.98051225450567
TPSA,75.36
Chi0n,15.76850335250733
Chi0v,15.76850335250733
Chi1n,9.016755973774526
Chi1v,9.016755973774526
Chi2n,6.384523583066386
Chi2v,6.384523583066386
Chi3n,4.789090717777041
Chi3v,4.789090717777041
Chi4n,3.03721512115549
Chi4v,3.03721512115549
MolMR,105.73370000000003
MolWt,366.4410000000001
fr_SH,0
Kappa1,18.81990613519081
Kappa2,7.73436455731473
Kappa3,3.766165233271161
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,1
fr_NH2,0
fr_N_O,2
fr_azo,0
BertzCT,913.6047078042159
MolLogP,4.638620000000003
NOCount,6
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,1.838208602724393
SMR_VSA1,14.52488514582246
SMR_VSA2,0.0
SMR_VSA3,9.80300210893494
SMR_VSA4,0.0
SMR_VSA5,20.771211599071872
SMR_VSA6,18.406301415831482
SMR_VSA7,65.92100252672593
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,1
LabuteASA,158.13003946092186
NHOHCount,2
PEOE_VSA1,9.83988354097968
PEOE_VSA2,4.794537184071822
PEOE_VSA3,5.20725302477729
PEOE_VSA4,4.646338851809496
PEOE_VSA5,0.0
PEOE_VSA6,35.4884985994335
PEOE_VSA7,32.903945735995094
PEOE_VSA8,23.38357190330378
PEOE_VSA9,0.0
RingCount,3
SMR_VSA10,17.28195227871863
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,366.18121804809
NumHDonors,2
PEOE_VSA10,30.10713971724505
PEOE_VSA11,5.687386274683562
PEOE_VSA12,0.0
