DLiP-ID,C1003X
DLiP-Mol-ID,34586
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H14ClN3O3S/c20-12-7-5-11(6-8-12)9-22-16(24)15-10-27-19(23(15)18(22)26)13-3-1-2-4-14(13)21-17(19)25/h1-8,15H,9-10H2,(H,21,25)/t15-,19+/m0/s1"
Standard Inchi Key(RDKit),POVQHLNFAUGINO-HNAYVOBHSA-N
Canonical SMILES(RDKit),O=C1[C@@H]2CS[C@]3(C(=O)Nc4ccccc43)N2C(=O)N1Cc1ccc(Cl)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),399.859
MW Monoisotopic(RDKit),399.044439988
MolLogP(RDKit),3.0247
XLogP(SDF),
XLogP(CDK),2.186
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),69.72
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),5
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),27
QED Weighted(RDKit),0.787933463310494
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Tumour suppressor p53/oncoprotein Mdm2
Common Target Pref Name,P53/HDM2
RDKit Descriptors
Ipc,2717970.1945744674
qed,0.7879334633104943
Chi0,18.75878406613483
Chi1,13.01971106623871
TPSA,69.72
Chi0n,14.015750810944326
Chi0v,15.588176337890507
Chi1n,8.462202088678563
Chi1v,9.825765121341279
Chi2n,6.673953344064895
Chi2v,8.323220068763943
Chi3n,5.191152897292513
Chi3v,6.945313280953205
Chi4n,3.9343614973356917
Chi4v,5.611112695465445
MolMR,102.23270000000001
MolWt,399.85900000000015
fr_SH,0
Kappa1,16.648301035099912
Kappa2,5.741561935130915
Kappa3,2.1832367173578406
fr_ArN,0
fr_COO,0
fr_C_O,3
fr_C_S,0
fr_NH0,2
fr_NH1,1
fr_NH2,0
