DLiP-ID,T007RC
DLiP-Mol-ID,26014
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H30N4O3/c25-18(26)4-2-1-3-10-22-19(27)23-13-7-20(8-14-23)9-15-24(16-20)17-5-11-21-12-6-17/h5-6,11-12H,1-4,7-10,13-16H2,(H,22,27)(H,25,26)"
Standard Inchi Key(RDKit),YPSKAALBPPNZBC-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(O)CCCCCNC(=O)N1CCC2(CC1)CCN(c1ccncc1)C2
SMILES(SDF),
MW(SDF),
MW(RDKit),374.485
MW Monoisotopic(RDKit),374.23179082
MolLogP(RDKit),2.7285
XLogP(SDF),
XLogP(CDK),1.853
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),85.77
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),27
QED Weighted(RDKit),0.716931458220484
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,1682276.7253113613
qed,0.716931458220484
Chi0,19.114673407305983
Chi1,13.078917360319544
TPSA,85.77
Chi0n,15.900033413924637
Chi0v,15.900033413924637
Chi1n,9.975714806691409
Chi1v,9.975714806691409
Chi2n,7.800343863747404
Chi2v,7.800343863747404
Chi3n,5.9211542036329625
Chi3v,5.9211542036329625
Chi4n,4.187763141946778
Chi4v,4.187763141946778
MolMR,103.80950000000006
MolWt,374.48500000000007
fr_SH,0
Kappa1,19.451543278705692
Kappa2,9.060217614435654
Kappa3,5.338777833775739
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,629.3738113513598
MolLogP,2.7285000000000004
NOCount,7
fr_Ar_N,1
fr_COO2,1
fr_urea,1
BalabanJ,1.361898987839107
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,15.200676855804016
