DLiP-ID,J000E0
DLiP-Mol-ID,27253
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H23N3O3/c1-27-19-9-8-17(12-20(19)28-2)22(26)23-13-15-5-3-6-16(11-15)18-14-25-10-4-7-21(25)24-18/h3,5-6,8-9,11-12,14H,4,7,10,13H2,1-2H3,(H,23,26)"
Standard Inchi Key(RDKit),LMHMRAKBMDJZRC-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1ccc(C(=O)NCc2cccc(-c3cn4c(n3)CCC4)c2)cc1OC
SMILES(SDF),
MW(SDF),
MW(RDKit),377.444
MW Monoisotopic(RDKit),377.173941596
MolLogP(RDKit),3.4435
XLogP(SDF),
XLogP(CDK),3.421
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),65.38
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),28
QED Weighted(RDKit),0.714644269485362
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,WDR5/Mixed-lineage leukemia 1 (MLL1)
Common Target Pref Name,WDR5/Mixed-lineage leukemia 1 (MLL1)
RDKit Descriptors
Ipc,4280344.348265373
qed,0.7146442694853619
Chi0,19.509860921691395
Chi1,13.67336639324559
TPSA,65.38
Chi0n,16.066401340654707
Chi0v,16.066401340654707
Chi1n,9.332852448770595
Chi1v,9.332852448770595
Chi2n,6.792136540027864
Chi2v,6.792136540027864
Chi3n,4.980113372020903
Chi3v,4.980113372020903
Chi4n,3.496448655801007
Chi4v,3.496448655801007
MolMR,106.70020000000002
MolWt,377.4440000000002
fr_SH,0
Kappa1,18.100533848066316
Kappa2,7.760913788260013
Kappa3,3.579610649430594
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
