DLiP-ID,T003QW
DLiP-Mol-ID,20686
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H25N5O4/c1-22-18-6-4-5-15(23-18)12-26(3)20(29)13-7-8-16-14(9-13)11-25(2)21(30)17(24-16)10-19(27)28/h4-9,17,24H,10-12H2,1-3H3,(H,22,23)(H,27,28)/t17-/m0/s1"
Standard Inchi Key(RDKit),MBQKQBUQDMUZRS-KRWDZBQOSA-N
Canonical SMILES(RDKit),CNc1cccc(CN(C)C(=O)c2ccc3c(c2)CN(C)C(=O)[C@H](CC(=O)O)N3)n1
SMILES(SDF),
MW(SDF),
MW(RDKit),411.462
MW Monoisotopic(RDKit),411.19065428
MolLogP(RDKit),1.6227
XLogP(SDF),
XLogP(CDK),1.639
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),114.87
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),30
QED Weighted(RDKit),0.661650798411023
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,4343964.931606608
qed,0.6616507984110227
Chi0,21.836134335324456
Chi1,14.278096000876644
TPSA,114.87
Chi0n,17.176371481278444
Chi0v,17.176371481278444
Chi1n,9.535598686481467
Chi1v,9.535598686481467
Chi2n,7.286391955889732
Chi2v,7.286391955889732
Chi3n,4.951276489389417
Chi3v,4.951276489389417
Chi4n,3.4023098233474447
Chi4v,3.4023098233474447
MolMR,112.16070000000006
MolWt,411.46200000000016
fr_SH,0
Kappa1,21.097609250477134
Kappa2,8.810043396489547
Kappa3,4.676980681431659
fr_ArN,0
fr_COO,1
fr_C_O,3
fr_C_S,0
fr_NH0,3
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,977.6191252884456
MolLogP,1.6226999999999998
NOCount,9
fr_Ar_N,1
fr_COO2,1
fr_urea,0
BalabanJ,1.7927965872523755
SMR_VSA1,19.490138947056174
SMR_VSA2,0.0
SMR_VSA3,14.783797982648164
SMR_VSA4,0.0
SMR_VSA5,25.55217526389912
SMR_VSA6,31.776593156044232
SMR_VSA7,53.21903338901211
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,174.24992705689448
NHOHCount,3
PEOE_VSA1,25.539924064554324
PEOE_VSA2,14.383611552215466
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,35.89528683400505
PEOE_VSA8,38.938610120324704
PEOE_VSA9,18.659506023687044
RingCount,3
SMR_VSA10,29.28891379917345
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,411.19065428
NumHDonors,3
PEOE_VSA10,11.85970360698299
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,5.907179729351506
PEOE_VSA14,5.969305287951849
SlogP_VSA1,10.633577208012662
SlogP_VSA2,64.85884690132325
SlogP_VSA3,22.678587179968794
SlogP_VSA4,0.0
SlogP_VSA5,28.036189785240282
SlogP_VSA6,36.39820241076966
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,2
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,12.011146117099809
EState_VSA2,24.779937487541595
EState_VSA3,17.795594172293132
EState_VSA4,17.075242264380485
EState_VSA5,4.899909730850478
EState_VSA6,44.24202688426688
EState_VSA7,18.19910120538483
