DLiP-ID,T00528
DLiP-Mol-ID,21832
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C25H38N4O4/c1-4-5-6-7-20(28-23(32)19-10-8-18(9-11-19)22(26)27)25(2,3)24(33)29-14-12-17(13-15-29)16-21(30)31/h8-11,17,20H,4-7,12-16H2,1-3H3,(H3,26,27)(H,28,32)(H,30,31)"
Standard Inchi Key(RDKit),PXEZNMZWHFWNLW-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCCCCC(NC(=O)c1ccc(C(=N)N)cc1)C(C)(C)C(=O)N1CCC(CC(=O)O)CC1
SMILES(SDF),
MW(SDF),
MW(RDKit),458.603
MW Monoisotopic(RDKit),458.289305696
MolLogP(RDKit),3.38887
XLogP(SDF),
XLogP(CDK),3.806
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),4
HBD Lipinski(RDKit),5
PSA(SDF),
PSA(RDKit),136.58
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),11
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),33
QED Weighted(RDKit),0.228832428500934
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,11633401.488440933
qed,0.22883242850093385
Chi0,24.595647359318296
Chi1,15.55578644154415
TPSA,136.57999999999998
Chi0n,20.02458497739781
Chi0v,20.02458497739781
Chi1n,11.823087505695058
Chi1v,11.823087505695058
Chi2n,9.567981811448046
Chi2v,9.567981811448046
Chi3n,6.647170421361558
Chi3v,6.647170421361558
Chi4n,4.398326441482885
Chi4v,4.398326441482885
MolMR,128.1921000000001
MolWt,458.6030000000004
fr_SH,0
Kappa1,26.35309912014971
Kappa2,11.814856464127601
Kappa3,7.301919495970017
fr_ArN,1
fr_COO,1
fr_C_O,3
fr_C_S,0
fr_NH0,1
fr_NH1,2
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,842.4678144047514
MolLogP,3.3888700000000016
NOCount,8
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,2.1129553331253863
SMR_VSA1,19.490138947056174
SMR_VSA2,5.409283605791522
SMR_VSA3,10.216698334856808
SMR_VSA4,17.066563992720358
SMR_VSA5,71.7588037887019
SMR_VSA6,13.08951281182515
SMR_VSA7,35.392371257240434
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,195.97320974191953
NHOHCount,5
PEOE_VSA1,21.056893206859698
PEOE_VSA2,19.792895158006985
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,38.31893620539187
PEOE_VSA7,51.16057945124389
PEOE_VSA8,36.67907824729311
PEOE_VSA9,5.41499046939678
RingCount,2
SMR_VSA10,23.61928453241213
fr_Al_COO,1
