DLiP-ID,P000IY
piPC1,3.4965075614664802
piPC2,4.200954297280359
piPC3,4.876151066716461
piPC4,5.569059896661526
piPC5,6.093851897286392
piPC6,6.474782466816647
piPC7,6.803583292854297
piPC8,7.187854966735157
piPC9,7.398575879971364
AATS0Z,24.764705882352942
AATS0d,3.5294117647058822
AATS0i,164.11267460130844
AATS0m,97.96008199999999
AATS0p,1.5116349608201765
AATS0s,5.342320261437909
AATS0v,228.54256745114958
AATS1Z,26.694444444444443
AATS1d,4.222222222222222
AATS1i,149.98465918622222
AATS1m,102.24614327777776
AATS1p,1.7818674536111108
AATS1s,3.4135802469135808
AATS1v,267.4798339078571
AATS2Z,23.442622950819672
AATS2d,3.9344262295081966
AATS2i,159.0445508951499
AATS2m,88.57429572131147
AATS2p,1.568319347774508
AATS2s,3.4562841530054644
AATS2v,229.91995575126603
AATS3Z,20.263157894736842
AATS3d,3.3947368421052633
AATS3i,159.1627374602788
AATS3m,75.22733963157894
AATS3p,1.4084512486906577
AATS3s,3.2774122807017547
AATS3v,202.6898538041131
AATS4Z,19.582278481012658
AATS4d,3.0
AATS4i,164.11935834207077
AATS4m,71.80881830379747
AATS4p,1.288875296082152
AATS4s,4.2239803094233475
AATS4v,185.6987542335202
AATS5Z,17.123287671232877
AATS5d,2.9178082191780823
AATS5i,165.33603644713546
AATS5m,61.40993298630138
AATS5p,1.2423569949498492
AATS5s,3.4387366818873666
AATS5v,175.19295101844796
AATS6Z,17.206349206349206
AATS6d,2.746031746031746
AATS6i,164.9201930737245
AATS6m,61.1133516984127
AATS6p,1.275120610824492
AATS6s,3.7063492063492065
AATS6v,181.93294057450237
AATS7Z,15.140350877192983
AATS7d,2.526315789473684
AATS7i,162.13860130569196
AATS7m,52.99024645614035
AATS7p,1.2290518720638772
AATS7s,3.3888888888888893
AATS7v,167.31413296072867
AATS8Z,11.782608695652174
AATS8d,2.130434782608696
AATS8i,164.89219853834547
AATS8m,38.855871586956525
AATS8p,1.1036512920541304
AATS8s,3.170289855072464
AATS8v,142.80167829876288
AMID_C,1.4423766854283075
AMID_N,0.42577076970183914
AMID_O,0.178379056526998
AMID_X,0.0
AMID_h,0.6041498262288372
ATS0dv,306.0
ATS0pe,219.42860000000002
ATS0se,267.135696
ATS1dv,312.0
ATS1pe,239.707
ATS1se,283.988232
ATS2dv,467.0
ATS2pe,403.59409999999997
ATS2se,483.735676
ATS3dv,465.0
ATS3pe,488.7237999999999
ATS3se,594.054096
ATS4dv,459.0
ATS4pe,518.4694999999999
ATS4se,630.445952
ATS5dv,312.0
ATS5pe,467.6666
ATS5se,573.940784
ATS6dv,260.0
ATS6pe,410.8795
ATS6se,503.453588
ATS7dv,187.0
ATS7pe,355.49600000000004
ATS7se,440.1544
ATS8dv,90.0
ATS8pe,280.2410000000001
ATS8se,352.208372
ATSC0Z,248.94117647058823
ATSC0c,0.7796803251492275
ATSC0d,21.058823529411768
ATSC0i,55.38561057420349
ATSC0m,1181.8849861176468
ATSC0p,7.302386912403529
ATSC0s,65.5204248366013
ATSC0v,1601.4065056338502
ATSC1Z,14.41522491349479
ATSC1c,-0.5862627111102608
ATSC1d,9.408304498269896
ATSC1i,-21.99339662174812
ATSC1m,67.76885575778562
ATSC1p,-0.9833185061480861
ATSC1s,-2.72342368319877
ATSC1v,-72.06045226635048
ATSC2Z,42.42906574394462
ATSC2c,0.35737590668768526
ATSC2d,4.688581314878895
ATSC2i,20.634530858272058
ATSC2m,194.62163967128043
ATSC2p,0.977489697551494
ATSC2s,9.206819492502886
ATSC2v,139.90000019648772
ATSC3Z,38.19031141868511
ATSC3c,-0.2394733411193182
ATSC3d,-3.602076124567472
ATSC3i,-14.78170507396813
ATSC3m,175.05258397231842
ATSC3p,-1.5354520015445927
ATSC3s,-7.268694732795076
ATSC3v,-120.36443451139792
ATSC4Z,1.46020761245674
ATSC4c,0.046299129185673533
ATSC4d,-9.048442906574394
ATSC4i,-9.041027315238178
ATSC4m,-5.601110449826855
ATSC4p,-1.7044089681617296
ATSC4s,30.606954056132246
ATSC4v,-323.2235605964149
ATSC5Z,-49.373702422145335
ATSC5c,0.08688807081222609
ATSC5d,-9.567474048442905
ATSC5i,-1.9371310155180348
ATSC5m,-230.46793972318335
ATSC5p,-0.5750013680415784
ATSC5s,-6.329801038062284
ATSC5v,-123.80019607231328
ATSC6Z,-122.50865051903116
ATSC6c,-0.061777608460933296
ATSC6d,-5.314878892733565
ATSC6i,10.685004964486575
ATSC6m,-563.5032066885813
ATSC6p,1.285685729383636
ATSC6s,-33.67755190311419
ATSC6v,-42.86748134712634
ATSC7Z,-63.930795847750865
ATSC7c,0.044018141710087964
ATSC7d,-5.716262975778547
ATSC7i,-7.352969542370737
ATSC7m,-301.21736225605537
ATSC7p,-1.3058699101177995
ATSC7s,-9.492574971164938
ATSC7v,-313.69431163047017
ATSC8Z,-67.27335640138408
ATSC8c,-0.04085597148522915
ATSC8d,-1.8442906574394482
ATSC8i,4.282178947050348
ATSC8m,-311.89107092387553
ATSC8p,0.3071717870062232
ATSC8s,-18.932045367166474
ATSC8v,-120.82265804273415
AXp-0d,0.705625984809643
AXp-1d,0.44103220910941976
AXp-2d,0.2767982528774553
AXp-3d,0.1731537576971164
AXp-4d,0.11116280186177298
AXp-5d,0.0710287047407363
AXp-6d,0.04470211234098948
AXp-7d,0.02921297597115219
GATS1Z,0.6977886735979837
GATS1c,1.79695331506838
GATS1d,0.6311685288640595
GATS1i,1.5743036765070453
GATS1m,0.7036530084159567
GATS1p,1.1314642416778729
GATS1s,0.5221194890914457
GATS1v,0.957110371333081
GATS2Z,0.7660312529052651
GATS2c,0.9047479063159207
GATS2d,1.0532557926550048
GATS2i,0.9387862294872101
GATS2m,0.7712271798876624
GATS2p,0.8720400830888835
GATS2s,0.506985360026345
GATS2v,0.8598649134818429
GATS3Z,0.848567617649985
GATS3c,1.217317563763654
GATS3d,1.1855887974125254
GATS3i,1.146127061540423
GATS3m,0.8520710712568784
GATS3p,1.0724479032532543
GATS3s,0.9135275765007617
GATS3v,0.9887861306156138
GATS4Z,0.9749138570505611
GATS4c,1.058279416267096
GATS4d,1.2000742521745276
GATS4i,1.087161342647653
GATS4m,0.9760760980243629
GATS4p,1.018673061901111
GATS4s,0.9263868104539408
GATS4v,0.9962066638101406
GATS5Z,1.0840983245720797
GATS5c,1.1290942109261393
GATS5d,1.2557779138287286
GATS5i,1.004044130454668
GATS5m,1.080459751217603
GATS5p,0.9623449719391505
GATS5s,1.0612693297549305
GATS5v,0.9711647031647908
GATS6Z,1.2730106220181834
GATS6c,1.197420536309307
GATS6d,1.0695663740356476
GATS6i,0.8684172085513769
GATS6m,1.2589341634647133
GATS6p,0.8348259150194012
GATS6s,1.7248347373165012
GATS6v,0.9259024350264023
GATS7Z,1.141888866779425
GATS7c,0.9390007820834554
GATS7d,1.0584386945016169
GATS7i,0.9963479092166632
GATS7m,1.1403162488101712
GATS7p,1.0962219604854249
GATS7s,1.2120232873916406
GATS7v,1.1074251254753529
GATS8Z,1.2564518780307388
GATS8c,0.7563240966553655
GATS8d,0.8686847218848675
GATS8i,0.7660036552733358
GATS8m,1.2498485088326765
GATS8p,0.9726473486220308
GATS8s,1.5713514709159135
GATS8v,1.0803875251347244
MATS1Z,0.054689140936777916
MATS1c,-0.7101533059552961
MATS1d,0.42194289261328355
MATS1i,-0.3750349781924733
MATS1m,0.05415410135384059
MATS1p,-0.12717618381375229
MATS1s,-0.03925680234644412
MATS1v,-0.04249832479615862
MATS2Z,0.09499829557779908
MATS2c,0.2554805115540161
MATS2d,0.12409561315138752
MATS2i,0.20765707557913834
MATS2m,0.0917835800444099
MATS2p,0.07460989533435936
MATS2s,0.07832168203830857
MATS2v,0.04869285157486084
MATS3Z,0.0686312307233111
MATS3c,-0.1374060714950616
MATS3d,-0.07652161129079678
MATS3i,-0.11939686122169098
MATS3m,0.06626109901787336
MATS3p,-0.09406687782680291
MATS3s,-0.049630088538552754
MATS3v,-0.03362497081710291
MATS4Z,0.0025244669905003345
MATS4c,0.025556894094791803
MATS4d,-0.18492327275298773
MATS4i,-0.07025425930533746
MATS4m,-0.002039626973613049
MATS4p,-0.10045251080513663
MATS4s,0.20104590547043724
MATS4v,-0.086866684811971
MATS5Z,-0.09237511976590623
MATS5c,0.05190385756487463
MATS5d,-0.21160174485344754
MATS5i,-0.016289888206235177
MATS5m,-0.09082206260394435
MATS5p,-0.03667415319958513
MATS5s,-0.04499553411368342
MATS5v,-0.036006076590235706
MATS6Z,-0.2655879617127255
MATS6c,-0.04276149539021501
MATS6d,-0.13620643788241554
MATS6i,0.10411568196091137
MATS6m,-0.257311705687982
MATS6p,0.09501853955297739
MATS6s,-0.2773972663744102
MATS6v,-0.014446570013186054
MATS7Z,-0.1531854210194674
MATS7c,0.03367589838949958
MATS7d,-0.1619131627952563
MATS7i,-0.07918991569868401
MATS7m,-0.15202284184891776
MATS7p,-0.10666922414956966
MATS7s,-0.08641942899819724
MATS7v,-0.11684472651060289
MATS8Z,-0.19974110298347988
MATS8c,-0.038731119656717695
MATS8d,-0.06473160068010693
MATS8i,0.05714640958430519
MATS8m,-0.19505128296285032
MATS8p,0.031091206095532953
MATS8s,-0.21357082098376232
MATS8v,-0.05576579304289099
MAXaaN,4.213200585789871
MINaaN,4.213200585789871
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,26.124875901732842
SpAD_D,160.77825486451246
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.0107160178886365
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,637
TMWC10,116.20205884987966
TSRW10,67.8748735473118
VE1_Dt,4.439049225234752
VE2_Dt,0.22195246126173762
VE3_Dt,2.1835873956125234
VR1_Dt,102.72037605588591
VR2_Dt,5.136018802794295
VR3_Dt,5.325157681475092
Xc-3dv,0.4907714468237365
Xc-4dv,0.0
Xc-5dv,0.0792280998704331
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.3265754866337055
Xch-7d,0.5981116034010792
Xp-0dv,11.036452544938452
Xp-1dv,6.422872567294558
Xp-2dv,4.533818691139507
Xp-3dv,3.278983270963196
Xp-4dv,2.2736369838596477
Xp-5dv,1.4834746083869612
Xp-6dv,0.8001172448130345
Xp-7dv,0.4636623101499071
Xpc-4d,3.133925500648631
Xpc-5d,5.6277302772173545
Xpc-6d,8.972770180206961
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,36
nFRing,1
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,7.448995679558308
AATS0dv,9.0
AATS0pe,6.453782352941177
AATS0se,7.856932235294117
AATS1dv,8.666666666666666
AATS1pe,6.658527777777778
AATS1se,7.888561999999999
AATS2dv,7.655737704918033
AATS2pe,6.616296721311475
AATS2se,7.930093049180328
AATS3dv,6.118421052631579
AATS3pe,6.430576315789473
AATS3se,7.816501263157894
AATS4dv,5.810126582278481
AATS4pe,6.562905063291138
AATS4se,7.980328506329115
AATS5dv,4.273972602739726
AATS5pe,6.406391780821918
AATS5se,7.862202520547945
AATS6dv,4.126984126984127
AATS6pe,6.5218968253968255
AATS6se,7.991326793650794
AATS7dv,3.280701754385965
AATS7pe,6.236771929824562
AATS7se,7.72200701754386
AATS8dv,1.9565217391304348
AATS8pe,6.092195652173915
AATS8se,7.6567037391304344
AATSC0Z,7.321799307958478
AATSC0c,0.022931774269094925
AATSC0d,0.6193771626297578
AATSC0i,1.6289885463001026
AATSC0m,34.76132312110726
AATSC0p,0.21477608565892733
AATSC0s,1.9270713187235675
AATSC0v,47.10019134217207
AATSC1Z,0.40042291426374416
AATSC1c,-0.016285075308618356
AATSC1d,0.2613417916186082
AATSC1i,-0.6109276839374478
AATSC1m,1.8824682154940449
AATSC1p,-0.02731440294855795
AATSC1s,-0.0756506578666325
AATSC1v,-2.0016792296208465
AATSC2Z,0.6955584548187642
AATSC2c,0.005858621421109595
AATSC2d,0.07686198876850647
AATSC2i,0.33827099767659113
AATSC2m,3.190518683135745
AATSC2p,0.016024421271335968
AATSC2s,0.15093146709021124
AATSC2v,2.29344262617193
AATSC3Z,0.5025040976142778
AATSC3c,-0.003150965014727871
AATSC3d,-0.04739573848115095
AATSC3i,-0.1944961193943175
AATSC3m,2.303323473319979
AATSC3p,-0.020203315809797274
AATSC3s,-0.09564072016835627
AATSC3v,-1.583742559360499
AATSC4Z,0.018483640664009367
AATSC4c,0.0005860649264009308
AATSC4d,-0.11453725198195436
AATSC4i,-0.11444338373719214
AATSC4m,-0.0709001322762893
AATSC4p,-0.02157479706533835
AATSC4s,0.3874297981788892
AATSC4v,-4.091437475903986
AATSC5Z,-0.6763520879745937
AATSC5c,0.00119024754537296
AATSC5d,-0.13106128833483432
AATSC5i,-0.02653604130846623
AATSC5m,-3.1570950647011418
AATSC5p,-0.007876731069062719
AATSC5s,-0.08670960326112717
AATSC5v,-1.695893096881004
