DLiP-ID,T002T6
DLiP-Mol-ID,19245
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C14H17N7O3/c15-14(16)17-6-10-7-21(20-19-10)8-11(22)18-12(13(23)24)9-4-2-1-3-5-9/h1-5,7,12H,6,8H2,(H,18,22)(H,23,24)(H4,15,16,17)/t12-/m1/s1"
Standard Inchi Key(RDKit),JHIRRNVEVAWYEG-GFCCVEGCSA-N
Canonical SMILES(RDKit),N=C(N)NCc1cn(CC(=O)N[C@@H](C(=O)O)c2ccccc2)nn1
SMILES(SDF),
MW(SDF),
MW(RDKit),331.336
MW Monoisotopic(RDKit),331.139287404
MolLogP(RDKit),-0.796729999999999
XLogP(SDF),
XLogP(CDK),-2.559
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),10
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),5
HBD Lipinski(RDKit),6
PSA(SDF),
PSA(RDKit),159.01
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.327942391704694
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,252787.15864697506
qed,0.3279423917046936
Chi0,17.52673325856595
Chi1,11.452397498181153
TPSA,159.01
Chi0n,12.638366678817663
Chi0v,12.638366678817663
Chi1n,6.994607989004665
Chi1v,6.994607989004665
Chi2n,4.92413551610576
Chi2v,4.92413551610576
Chi3n,3.036840457252125
Chi3v,3.036840457252125
Chi4n,1.9694966537773184
Chi4v,1.9694966537773184
MolMR,83.73730000000002
MolWt,331.336
fr_SH,0
Kappa1,16.932288236228437
Kappa2,7.718128129843047
Kappa3,4.79685584932083
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,3
fr_NH1,3
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,728.9791172123174
MolLogP,-0.7967299999999988
NOCount,10
