DLiP-ID,C002XI
IC3,5.481648844715995
IC4,5.518685881753033
IC5,5.518685881753033
MID,65.2433092224312
Mpe,0.9966594045025416
Mse,1.0274810498772629
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,113.79320000000003
SdO,38.31269332792833
SdS,0
Spe,53.81960784313725
SsF,0
SsI,0
Sse,55.48397669337219
StN,0
fMF,0.5
nBr,0
nCl,0
AMID,2.038853413200975
BIC0,0.2826010084471514
BIC1,0.6153699839873703
BIC2,0.8015250465275982
BIC3,0.9004816928936009
BIC4,0.9065658428921954
BIC5,0.9065658428921954
CIC0,4.034564364341561
CIC1,2.0088455910195355
CIC2,0.8756335650952654
CIC3,0.27323865744747344
CIC4,0.23620162041043535
CIC5,0.23620162041043535
GGI1,7.5
GGI2,4.000000000000002
GGI3,1.7847222222222223
GGI4,1.8405555555555557
GGI5,1.2880555555555553
GGI6,0.7512018140589568
GGI7,0.4114937641723356
GGI8,0.3235308012093726
GGI9,0.29375
JGI1,0.2142857142857143
JGI2,0.08163265306122452
JGI3,0.03879830917874396
JGI4,0.041830808080808086
JGI5,0.029954780361757104
JGI6,0.016330474218672973
JGI7,0.010287344104308389
JGI8,0.00874407570836142
JGI9,0.008392857142857143
MIC0,18.868338805723674
MIC1,38.18029052930542
MIC2,46.054285081975316
MIC3,48.03175840814355
MIC4,48.06909174147689
MIC5,48.06909174147689
MPC2,49
MPC3,62
MPC4,77
MPC5,88
MPC6,96
MPC7,98
MPC8,96
MPC9,92
Mare,1.0109629629629633
NaaN,0
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,3
NssS,0
NtCH,0
NtsC,0
RNCG,0.14724103488748208
RPCG,0.07135772996923954
SIC0,0.29893253989329527
SIC1,0.6509322571007099
SIC2,0.8478452333314799
SIC3,0.9525205910029079
SIC4,0.9589563444425909
SIC5,0.9589563444425909
SaaN,0
SaaO,5.370613974252593
SaaS,0
Sare,54.59200000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,15.680043074415014
SssS,0
StCH,0
StsC,0
TIC0,92.89744944238299
TIC1,202.28626320177236
TIC2,263.47971260168293
TIC3,296.0090376146637
TIC4,298.0090376146638
TIC5,298.0090376146638
Vabc,385.2483018821468
WPol,46
apol,62.12344599999999
bpol,37.67855400000001
nRot,9
ABCGG,20.009442293435722
ATS0Z,1616.0
ATS0d,190.0
ATS0i,8685.63311195108
ATS0m,6408.175775000002
ATS0p,86.46971190667797
ATS0s,302.5772462277092
ATS0v,12599.355237926231
ATS1Z,1840.0
ATS1d,237.0
ATS1i,8287.2874255106
ATS1m,7105.581263000001
ATS1p,106.97659080000003
ATS1s,179.97067901234567
ATS1v,15805.590110625677
ATS2Z,2521.0
ATS2d,360.0
ATS2i,14934.587407004023
ATS2m,9521.943726
ATS2p,155.138955217094
ATS2s,397.80246913580237
ATS2v,22713.387351692672
ATS3Z,2578.0
ATS3d,387.0
ATS3i,18388.266288731484
ATS3m,9443.248297999997
ATS3p,173.67313851049002
ATS3s,398.3780864197531
ATS3v,24060.381422179413
ATS4Z,2636.0
ATS4d,375.0
ATS4i,20566.631298105312
ATS4m,9502.959184
ATS4p,173.63465007503703
ATS4s,463.10339506172835
ATS4v,23932.687248038164
ATS5Z,2650.0
ATS5d,367.0
ATS5i,21782.305867737854
ATS5m,9707.313302
ATS5p,166.65040889262096
ATS5s,489.86111111111114
ATS5v,22900.195778433637
ATS6Z,2533.0
ATS6d,338.0
ATS6i,19123.698456676426
ATS6m,9369.143828
ATS6p,155.26774294067803
ATS6s,565.7175925925925
ATS6v,22174.687710359354
ATS7Z,2163.0
ATS7d,332.0
ATS7i,18272.245534790938
ATS7m,7754.5229070000005
ATS7p,153.90345741243303
ATS7s,411.74382716049377
ATS7v,21418.532995428806
ATS8Z,2083.0
ATS8d,325.0
ATS8i,18657.89899239823
ATS8m,7463.213387
ATS8p,148.716880429584
ATS8s,413.1018518518518
ATS8v,20737.028954310816
C1SP1,0
C1SP2,2
C1SP3,1
C2SP1,0
C2SP2,14
C2SP3,2
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.22727272727272727
GGI10,0.20998061422303846
JGI10,0.006175900418324661
JGT10,0.4564329165607725
Kier1,25.103673469387754
Kier2,11.620158267388588
Kier3,6.789802289281998
MAXdO,12.855582873006247
MID_C,45.70934707373692
MID_N,4.044675895846142
MID_O,13.244327927125935
MID_X,0.0
MID_h,19.533962148694265
MINdO,12.601527581915839
MPC10,98
MWC01,35.0
MWC02,5.1298987149230735
MWC03,5.968707559985366
MWC04,6.842683282238422
MWC05,7.697575346802343
MWC06,8.574140471857987
MWC07,9.434683203865875
MWC08,10.31238011354455
MWC09,11.17561888037753
MWC10,12.053987331366113
NaaCH,10
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.743000000000001
SRW02,4.2626798770413155
SRW03,0.0
SRW04,5.58724865840025
SRW05,3.044522437723423
SRW06,7.089243155027514
SRW07,5.209486152841421
SRW08,8.671629544720656
SRW09,7.13966033596492
SRW10,10.2985992485648
SaaCH,16.0280440520386
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.032123604465164
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.34583541428508924
SdssS,0
SsCH3,1.4969081229720733
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.347722535384422
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.794743045198967
VE1_D,5.5697135634543855
VE2_A,0.1498357201624677
VE2_D,0.17405354885794955
VE3_A,2.730670928634068
VE3_D,2.88049443754903
VR1_A,300.5780580354901
VR1_D,210.48378763800892
VR2_A,9.393064313609065
VR2_D,6.577618363687779
VR3_A,6.868858290566459
VR3_D,6.512559441615301
WPath,3260
Xc-3d,2.558404474674698
Xc-4d,0.2041241452319315
Xc-5d,0.5151283791960046
Xc-6d,0.10206207261596575
Xp-0d,22.553830996061404
Xp-1d,15.441821470580464
Xp-2d,14.171584508705983
Xp-3d,11.555177730735295
Xp-4d,9.28267627102243
Xp-5d,6.716672609797515
Xp-6d,4.950580388170637
Xp-7d,3.3603218853135344
ZMIC0,106.84541397932146
ZMIC1,56.472004301752726
ZMIC2,33.182012281459265
ZMIC3,27.6213882051416
ZMIC4,27.482318297654057
ZMIC5,27.482318297654057
nAcid,0
nAtom,54
nBase,0
nRing,4
piPC1,3.8607297110405954
piPC2,4.457250055911469
piPC3,4.926347477573667
piPC4,5.404084049708674
piPC5,5.784209723768815
piPC6,5.981098504858804
piPC7,6.122835404330852
piPC8,6.1121600042114
piPC9,6.121395716700013
AATS0Z,29.925925925925927
AATS0d,3.5185185185185186
AATS0i,160.8450576287237
AATS0m,118.66992175925931
AATS0p,1.6012909612347772
AATS0s,5.603282337550171
AATS0v,233.3213932949302
AATS1Z,32.280701754385966
AATS1d,4.157894736842105
AATS1i,145.39100746509826
AATS1m,124.65932040350879
AATS1p,1.8767822947368424
AATS1s,3.157380333549924
AATS1v,277.2910545723803
AATS2Z,25.989690721649485
AATS2d,3.711340206185567
AATS2i,153.96481862890744
AATS2m,98.16436830927834
AATS2p,1.5993706723411754
AATS2s,4.101056382843323
AATS2v,234.15863249167703
AATS3Z,21.847457627118644
AATS3d,3.2796610169491527
AATS3i,155.83276515874138
AATS3m,80.02752794915251
AATS3p,1.4718062585634748
AATS3s,3.376085478133501
AATS3v,203.9015374760967
AATS4Z,20.434108527131784
AATS4d,2.9069767441860463
AATS4i,159.4312503729094
AATS4m,73.66635026356589
AATS4p,1.3460050393413723
AATS4s,3.589948798928127
AATS4v,185.52470734913305
AATS5Z,19.776119402985074
AATS5d,2.7388059701492535
AATS5i,162.55452140102875
AATS5m,72.44263658208956
AATS5p,1.2436597678553802
AATS5s,3.6556799336650085
AATS5v,170.89698342114656
AATS6Z,21.285714285714285
AATS6d,2.8403361344537816
AATS6i,160.70334837543214
AATS6m,78.73230107563026
AATS6p,1.304770949081328
AATS6s,4.753929349517584
AATS6v,186.34191353243156
AATS7Z,18.808695652173913
AATS7d,2.8869565217391306
AATS7i,158.8890916068777
AATS7m,67.43063397391305
AATS7p,1.3382909340211568
AATS7s,3.580381105743424
AATS7v,186.24811300372875
AATS8Z,17.95689655172414
AATS8d,2.8017241379310347
AATS8i,160.84395683101923
AATS8m,64.33804643965517
AATS8p,1.2820420726688275
AATS8s,3.5612228607918257
AATS8v,178.76749098543806
AMID_C,1.4284170960542788
AMID_N,0.12639612174519194
AMID_O,0.4138852477226855
AMID_X,0.0
AMID_h,0.6104363171466958
ATS0dv,508.44444444444446
ATS0pe,357.50979999999987
ATS0se,436.3066929999999
ATS1dv,420.3333333333333
ATS1pe,383.5001
ATS1se,457.97160399999984
ATS2dv,689.0
ATS2pe,658.4850000000001
ATS2se,793.4186139999999
ATS3dv,559.0
ATS3pe,770.3910999999999
ATS3se,942.3295519999999
ATS4dv,569.3333333333333
ATS4pe,845.0534000000001
ATS4se,1038.563332
ATS5dv,618.6666666666667
ATS5pe,859.0006
ATS5se,1064.922562
ATS6dv,736.0
ATS6pe,785.8078
ATS6se,963.4652600000002
ATS7dv,495.66666666666663
ATS7pe,742.9305999999999
ATS7se,916.2950779999999
ATS8dv,495.0
ATS8pe,750.0106000000002
ATS8se,924.8552159999999
ATSC0Z,549.3333333333334
ATSC0c,1.637450490345617
ATSC0d,33.25925925925927
ATSC0i,81.14228862935877
ATSC0m,2515.425863425925
ATSC0p,15.000775926772148
ATSC0s,110.57461546766243
ATSC0v,2622.29962128815
ATSC1Z,112.59259259259255
ATSC1c,-0.8265830457811898
ATSC1d,7.18930041152263
ATSC1i,-13.329643431470974
ATSC1m,489.2045107726342
ATSC1p,-1.954222822375593
ATSC1s,-20.186529848797896
ATSC1v,9.008617532816785
ATSC2Z,-2.950617283950651
ATSC2c,0.060447613488047836
ATSC2d,-5.854595336076818
ATSC2i,9.19626881248848
ATSC2m,-6.266858765088919
ATSC2p,1.6380105070617024
ATSC2s,30.311675149499195
ATSC2v,70.10062699119894
ATSC3Z,-175.58024691358028
ATSC3c,0.12285791891184322
ATSC3d,-13.307270233196158
ATSC3i,-24.20795260544807
ATSC3m,-799.9380408751713
ATSC3p,-3.00110105689343
ATSC3s,-23.872634615131314
ATSC3v,-750.5754695579521
ATSC4Z,-246.96296296296296
ATSC4c,-0.5102297028805206
ATSC4d,-1.8971193415637866
ATSC4i,-24.89514807064091
ATSC4m,-1137.2404168693415
ATSC4p,-5.082659324418353
ATSC4s,-43.212778176457974
ATSC4v,-1039.6435920849358
ATSC5Z,194.69135802469137
ATSC5c,0.1472681720993267
ATSC5d,1.2085048010973938
ATSC5i,6.456779533198332
ATSC5m,871.2208872023318
ATSC5p,1.2490587320658895
ATSC5s,-9.08293036056684
ATSC5v,430.6690235843063
ATSC6Z,70.28395061728392
ATSC6c,0.551906545597735
ATSC6d,-4.886145404663922
ATSC6i,1.2959288165527256
ATSC6m,345.8456670243484
ATSC6p,-0.10031149975928992
ATSC6s,75.33357868629821
ATSC6v,223.67451554443062
ATSC7Z,-227.61728395061724
ATSC7c,-0.2936904233174406
ATSC7d,-2.0521262002743477
ATSC7i,-7.475353012426079
ATSC7m,-1005.5017205737313
ATSC7p,-2.227746449959648
ATSC7s,-23.39106907563587
ATSC7v,-220.07792486972113
ATSC8Z,-114.53086419753086
ATSC8c,-0.2158874825934898
ATSC8d,2.368998628257888
ATSC8i,6.826360900308026
ATSC8m,-535.2722152668039
ATSC8p,1.499304120929717
ATSC8s,-48.40310248456556
ATSC8v,-239.95095238043422
AXp-0d,0.7048072186269189
AXp-1d,0.4411948991594418
AXp-2d,0.28921601038175476
AXp-3d,0.1863738343666983
AXp-4d,0.12055423728600557
AXp-5d,0.0763258251113354
AXp-6d,0.051568545710110804
AXp-7d,0.034288998829729946
GATS1Z,0.7786152273888605
GATS1c,1.4752880186399013
GATS1d,0.9505333489626068
GATS1i,1.3334855431055692
GATS1m,0.7685264716262505
GATS1p,1.2959672623536491
GATS1s,0.7291598251056718
GATS1v,0.9519958738270355
GATS2Z,0.9105976628966068
GATS2c,1.146451782671543
GATS2d,1.23211948660253
GATS2i,1.0180415043139
GATS2m,0.9046553534794244
GATS2p,0.9353723722527684
GATS2s,0.6439136491630224
GATS2v,0.9024768338877481
GATS3Z,1.206007281553398
GATS3c,0.922402208965582
GATS3d,1.3369540598693894
GATS3i,1.1971243697275369
GATS3m,1.191833266941111
GATS3p,1.181569285567442
GATS3s,1.0556787897028097
GATS3v,1.1048168562319185
GATS4Z,1.3110888462406862
GATS4c,1.0532673126771224
GATS4d,1.0314782203345936
GATS4i,1.1785347883737343
GATS4m,1.2963266044123953
GATS4p,1.2226275894331269
GATS4s,1.4026345142681198
GATS4v,1.1283909721868766
GATS5Z,0.9266455948413272
GATS5c,0.7976811229478511
GATS5d,1.0405586211481568
GATS5i,0.9558817484136913
GATS5m,0.9255970646017856
GATS5p,0.9706139777667778
GATS5s,1.3279851792335753
GATS5v,0.926982327795059
GATS6Z,0.9668327282369257
GATS6c,0.8013998661048854
GATS6d,1.0846793060208493
GATS6i,0.9927533153591578
GATS6m,0.9585093126080555
GATS6p,0.9904768404141183
GATS6s,1.1143855945432706
GATS6v,0.9195343841846392
GATS7Z,1.2630566694807934
GATS7c,0.9989773485560957
GATS7d,1.0531228817662437
GATS7i,1.0464579731470458
GATS7m,1.247055936945053
GATS7p,1.1231008887521516
GATS7s,1.2942141387135184
GATS7v,1.025671283728459
GATS8Z,0.9614789086039502
GATS8c,0.9192560747960931
GATS8d,0.8723264342216418
GATS8i,0.9306153768405195
GATS8m,0.9749878836072516
GATS8p,0.8260489141305555
GATS8s,1.424928817384104
GATS8v,0.9969812579130595
MATS1Z,0.1941747572815533
MATS1c,-0.47823044395395203
MATS1d,0.20478255773062934
MATS1i,-0.15562887692938654
MATS1m,0.18424590113392686
MATS1p,-0.12341821507478239
MATS1s,-0.1729518192625352
MATS1v,0.003254578423704041
MATS2Z,-0.002990191172054883
MATS2c,0.02055100227111035
MATS2d,-0.09799554565701556
MATS2i,0.06309376300669783
MATS2m,-0.0013869487413366095
MATS2p,0.06078899800939119
MATS2s,0.1526077276733628
MATS2v,0.014882010811380054
MATS3Z,-0.1462687181174922
MATS3c,0.0343357651212809
MATS3d,-0.1830999207277943
MATS3i,-0.13652826148035282
MATS3m,-0.1455313575574458
MATS3p,-0.09155427933395781
MATS3s,-0.09879993656012422
MATS3v,-0.13098567633930203
MATS4Z,-0.18819146534206366
MATS4c,-0.130437242558774
MATS4d,-0.023877350183871136
MATS4i,-0.12843148683368624
MATS4m,-0.1892538893368329
MATS4p,-0.14183431869549099
MATS4s,-0.1635915246716042
MATS4v,-0.16596106702122868
MATS5Z,0.14282350384002318
MATS5c,0.036243462427424544
MATS5d,0.014642821527108331
MATS5i,0.03206695085863898
MATS5m,0.13957438354694518
MATS5p,0.0335550660053904
MATS5s,-0.033102401972667075
MATS5v,0.06618358451478044
MATS6Z,0.05805866035734679
MATS6c,0.15294812793094117
MATS6d,-0.06666541895154494
MATS6i,0.007247374316614774
MATS6m,0.062390377785359885
MATS6p,-0.0030344766373858988
MATS6s,0.3091576230370592
MATS6v,0.0387062405725751
MATS7Z,-0.1945652173913043
MATS7c,-0.0842204440890852
MATS7d,-0.028972596107291543
MATS7i,-0.04325938818894185
MATS7m,-0.18770127192915326
MATS7p,-0.06973454247797042
MATS7s,-0.09933231410357597
MATS7v,-0.03940851678257638
MATS8Z,-0.09705599263475058
MATS8c,-0.061375501694730834
MATS8d,0.0331579755779126
MATS8i,0.0391631632364532
MATS8m,-0.09906014272216407
MATS8p,0.046527721083959854
MATS8s,-0.20377623424252045
MATS8v,-0.04259669814679951
MAXaaO,5.370613974252593
MAXssO,5.338970906811245
MINaaO,5.370613974252593
MINssO,5.064394939896712
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,-3.9060480545205016
SdssSe,0
SdsssP,0
SpAD_A,41.451304611472565
SpAD_D,422.1363523745805
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.28109071818251685
SssNH2,0
SsssAs,0
SsssCH,-0.8806892741664576
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,823
TMWC10,144.18967490496124
TSRW10,83.3030694102843
VE1_Dt,5.536882921338098
VE2_Dt,0.17302759129181555
VE3_Dt,2.8745825026402403
VR1_Dt,214.6116705677311
VR2_Dt,6.706614705241597
VR3_Dt,6.5319810214114264
Xc-3dv,1.204264170612002
Xc-4dv,0.05103103630798288
Xc-5dv,0.1552991743104452
Xc-6dv,0.017010345435994292
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.2621886974951644
Xch-6d,0.40137471507731043
Xch-7d,0.5287445818909368
Xp-0dv,18.05465620928416
Xp-1dv,11.277668027053549
Xp-2dv,8.747269909204121
Xp-3dv,6.357540044485655
Xp-4dv,4.413729959647056
Xp-5dv,2.926991285252557
Xp-6dv,1.9035735297941931
Xp-7dv,1.1293070739663131
Xpc-4d,5.098250789875625
Xpc-5d,7.4315535687801635
Xpc-6d,9.99374899945584
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,57
nFRing,1
nHBAcc,7
nHBDon,2
nHRing,2
nSpiro,0
naRing,3
piPC10,6.341130611131976
AATS0dv,9.415637860082304
AATS0pe,6.620551851851849
AATS0se,8.079753574074072
AATS1dv,7.374269005847953
AATS1pe,6.728071929824561
AATS1se,8.034589543859646
AATS2dv,7.103092783505154
AATS2pe,6.788505154639177
AATS2se,8.179573340206185
AATS3dv,4.737288135593221
AATS3pe,6.52873813559322
AATS3se,7.985843661016949
AATS4dv,4.413436692506459
AATS4pe,6.550801550387598
AATS4se,8.050878542635658
AATS5dv,4.616915422885572
AATS5pe,6.41045223880597
AATS5se,7.947183298507462
AATS6dv,6.184873949579832
AATS6pe,6.603426890756303
AATS6se,8.096346722689077
AATS7dv,4.310144927536231
AATS7pe,6.460266086956521
AATS7se,7.967783286956521
AATS8dv,4.267241379310345
AATS8pe,6.465608620689657
AATS8se,7.972889793103447
AATSC0Z,10.17283950617284
AATSC0c,0.030323157228622537
AATSC0d,0.6159122085048012
AATSC0i,1.502634974617755
AATSC0m,46.58196043381343
AATSC0p,0.2777921467920768
AATSC0s,2.0476780642159707
AATSC0v,48.5611040979287
AATSC1Z,1.9753086419753079
AATSC1c,-0.014501456943529646
AATSC1d,0.12612807739513388
AATSC1i,-0.23385339353457849
AATSC1m,8.58253527671288
AATSC1p,-0.034284610918870057
AATSC1s,-0.3541496464701385
AATSC1v,0.15804592162836464
AATSC2Z,-0.030418734886089184
AATSC2c,0.0006231712730726581
AATSC2d,-0.06035665294924554
AATSC2i,0.09480689497410805
AATSC2m,-0.06460679139266927
AATSC2p,0.016886706258368064
AATSC2s,0.31249149638658963
AATSC2v,0.7226868761979272
AATSC3Z,-1.4879681941828837
AATSC3c,0.0010411688043376545
AATSC3d,-0.11277347655250981
AATSC3i,-0.2051521407241362
AATSC3m,-6.779135939620096
AATSC3p,-0.02543305980418161
AATSC3s,-0.20231046284009588
AATSC3v,-6.360809064050442
AATSC4Z,-1.914441573356302
AATSC4c,-0.003955269014577679
AATSC4d,-0.014706351484990594
