DLiP-ID,T0012X
DLiP-Mol-ID,16932
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H29NO4/c1-14-8-15(2)22(27)18(9-14)19(24)10-17-11-20(25)23(21(26)12-17)13-16-6-4-3-5-7-16/h3-7,14-15,17-19,24H,8-13H2,1-2H3/t14-,15-,18-,19+/m0/s1"
Standard Inchi Key(RDKit),DAZMHQSDKJLHGD-STEAMIEHSA-N
Canonical SMILES(RDKit),C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)N(Cc3ccccc3)C(=O)C2)C1
SMILES(SDF),
MW(SDF),
MW(RDKit),371.477
MW Monoisotopic(RDKit),371.209658408
MolLogP(RDKit),2.9541
XLogP(SDF),
XLogP(CDK),2.61
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),74.68
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),27
QED Weighted(RDKit),0.807736844864828
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,FKBP1A/FK506
Common Target Pref Name,FKBP1A/FK506
RDKit Descriptors
Ipc,1014623.8383690813
qed,0.8077368448648276
Chi0,19.551677284948283
Chi1,12.846244348298507
TPSA,74.68
Chi0n,16.13531544140705
Chi0v,16.13531544140705
Chi1n,9.936726925875647
Chi1v,9.936726925875647
Chi2n,8.42303009933529
Chi2v,8.42303009933529
Chi3n,6.014877363714287
Chi3v,6.014877363714287
Chi4n,4.618071904521384
Chi4v,4.618071904521384
MolMR,101.40580000000006
MolWt,371.4770000000001
fr_SH,0
Kappa1,19.743356292266384
Kappa2,8.340685009361474
Kappa3,4.642099373665492
fr_ArN,0
fr_COO,0
fr_C_O,3
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,683.524145488238
MolLogP,2.9541000000000013
NOCount,5
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.5888372018239476
SMR_VSA1,19.49013894705617
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,23.671624184645573
SMR_VSA5,58.60030530767217
SMR_VSA6,0.0
SMR_VSA7,35.89528683400505
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,1
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,1
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,160.29744836531492
NHOHCount,1
PEOE_VSA1,5.106527394840706
PEOE_VSA2,19.283521283065944
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,44.179309741689295
PEOE_VSA7,36.6617284527978
PEOE_VSA8,24.677455338174806
PEOE_VSA9,12.648722793660877
RingCount,3
SMR_VSA10,17.59760440506795
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,1
fr_lactam,0
fr_phenol,0
ExactMolWt,371.209658408
NumHDonors,1
PEOE_VSA10,5.783244946364939
PEOE_VSA11,0.0
PEOE_VSA12,11.814359458703011
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,0.0
SlogP_VSA2,33.70800791850744
SlogP_VSA3,20.92836795812804
SlogP_VSA4,23.671624184645573
SlogP_VSA5,51.5150340057083
SlogP_VSA6,30.33183534230805
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,6.103966387748303
EState_VSA2,48.192965789404155
EState_VSA3,25.304305697925987
EState_VSA4,11.984273114623004
EState_VSA5,4.899909730850478
EState_VSA6,0.0
EState_VSA7,37.255572541998674
EState_VSA8,6.923737199690624
EState_VSA9,0.0
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
