DLiP-ID,T004LN
Mordred Descriptors
MW,249.19534573599998
MZ,0.5528455284552846
Mi,1.1519395662247875
Mm,0.5063691616018651
Mp,0.6213851175697387
Mv,0.5614838432630207
SZ,22.666666666666668
Si,47.229522215216285
Sm,20.761135625676467
Sp,25.476789820359286
Sv,23.020837573783847
nB,0
nC,13
nF,0
nH,23
nI,0
nN,5
nO,0
nP,0
nS,0
nX,0
ABC,13.435028842544408
AMW,6.077935261853658
IC0,1.3634719607258323
IC1,2.8936605409923795
IC2,3.686105053081967
IC3,4.442679443536938
IC4,4.674625175349789
IC5,4.820966638764422
MID,36.63321849018081
Mpe,0.946437111429938
Mse,0.9884355070790329
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,73.14480000000003
SdO,0
SdS,0
Spe,38.80392156862746
SsF,0
SsI,0
Sse,40.52585579024035
StN,0
fMF,0.36585365853658536
nBr,0
nCl,0
AMID,2.035178805010045
BIC0,0.2482717466781969
BIC1,0.5269005725820081
BIC2,0.6711951300273256
BIC3,0.8089581723345945
BIC4,0.85119268366336
BIC5,0.8778396934882289
CIC0,3.9940800438922515
CIC1,2.4638914636257043
CIC2,1.671446951536117
CIC3,0.9148725610811459
CIC4,0.6829268292682951
CIC5,0.5365853658536617
GGI1,2.5
GGI2,0.8888888888888893
GGI3,0.625
GGI4,0.46222222222222226
GGI5,0.18055555555555552
GGI6,0.22285714285714286
GGI7,0.09027777777777778
GGI8,0.06550768455530359
GGI9,0.04125
JGI1,0.13157894736842105
JGI2,0.038647342995169094
JGI3,0.026041666666666664
JGI4,0.01925925925925926
JGI5,0.007523148148148149
JGI6,0.012380952380952381
JGI7,0.009027777777777779
JGI8,0.010917947425883935
JGI9,0.0103125
MIC0,11.96784462320019
MIC1,23.491855975803357
MIC2,28.452934053077694
MIC3,30.58897633588325
MIC4,31.359509340867678
MIC5,32.0437532433067
MPC2,23
MPC3,27
MPC4,32
MPC5,36
MPC6,35
MPC7,38
MPC8,41
MPC9,46
Mare,0.9604878048780489
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.2006474138954368
RPCG,0.07475366324968769
SIC0,0.2544953291261665
SIC1,0.540108717283213
SIC2,0.6880203962378024
SIC3,0.8292368304978566
SIC4,0.8725300606173065
SIC5,0.8998450476278834
SaaN,4.602919737339381
SaaO,0
SaaS,0
Sare,39.38
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,55.90235038975913
TIC1,118.64008218068756
TIC2,151.13030717636065
TIC3,182.14985718501444
TIC4,191.65963218934132
TIC5,197.6596321893413
Vabc,244.86577510777693
WPol,24
apol,42.54623899999997
bpol,26.493760999999996
nRot,2
ABCGG,9.73945563324139
ATS0Z,736.0
ATS0d,107.0
ATS0i,6957.632939777728
ATS0m,2879.78329
ATS0p,52.53179681152701
ATS0s,100.05555555555556
ATS0v,7437.216710761098
ATS1Z,886.0
ATS1d,136.0
ATS1i,6477.625395280298
ATS1m,3267.2687549999982
ATS1p,67.56133109000001
ATS1s,109.41666666666667
ATS1v,9549.616337706866
ATS2Z,1189.0
ATS2d,216.0
ATS2i,12472.586122430237
ATS2m,4179.810190999999
ATS2p,99.63821362364101
ATS2s,176.5277777777778
ATS2v,13394.648249490168
ATS3Z,1315.0
ATS3d,253.0
ATS3i,17453.696007788272
ATS3m,4510.336252000001
ATS3p,121.03343208607397
ATS3s,221.33333333333334
ATS3v,15459.959130247944
ATS4Z,1344.0
ATS4d,269.0
ATS4i,19096.34020422192
ATS4m,4563.930304000001
ATS4p,130.557692060017
ATS4s,221.00000000000006
ATS4v,16274.604312194311
ATS5Z,1404.0
ATS5d,282.0
ATS5i,21671.527873347663
ATS5m,4679.915823999999
ATS5p,135.634630624262
ATS5s,257.1666666666667
ATS5v,16872.163609833962
ATS6Z,1172.0
ATS6d,256.0
ATS6i,21545.847530104653
ATS6m,3738.4355940000005
ATS6p,125.78688224365803
ATS6s,247.91666666666669
ATS6v,14964.664510358414
ATS7Z,716.0
ATS7d,188.0
ATS7i,17410.43445630285
ATS7m,2162.321706
ATS7p,91.955911783054
ATS7s,169.83333333333337
ATS7v,10255.1751171919
ATS8Z,432.0
ATS8d,106.0
ATS8i,10679.908822765317
ATS8m,1307.9476020000004
ATS8p,54.17666654062099
ATS8s,114.5
ATS8v,6038.50598885587
C1SP1,0
C1SP2,0
C1SP3,8
C2SP1,0
C2SP2,5
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.6153846153846154
GGI10,0.012345679012345678
JGI10,0.012345679012345678
JGT10,0.27803522103462397
Kier1,14.409972299168976
Kier2,8.226843100189036
Kier3,5.267489711934156
MID_C,26.59760943505244
MID_N,10.035609055128369
MID_O,0.0
MID_X,0.0
MID_h,10.035609055128369
MPC10,49
MWC01,19.0
MWC02,4.442651256490317
MWC03,5.220355825078324
MWC04,6.023447592961033
MWC05,6.814542897259958
MWC06,7.623153068476902
MWC07,8.418697944667139
MWC08,9.229063985974285
MWC09,10.02698754852174
MWC10,10.838266322522415
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,-0.4648999999999981
SRW02,3.6635616461296463
SRW03,0.0
SRW04,4.875197323201151
SRW05,0.0
SRW06,6.263398262591624
SRW07,0.0
SRW08,7.736743682453495
SRW09,0.0
SRW10,9.255218130754269
SaaCH,6.21562999350337
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.2226820882674057
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,5.6301582508067
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.8697940287226
SssPH,0
SssSe,0
SsssB,0
SsssN,2.3922770219198792
SsssP,0
VE1_A,3.7232362128164342
VE1_D,4.203057392591427
VE2_A,0.2068464562675797
VE2_D,0.2335031884773015
VE3_A,1.9023799046821068
VE3_D,2.0235988759809107
VR1_A,130.9176397851589
VR1_D,83.81083758194902
VR2_A,7.273202210286606
VR2_D,4.656157643441612
VR3_A,5.462355086455996
VR3_D,5.016348990781741
WPath,625
Xc-3d,0.6123724356957945
Xc-4d,0.0
Xc-5d,0.0
Xc-6d,0.0
Xp-0d,12.631545744180547
Xp-1d,8.881341395361314
Xp-2d,7.122271366878893
Xp-3d,5.5378247059001104
Xp-4d,4.499997375489221
Xp-5d,3.421668296450267
Xp-6d,2.2678567604433555
Xp-7d,1.666503094273316
ZMIC0,64.70065313120371
ZMIC1,40.02923261550972
ZMIC2,28.726123609177712
ZMIC3,22.993716462270054
ZMIC4,21.148157679036373
ZMIC5,19.705449384100724
nAcid,0
nAtom,41
nBase,4
nRing,2
piPC1,3.1354942159291497
piPC2,3.5115454388310208
piPC3,3.8969093676180977
piPC4,4.319153392855371
piPC5,4.716823361268938
piPC6,4.634122007937859
piPC7,4.7295977643631435
piPC8,4.8407362573008585
piPC9,5.003107027675465
AATS0Z,17.951219512195124
AATS0d,2.6097560975609757
AATS0i,169.69836438482264
AATS0m,70.2386168292683
AATS0p,1.2812633368665125
AATS0s,2.440379403794038
AATS0v,181.39552953075847
AATS1Z,21.095238095238095
AATS1d,3.238095238095238
AATS1i,154.22917607810234
AATS1m,77.79211321428568
AATS1p,1.6086031211904763
AATS1s,2.6051587301587302
AATS1v,227.3718175644492
AATS2Z,15.644736842105264
AATS2d,2.8421052631578947
AATS2i,164.1129752951347
AATS2m,54.997502513157876
AATS2p,1.3110291266268554
AATS2s,2.3227339181286553
AATS2v,176.245371703818
AATS3Z,12.64423076923077
AATS3d,2.4326923076923075
AATS3i,167.82400007488724
AATS3m,43.36861780769232
AATS3p,1.1637830008276344
AATS3s,2.128205128205128
AATS3v,148.653453175461
AATS4Z,11.586206896551724
AATS4d,2.3189655172413794
AATS4i,164.62362245018898
AATS4m,39.3442267586207
AATS4p,1.1254973453449741
AATS4s,1.9051724137931039
AATS4v,140.29831303615785
AATS5Z,10.96875
AATS5d,2.203125
AATS5i,169.3088115105286
AATS5m,36.56184237499999
AATS5p,1.0596455517520469
AATS5s,2.0091145833333335
AATS5v,131.81377820182783
AATS6Z,9.301587301587302
AATS6d,2.0317460317460316
AATS6i,170.9987899214655
AATS6m,29.670123761904765
AATS6p,0.9983085892353811
AATS6s,1.9675925925925928
AATS6v,118.76717865363821
AATS7Z,7.019607843137255
AATS7d,1.8431372549019607
AATS7i,170.69053388532205
AATS7m,21.199232411764708
AATS7p,0.9015285468926864
AATS7s,1.6650326797385624
AATS7v,100.54093252148922
AATS8Z,6.967741935483871
AATS8d,1.7096774193548387
AATS8i,172.25659391556962
AATS8m,21.095929064516135
AATS8p,0.8738172022680806
AATS8s,1.846774193548387
AATS8v,97.39525788477209
AMID_C,1.4776449686140245
AMID_N,0.5575338363960205
AMID_O,0.0
AMID_X,0.0
AMID_h,0.5575338363960205
ATS0dv,182.0
ATS0pe,242.0605
ATS0se,303.55956
ATS1dv,178.0
ATS1pe,269.38450000000006
ATS1se,323.9222839999998
ATS2dv,215.0
ATS2pe,472.1995000000001
ATS2se,580.4158039999998
ATS3dv,234.0
ATS3pe,621.6880000000001
ATS3se,777.9026880000001
ATS4dv,196.0
ATS4pe,673.9649999999998
ATS4se,850.29584
ATS5dv,200.0
ATS5pe,751.449
ATS5se,948.807392
ATS6dv,167.0
ATS6pe,727.7564000000002
ATS6se,926.3201359999999
ATS7dv,77.0
ATS7pe,561.5029999999999
ATS7se,728.398568
ATS8dv,52.0
ATS8pe,342.13950000000006
ATS8se,444.073752
ATSC0Z,284.8780487804878
ATSC0c,0.5746807941289143
ATSC0d,16.243902439024392
ATSC0i,59.31558353502157
ATSC0m,1363.1636059999998
ATSC0p,8.38100527384112
ATSC0s,17.060975609756095
ATSC0v,1962.9099328581312
ATSC1Z,11.344437834622276
ATSC1c,-0.21351376508084163
ATSC1d,4.311124330755504
ATSC1i,-16.864282660899757
ATSC1m,53.81364499999967
ATSC1p,-0.5565329339588831
ATSC1s,-1.9059587547095
ATSC1v,-24.171788667549233
ATSC2Z,-64.5300416418798
ATSC2c,-0.22510785605263206
ATSC2d,-2.598453301606187
ATSC2i,-10.711177469672709
ATSC2m,-303.4874530000003
ATSC2p,-0.8279502683235698
ATSC2s,-3.9782041113094078
ATSC2v,-242.31679870677024
ATSC3Z,-25.17846519928613
ATSC3c,0.36218988197254137
ATSC3d,-1.8138013087447944
ATSC3i,40.26775087582274
ATSC3m,-119.99982400000007
ATSC3p,1.252392368695201
ATSC3s,1.2328640359574325
ATSC3v,46.03626742120662
ATSC4Z,-0.14277215942891264
ATSC4c,-0.1783291870920496
ATSC4d,-5.37299226650803
ATSC4i,-40.01549290046216
ATSC4m,-7.136682000000025
ATSC4p,-2.8448988653321012
ATSC4s,1.477890144755107
ATSC4v,-410.55032029700806
ATSC5Z,-46.936347412254605
ATSC5c,-0.2477345041005815
ATSC5d,-0.029744199881023614
ATSC5i,-18.86467392980983
ATSC5m,-220.65567599999997
ATSC5p,-1.0501673321536487
ATSC5s,-6.83128428845264
ATSC5v,-222.3022167687743
ATSC6Z,-75.38132064247469
ATSC6c,0.26514313265317774
ATSC6d,0.7870315288518737
ATSC6i,30.42181736212206
ATSC6m,-359.9930899999998
ATSC6p,-0.15734627782076474
ATSC6s,-1.159610681472668
ATSC6v,-288.8709702957854
ATSC7Z,20.54729327781081
ATSC7c,-0.15020318931877288
ATSC7d,-1.3140987507436046
ATSC7i,-3.864766335121077
ATSC7m,98.03008600000027
ATSC7p,0.2109733038645768
ATSC7s,0.4607707052680301
ATSC7v,94.96117588982716
ATSC8Z,22.86734086853062
ATSC8c,0.0020532019797366774
ATSC8d,-0.7590719809637131
ATSC8i,-2.431267074297606
ATSC8m,109.88483200000015
ATSC8p,0.4550975781022073
ATSC8s,-1.8659197567585428
ATSC8v,142.2312490302892
AXp-0d,0.7017525413433637
AXp-1d,0.4674390208084902
AXp-2d,0.3096639724729954
AXp-3d,0.20510461873704114
AXp-4d,0.14062491798403814
AXp-5d,0.09504634156806296
AXp-6d,0.06479590744123873
AXp-7d,0.0438553445861399
GATS1Z,1.0514106327462491
GATS1c,1.559642027006063
GATS1d,0.9087659087659088
GATS1i,1.7224319782470956
GATS1m,1.0535682345744226
GATS1p,1.3137266312076288
GATS1s,1.2373917877849259
GATS1v,1.1953551038199404
GATS2Z,1.1897981254506127
GATS2c,1.5165877104379188
GATS2d,1.3932353406037614
GATS2i,1.3118679837064806
GATS2m,1.1855626891834108
GATS2p,1.101531370393262
GATS2s,1.0917154692783904
GATS2v,1.1005063501564316
GATS3Z,1.047006717597471
GATS3c,0.8368054696084383
GATS3d,1.1128436128436128
GATS3i,0.7934104130602613
GATS3m,1.045624869262899
GATS3p,0.9312267262927278
GATS3s,0.8860877427710881
GATS3v,0.978472541050609
GATS4Z,0.9610888049126122
GATS4c,0.8934612264944569
GATS4d,1.1569327948638293
GATS4i,1.2535911657924306
GATS4m,0.9650273173142656
GATS4p,1.1635265604017406
GATS4s,0.6456445353687227
GATS4v,1.0986420397615484
GATS5Z,1.0454034674657533
GATS5c,1.190683937852405
GATS5d,0.9234234234234233
GATS5i,1.0796405970143508
GATS5m,1.0430824070229028
GATS5p,0.9873511871044053
GATS5s,1.125965471368438
GATS5v,0.9920852115178652
GATS6Z,1.0553109371602523
GATS6c,0.8963582277123231
GATS6d,0.8110491443824777
GATS6i,0.7526052401624606
GATS6m,1.0540723659120248
GATS6p,0.929182985091834
GATS6s,1.017721148767134
GATS6v,0.9837572484577963
GATS7Z,0.8699973139940907
GATS7c,0.8246569365831277
GATS7d,0.9536006594830124
GATS7i,0.8212452251815016
GATS7m,0.8722576488451118
GATS7p,0.9219624338292889
GATS7s,0.7569287742100257
GATS7v,0.9198512021249747
GATS8Z,0.8549215642951834
GATS8c,0.7590972395768686
GATS8d,0.9134941393005909
GATS8i,0.8028120993530887
GATS8m,0.8557158625959839
GATS8p,0.8628137270885841
GATS8s,1.3361310306132645
GATS8v,0.8677436548660572
MATS1Z,0.03887393998695378
MATS1c,-0.3626884805214711
MATS1d,0.25908050908050917
MATS1i,-0.2775451431179879
MATS1m,0.038537096726227384
MATS1p,-0.06482302922689988
MATS1s,-0.10905465355072229
MATS1v,-0.012021066017732488
MATS2Z,-0.12220056777217012
MATS2c,-0.21131690094763195
MATS2d,-0.08629682313892839
MATS2i,-0.09741787954231947
MATS2m,-0.1201055351396897
MATS2p,-0.05329401032471864
MATS2s,-0.12579212804467693
MATS2v,-0.0665968081144199
MATS3Z,-0.03484342070600631
MATS3c,0.2484620979792239
MATS3d,-0.04401998151998151
MATS3i,0.267632643175392
MATS3m,-0.03470428840298496
MATS3p,0.0589107858493413
MATS3s,0.028487992033381593
MATS3v,0.009245922502185124
MATS4Z,-0.0001771374586679279
MATS4c,-0.1096785282499455
MATS4d,-0.11691001346173756
MATS4i,-0.2384433589039641
MATS4m,-0.0018504366879905324
MATS4p,-0.11997660973821854
MATS4s,0.030617107457707907
MATS4v,-0.07392509479653508
MATS5Z,-0.05277450770547945
MATS5c,-0.13808092971855418
MATS5d,-0.0005865240240240322
MATS5i,-0.10187189450095349
MATS5m,-0.051849074394045985
MATS5p,-0.04013620235157036
MATS5s,-0.12825443272972759
MATS5v,-0.03627582581186847
MATS6Z,-0.08610295716460097
MATS6c,0.1501298364631958
MATS6d,0.01576576576576576
MATS6i,0.16688974806412893
MATS6m,-0.08593290499775388
MATS6p,-0.0061090498833940195
MATS6s,-0.022116767708857298
MATS6v,-0.04788691274626246
MATS7Z,0.028992076282567798
MATS7c,-0.10505969992700548
MATS7d,-0.032517811929576625
MATS7i,-0.026190158044004243
MATS7m,0.028906471740782428
MATS7p,0.01011847528068634
MATS7s,0.010855871218315025
MATS7v,0.01944596035766626
MATS8Z,0.05308219178082188
MATS8c,0.0023626378563100354
MATS8d,-0.03090186961154707
MATS8i,-0.02710541297958725
MATS8m,0.053306716582044736
MATS8p,0.03590877399495408
MATS8s,-0.07232380527821972
MATS8v,0.04791669091782313
MAXaaN,4.602919737339381
MINaaN,4.602919737339381
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,8
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,23.422256019913025
SpAD_D,143.4697447871969
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,7.399872212773998
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,364
TMWC10,105.6371664419521
TSRW10,49.79411904513019
VE1_Dt,4.234315077840859
VE2_Dt,0.23523972654671438
VE3_Dt,2.0310082509634
VR1_Dt,81.79633652607079
VR2_Dt,4.544240918115044
VR3_Dt,4.992019121763053
Xc-3dv,0.34068806884347436
Xc-4dv,0.0
Xc-5dv,0.0
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.08333333333333333
Xch-7d,0.11785113019775792
Xp-0dv,10.860682517250801
Xp-1dv,6.669482463430272
Xp-2dv,4.604131079854021
Xp-3dv,3.1316178360150744
Xp-4dv,2.1514055383891026
Xp-5dv,1.3951561106960175
Xp-6dv,0.8210493825383415
Xp-7dv,0.5245416669299152
Xpc-4d,1.2460652314773608
Xpc-5d,1.9336870327396962
Xpc-6d,2.3797551997415316
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,42
nFRing,1
nHBAcc,5
nHBDon,3
nHRing,2
nSpiro,0
naRing,1
piPC10,5.158696039286109
AATS0dv,4.439024390243903
AATS0pe,5.903914634146341
AATS0se,7.403891707317072
AATS1dv,4.238095238095238
AATS1pe,6.413916666666668
AATS1se,7.712435333333329
AATS2dv,2.8289473684210527
AATS2pe,6.213151315789475
AATS2se,7.637050052631576
AATS3dv,2.25
AATS3pe,5.977769230769232
AATS3se,7.4798335384615395
AATS4dv,1.6896551724137931
AATS4pe,5.810043103448274
AATS4se,7.330136551724138
AATS5dv,1.5625
AATS5pe,5.8706953125
AATS5se,7.41255775
AATS6dv,1.3253968253968254
AATS6pe,5.775844444444446
AATS6se,7.351747111111111
AATS7dv,0.7549019607843137
AATS7pe,5.504931372549019
AATS7se,7.141162431372549
AATS8dv,0.8387096774193549
AATS8pe,5.518379032258065
AATS8se,7.162479870967742
AATSC0Z,6.94824509220702
AATSC0c,0.014016604734851567
AATSC0d,0.39619274241522906
AATSC0i,1.4467215496346724
AATSC0m,33.24789282926829
AATSC0p,0.2044147627766127
AATSC0s,0.4161213563355145
AATSC0v,47.87585202093003
AATSC1Z,0.2701056627291018
AATSC1c,-0.005083661073353373
AATSC1d,0.10264581739894058
AATSC1i,-0.4015305395452323
AATSC1m,1.2812772619047539
AATSC1p,-0.01325078414187817
AATSC1s,-0.045379970350226194
AATSC1v,-0.5755187777987912
AATSC2Z,-0.8490794952878922
AATSC2c,-0.0029619454743767377
AATSC2d,-0.034190175021134035
AATSC2i,-0.14093654565358826
AATSC2m,-3.99325596052632
AATSC2p,-0.010894082477941708
AATSC2s,-0.052344790938281684
AATSC2v,-3.18837893035224
AATSC3Z,-0.24210062691621279
AATSC3c,0.0034825950189667438
AATSC3d,-0.017440397199469177
AATSC3i,0.38718991226752636
AATSC3m,-1.1538444615384622
AATSC3p,0.012042234314376933
AATSC3s,0.011854461884206082
AATSC3v,0.44265641751160206
AATSC4Z,-0.0012307944778354538
AATSC4c,-0.0015373205783797378
AATSC4d,-0.04631889884920715
AATSC4i,-0.3449611456936393
AATSC4m,-0.06152312068965539
AATSC4p,-0.024524990218380182
AATSC4s,0.012740432282371612
AATSC4v,-3.5392268991121383
AATSC5Z,-0.3666902141582391
AATSC5c,-0.001935425813285793
AATSC5d,-0.00023237656157049699
AATSC5i,-0.1473802650766393
AATSC5m,-1.7238724687499998
AATSC5p,-0.00820443228245038
AATSC5s,-0.05336940850353625
AATSC5v,-1.7367360685060491
AATSC6Z,-0.5982644495434499
AATSC6c,0.002104310576612522
AATSC6d,0.00624628197501487
AATSC6i,0.24144299493747667
AATSC6m,-2.8570880158730145
