DLiP-ID,J100A6
ATS7se,740.193244
ATS8dv,453.0
ATS8pe,559.0712000000002
ATS8se,681.5041640000001
ATSC0Z,385.30769230769226
ATSC0c,1.1211734692138444
ATSC0d,31.076923076923073
ATSC0i,80.17000036934496
ATSC0m,1827.9914360769228
ATSC0p,11.568197361237306
ATSC0s,53.73076923076923
ATSC0v,2507.1810230137803
ATSC1Z,32.27071005917165
ATSC1c,-0.35502840781904627
ATSC1d,16.668639053254434
ATSC1i,-8.83921869359422
ATSC1m,147.17103888017772
ATSC1p,-0.8029552134553402
ATSC1s,0.7024983563445106
ATSC1v,-53.15420162979309
ATSC2Z,115.80177514792904
ATSC2c,-0.12827685225473867
ATSC2d,6.325443786982249
ATSC2i,-23.509988543953476
ATSC2m,547.4241284408286
ATSC2p,-0.5972236201245016
ATSC2s,8.636587771203157
ATSC2v,346.17760354963013
ATSC3Z,42.59171597633139
ATSC3c,-0.2132931061412398
ATSC3d,-8.313609467455622
ATSC3i,15.660834286472483
ATSC3m,209.04623718639073
ATSC3p,2.298026733353862
ATSC3s,0.1937869822485214
ATSC3v,553.2632790264861
ATSC4Z,-37.392011834319476
ATSC4c,0.13592231624829829
ATSC4d,-7.189349112426036
ATSC4i,-17.06369035554571
ATSC4m,-201.141441170118
ATSC4p,-4.210106699984504
ATSC4s,24.786653517422753
ATSC4v,-912.9376177923801
ATSC5Z,0.8461538461538325
ATSC5c,-0.08785985934757204
ATSC5d,14.538461538461538
ATSC5i,-0.055273454664990895
ATSC5m,-0.7875954615385155
ATSC5p,-1.1639416280188466
ATSC5s,-4.784188034188033
ATSC5v,-200.41764445911483
ATSC6Z,204.60946745562126
ATSC6c,0.13796399897001257
ATSC6d,7.786982248520708
ATSC6i,5.9689516961264735
ATSC6m,964.290614210059
ATSC6p,2.7720527394689536
ATSC6s,11.86094674556213
ATSC6v,960.3234047034513
ATSC7Z,27.251479289940857
ATSC7c,-0.1616786778093511
ATSC7d,-4.715976331360947
ATSC7i,-8.000493887990002
ATSC7m,133.1764711301776
ATSC7p,0.1916654647104442
ATSC7s,2.2495069033530575
ATSC7v,167.23214034489726
ATSC8Z,-36.73964497041417
ATSC8c,0.1736843923134023
ATSC8d,-3.4733727810650885
ATSC8i,-1.4124147291730003
ATSC8m,-175.41936978106492
ATSC8p,-0.7121336454487389
ATSC8s,2.603385930309005
ATSC8v,-169.17517326755373
AXp-0d,0.7029070396960339
AXp-1d,0.4424511135810351
AXp-2d,0.27704251212310993
AXp-3d,0.17875483979783147
AXp-4d,0.11740445087965218
AXp-5d,0.07243865625324149
AXp-6d,0.04546708250759046
AXp-7d,0.029738207827638915
GATS1Z,0.7099402892974465
GATS1c,1.359973022338294
GATS1d,0.5818406840684069
GATS1i,1.2733269595487784
GATS1m,0.7169417049517471
GATS1p,1.1038271382062612
GATS1s,0.590838593522917
GATS1v,0.9570958617720198
GATS2Z,0.7171992587255984
GATS2c,1.2122278669146185
GATS2d,1.0791944683598795
GATS2i,1.255941627700757
GATS2m,0.71983798434447
GATS2p,1.0256895494192604
GATS2s,0.5992538358594504
GATS2v,0.8741283485582911
GATS3Z,0.9020208069918593
GATS3c,1.3073515091315602
GATS3d,1.2688050055005502
GATS3i,0.9684944920776564
GATS3m,0.8992951353224082
GATS3p,0.8573455623872843
GATS3s,0.9342848873688768
GATS3v,0.831361148723795
GATS4Z,0.9840808284218843
GATS4c,1.0595921170489193
GATS4d,1.0631403357727078
GATS4i,1.1330996308890215
GATS4m,0.9878141889375119
GATS4p,1.1466595875665244
GATS4s,0.9570866141732285
GATS4v,1.1006272832548114
GATS5Z,0.9789678578558596
GATS5c,0.7894801979263557
GATS5d,0.7448019801980199
GATS5i,0.9652939945612562
GATS5m,0.9813237122832946
GATS5p,1.0301681777347407
GATS5s,1.3703233118587448
GATS5v,1.0309967857499538
GATS6Z,0.7835142506200705
GATS6c,0.7067975937304635
GATS6d,0.8970359959724786
GATS6i,0.9023997271850651
GATS6m,0.7864570719162758
GATS6p,0.8734308578476192
GATS6s,1.0282748747315675
GATS6v,0.8467776054107847
GATS7Z,0.9518781087659236
GATS7c,1.2110472599988045
GATS7d,1.1260664630292818
GATS7i,1.055305101041124
GATS7m,0.948279425146381
GATS7p,0.9515109295228753
GATS7s,0.7979929128781532
GATS7v,0.9133372823244582
GATS8Z,1.0227253733976518
GATS8c,1.0831372859150965
GATS8d,1.03999251669353
GATS8i,1.0659153285259442
GATS8m,1.0210318339764857
GATS8p,0.9811611288658476
GATS8s,1.0754884497788726
GATS8v,0.9677490629336429
MATS1Z,0.079184740194922
MATS1c,-0.2993856268944457
MATS1d,0.5071107110711072
MATS1i,-0.10424197896500179
MATS1m,0.0761182601419345
MATS1p,-0.06562454223866894
MATS1s,0.012361264759260472
MATS1v,-0.020044376963449545
MATS2Z,0.16987249038686894
MATS2c,-0.06466823358476002
MATS2d,0.11504520017219115
MATS2i,-0.16575095837831116
MATS2m,0.16926427099593974
MATS2p,-0.029180101795566602
MATS2s,0.09085203282396026
MATS2v,0.0780420720363905
MATS3Z,0.05322271762679034
MATS3c,-0.09159749454888627
MATS3d,-0.12880454712137884
MATS3i,0.09405515353309159
MATS3m,0.05506146800919536
MATS3p,0.09564647641358386
MATS3s,0.0017365253585726087
MATS3v,0.10624921806195028
MATS4Z,-0.04388101417448587
MATS4c,0.05481803422535647
MATS4d,-0.10460611278519157
MATS4i,-0.09624242988003877
MATS4m,-0.0497545616101396
MATS4p,-0.16456327303348697
MATS4s,0.20859329342725444
MATS4v,-0.16464968871914717
MATS5Z,0.0008784188460770471
MATS5c,-0.03134567906219846
MATS5d,0.18712871287128716
MATS5i,-0.00027578123692326243
MATS5m,-0.00017234117096933118
MATS5p,-0.04024625762070692
MATS5s,-0.03561600254513639
MATS5v,-0.03197497789261358
MATS6Z,0.23401267548920415
MATS6c,0.05422684011956884
MATS6d,0.11042121161268668
MATS6i,0.03281009705737847
MATS6m,0.23246368566858053
MATS6p,0.10559835080693614
MATS6s,0.09727867221527971
MATS6v,0.16879250476930788
MATS7Z,0.03912531910645948
MATS7c,-0.07977290850282039
MATS7d,-0.08394775647777546
MATS7i,-0.05520525270221532
MATS7m,0.040302207635363616
MATS7p,0.009165447352899668
MATS7s,0.023160064372997866
MATS7v,0.036898570919835186
MATS8Z,-0.057654361683852746
MATS8c,0.09366835075443973
MATS8d,-0.06758001381533502
MATS8i,-0.01065259079958441
MATS8m,-0.058024082509798416
MATS8p,-0.03722208597735259
MATS8s,0.02929681358540539
MATS8v,-0.040799592966200386
MAXaaN,4.001352876566829
MAXaaO,5.3800746270858095
MINaaN,3.939516844170073
MINaaO,5.310510853601773
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,39.22823906008115
SpAD_D,377.6236402992903
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.839569952370728
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,970
TMWC10,140.2675768515675
TSRW10,82.43688684529812
VE1_Dt,5.403048565423207
VE2_Dt,0.18010161884744022
VE3_Dt,2.785575632092863
VR1_Dt,192.636084567002
VR2_Dt,6.421202818900067
VR3_Dt,6.359415125452243
Xc-3dv,0.7284386555838192
Xc-4dv,0.0
Xc-5dv,0.11779921330399243
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.358413742360102
Xch-6d,0.5100855861306698
Xch-7d,0.7643870169777545
Xp-0dv,17.00764966424543
Xp-1dv,9.738895976147084
Xp-2dv,6.6991011475493085
Xp-3dv,4.8503708539957
Xp-4dv,3.266991944795692
Xp-5dv,1.7061518683541637
Xp-6dv,0.964395908255035
Xp-7dv,0.594227349236577
Xpc-4d,4.611266657179712
Xpc-5d,7.834915493582002
Xpc-6d,10.674012474675608
n3Ring,0
n4Ring,0
n5Ring,3
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,55
nFRing,0
nHBAcc,7
nHBDon,1
nHRing,3
nSpiro,0
naRing,4
piPC10,7.675589505071877
AATS0dv,8.884615384615385
AATS0pe,6.41991923076923
AATS0se,7.844441692307691
AATS1dv,8.981818181818182
AATS1pe,6.674267272727272
AATS1se,7.925912072727271
AATS2dv,7.4021739130434785
AATS2pe,6.498571739130435
AATS2se,7.8471641739130416
AATS3dv,5.916666666666667
AATS3pe,6.470862962962962
AATS3se,7.8861339629629645
AATS4dv,6.156521739130435
AATS4pe,6.562214782608695
AATS4se,7.958212973913043
AATS5dv,4.492307692307692
AATS5pe,6.207103076923078
AATS5se,7.684115815384615
AATS6dv,4.5423728813559325
AATS6pe,6.126506779661017
AATS6se,7.6350086779661
AATS7dv,5.4361702127659575
AATS7pe,6.4228
AATS7se,7.874396212765958
AATS8dv,5.267441860465116
AATS8pe,6.500827906976746
AATS8se,7.924467023255815
AATSC0Z,7.409763313609466
AATSC0c,0.021561028254112394
AATSC0d,0.5976331360946745
AATSC0i,1.541730776333557
AATSC0m,35.15368146301775
AATSC0p,0.2224653338699482
AATSC0s,1.0332840236686391
AATSC0v,48.21501967334193
AATSC1Z,0.58674018289403
AATSC1c,-0.006455061960346295
AATSC1d,0.3030661646046261
AATSC1i,-0.16071306715625852
AATSC1m,2.6758370705486856
AATSC1p,-0.014599185699188003
AATSC1s,0.012772697388082012
AATSC1v,-0.9664400296326017
AATSC2Z,1.2587149472600982
AATSC2c,-0.0013943136114645508
AATSC2d,0.06875482377154618
AATSC2i,-0.25554335373862475
AATSC2m,5.95026226566118
AATSC2p,-0.0064915610883097994
AATSC2s,0.09387595403481692
AATSC2v,3.7628000385829363
AATSC3Z,0.39436774052158696
AATSC3c,-0.0019749361679744426
AATSC3d,-0.07697786543940391
AATSC3i,0.1450077248747452
AATSC3m,1.9356133072813957
AATSC3p,0.021278025308832056
AATSC3s,0.0017943239097085314
AATSC3v,5.12280813913413
AATSC4Z,-0.3251479289940824
AATSC4c,0.001181933184767811
AATSC4d,-0.06251607923848726
AATSC4i,-0.1483799161351801
AATSC4m,-1.749056010174939
AATSC4p,-0.03660962347812612
AATSC4s,0.21553611754280655
AATSC4v,-7.938587980803305
AATSC5Z,0.006508875739644865
AATSC5c,-0.0006758450719044003
