DLiP-ID,T003RV
GGI10,0.12244056728905214
JGI10,0.012244056728905214
JGT10,0.49082007758037627
Kier1,18.367346938775512
Kier2,7.197278911564626
Kier3,3.4530321046373365
MID_C,41.243642236386144
MID_N,6.345564280617608
MID_O,3.944986442696793
MID_X,0.0
MID_h,10.2905507233144
MPC10,156
MWC01,28.0
MWC02,4.948759890378168
MWC03,5.831882477283517
MWC04,6.75343791859778
MWC05,7.653020413804189
MWC06,8.57602797713713
MWC07,9.481511892300974
MWC08,10.404232536959167
MWC09,11.312704668288442
MWC10,12.234985608194267
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,4
NaasN,1
NdCH2,0
NddsN,0
NdsCH,2
NdssC,0
NdssS,0
NsCH3,4
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.233400000000003
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.41610040220442
SRW05,2.3978952727983707
SRW06,6.9930151229329605
SRW07,4.727387818712341
SRW08,8.661639795781266
SRW09,6.842683282238422
SRW10,10.377140763947736
SaaCH,11.633621769210695
SaaNH,0
SaaSe,0
SaaaC,1.7490321980108239
SaasC,3.741690917107584
SaasN,2.1149953939909296
SdCH2,0
SddsN,0
SdsCH,4.143147885697489
SdssC,0
SdssS,0
SsCH3,7.919499856780025
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.588886085816831
VE1_D,4.9268233861501605
VE2_A,0.18355544343267327
VE2_D,0.19707293544600643
VE3_A,2.439928043665789
VE3_D,2.5109851686701243
VR1_A,160.3846209388494
VR1_D,150.49464428241106
VR2_A,6.415384837553976
VR2_D,6.019785771296442
VR3_A,5.993865543276235
VR3_D,5.930218229266501
WPath,1431
Xc-3d,2.413304021689528
Xc-4d,0.25
Xc-5d,0.45988427041829816
Xc-6d,0.0
Xp-0d,17.60408352775558
Xp-1d,11.999131779070822
Xp-2d,11.452967841191892
Xp-3d,9.756100815796293
Xp-4d,8.58186409344269
Xp-5d,7.007827288358279
Xp-6d,4.913057859237968
Xp-7d,3.567113382004177
ZMIC0,82.08012726658379
ZMIC1,41.57832453312244
ZMIC2,26.90671855106343
ZMIC3,24.69300866883227
ZMIC4,24.69300866883227
ZMIC5,24.69300866883227
nAcid,0
nAtom,46
nBase,0
nRing,4
piPC1,3.6375861597263857
piPC2,4.300680995219929
piPC3,4.961970122114975
piPC4,5.5935489942565
piPC5,6.127414886719815
piPC6,6.460662187569504
piPC7,6.870337314899849
piPC8,7.278793374108143
piPC9,7.511112367542734
AATS0Z,22.08695652173913
AATS0d,3.5
AATS0i,161.38653422487457
AATS0m,87.11182419565216
AATS0p,1.5224191087354126
AATS0s,2.9458031400966185
AATS0v,223.6047987310847
AATS1Z,24.979591836734695
AATS1d,4.1020408163265305
AATS1i,145.51141128103868
AATS1m,94.96043673469396
AATS1p,1.8165732757142867
AATS1s,3.045068027210884
AATS1v,266.67850917851365
AATS2Z,22.023529411764706
AATS2d,3.9411764705882355
AATS2i,155.03782691281458
AATS2m,83.2199268941176
AATS2p,1.573698723013977
AATS2s,2.8862745098039224
AATS2v,230.40983872851277
AATS3Z,19.81904761904762
AATS3d,3.5047619047619047
AATS3i,154.15504598166046
AATS3m,72.66436426666668
AATS3p,1.5246065945899325
AATS3s,2.8523809523809525
AATS3v,217.1590894048069
AATS4Z,16.443548387096776
AATS4d,3.032258064516129
AATS4i,156.82276625518176
AATS4m,58.913040685483836
AATS4p,1.3924192802200162
AATS4s,2.5956541218637983
AATS4v,188.88461354791053
AATS5Z,14.642857142857142
AATS5d,2.8253968253968256
AATS5i,156.69370913000427
AATS5m,50.91296180158732
AATS5p,1.3394892383935242
AATS5s,2.4571208112874765
AATS5v,176.5570399857725
AATS6Z,13.444444444444445
AATS6d,2.5317460317460316
AATS6i,161.45488491945812
AATS6m,46.56384576984128
AATS6p,1.2044235905220004
AATS6s,2.4488536155202807
AATS6v,157.11393726640028
AATS7Z,13.01834862385321
AATS7d,2.541284403669725
AATS7i,163.51445307333645
AATS7m,45.381760284403654
AATS7p,1.158810726469431
AATS7s,2.389398572884812
AATS7v,152.15105976289544
AATS8Z,14.08433734939759
AATS8d,2.5421686746987953
AATS8i,158.99397037939138
AATS8m,48.58518757831326
AATS8p,1.2596961163878067
AATS8s,2.542168674698795
AATS8v,164.1919544344777
AMID_C,1.6497456894554459
AMID_N,0.2538225712247043
AMID_O,0.15779945770787174
AMID_X,0.0
AMID_h,0.411622028932576
ATS0dv,344.0
ATS0pe,283.0819999999999
ATS0se,349.20640399999985
ATS1dv,381.0
ATS1pe,317.70450000000005
ATS1se,379.1896479999997
ATS2dv,555.0
ATS2pe,545.3921999999999
ATS2se,661.062576
ATS3dv,540.0
ATS3pe,672.6056000000001
ATS3se,817.7548079999998
ATS4dv,461.0
ATS4pe,762.8191999999997
ATS4se,941.1622680000002
ATS5dv,374.0
ATS5pe,763.2074999999998
ATS5se,946.2103719999999
ATS6dv,373.0
ATS6pe,756.8867
ATS6se,946.6903399999999
ATS7dv,316.0
ATS7pe,652.0221
ATS7se,820.4771000000002
ATS8dv,251.0
ATS8pe,502.69910000000016
ATS8se,624.3588679999998
ATSC0Z,327.217391304348
ATSC0c,0.8758540450098904
ATSC0d,32.10869565217392
ATSC0i,70.03768159292005
ATSC0m,1561.5383554130435
ATSC0p,10.553323609167927
ATSC0s,20.977807971014485
ATSC0v,2331.7158607800907
ATSC1Z,30.659735349716463
ATSC1c,-0.38854175637366123
ATSC1d,16.905954631379956
ATSC1i,-18.898246435512597
ATSC1m,142.14618584262803
ATSC1p,-1.288178226826445
ATSC1s,-2.295654143037182
ATSC1v,-69.64085823489837
ATSC2Z,126.48960302457468
ATSC2c,-0.05719466186770491
ATSC2d,4.038279773156896
ATSC2i,18.414911782513126
ATSC2m,607.985997301985
ATSC2p,3.1796757356574723
ATSC2s,6.341731647763074
ATSC2v,883.9363106315586
ATSC3Z,-80.90926275992435
ATSC3c,-0.0720899982757114
ATSC3d,-7.356805293005677
ATSC3i,-4.500869416924266
ATSC3m,-378.1791414645553
ATSC3p,-0.8346587854691709
ATSC3s,-5.934851528040335
ATSC3v,-314.67418188143927
ATSC4Z,-58.97731568998107
ATSC4c,0.3185299508522508
ATSC4d,-16.423440453686208
ATSC4i,-3.6285486188012612
ATSC4m,-285.77536383081247
ATSC4p,-1.168150838343148
ATSC4s,-0.17311883007771756
ATSC4v,-413.2526197448485
ATSC5Z,-180.4650283553875
ATSC5c,-0.3373386380459664
ATSC5d,-14.080340264650284
ATSC5i,-32.367710954891756
ATSC5m,-865.8615014574668
ATSC5p,-5.840003427511839
ATSC5s,-9.561344780508298
ATSC5v,-1361.4352459823067
ATSC6Z,-41.247637051039696
ATSC6c,0.10798962469352591
ATSC6d,-0.8629489603024565
ATSC6i,-6.479815661494178
ATSC6m,-202.914188153119
ATSC6p,-1.9841544333078456
ATSC6s,-0.21517932157109726
ATSC6v,-434.580134243326
ATSC7Z,48.33270321361057
ATSC7c,-0.03573760458161745
ATSC7d,-5.127126654064269
ATSC7i,9.657495759073788
ATSC7m,243.0446458038748
ATSC7p,3.6190010482016937
ATSC7s,0.865840290905274
ATSC7v,666.0340594090447
ATSC8Z,-103.41398865784497
ATSC8c,-0.004114270840352461
ATSC8d,-3.3700378071833645
ATSC8i,-31.81194099473389
ATSC8m,-504.8525768322302
ATSC8p,-5.23834971912673
ATSC8s,0.16474020688930857
ATSC8v,-1092.8195095253375
AXp-0d,0.7041633411102233
AXp-1d,0.4285404206811008
AXp-2d,0.27268971050456886
AXp-3d,0.1682086347551085
AXp-4d,0.10727330116803362
AXp-5d,0.06870418910155175
AXp-6d,0.04347838813484928
AXp-7d,0.027652041720962615
GATS1Z,0.7690075764560406
GATS1c,1.4254911384934692
GATS1d,0.7436474928495432
GATS1i,1.3903515955504444
GATS1m,0.7745180797038171
GATS1p,1.1496820794855847
GATS1s,0.940011834522881
GATS1v,0.992355901970062
GATS2Z,0.7490972471901327
GATS2c,1.333959751512613
GATS2d,1.3025608347604443
GATS2i,0.9397526147503504
GATS2m,0.7450041758290854
GATS2p,0.8153876795929255
GATS2s,0.870755616739669
GATS2v,0.734509255694659
GATS3Z,1.0694070080862528
GATS3c,1.4295353875243366
GATS3d,1.2146242383209205
GATS3i,1.0805778854686292
GATS3m,1.0634592846675972
GATS3p,1.0197427814971753
GATS3s,1.1939346087535816
GATS3v,0.9961780822933315
GATS4Z,1.0236609860012167
GATS4c,0.9062545450758875
GATS4d,1.2093498154498
GATS4i,1.020701507323055
GATS4m,1.024707520377202
GATS4p,1.0337313052324568
GATS4s,0.9530881217141439
GATS4v,1.040011296476943
GATS5Z,1.1454813788390716
GATS5c,1.0456596884651497
GATS5d,1.101170325950285
GATS5i,1.1559208449788168
GATS5m,1.148253645446233
GATS5p,1.1988645772307895
GATS5s,1.0639905047707465
GATS5v,1.1984918601405345
GATS6Z,1.0423389392961537
GATS6c,0.9776103058841261
GATS6d,0.8564658090724441
GATS6i,0.9823306220830178
GATS6m,1.0429714796703473
GATS6p,1.0407840080055228
GATS6s,1.0017436020803974
GATS6v,1.047336802804816
GATS7Z,0.972756218808436
GATS7c,1.168129882915397
GATS7d,1.0221873000689468
GATS7i,0.8450752643869307
GATS7m,0.9662203162041569
GATS7p,0.8270317283443325
GATS7s,1.1194387703462885
GATS7v,0.8603659879354237
GATS8Z,1.136637968296251
GATS8c,0.90627399118453
GATS8d,1.0215676517852041
GATS8i,1.2435224576507953
GATS8m,1.141556131475947
GATS8p,1.2470993063416107
GATS8s,0.9933223686863001
GATS8v,1.2326653700699772
MATS1Z,0.08796173266011162
MATS1c,-0.41645464521563624
MATS1d,0.49428654332416755
MATS1i,-0.25330951190786166
MATS1m,0.08545634353161959
MATS1p,-0.11459045670429627
MATS1s,-0.10273255872870991
MATS1v,-0.02803820710755233
MATS2Z,0.20919791780650596
MATS2c,-0.03533968407453384
MATS2d,0.06806324425504791
MATS2i,0.14229078887245142
MATS2m,0.21070741877481788
MATS2p,0.16305438513638404
MATS2s,0.16360126640954104
MATS2v,0.20515601444351483
MATS3Z,-0.10832542424357457
MATS3c,-0.03605884466575302
MATS3d,-0.10037721249637302
MATS3i,-0.02815355125978838
MATS3m,-0.10609952707741423
MATS3p,-0.03464880381671808
MATS3s,-0.12394193887317678
MATS3v,-0.05912266711075695
MATS4Z,-0.06686283250323603
MATS4c,0.134913273826515
MATS4d,-0.1897481817983271
MATS4i,-0.01921928963102477
MATS4m,-0.06789038581960812
MATS4p,-0.04106254055961495
MATS4s,-0.003061401914307726
MATS4v,-0.06574702937620408
MATS5Z,-0.20134644344051716
MATS5c,-0.14061175660057432
MATS5d,-0.16009500166575313
MATS5i,-0.16872036731836687
MATS5m,-0.20243381541220212
MATS5p,-0.202027799235225
MATS5s,-0.16639725592854987
MATS5v,-0.21316144199216644
MATS6Z,-0.04602035694249351
MATS6c,0.04501296059873328
MATS6d,-0.009811823623604247
MATS6i,-0.03377677464082075
MATS6m,-0.047440258332265305
MATS6p,-0.06863940380849827
MATS6s,-0.0037447921253702695
MATS6v,-0.06804269857845338
MATS7Z,0.0623355852616129
MATS7c,-0.017219678273148964
MATS7d,-0.06738802308174884
MATS7i,0.058192109153113125
MATS7m,0.06568477790408797
MATS7p,0.14472074415526148
MATS7s,0.017418430478757484
MATS7v,0.12054581718417859
MATS8Z,-0.1751550448405366
MATS8c,-0.0026033998587482246
MATS8d,-0.05816903361584453
MATS8i,-0.25173183756585554
MATS8m,-0.1791808780720252
MATS8p,-0.27509644161049657
MATS8s,0.0043523041842449045
MATS8v,-0.25974820322939157
MAXaaN,4.399607471853143
MAXssO,6.061501842447008
MINaaN,4.312342917207185
MINssO,5.762557634164777
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.53012936567144
SpAD_D,236.65706884105418
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0.05350623582766412
SsssNH,0
SssssB,0
SssssC,-0.30817078896398886
SssssN,0
TMPC10,1029
TMWC10,130.19656338294365
TSRW10,74.45891372645008
VE1_Dt,4.956078684826654
VE2_Dt,0.19824314739306614
VE3_Dt,2.516905572195134
VR1_Dt,146.20595994940996
VR2_Dt,5.848238397976399
VR3_Dt,5.901307044086772
Xc-3dv,1.3121450251715225
Xc-4dv,0.11785113019775792
Xc-5dv,0.15771420002965614
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.38945277303127773
Xch-7d,0.7610382783602777
Xp-0dv,14.854289790134235
Xp-1dv,8.366971088490075
Xp-2dv,6.812642090305438
Xp-3dv,4.6310621010505555
Xp-4dv,3.330426001824416
Xp-5dv,2.292245176962825
Xp-6dv,1.3315251025285015
Xp-7dv,0.8213981099991764
Xpc-4d,4.839717773297846
Xpc-5d,8.37224510064535
Xpc-6d,13.139428526644103
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,49
nFRing,2
nHBAcc,5
nHBDon,0
nHRing,3
nSpiro,0
naRing,3
piPC10,7.8587795080359895
AATS0dv,7.478260869565218
AATS0pe,6.153956521739127
AATS0se,7.591443565217388
AATS1dv,7.775510204081633
AATS1pe,6.48376530612245
AATS1se,7.738564244897953
AATS2dv,6.529411764705882
AATS2pe,6.416378823529411
AATS2se,7.777206776470589
AATS3dv,5.142857142857143
AATS3pe,6.40576761904762
AATS3se,7.7881410285714265
AATS4dv,3.717741935483871
AATS4pe,6.1517677419354815
AATS4se,7.590018290322582
AATS5dv,2.9682539682539684
AATS5pe,6.057202380952379
AATS5se,7.509606126984126
AATS6dv,2.9603174603174605
AATS6pe,6.007037301587301
AATS6se,7.513415396825396
AATS7dv,2.8990825688073394
AATS7pe,5.981854128440367
AATS7se,7.5273128440366985
AATS8dv,3.0240963855421685
AATS8pe,6.0566156626506045
AATS8se,7.522395999999998
AATSC0Z,7.113421550094522
AATSC0c,0.019040305326301965
AATSC0d,0.6980151228733461
AATSC0i,1.522558295498262
AATSC0m,33.946485987240074
AATSC0p,0.22942007846017234
AATSC0s,0.4560393037177062
AATSC0v,50.6894752343498
AATSC1Z,0.625708884688091
AATSC1c,-0.007929423599462474
AATSC1d,0.34501948227306034
AATSC1i,-0.38567849868393056
AATSC1m,2.9009425682168986
AATSC1p,-0.026289351567886633
AATSC1s,-0.04685008455177923
AATSC1v,-1.4212420047938443
AATSC2Z,1.488112976759702
AATSC2c,-0.0006728783749141754
AATSC2d,0.047509173801845835
AATSC2i,0.21664602097074268
AATSC2m,7.152776438846882
AATSC2p,0.03740794983126438
AATSC2s,0.07460860762074205
AATSC2v,10.399250713312455
AATSC3Z,-0.7705644072373747
AATSC3c,-0.0006865714121496324
AATSC3d,-0.07006481231433978
AATSC3i,-0.04286542301832634
AATSC3m,-3.601706109186241
AATSC3p,-0.007949131290182581
AATSC3s,-0.056522395505146046
AATSC3v,-2.9968969702994217
AATSC4Z,-0.4756235136288796
AATSC4c,0.002568789926227829
AATSC4d,-0.1324471004329533
AATSC4i,-0.029262488861300492
AATSC4m,-2.304640030893649
AATSC4p,-0.009420571276960872
AATSC4s,-0.001396119597400948
AATSC4v,-3.3326824172971654
AATSC5Z,-1.4322621298046625
AATSC5c,-0.0026772907781425904
AATSC5d,-0.11174873225912924
AATSC5i,-0.2568865948800933
