DLiP-ID,C0015A
DLiP-Mol-ID,31845
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H17N3/c1-10-4-7-13-9-14-17(20)16-11(2)5-6-12(3)18(16)22-19(14)21-15(13)8-10/h4-9H,1-3H3,(H2,20,21,22)"
Standard Inchi Key(RDKit),MLCOGORERKDZTI-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1ccc2cc3c(N)c4c(C)ccc(C)c4nc3nc2c1
SMILES(SDF),
MW(SDF),
MW(RDKit),287.366
MW Monoisotopic(RDKit),287.142247544
MolLogP(RDKit),4.44366
XLogP(SDF),
XLogP(CDK),4.077
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),51.8
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),0
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),22
QED Weighted(RDKit),0.486249655166148
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,135796.91268035476
qed,0.48624965516614793
Chi0,15.430356941388643
Chi1,10.541713895658194
TPSA,51.8
Chi0n,12.935879075327298
Chi0v,12.935879075327298
Chi1n,7.4091700690199005
Chi1v,7.4091700690199005
Chi2n,6.00413701564923
Chi2v,6.00413701564923
Chi3n,4.3182443613663235
Chi3v,4.3182443613663235
Chi4n,3.0712080189278548
Chi4v,3.0712080189278548
MolMR,93.17340000000003
MolWt,287.36600000000004
fr_SH,0
Kappa1,13.01576444290284
Kappa2,4.405344284708391
Kappa3,1.7515191948916493
fr_ArN,1
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,1064.7846438325976
MolLogP,4.443660000000003
NOCount,3
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,2.2419587527719553
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,20.771211599071872
SMR_VSA6,5.733667477162185
SMR_VSA7,53.08855688586065
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
