DLiP-ID,P000I8
AATS1m,113.18866206797037
AATS1p,1.9609019666666667
AATS1s,3.1387745770461817
AATS1v,283.88555024843276
AATS2Z,26.652631578947368
AATS2d,4.147368421052631
AATS2i,157.36507153032886
AATS2m,102.43892899654075
AATS2p,1.7310009965856947
AATS2s,3.594314489928524
AATS2v,248.60965913501377
AATS3Z,22.307692307692307
AATS3d,3.7435897435897436
AATS3i,153.3516082850485
AATS3m,83.59801276359659
AATS3p,1.6710187732789827
AATS3s,2.9889205444761
AATS3v,231.68061463996705
AATS4Z,19.037037037037038
AATS4d,3.362962962962963
AATS4i,155.55932800359324
AATS4m,69.11374376935112
AATS4p,1.510055675542133
AATS4s,3.077686328303612
AATS4v,204.8374550570066
AATS5Z,18.772058823529413
AATS5d,3.213235294117647
AATS5i,159.8334095131164
AATS5m,69.58264098608235
AATS5p,1.386224626807566
AATS5s,3.2244008714596952
AATS5v,193.28801839964487
AATS6Z,18.94814814814815
AATS6d,3.0592592592592593
AATS6i,163.7841477986347
AATS6m,70.02641188298665
AATS6p,1.3568137461639334
AATS6s,3.3666438042981253
AATS6v,187.01971544577304
AATS7Z,17.81954887218045
AATS7d,2.8345864661654137
AATS7i,165.37402391286082
AATS7m,64.6753760006496
AATS7p,1.3095059550340378
AATS7s,3.2433630372226863
AATS7v,175.86571260469952
AATS8Z,16.39669421487603
AATS8d,2.5950413223140494
AATS8i,169.53465799076875
AATS8m,57.767709572720655
AATS8p,1.230849109070471
AATS8s,3.383047648199163
AATS8v,162.28001111346302
AMID_C,1.5485783258474493
AMID_N,0.28444227933550614
AMID_O,0.05889425385088857
AMID_X,0.11471828207161877
AMID_h,0.5257230034778061
ATS0dv,464.44444444444446
ATS0pe,326.99219999999997
ATS0se,395.1627409999999
ATS1dv,447.3333333333333
ATS1pe,356.9851
ATS1se,423.00232399999993
ATS2dv,668.0
ATS2pe,628.0559
ATS2se,752.829132
ATS3dv,644.6666666666667
ATS3pe,741.536
ATS3se,898.967702
ATS4dv,660.6666666666667
ATS4pe,849.8506
ATS4se,1038.0663180000001
ATS5dv,681.3333333333334
ATS5pe,858.6316000000002
ATS5se,1048.167334
ATS6dv,644.0
ATS6pe,868.5309
ATS6se,1056.9415119999999
ATS7dv,479.0
ATS7pe,845.6807000000001
ATS7se,1038.096254
ATS8dv,397.0
ATS8pe,775.7345000000001
ATS8se,957.1700820000001
ATSC0Z,504.31999999999994
ATSC0c,0.7316424242307622
ATSC0d,35.12
ATSC0i,126.07311545817193
ATSC0m,2346.8035260863753
ATSC0p,14.451266851787999
ATSC0s,120.57064471879283
ATSC0v,2491.200752550364
ATSC1Z,37.25439999999996
ATSC1c,-0.3076023033133405
ATSC1d,14.270399999999999
ATSC1i,-13.031402000231305
ATSC1m,170.89812419910112
ATSC1p,-0.07373486038463889
ATSC1s,-5.838902606310015
ATSC1v,-2.730860829078587
ATSC2Z,137.9519999999999
ATSC2c,0.008430451895190625
ATSC2d,3.6319999999999997
ATSC2i,46.930480401378574
ATSC2m,633.8314934762158
ATSC2p,5.185385889027
ATSC2s,28.38991769547325
ATSC2v,909.993948703634
ATSC3Z,-42.98880000000004
ATSC3c,-0.0920799528973762
ATSC3d,-12.700800000000001
ATSC3i,-4.147166228795807
ATSC3m,-193.74929879958785
ATSC3p,-0.47048487668051886
ATSC3s,4.4661454046639255
ATSC3v,-162.27440039047036
ATSC4Z,-292.02399999999994
ATSC4c,-0.00871243006699142
ATSC4d,-9.583999999999998
ATSC4i,-46.1122723653727
ATSC4m,-1333.8415600222672
ATSC4p,-8.5103906686548
ATSC4s,-9.393004115226335
ATSC4v,-1322.8572343554642
ATSC5Z,70.32960000000001
ATSC5c,-0.090474527744528
ATSC5d,-7.646400000000001
ATSC5i,-40.909899109195585
ATSC5m,324.2229166434224
ATSC5p,-3.5683948955059597
ATSC5s,0.3493278463648828
ATSC5v,-395.5130064182684
ATSC6Z,6.776000000000003
ATSC6c,0.10998882193792503
ATSC6d,-13.624000000000002
ATSC6i,6.4385640939241995
ATSC6m,20.18603749967594
ATSC6p,-1.228811926907801
ATSC6s,-4.672359396433471
ATSC6v,-524.8913109161756
ATSC7Z,-74.13119999999996
ATSC7c,0.1741846732192928
ATSC7d,-4.779200000000001
ATSC7i,-12.717326336215738
ATSC7m,-363.5566594900804
ATSC7p,-0.7239831149162806
ATSC7s,-21.58802469135803
ATSC7v,-267.12966107328646
ATSC8Z,-203.8544
ATSC8c,-0.18418503634026315
ATSC8d,5.9296
ATSC8i,22.254896829393868
ATSC8m,-995.4704860912695
ATSC8p,2.6946882245364394
ATSC8s,-62.702455418381355
ATSC8v,9.789754130103628
AXp-0d,0.6996944957901233
AXp-1d,0.4240801174520571
AXp-2d,0.27077051894619086
AXp-3d,0.16771934287063467
AXp-4d,0.10342426902118673
AXp-5d,0.06602741138658766
AXp-6d,0.0415439167727877
AXp-7d,0.026459610007868364
GATS1Z,0.6576328668452717
GATS1c,1.4920732798232084
GATS1d,0.6846895300767739
GATS1i,1.0397860112447175
GATS1m,0.6524161447566307
GATS1p,0.9201795067270634
GATS1s,0.5191530541987334
GATS1v,0.8916246808386836
GATS2Z,0.735863194629976
GATS2c,1.1104037400571056
GATS2d,1.07945689965232
GATS2i,0.8158023329887354
GATS2m,0.731746383570589
GATS2p,0.752756344506666
GATS2s,0.5941164617993515
GATS2v,0.7151840629865875
GATS3Z,0.8524383514469176
GATS3c,0.9923961793445318
GATS3d,1.2163425033584487
GATS3i,0.8681289872647688
GATS3m,0.8488778213327967
GATS3p,0.9419491508283876
GATS3s,0.5077513785717233
GATS3v,0.9854609841432753
GATS4Z,1.1515322429028014
GATS4c,0.8389474603891665
GATS4d,1.0696659073652242
GATS4i,1.0489262092673832
GATS4m,1.1420229480740902
GATS4p,1.222883698571539
GATS4s,0.8151274106772654
GATS4v,1.1879152376823703
GATS5Z,0.6990557465848015
GATS5c,0.8942509418204159
GATS5d,1.0566712448077182
GATS5i,1.0507514686316086
GATS5m,0.7229316553773922
GATS5p,0.928961104007323
GATS5s,0.8584464607069052
GATS5v,1.0317874987419273
GATS6Z,0.8219061383718744
GATS6c,0.8990113719902959
GATS6d,1.105838184425884
GATS6i,1.0468278552044452
GATS6m,0.8456255091151867
GATS6p,0.9011688734017321
GATS6s,1.0356725456684501
GATS6v,1.0345197192236673
GATS7Z,1.0669395371359873
GATS7c,0.8930304133110899
GATS7d,1.0123186668265196
GATS7i,1.1545272532302904
GATS7m,1.0785077390817708
GATS7p,1.0154437448453173
GATS7s,1.2290979800290298
GATS7v,1.0359796034122106
GATS8Z,1.3152806036833495
GATS8c,1.0402602207881004
GATS8d,0.8648035542837781
GATS8i,1.1355814954529868
GATS8m,1.326583318501778
GATS8p,0.9915148296172787
GATS8s,1.746358381750183
GATS8v,1.0006432085303172
MATS1Z,0.0683986651626245
MATS1c,-0.38928435268335426
MATS1d,0.37623386484434324
MATS1i,-0.09570726414848044
MATS1m,0.06742746128046874
MATS1p,-0.0047243622012431725
MATS1s,-0.044840029799527406
MATS1v,-0.001015002439747502
MATS2Z,0.14396874165108195
MATS2c,0.0060645471037334255
MATS2d,0.05442992446948807
MATS2i,0.1959200639491279
MATS2m,0.1421488928127427
MATS2p,0.18885198757306734
MATS2s,0.1239278597193813
MATS2v,0.1922543508538643
MATS3Z,-0.036427827671482525
MATS3c,-0.053783659774067044
MATS3d,-0.1545470474855441
MATS3i,-0.0140576621250956
MATS3m,-0.035281541347829924
MATS3p,-0.013913099465494697
MATS3s,0.015829799631110284
MATS3v,-0.027837192279227957
MATS4Z,-0.21446112991163752
MATS4c,-0.004410386609456387
MATS4d,-0.10107145870243818
MATS4i,-0.135465989973483
MATS4m,-0.2105056461307947
MATS4p,-0.2181121265196371
MATS4s,-0.02885354408745689
MATS4v,-0.19667107250741409
MATS5Z,0.05126996864735743
MATS5c,-0.045463047141772045
MATS5d,-0.0800448881146992
MATS5i,-0.11929905935618074
MATS5m,0.05079232257074484
MATS5p,-0.09078165267506248
MATS5s,0.001065179302812413
MATS5v,-0.05836911914355581
MATS6Z,0.0049762643354013935
MATS6c,0.05567829224853911
MATS6d,-0.14367670631907536
MATS6i,0.018914844449221573
MATS6m,0.0031857418407466604
MATS6p,-0.031493123277843364
MATS6s,-0.014352610323985592
MATS6v,-0.07803634011799014
MATS7Z,-0.05526029540857218
MATS7c,0.08950131606395675
MATS7d,-0.05115864832925139
MATS7i,-0.037922040183446165
MATS7m,-0.058238976709930196
MATS7p,-0.01883392688982905
MATS7s,-0.06731156472687137
MATS7v,-0.04031175910299794
MATS8Z,-0.1670315580819734
MATS8c,-0.10402556854038292
MATS8d,0.06976787966640939
MATS8i,0.07294369085615846
MATS8m,-0.17528158448763234
MATS8p,0.07705258938335996
MATS8s,-0.2148956373685807
MATS8v,0.0016238566651773799
MAXaaN,4.141720914781569
MAXaaS,1.2094497535919309
MINaaN,4.141720914781569
MINaaS,1.2094497535919309
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,39.4123872506039
SpAD_D,326.9101263187581
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.5014006991685562
SssNH2,0
SsssAs,0
SsssCH,-2.5884647664544866
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1539
TMWC10,143.06744106455395
TSRW10,82.33243385650586
VE1_Dt,5.4413088710361
VE2_Dt,0.18137696236787001
VE3_Dt,2.7926319218895124
VR1_Dt,193.8474821346533
VR2_Dt,6.461582737821776
VR3_Dt,6.365683963970507
Xc-3dv,1.1806823603857761
Xc-4dv,0.0
Xc-5dv,0.2693637923507393
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.19641855032959654
Xch-6d,0.6457767823600333
Xch-7d,0.9645671441092655
Xp-0dv,17.417898986950387
Xp-1dv,10.549097929076048
Xp-2dv,8.59894405883209
Xp-3dv,6.720698255219647
Xp-4dv,5.050730692455812
Xp-5dv,3.6134704796981034
Xp-6dv,2.2696846584661627
Xp-7dv,1.5476991780188325
Xpc-4d,5.961427732608474
Xpc-5d,9.517912329655807
Xpc-6d,15.026964669869562
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,54
nFRing,2
nHBAcc,6
nHBDon,0
nHRing,3
nSpiro,0
naRing,4
piPC10,8.398687629175376
AATS0dv,9.28888888888889
AATS0pe,6.5398439999999995
AATS0se,7.903254819999998
AATS1dv,8.283950617283951
AATS1pe,6.610835185185185
AATS1se,7.833376370370369
AATS2dv,7.031578947368421
AATS2pe,6.611114736842104
AATS2se,7.924517178947368
AATS3dv,5.5099715099715105
AATS3pe,6.33791452991453
AATS3se,7.683484632478633
AATS4dv,4.893827160493828
AATS4pe,6.29518962962963
AATS4se,7.6893801333333345
AATS5dv,5.009803921568627
AATS5pe,6.3134676470588245
AATS5se,7.70711275
AATS6dv,4.770370370370371
AATS6pe,6.433562222222222
AATS6se,7.829196385185185
AATS7dv,3.601503759398496
AATS7pe,6.358501503759399
AATS7se,7.8052349924812034
AATS8dv,3.28099173553719
AATS8pe,6.411028925619836
AATS8se,7.910496545454547
AATSC0Z,10.0864
AATSC0c,0.014632848484615244
AATSC0d,0.7023999999999999
AATSC0i,2.5214623091634385
AATSC0m,46.93607052172751
AATSC0p,0.28902533703576
AATSC0s,2.411412894375857
AATSC0v,49.82401505100728
AATSC1Z,0.6898962962962956
AATSC1c,-0.005696338950247046
AATSC1d,0.26426666666666665
AATSC1i,-0.24132225926354267
AATSC1m,3.1647800777611317
AATSC1p,-0.0013654603774933128
AATSC1s,-0.10812782604277806
AATSC1v,-0.05057149683478865
AATSC2Z,1.4521263157894728
AATSC2c,8.874159889674342e-05
AATSC2d,0.038231578947368415
AATSC2i,0.49400505685661655
AATSC2m,6.671910457644376
AATSC2p,0.05458300935817895
AATSC2s,0.2988412388997184
AATSC2v,9.578883670564569
AATSC3Z,-0.36742564102564135
AATSC3c,-0.0007870081444220188
AATSC3d,-0.10855384615384617
AATSC3i,-0.03544586520338296
AATSC3m,-1.65597691281699
AATSC3p,-0.004021238262226657
AATSC3s,0.03817218294584552
AATSC3v,-1.3869606870980373
AATSC4Z,-2.16314074074074
AATSC4c,-6.453651901475125e-05
AATSC4d,-0.07099259259259258
AATSC4i,-0.3415723878916496
