DLiP-ID,T002VB
Mse,1.0249027599138403
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,111.26100000000001
SdO,26.785239197530867
SdS,0
Spe,46.78823529411763
SsF,0
SsI,0
Sse,48.17042971595049
StN,0
fMF,0.48936170212765956
nBr,0
nCl,2
AMID,2.048405837486742
BIC0,0.29574331273829524
BIC1,0.6065769587182689
BIC2,0.7619216081941224
BIC3,0.847465311810906
BIC4,0.8546989976103492
BIC5,0.8546989976103492
CIC0,3.81483650860246
CIC1,1.9863131215705687
CIC2,1.0724759990758876
CIC3,0.5692529255779455
CIC4,0.5266997340885835
CIC5,0.5266997340885835
GGI1,5.0
GGI2,3.555555555555557
GGI3,3.111111111111111
GGI4,2.496666666666667
GGI5,1.5841666666666665
GGI6,0.7706122448979591
GGI7,0.5226048752834467
GGI8,0.44898746535651296
GGI9,0.22375000000000003
JGI1,0.15625
JGI2,0.07729468599033819
JGI3,0.06100217864923748
JGI4,0.04993333333333334
JGI5,0.031062091503267976
JGI6,0.015726780508121617
JGI7,0.012442973221034444
JGI8,0.013205513686956261
JGI9,0.00895
MIC0,21.19794942640801
MIC1,39.69184051559424
MIC2,46.618164578724176
MIC3,48.23154109638456
MIC4,49.7401793942569
MIC5,49.7401793942569
MPC2,46
MPC3,65
MPC4,89
MPC5,117
MPC6,134
MPC7,161
MPC8,184
MPC9,202
Mare,1.0034042553191493
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,2
NsLi,0
NsOH,0
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.20522798533061729
RPCG,0.11648875868440305
SIC0,0.31320992237791373
SIC1,0.6424014135680541
SIC2,0.806920723078906
SIC3,0.8975166406049989
SIC4,0.9051775481223051
SIC5,0.9051775481223051
SaaN,0
SaaO,0
SaaS,0
Sare,47.16000000000002
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,12.122812607412381
SsLi,0
SsOH,0
SsSH,0
SssO,10.61555675595705
SssS,0
StCH,0
StsC,0
TIC0,81.76836012453336
TIC1,167.70895931503225
TIC2,210.65930407228225
TIC3,234.31078852668554
TIC4,236.31078852668554
TIC5,236.31078852668554
Vabc,364.3947473893161
WPol,51
apol,56.84027399999999
bpol,27.705725999999995
nRot,4
ABCGG,18.186995353937274
ATS0Z,1706.0
ATS0d,174.0
ATS0i,7491.803338790282
ATS0m,6977.504795000002
ATS0p,81.06754828728198
ATS0s,218.1217040085353
ATS0v,11813.49570761965
ATS1Z,1500.0
ATS1d,222.0
ATS1i,7232.553004500195
ATS1m,5828.674058000004
ATS1p,96.58323758000006
ATS1s,159.5411522633745
ATS1v,14354.99444112316
ATS2Z,2303.0
ATS2d,350.0
ATS2i,13255.883728387784
ATS2m,8843.945034000008
ATS2p,145.85777025594297
ATS2s,270.25720164609055
ATS2v,21366.550889463295
ATS3Z,2865.0
ATS3d,392.0
ATS3i,16665.271970269427
ATS3m,10998.020050000003
ATS3p,174.33363475933893
ATS3s,339.2079713458313
ATS3v,24828.749561524997
ATS4Z,2598.0
ATS4d,389.0
ATS4i,17178.2227417596
ATS4m,9748.339189000004
ATS4p,174.30881439533889
ATS4s,409.1069958847737
ATS4v,24761.109312554294
ATS5Z,2665.0
ATS5d,408.0
ATS5i,19525.11026736462
ATS5m,9946.179750000003
ATS5p,174.50288154243302
ATS5s,444.6893004115228
ATS5v,25271.084669647724
ATS6Z,2830.0
ATS6d,372.0
ATS6i,17996.49210583759
ATS6m,10651.991139
ATS6p,170.639867083094
ATS6s,446.4218106995883
ATS6v,24799.942973868838
ATS7Z,2542.0
ATS7d,321.0
ATS7i,17030.20729342679
ATS7m,9521.096528000002
ATS7p,168.54280419479196
ATS7s,365.48148148148135
ATS7v,23157.922266678073
ATS8Z,2165.0
ATS8d,308.0
ATS8i,19242.75904815997
ATS8m,7970.658903999999
ATS8p,161.14849128777195
ATS8s,298.1872427983539
ATS8v,20829.286345498487
C1SP1,0
C1SP2,2
C1SP3,4
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.23809523809523808
GGI10,0.11968166513621059
JGI10,0.007978777675747372
JGT10,0.4338463345680367
Kier1,22.203125
Kier2,9.646502835538753
Kier3,4.48
MAXdO,13.402561255983876
MID_C,43.873542800297486
MID_N,4.494776301726262
MID_O,7.515669712176917
MID_X,3.519780472914862
MID_h,15.530226486818039
MINdO,13.38267794154699
MPC10,204
MWC01,32.0
MWC02,5.056245805348308
MWC03,5.937536205082426
MWC04,6.842683282238422
MWC05,7.748028524432376
MWC06,8.666130304190608
MWC07,9.583626581720113
MWC08,10.509632446974212
MWC09,11.434520581995951
MWC10,12.365505066657832
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,3.6187000000000022
SRW02,4.174387269895637
SRW03,0.0
SRW04,5.517452896464707
SRW05,2.3978952727983707
SRW06,7.069023426578259
SRW07,4.948759890378168
SRW08,8.711607995897575
SRW09,7.221835825288449
SRW10,10.40289827348682
SaaCH,11.776796488789035
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.318607017779664
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.06822244792978771
SdssS,0
SsCH3,1.5731080894270482
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,3.0490028799585676
SsssP,0
VE1_A,4.340671841995517
VE1_D,5.282965572819718
VE2_A,0.14967833937915576
VE2_D,0.1821712266489558
VE3_A,2.5327398754272163
VE3_D,2.72919833855669
VR1_A,310.1040375757091
VR1_D,189.09062448087923
VR2_A,10.693242675024452
VR2_D,6.5203663614096286
VR3_A,6.801618583251764
VR3_D,6.306937131739092
WPath,2093
Xc-3d,1.8937621788160472
Xc-4d,0.0
Xc-5d,0.626970490010204
Xc-6d,0.0
Xp-0d,20.543241116511002
Xp-1d,14.007239053047547
Xp-2d,12.565128258087066
Xp-3d,11.263257189192592
Xp-4d,9.47802686946716
Xp-5d,7.768235958422062
Xp-6d,5.405188991165498
Xp-7d,4.149647508893954
ZMIC0,93.96232321528649
ZMIC1,54.05165265185865
ZMIC2,36.89421037560733
ZMIC3,32.73972466419005
ZMIC4,30.168319962976437
ZMIC5,30.168319962976437
nAcid,0
nAtom,47
nBase,0
nRing,4
piPC1,3.7376696182833684
piPC2,4.31748811353631
piPC3,4.908971640319756
piPC4,5.467004732066187
piPC5,5.9908393517140635
piPC6,6.227524323688738
piPC7,6.624023726274706
piPC8,6.965139361801371
piPC9,7.218176838403408
AATS0Z,36.297872340425535
AATS0d,3.702127659574468
AATS0i,159.4000710380911
AATS0m,148.45754882978727
AATS0p,1.724841452920893
AATS0s,4.640887319330538
AATS0v,251.35097250254574
AATS1Z,30.0
AATS1d,4.44
AATS1i,144.6510600900039
AATS1m,116.57348116000009
AATS1p,1.9316647516000012
AATS1s,3.19082304526749
AATS1v,287.09988882246324
AATS2Z,26.77906976744186
AATS2d,4.069767441860465
AATS2i,154.13818288823003
AATS2m,102.83657016279079
AATS2p,1.6960205843714298
AATS2s,3.1425256005359365
AATS2v,248.44826615654995
AATS3Z,26.77570093457944
AATS3d,3.663551401869159
AATS3i,155.7502053296208
AATS3m,102.78523411214955
AATS3p,1.6292863061620462
AATS3s,3.1701679565030965
AATS3v,232.04438842546728
AATS4Z,23.196428571428573
AATS4d,3.4732142857142856
AATS4i,153.3769887657107
AATS4m,87.0387427589286
AATS4p,1.556328699958383
AATS4s,3.6527410346854796
AATS4v,221.0813331478062
AATS5Z,21.666666666666668
AATS5d,3.317073170731707
AATS5i,158.74073388101317
AATS5m,80.86325000000002
AATS5p,1.418722614166122
AATS5s,3.61536016594734
AATS5v,205.45597292396522
AATS6Z,24.82456140350877
AATS6d,3.263157894736842
AATS6i,157.86396584068063
AATS6m,93.43851876315789
AATS6p,1.496840939325386
AATS6s,3.915980795610424
AATS6v,217.5433594199021
AATS7Z,22.9009009009009
AATS7d,2.891891891891892
AATS7i,153.42529093177288
AATS7m,85.77564439639642
AATS7p,1.518403641394522
AATS7s,3.2926259592926246
AATS7v,208.6299303304331
AATS8Z,17.74590163934426
AATS8d,2.5245901639344264
AATS8i,157.7275331816391
AATS8m,65.33326970491802
AATS8p,1.3208892728505897
AATS8s,2.4441577278553597
AATS8v,170.7318552909712
AMID_C,1.5128807862171547
AMID_N,0.1549922862664228
AMID_O,0.25916102455782475
AMID_X,0.12137174044534006
AMID_h,0.5355250512695876
ATS0dv,419.2098765432099
ATS0pe,309.4612999999998
ATS0se,377.24457399999983
ATS1dv,419.22222222222223
ATS1pe,333.2850000000001
ATS1se,395.75901199999964
ATS2dv,611.8888888888889
ATS2pe,573.8882000000001
ATS2se,690.9643839999997
ATS3dv,695.7160493827162
ATS3pe,705.2449000000001
ATS3se,855.686145
ATS4dv,677.3333333333333
ATS4pe,723.9566000000003
ATS4se,880.2377019999996
ATS5dv,664.1111111111111
ATS5pe,802.2568999999999
ATS5se,979.769106
ATS6dv,618.7777777777778
ATS6pe,771.0510000000002
ATS6se,934.9090640000002
ATS7dv,492.55555555555554
ATS7pe,714.5365999999996
ATS7se,873.3659399999996
ATS8dv,340.77777777777777
ATS8pe,733.9884999999998
ATS8se,918.0458919999999
ATSC0Z,638.4255319148934
ATSC0c,1.0240149764378226
ATSC0d,30.936170212765948
ATSC0i,67.48521492312541
ATSC0m,2983.124130638299
ATSC0p,12.326766406535706
ATSC0s,72.63530630709508
ATSC0v,2334.664693306511
ATSC1Z,14.440923494794049
ATSC1c,-0.4321954936070671
ATSC1d,13.046627433227691
ATSC1i,-18.164616281990153
ATSC1m,67.95168008691743
ATSC1p,-1.2133531798672514
ATSC1s,-1.8333697640880924
ATSC1v,-79.9058613834463
ATSC2Z,38.56179266636489
ATSC2c,-0.19054571655353553
ATSC2d,6.372114078768664
ATSC2i,11.168940841951756
ATSC2m,201.73794676822104
ATSC2p,4.212214696026573
ATSC2s,-3.4602098880658168
ATSC2v,591.8526078116897
ATSC3Z,119.60570393843372
ATSC3c,-0.09111837752150381
ATSC3d,-4.5993662290629285
ATSC3i,19.82879178782387
ATSC3m,562.4318330149388
ATSC3p,3.1636181184445324
ATSC3s,-0.9595941876110723
ATSC3v,407.3373685397455
ATSC4Z,-43.35445903123584
ATSC4c,0.408685086512337
ATSC4d,-4.592575826165688
ATSC4i,-31.82154866445102
ATSC4m,-218.4517226274331
ATSC4p,-5.038849158661008
ATSC4s,37.83629764451021
ATSC4v,-609.1913937486797
ATSC5Z,16.141693073789043
ATSC5c,-0.07567109323122118
ATSC5d,-7.9393390674513356
ATSC5i,-1.6962336627971357
ATSC5m,92.07177173381606
ATSC5p,1.0404295440861184
ATSC5s,-30.013646388052802
ATSC5v,326.56773166221524
ATSC6Z,-80.47894975101852
ATSC6c,-0.5057006084645859
ATSC6d,-13.76007243096424
ATSC6i,15.605711248998677
ATSC6m,-378.9139956333179
ATSC6p,1.1658683438185953
ATSC6s,-50.612271720440305
ATSC6v,-312.31710672981774
ATSC7Z,30.441828881846966
ATSC7c,0.3674124660357139
ATSC7d,-7.593933906745132
ATSC7i,-14.32151129206173
ATSC7m,96.623285428701
ATSC7p,-4.3620016415457625
ATSC7s,-7.711744964845358
ATSC7v,-1151.587970239822
ATSC8Z,279.81032141240377
ATSC8c,0.2559016780658116
ATSC8d,-8.047080126754189
ATSC8i,-34.041637878577276
ATSC8m,1295.1496925559068
ATSC8p,-1.5104127116676556
ATSC8s,21.795622258335595
ATSC8v,-106.22824790612646
AXp-0d,0.7083876247072759
AXp-1d,0.43772622040773584
AXp-2d,0.27315496213232754
AXp-3d,0.1732808798337322
AXp-4d,0.10649468392659729
AXp-5d,0.0663951791318125
AXp-6d,0.04033723127735446
AXp-7d,0.025774208129776113
GATS1Z,0.5202172898753584
GATS1c,1.4003061217525203
GATS1d,0.6393810178817059
GATS1i,1.3761777151282506
GATS1m,0.5238647776636829
GATS1p,0.936876625846221
GATS1s,0.5353887212536348
GATS1v,0.869857737965426
GATS2Z,0.6514026652033936
GATS2c,1.380039697951205
GATS2d,0.9941700521416464
GATS2i,1.0153557358029892
GATS2m,0.6495472706160944
GATS2p,0.6803380796793939
GATS2s,0.6700433448087575
GATS2v,0.7285009125350496
GATS3Z,0.7824740347880582
GATS3c,1.1748216302412366
GATS3d,1.1951047063209455
GATS3i,0.931614320229994
GATS3m,0.7822672068354182
GATS3p,0.8132659776690682
GATS3s,0.868203443206198
GATS3v,0.8379818303494487
GATS4Z,0.7790650203292677
GATS4c,0.8441402582689541
GATS4d,1.148389909608961
GATS4i,1.2296587815041038
GATS4m,0.7843944787534705
GATS4p,1.0836135161056288
GATS4s,0.8877081073778074
GATS4v,1.0453540512016668
GATS5Z,0.6865467014998087
GATS5c,1.1282143986642903
GATS5d,1.2632882656199331
GATS5i,1.0574280937166995
GATS5m,0.6878062399183633
GATS5p,0.8463470579251702
GATS5s,1.87888779995579
GATS5v,0.8647436891949785
GATS6Z,0.8267048344717024
GATS6c,1.2990221088714022
GATS6d,1.252153768189387
GATS6i,0.949101839684718
GATS6m,0.8266209464351464
GATS6p,0.8489934064274426
GATS6s,2.2920716996263777
GATS6v,0.9216455626360357
GATS7Z,0.7555750111239016
GATS7c,0.6010229527194212
GATS7d,0.8573305079494903
GATS7i,1.0695059680667764
GATS7m,0.7648222149823771
GATS7p,1.0868769653252313
GATS7s,1.1209929807446553
GATS7v,1.1656630160841885
GATS8Z,0.675342253953581
GATS8c,0.5360796139466624
GATS8d,0.8897219654091598
GATS8i,1.117477311411087
GATS8m,0.6833637684242035
GATS8p,1.03315425032977
GATS8s,0.29744826173734445
GATS8v,1.0993254771461927
MATS1Z,0.021262414183829945
MATS1c,-0.3967361545862226
MATS1d,0.39642365887207676
MATS1i,-0.25301452065494834
MATS1m,0.021411974991478195
MATS1p,-0.09252645434008475
MATS1s,-0.02372630702425312
MATS1v,-0.03217229005766198
MATS2Z,0.033010064653735946
MATS2c,-0.10169328783317565
MATS2d,0.1125683759316719
MATS2i,0.09044879013106778
MATS2m,0.03695861414768578
MATS2p,0.18675005550511853
MATS2s,-0.02603478989723691
MATS2v,0.13854423425492335
MATS3Z,0.08229164136020153
MATS3c,-0.03908532701245722
MATS3d,-0.06530486315545908
MATS3i,0.12906298263517532
MATS3m,0.08281569452894957
MATS3p,0.1127324558873033
MATS3s,-0.005803017986440087
MATS3v,0.07663793921537518
MATS4Z,-0.02849727673512916
MATS4c,0.1674797550054448
MATS4d,-0.06229735704460606
MATS4i,-0.19787572160023953
MATS4m,-0.03073010073219446
MATS4p,-0.17153866536574108
MATS4s,0.21859523769501704
MATS4v,-0.10949872919758619
MATS5Z,0.009661211389158484
MATS5c,-0.02823686298502438
MATS5d,-0.0980642131043044
MATS5i,-0.009604390045627199
MATS5m,0.01179364148975113
MATS5p,0.03225197067943499
MATS5s,-0.15789331236715204
MATS5v,0.05344923584258117
MATS6Z,-0.0519714770496193
MATS6c,-0.20360112550371362
MATS6d,-0.1833779772677913
MATS6i,0.09533841734730476
MATS6m,-0.05236755870123194
MATS6p,0.03899360165435629
MATS6s,-0.28727713784348063
MATS6v,-0.05515238068302938
MATS7Z,0.020189956002793424
MATS7c,0.15192262589601926
MATS7d,-0.10393818853241138
MATS7i,-0.08985765766308614
MATS7m,0.013714669757937663
MATS7p,-0.14983440158828887
MATS7s,-0.04495518253585459
MATS7v,-0.20885625337555064
MATS8Z,0.16884628538773122
MATS8c,0.09627307702122342
MATS8d,-0.1002097097887118
MATS8i,-0.1943299949885556
MATS8m,0.1672579112421511
MATS8p,-0.04720461861315206
MATS8s,0.11560045073951679
MATS8v,-0.01752885425538522
MAXsCl,6.12387926610276
MAXssO,5.410241158753063
MINsCl,5.9989333413096215
MINssO,5.205315597203986
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,38.10523377800073
SpAD_D,301.3201773732495
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.049321633297403
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1263
TMWC10,139.14390879864024
TSRW10,79.44386085078798
VE1_Dt,5.313388961786569
VE2_Dt,0.18322030902712308
VE3_Dt,2.7349405912275486
VR1_Dt,186.1456941998866
VR2_Dt,6.4188170413754
VR3_Dt,6.291240406234536
Xc-3dv,0.9306310403487987
Xc-4dv,0.0
Xc-5dv,0.2329752319724792
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.06415002990995841
Xch-6d,0.49284795862430414
Xch-7d,0.8489872484899166
Xp-0dv,17.165086199984305
Xp-1dv,9.818148214169062
Xp-2dv,7.410056230237943
Xp-3dv,5.665843891885194
Xp-4dv,3.767337765420323
Xp-5dv,2.6266067350053084
Xp-6dv,1.5275642725939726
Xp-7dv,0.9705790093134475
Xpc-4d,5.181055622553116
Xpc-5d,8.72509756841483
Xpc-6d,14.381904309684227
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,50
nFRing,0
nHBAcc,5
nHBDon,0
nHRing,2
nSpiro,0
naRing,2
piPC10,7.445928524266365
AATS0dv,8.919359075387444
AATS0pe,6.5842829787234
AATS0se,8.026480297872336
AATS1dv,8.384444444444444
AATS1pe,6.665700000000002
AATS1se,7.915180239999993
AATS2dv,7.11498708010336
AATS2pe,6.673118604651164
AATS2se,8.034469581395344
AATS3dv,6.502019153109497
AATS3pe,6.591073831775702
AATS3se,7.997066775700935
AATS4dv,6.047619047619047
AATS4pe,6.4638982142857175
AATS4se,7.859265196428567
AATS5dv,5.399277326106594
AATS5pe,6.52241382113821
AATS5se,7.965602487804878
AATS6dv,5.427875243664718
AATS6pe,6.7636052631578965
AATS6se,8.200956701754388
AATS7dv,4.4374374374374375
AATS7pe,6.4372666666666625
AATS7se,7.868161621621618
AATS8dv,2.7932604735883424
AATS8pe,6.016299180327867
AATS8se,7.524966327868851
AATSC0Z,13.58352195563603
AATSC0c,0.021787552690166436
AATSC0d,0.6582163875056585
AATSC0i,1.4358556366622428
AATSC0m,63.470726183793595
AATSC0p,0.26227162567097245
AATSC0s,1.5454320490871294
AATSC0v,49.67371687886193
AATSC1Z,0.288818469895881
AATSC1c,-0.008643909872141342
AATSC1d,0.26093254866455384
AATSC1i,-0.36329232563980307
AATSC1m,1.3590336017383486
AATSC1p,-0.02426706359734503
AATSC1s,-0.03666739528176185
AATSC1v,-1.598117227668926
AATSC2Z,0.44839293798098706
AATSC2c,-0.002215647866901576
AATSC2d,0.074094349753124
AATSC2i,0.1298714051389739
AATSC2m,2.3457900787002446
AATSC2p,0.04897924065147177
AATSC2s,-0.04023499869843973
AATSC2v,6.882007067577788
AATSC3Z,1.1178103171816236
AATSC3c,-0.0008515736216962973
AATSC3d,-0.04298473111273765
AATSC3i,0.18531581110115766
AATSC3m,5.256372271167652
AATSC3p,0.029566524471444228
AATSC3s,-0.008968169977673572
AATSC3v,3.8068912947639766
AATSC4Z,-0.38709338420746287
AATSC4c,0.0036489739867172945
AATSC4d,-0.041005141305050785
AATSC4i,-0.2841209702183127
AATSC4m,-1.9504618091735098
AATSC4p,-0.04498972463090185
