DLiP-ID,C000BR
AATS6i,164.59284450379496
AATS6m,43.230283603448285
AATS6p,1.1463952773031727
AATS6s,2.886853448275862
AATS6v,146.78151222409903
AATS7Z,11.159663865546218
AATS7d,2.0756302521008405
AATS7i,160.40494250687658
AATS7m,37.09954754621851
AATS7p,1.1285733018778992
AATS7s,2.3851540616246503
AATS7v,139.90569031556993
AATS8Z,9.89763779527559
AATS8d,1.9330708661417322
AATS8i,168.97524858723034
AATS8m,33.16039764566928
AATS8p,0.9373489003137481
AATS8s,2.472249562554682
AATS8v,116.37795821387645
AMID_C,1.6262966352772548
AMID_N,0.18674223341316676
AMID_O,0.15390173139587204
AMID_X,0.0
AMID_h,0.34064396480903875
ATS0dv,388.0
ATS0pe,443.73560000000003
ATS0se,557.251528
ATS1dv,366.0
ATS1pe,477.6095000000001
ATS1se,576.6464839999998
ATS2dv,450.0
ATS2pe,833.5277
ATS2se,1027.0540119999998
ATS3dv,483.0
ATS3pe,1120.1420000000003
ATS3se,1381.2029319999997
ATS4dv,438.0
ATS4pe,1436.4115000000002
ATS4se,1817.9650680000004
ATS5dv,484.0
ATS5pe,1540.2820000000004
ATS5se,1949.530568
ATS6dv,561.0
ATS6pe,1380.9828000000002
ATS6se,1736.527632
ATS7dv,426.0
ATS7pe,1381.5400000000002
ATS7se,1747.181392
ATS8dv,357.0
ATS8pe,1465.6409999999998
ATS8se,1879.0074800000007
ATSC0Z,527.7866666666665
ATSC0c,0.9255132833127835
ATSC0d,44.72000000000001
ATSC0i,103.44724468095994
ATSC0m,2521.542645786667
ATSC0p,16.96113716324675
ATSC0s,95.69574074074075
ATSC0v,3814.0320688135525
ATSC1Z,17.73617777777775
ATSC1c,-0.4309503731559187
ATSC1d,16.910400000000003
ATSC1i,-25.303548316806037
ATSC1m,81.67963662951138
ATSC1p,-1.3603232272058348
ATSC1s,-6.80131358024691
ATSC1v,-146.14376248324575
ATSC2Z,104.33351111111102
ATSC2c,-0.11479237986070556
ATSC2d,-14.545599999999993
ATSC2i,18.874048512408674
ATSC2m,502.33697106684485
ATSC2p,3.8900297514249007
ATSC2s,4.094316049382714
ATSC2v,864.3912183771565
ATSC3Z,-314.7356444444445
ATSC3c,0.22162696694089726
ATSC3d,-18.547200000000004
ATSC3i,25.612896782765958
ATSC3m,-1506.381021735644
ATSC3p,-4.834810508153665
ATSC3s,-17.780182716049378
ATSC3v,-1745.4587469283056
ATSC4Z,41.83875555555556
ATSC4c,0.1483360421982915
ATSC4d,-0.9407999999999995
ATSC4i,-78.48369275823781
ATSC4m,173.9842702920889
ATSC4p,-8.162244535007762
ATSC4s,1.016824691358023
ATSC4v,-1019.4172189330853
ATSC5Z,-99.39946666666674
ATSC5c,-0.8529204880856037
ATSC5d,2.0832
ATSC5i,15.150759056941753
ATSC5m,-436.4249769994666
ATSC5p,4.859786568427592
ATSC5s,-66.16890370370369
ATSC5v,543.6040907155692
ATSC6Z,40.11324444444443
ATSC6c,0.8353964771223629
ATSC6d,-13.667200000000001
ATSC6i,49.43604522189538
ATSC6m,168.72113841991154
ATSC6p,1.8304175946166223
ATSC6s,87.98191604938268
ATSC6v,110.25418790496893
ATSC7Z,-148.06968888888886
ATSC7c,-0.22584197555603983
ATSC7d,-5.884799999999999
ATSC7i,-86.07524152942183
ATSC7m,-736.562917083022
ATSC7p,-12.731850882042261
ATSC7s,0.021071604938269095
ATSC7v,-2255.857835413174
ATSC8Z,252.42915555555567
ATSC8c,0.12575250567057794
ATSC8d,8.401600000000002
ATSC8i,-0.3635122501260153
ATSC8m,1212.1411908824887
ATSC8p,4.395090827611097
ATSC8s,1.4551469135802426
ATSC8v,1567.8972987335678
AXp-0d,0.7457400112738862
AXp-1d,0.4559532220025823
AXp-2d,0.30717358097822806
AXp-3d,0.19927409701544163
AXp-4d,0.12896580562540552
AXp-5d,0.08218746610794195
AXp-6d,0.05296453936364687
AXp-7d,0.03319339549950298
GATS1Z,0.9869916872314175
GATS1c,1.5514929355758675
GATS1d,1.04509933151304
GATS1i,1.5615776208214638
GATS1m,0.9945078657736026
GATS1p,1.3048452470329204
GATS1s,0.702908513550551
GATS1v,1.201800942711303
GATS2Z,0.9175387262827526
GATS2c,1.376197263796175
GATS2d,2.013673313690413
GATS2i,1.0904619001152291
GATS2m,0.9180527564120567
GATS2p,0.9241544466421671
GATS2s,0.6319655278866424
GATS2v,0.9117219569967712
GATS3Z,1.2834439711460732
GATS3c,1.275906093482422
GATS3d,1.5138148970885996
GATS3i,1.0848146787872346
GATS3m,1.2838694986572528
GATS3p,1.1715152887517413
GATS3s,0.9773747569026586
GATS3v,1.222597567163457
GATS4Z,0.9441436911622815
GATS4c,0.8403771367048901
GATS4d,1.1076086329274624
GATS4i,1.2133306061885683
GATS4m,0.9491543947037959
GATS4p,1.1610570747078766
GATS4s,0.9612135113484109
GATS4v,1.0904764308012511
GATS5Z,1.118404664322912
GATS5c,1.5502949444696723
GATS5d,0.9492310465809652
GATS5i,0.9129967803722754
GATS5m,1.1058855073803802
GATS5p,0.820098479446322
GATS5s,1.877199737306244
GATS5v,0.8734032973193094
GATS6Z,0.9923353740975109
GATS6c,0.9020837553969965
GATS6d,1.198260440441675
GATS6i,0.8796288035743791
GATS6m,0.9932182961128565
GATS6p,0.9197007184931911
GATS6s,0.7015063122779044
GATS6v,0.953224169066177
GATS7Z,1.058630556102797
GATS7c,0.9365769714712201
GATS7d,0.8968972204266319
GATS7i,1.2531250815350303
GATS7m,1.0640908154483233
GATS7p,1.258437539998876
GATS7s,0.965634978246606
GATS7v,1.19959269583483
GATS8Z,0.8721610258499419
GATS8c,1.1423834560703565
GATS8d,0.8078261237023366
GATS8i,0.8733114869746423
GATS8m,0.8660326575957529
GATS8p,0.8113236240978517
GATS8s,1.3439025750829225
GATS8v,0.787926541236327
MATS1Z,0.03316265476747645
MATS1c,-0.45950715260064406
MATS1d,0.37316401468788246
MATS1i,-0.24138493943068634
MATS1m,0.03196650459324266
MATS1p,-0.07914706569811197
MATS1s,-0.07013710913497666
MATS1v,-0.03781321594522108
MATS2Z,0.10901537757382657
MATS2c,-0.0683994734469072
MATS2d,-0.17937098810901808
MATS2i,0.10061633509544049
MATS2m,0.10986293069024945
MATS2p,0.12647954996317223
MATS2s,0.023594518028669513
MATS2v,0.12498225632700513
MATS3Z,-0.24574086988193708
MATS3c,0.09868015480247358
MATS3d,-0.1709095913031512
MATS3i,0.10203041357249304
MATS3m,-0.2461831891255732
MATS3p,-0.11746659132991508
MATS3s,-0.07656556410225927
MATS3v,-0.18858846430229914
MATS4Z,0.02397341627115551
MATS4c,0.048470066275401354
MATS4d,-0.006362167464943154
MATS4i,-0.22944050179882994
MATS4m,0.020866674954609813
MATS4p,-0.14553391689218076
MATS4s,0.0032133871869769394
MATS4v,-0.08083086143455445
MATS5Z,-0.05474786618036891
MATS5c,-0.26789675180347733
MATS5d,0.013541623330698504
MATS5i,0.042575231820942014
MATS5m,-0.050313535677822326
MATS5p,0.08329209533626833
MATS5s,-0.20100316144275626
MATS5v,0.04143238497326361
MATS6Z,0.02456985842416302
MATS6c,0.29179863885307294
MATS6d,-0.09879865523410028
MATS6i,0.15448918127956746
MATS6m,0.021630993060177958
MATS6p,0.034887391107720996
MATS6s,0.29721730076158637
MATS6v,0.009345101718764523
MATS7Z,-0.08840809969905504
MATS7c,-0.0768964541722423
MATS7d,-0.04146810781557702
MATS7i,-0.26220660575139665
MATS7m,-0.0920508575709284
MATS7p,-0.23654887313159936
MATS7s,6.9388789812501e-05
MATS7v,-0.18638531537158248
MATS8Z,0.1412240450289309
MATS8c,0.04012005666980985
MATS8d,0.055473779104982184
MATS8i,-0.0010375945213386983
MATS8m,0.14194314998689098
MATS8p,0.07651391691242737
MATS8s,0.004489952853912239
MATS8v,0.12138382490086702
MAXsOH,9.557615656484183
MINsOH,9.557615656484183
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,2
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,41.10792985615443
SpAD_D,470.396320246775
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.754947583801994
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-0.7742131253579179
SssssN,0
TMPC10,611
TMWC10,145.69984070930315
TSRW10,69.92458633383411
VE1_Dt,5.686399551826257
VE2_Dt,0.16724704564194876
VE3_Dt,2.9618527117852853
VR1_Dt,223.63473406958227
VR2_Dt,6.577492178517126
VR3_Dt,6.633789501042876
Xc-3dv,2.533298294747676
Xc-4dv,0.31622776601683794
Xc-5dv,0.6043842862036072
Xc-6dv,0.15811388300841897
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2041241452319315
Xch-7d,0.14433756729740643
Xp-0dv,21.621494341943105
Xp-1dv,11.904701285136609
Xp-2dv,10.289391859253435
Xp-3dv,6.6572658047444655
Xp-4dv,4.053263226060222
Xp-5dv,2.410005380120006
Xp-6dv,1.340420946123018
Xp-7dv,0.7269086530777048
Xpc-4d,6.69042858656458
Xpc-5d,9.662816172152187
Xpc-6d,12.38154258466889
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,76
nFRing,0
nHBAcc,4
nHBDon,1
nHRing,0
nSpiro,0
naRing,2
piPC10,5.269789282933498
AATS0dv,5.173333333333333
AATS0pe,5.916474666666667
AATS0se,7.430020373333334
AATS1dv,4.815789473684211
AATS1pe,6.2843355263157905
AATS1se,7.587453736842102
AATS2dv,3.3088235294117645
AATS2pe,6.1288801470588234
AATS2se,7.551867735294117
AATS3dv,2.6538461538461537
AATS3pe,6.1546263736263755
AATS3se,7.589027098901097
AATS4dv,1.7661290322580645
AATS4pe,5.791981854838711
AATS4se,7.330504306451615
AATS5dv,1.875968992248062
AATS5pe,5.9700852713178305
AATS5se,7.556320031007751
AATS6dv,2.418103448275862
AATS6pe,5.952512068965518
AATS6se,7.485032896551724
AATS7dv,1.7899159663865547
AATS7pe,5.804789915966388
AATS7se,7.341098285714286
AATS8dv,1.405511811023622
AATS8pe,5.770240157480314
AATS8se,7.397667244094491
AATSC0Z,7.037155555555554
AATSC0c,0.012340177110837113
AATSC0d,0.5962666666666668
AATSC0i,1.3792965957461325
AATSC0m,33.620568610488895
AATSC0p,0.22614849550995667
AATSC0s,1.2759432098765433
AATSC0v,50.85376091751403
AATSC1Z,0.23337076023391778
AATSC1c,-0.0056703996467884045
AATSC1d,0.22250526315789476
AATSC1i,-0.33294142522113207
AATSC1m,1.0747320609146234
AATSC1p,-0.01789898983165572
AATSC1s,-0.08949096816114355
AATSC1v,-1.922944243200602
AATSC2Z,0.7671581699346399
AATSC2c,-0.000844061616622835
AATSC2d,-0.10695294117647054
AATSC2i,0.1387797684735932
AATSC2m,3.693654199020918
AATSC2p,0.0286031599369478
AATSC2s,0.030105265068990545
AATSC2v,6.355817782184975
AATSC3Z,-1.729316727716728
AATSC3c,0.0012177305875873475
AATSC3d,-0.10190769230769232
AATSC3i,0.14073020210310966
AATSC3m,-8.276818800745296
AATSC3p,-0.026564892901943214
AATSC3s,-0.09769331162664494
AATSC3v,-9.59043267543025
AATSC4Z,0.1687046594982079
AATSC4c,0.0005981292024124657
AATSC4d,-0.0037935483870967725
AATSC4i,-0.31646650305741053
AATSC4m,0.7015494769842294
AATSC4p,-0.03291227635083775
AATSC4s,0.004100099561927512
AATSC4v,-4.110553302149538
AATSC5Z,-0.3852692506459951
AATSC5c,-0.0033058933646728825
AATSC5d,0.008074418604651164
AATSC5i,0.05872387231372773
