DLiP-ID,C001SN
AATSC5i,-0.18718630552872287
AATSC5m,0.554318424239333
AATSC5p,-0.031164634254608782
AATSC5s,-0.04950713993042031
AATSC5v,-5.36276545665219
AATSC6Z,0.4872448979591837
AATSC6c,0.004571341750508724
AATSC6d,-0.09543599257884972
AATSC6i,-0.17785520819435677
AATSC6m,2.118820454758813
AATSC6p,-0.03427015971119484
AATSC6s,0.37205058903471605
AATSC6v,-4.0813066170027055
AATSC7Z,-2.200371057513915
AATSC7c,-0.0037095339189840886
AATSC7d,-0.07948051948051943
AATSC7i,-0.09521059736199633
AATSC7m,-9.710827941669764
AATSC7p,-0.03451202235803052
AATSC7s,-0.6217311436359054
AATSC7v,-3.036925887024717
AATSC8Z,1.3237294917967184
AATSC8c,0.004901945106047865
AATSC8d,0.01951180472188884
AATSC8i,0.07277861482291063
AATSC8m,5.994233777607038
AATSC8p,0.013435352621439337
AATSC8s,1.2323670538174119
AATSC8v,2.519709661404917
ATS0are,229.0634
ATS1are,233.89
ATS2are,387.22
ATS3are,473.7008
ATS4are,489.5958000000001
ATS5are,551.9839
ATS6are,572.727
ATS7are,490.267
ATS8are,333.97599999999994
ATSC0dv,170.50793650793648
ATSC0pe,5.361388571428568
ATSC0se,3.8851835999999986
ATSC1dv,53.24263038548753
ATSC1pe,0.891051755102041
ATSC1se,0.6711930399999998
ATSC2dv,14.6734693877551
ATSC2pe,1.5808484897959174
ATSC2se,1.1906194399999994
ATSC3dv,-94.2358276643991
ATSC3pe,-3.375287265306121
ATSC3se,-2.2044302399999984
ATSC4dv,-78.06349206349208
ATSC4pe,-1.3279891428571413
ATSC4se,-0.5698985200000003
ATSC5dv,8.494331065759635
ATSC5pe,0.4764458775510196
ATSC5se,-0.014887280000000752
ATSC6dv,54.36734693877552
ATSC6pe,2.2012515918367335
ATSC6se,1.4958113199999998
ATSC7dv,-11.333333333333334
ATSC7pe,-2.1317605714285714
ATSC7se,-1.927858519999999
ATSC8dv,2.2312925170068008
ATSC8pe,1.5438509387755095
ATSC8se,1.1651328400000005
AXp-0dv,0.5926607717912699
AXp-1dv,0.32921584517119357
AXp-2dv,0.19443813370655882
AXp-3dv,0.10564245841973254
AXp-4dv,0.05843865376886643
AXp-5dv,0.03137116413992455
AXp-6dv,0.01782009964552507
AXp-7dv,0.0096930183448727
BertzCT,706.8323487833011
ECIndex,279
ETA_eta,17.334871630649243
GATS1dv,0.3837300109642318
GATS1pe,0.4035221211941422
GATS1se,0.40061148375759303
GATS2dv,0.7598426278343626
GATS2pe,0.5125241244870973
GATS2se,0.4880146314379971
GATS3dv,1.1706763549995727
GATS3pe,1.1554340817775237
GATS3se,1.13847254602456
GATS4dv,1.036297625294088
GATS4pe,0.8552731977846794
GATS4se,0.8172890064077909
GATS5dv,0.8536363213215756
GATS5pe,0.7864283051114983
GATS5se,0.7974144738909216
GATS6dv,0.9028579407931485
GATS6pe,0.9453764848958981
GATS6se,0.968371110394418
GATS7dv,1.1585873631116606
GATS7pe,1.3873574426783992
GATS7se,1.4339874356343079
GATS8dv,1.2198845652578665
GATS8pe,1.2080328159478235
GATS8se,1.2306297871397034
LogEE_A,3.956294397808012
LogEE_D,86.4874194709115
MATS1dv,0.3035850969196715
MATS1pe,0.16158133399935376
MATS1se,0.1679582887379863
MATS2dv,0.04937719568661086
MATS2pe,0.16918083876449708
MATS2se,0.17583269466064463
MATS3dv,-0.2614013193979681
MATS3pe,-0.29776234854849887
MATS3se,-0.26836207285656305
MATS4dv,-0.20810412823073415
MATS4pe,-0.11258863641934973
MATS4se,-0.06667504254321008
MATS5dv,0.019813899561618793
MATS5pe,0.03534448528695751
MATS5se,-0.0015240147911484991
MATS6dv,0.12681742015199476
MATS6pe,0.16329683635941183
MATS6se,0.15312660045671508
MATS7dv,-0.030212758754929684
MATS7pe,-0.1807334172878068
MATS7se,-0.22554901324939372
MATS8dv,0.008980691513246514
MATS8pe,0.19761774997333878
MATS8se,0.2058077689372136
MAXaaCH,1.803535052910053
MAXaaaC,0.7576851851851854
MAXaasC,0.6367592592592595
MAXaasN,1.4566553287981858
MAXddsN,-0.4439611678004538
MAXdssC,-0.17580735071806486
MAXsCH3,1.4274248866213153
MDEC-11,0.12499999999999997
MDEC-12,2.257825240017187
MDEC-13,3.3647703430520224
MDEC-22,5.536519614357362
MDEC-23,12.741483234386532
MDEC-33,6.163605629150888
MDEN-33,0.19999999999999996
MDEO-11,1.040041911525952
MINaaCH,1.5943518518518518
MINaaaC,0.6921296296296299
MINaasC,0.6367592592592595
MINaasN,1.4566553287981858
MINddsN,-0.4439611678004538
MINdssC,-0.19304988662131484
MINsCH3,1.3767565822625347
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9107142857142856
SM1_Dzi,1.0561354191587082
SM1_Dzm,1.9074213757920884
SM1_Dzp,-4.941402762685762
SM1_Dzv,-2.0770482935474925
SddssSe,0
SpAD_Dt,319.1087225574908
SpAbs_A,25.28321975844883
SpAbs_D,172.9748389418231
SpMAD_A,1.2039628456404206
SpMAD_D,8.236897092467762
SpMax_A,2.496435275408218
SpMax_D,86.4874194709115
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,107.50999999999998
TpiPC10,8.377183718407899
VAdjMat,5.459431618637297
VE1_DzZ,4.504809640591642
VE1_Dzi,4.502061060369846
VE1_Dzm,4.504783084735321
VE1_Dzp,4.448258160590335
VE1_Dzv,4.4802384595770475
VE2_DzZ,0.21451474479007818
VE2_Dzi,0.21438386001761173
VE2_Dzm,0.21451348022549147
VE2_Dzp,0.21182181717096832
VE2_Dzv,0.21334468855128796
VE3_DzZ,2.247082979756315
VE3_Dzi,2.2464726500650443
VE3_Dzm,2.247077084738165
VE3_Dzp,2.2344499396944846
VE3_Dzv,2.241613617323896
VR1_DzZ,111.39392699539256
VR1_Dzi,111.76043137758936
VR1_Dzm,111.39620248410857
VR1_Dzp,115.7553409101039
VR1_Dzv,113.7482719086808
VR2_DzZ,5.304472714066312
VR2_Dzi,5.321925303694731
VR2_Dzm,5.304581070671837
VR2_Dzp,5.512159090957328
VR2_Dzv,5.416584376603848
VR3_DzZ,5.455010155434866
VR3_Dzi,5.4582949195273756
VR3_Dzm,5.455030582629925
VR3_Dzp,5.493416178403178
VR3_Dzv,5.47592521043344
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.032274861218395144
Xch-6dv,0.0998169078244701
Xch-7dv,0.16677721306125887
Xpc-4dv,1.6495691821096181
Xpc-5dv,2.5102793978532443
Xpc-6dv,3.4267292438877286
Zagreb1,106.0
Zagreb2,123.0
fragCpx,64.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,10
nBondsD,3
nBondsM,13
nBondsO,22
nBondsS,23
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,1
AATS0are,6.544668571428572
AATS1are,6.496944444444444
AATS2are,6.347868852459017
AATS3are,6.401362162162163
AATS4are,6.358387012987015
AATS5are,6.272544318181818
AATS6are,6.508261363636364
AATS7are,6.367103896103896
AATS8are,6.548549019607842
AATSC0dv,4.871655328798185
AATSC0pe,0.15318253061224482
AATSC0se,0.11100524571428567
AATSC1dv,1.4789619551524313
AATSC1pe,0.024751437641723363
AATSC1se,0.018644251111111107
AATSC2dv,0.24054867848778852
AATSC2pe,0.025915549013047826
AATSC2se,0.019518351475409826
AATSC3dv,-1.2734571305999878
AATSC3pe,-0.04561199007170434
AATSC3se,-0.029789597837837817
AATSC4dv,-1.0138115852401568
AATSC4pe,-0.01724661224489794
AATSC4se,-0.007401279480519485
AATSC5dv,0.09652648938363222
AATSC5pe,0.005414157699443404
AATSC5se,-0.0001691736363636449
AATSC6dv,0.6178107606679036
AATSC6pe,0.025014222634508334
AATSC6se,0.016997855909090906
AATSC7dv,-0.1471861471861472
AATSC7pe,-0.027685202226345084
AATSC7se,-0.025037123636363623
AATSC8dv,0.043750833666800014
AATSC8pe,0.03027158703481391
AATSC8se,0.022845741960784323
AETA_eta,0.8254700776499639
ATSC0are,5.8912742857142835
ATSC1are,1.0848150204081626
ATSC2are,1.6400648163265306
ATSC3are,-3.448751346938774
ATSC4are,-1.630340571428571
ATSC5are,0.44869036734693885
ATSC6are,2.40472751020408
ATSC7are,-2.347969142857142
ATSC8are,1.67297175510204
BCUTZ-1h,16.002003889295047
BCUTZ-1l,5.676107453644265
BCUTc-1h,0.5031412877604138
BCUTc-1l,-0.4228842542341155
BCUTd-1h,3.2815856291342884
BCUTd-1l,0.971466729139597
BCUTi-1h,14.594778730481764
BCUTi-1l,10.337830547754567
BCUTm-1h,32.06099894114722
BCUTm-1l,11.687576815960519
BCUTp-1h,2.9164578389476703
BCUTp-1l,0.6693206865759553
BCUTs-1h,8.001937727601913
BCUTs-1l,0.6239636125547133
BCUTv-1h,24.43423295749092
BCUTv-1l,14.651554791231645
BalabanJ,2.137975268401708
Diameter,8
ETA_beta,25.5
GATS1are,0.3956991491424983
GATS2are,0.5195115856892342
GATS3are,1.1424027776856611
GATS4are,0.871087312664832
GATS5are,0.7833976154300136
GATS6are,0.9528427437434877
GATS7are,1.3873328664016682
GATS8are,1.2174841953507352
HybRatio,0.2857142857142857
Lipinski,True
LogEE_Dt,159.5543612787454
MATS1are,0.17902430250086293
MATS2are,0.1597312823364553
MATS3are,-0.27687832860907224
MATS4are,-0.12579008549999063
MATS5are,0.03029164616161804
MATS6are,0.16234615261505392
MATS7are,-0.18115922795967765
MATS8are,0.19488447073878787
MAXssCH2,-0.3649215797430081
MAXsssCH,-0.6083333333333341
MINssCH2,-0.3649215797430081
MINsssCH,-0.6083333333333341
NsssssAs,0
RotRatio,0.18181818181818182
SM1_Dzpe,1.3688800489596087
SM1_Dzse,1.3458612912595438
SMR_VSA1,14.512385416961315
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,19.097412429363423
SMR_VSA6,6.544756405912575
SMR_VSA7,46.140081605922084
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,121.70337257383741
SpAD_Dzi,136.77304315159546
SpAD_Dzm,121.71721948039688
SpAD_Dzp,174.03452071316391
SpAD_Dzv,159.48522129356138
SpAbs_Dt,319.10872255749075
SpDiam_A,4.815211729597255
SpDiam_D,118.59995832178683
SpMAD_Dt,15.19565345511861
SpMax_Dt,159.5543612787454
SsssssAs,0
VE1_Dzpe,4.503863951179038
VE1_Dzse,4.504279129336077
VE2_Dzpe,0.21446971196090656
VE2_Dzse,0.214489482349337
VE3_Dzpe,2.246873028889199
VE3_Dzse,2.2469652073001374
VMcGowan,216.08999999999978
VR1_Dzpe,111.63389739682684
VR1_Dzse,111.6304518702049
VR2_Dzpe,5.315899876039373
VR2_Dzse,5.31573580334309
VR3_Dzpe,5.457162088671834
VR3_Dzse,5.457131223675845
mZagreb1,8.63888888888889
mZagreb2,4.638888888888888
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,29
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.16832212244897954
AATSC1are,0.030133750566893405
AATSC2are,0.026886308464369353
AATSC3are,-0.04660474793160505
AATSC4are,-0.021173254174397027
AATSC5are,0.005098754174397032
AATSC6are,0.02732644897959182
AATSC7are,-0.030493105751391456
AATSC8are,0.03280336774709882
AETA_beta,1.2142857142857142
BCUTdv-1h,7.004116264397921
BCUTdv-1l,0.6593643989365351
BCUTpe-1h,3.5529960662574913
BCUTpe-1l,2.224848182917914
BCUTse-1h,3.7568948173317573
BCUTse-1l,2.4208884098979335
ETA_alpha,9.966666666666667
ETA_dBeta,-0.5
ETA_eta_B,0.5174589568577694
ETA_eta_F,18.9978446616197
ETA_eta_L,4.7963131882061605
ETA_eta_R,36.33271629226894
ETA_psi_1,0.529203539823009
LabuteASA,124.82098219317403
LogEE_DzZ,60.85582998236155
LogEE_Dzi,68.43681373861482
LogEE_Dzm,60.8619152788988
LogEE_Dzp,86.15626297923505
LogEE_Dzv,79.44588946198822
PEOE_VSA1,0.0
PEOE_VSA2,24.27049228470057
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,29.960986154775945
PEOE_VSA7,11.629818560158606
PEOE_VSA8,30.35385323427679
PEOE_VSA9,5.516700717616262
SM1_Dzare,1.48960248380871
SpAD_Dzpe,135.75130976602452
SpAD_Dzse,135.0919132268329
SpAbs_DzZ,120.15660386635442
SpAbs_Dzi,135.8174920580709
SpAbs_Dzm,120.17311646189854
SpAbs_Dzp,177.25392872115586
SpAbs_Dzv,160.96882721752394
SpDiam_Dt,223.66660375132295
SpMAD_DzZ,5.795398693992258
SpMAD_Dzi,6.513002054837879
SpMAD_Dzm,5.796058070495089
SpMAD_Dzp,8.287358129198282
SpMAD_Dzv,7.594534347312447
SpMax_DzZ,60.85582998236155
SpMax_Dzi,68.43681373861482
SpMax_Dzm,60.8619152788988
SpMax_Dzp,86.15626297923505
SpMax_Dzv,79.44588946198822
VE1_Dzare,4.503845686348149
VE2_Dzare,0.21446884220705473
VE3_Dzare,2.246868973511834
VR1_Dzare,111.58955337684155
VR2_Dzare,5.313788256040074
VR3_Dzare,5.4567647825607155
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,9
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4746031746031746
AETA_dBeta,-0.023809523809523808
AETA_eta_B,0.02464090270751283
AETA_eta_F,0.904659269600938
AETA_eta_L,0.22839586610505527
AETA_eta_R,1.730129347250902
BCUTare-1h,3.6075470351044925
BCUTare-1l,2.174842927152413
ETA_beta_s,13.0
ETA_dPsi_A,0.18479646017699092
ETA_dPsi_B,0.0
ETA_eta_BR,0.6894589568577694
ETA_eta_FL,5.100441417309166
ETA_eta_RL,9.896754605515326
LogEE_Dzpe,67.94083964724844
LogEE_Dzse,67.61004524633357
PEOE_VSA10,5.249938029982174
PEOE_VSA11,5.11527693018572
PEOE_VSA12,12.45193613526408
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,27.057623762058824
SlogP_VSA3,4.794537184071822
SlogP_VSA4,10.114318268765572
SlogP_VSA5,29.45540110513224
SlogP_VSA6,30.462311845459514
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,135.53867416341524
SpAbs_Dzpe,134.51279924553734
SpAbs_Dzse,133.87422920140764
SpDiam_DzZ,85.7084134103847
SpDiam_Dzi,95.58792921713497
SpDiam_Dzm,85.71583905857645
SpDiam_Dzp,116.89248325393358
SpDiam_Dzv,108.3694823900199
SpMAD_Dzpe,6.464348084096406
SpMAD_Dzse,6.432948248896805
SpMax_Dzpe,67.94083964724844
SpMax_Dzse,67.61004524633357
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,21
AETA_beta_s,0.6190476190476191
AETA_eta_BR,0.03283137889798902
AETA_eta_FL,0.2428781627290079
AETA_eta_RL,0.47127402883406316
DetourIndex,1647
EState_VSA1,10.173249078799845
EState_VSA2,17.5672130654498
EState_VSA3,11.080152209313258
EState_VSA4,17.14810916385591
EState_VSA5,18.414574047172604
EState_VSA6,30.462311845459514
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,0.0
ETA_beta_ns,12.5
ETA_shape_p,0.2341137123745819
ETA_shape_x,0.0
ETA_shape_y,0.3812709030100334
GhoseFilter,True
LogEE_Dzare,67.84027053331755
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,134.19093858282645
SpDiam_Dzpe,94.72479575616592
SpDiam_Dzse,94.20308480221864
SpMAD_Dzare,6.454222579210249
SpMax_Dzare,67.84027053331755
TopoPSA(NO),82.20999999999998
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.4566553287981858
VSA_EState9,56.62767290249434
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5952380952380952
EState_VSA10,19.703392636909214
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02539682539682539
FilterItLogS,-2.9306104982290684
SpDiam_Dzare,94.70214027358205
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6580952380952382
ETA_epsilon_2,0.8968253968253964
ETA_epsilon_3,0.4377049180327872
ETA_epsilon_4,0.5914728682170545
ETA_epsilon_5,0.8968253968253964
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.22039032006245096
ETA_dEpsilon_B,0.06662236987818371
ETA_dEpsilon_C,-0.15376795018426725
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.42857142857142855
MDEDescriptor,"0.12499999999999997,2.257825240017187,3.3647703430520224,0.0,5.536519614357362,12.741483234386532,0.0,6.163605629150888,0.0,0.0,1.040041911525952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996"
APolDescriptor,42.28310199999999
BCUTDescriptor,"11.850000000000009,31.97207206446665,-0.28724649512098954,0.20780843206675023,3.9442189690064344,12.356882455917116"
BPolDescriptor,22.736897999999997
TPSADescriptor,107.50999999999999
ALOGPDescriptor,"2.841099999999999,8.071849209999995,76.71999999999998"
XLogPDescriptor,1.4669999999999999
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,306.06742804000004
ChiPathDescriptor,"15.568549621822843,9.896754605515326,9.438772565123191,6.529187387794737,5.880654787609125,4.7898962668990315,3.620947065223587,2.2830597925202873,12.275018515793988,7.284763956031252,5.9611374162634725,4.223250885527662,3.237915605530289,2.2221393900517974,1.3471843640004133,0.7580942586013567"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.2851662867697473,0.5234372471618199,0.0,0.0,0.03227486121839514,0.09981690782447009,0.16677721306125887"
AtomCountDescriptor,35
BondCountDescriptor,22
SmallRingDescriptor,"2,2,1,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.8608276348795432,0.0,0.3707908118985982,0.0,0.8758886547731447,0.0,0.15984515832467064,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,5,2,3,1,0,0"
ZagrebIndexDescriptor,106.0
LargestChainDescriptor,9
MannholdLogPDescriptor,2.23
WeightedPathDescriptor,"41.740638456808185,1.9876494503241993,19.06763075620931,9.645009170682496,6.453772526469715"
FractionalPSADescriptor,0.3512624675172867
WienerNumbersDescriptor,"875.0,31.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.169038472388987,5.362161769275877,7.8259559255093665,1.6698488379888192,2.5237210972496977,3.1759442659681314"
FractionalCSP3Descriptor,0.2857142857142857
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,5,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.355371900826448,7.513007284079085,4.260355029585799"
AromaticAtomsCountDescriptor,9
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,876.07
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.2857142857142857
AutocorrelationDescriptorMass,"30.945589783166753,27.775405290226107,42.05296327235124,38.77821329851271,47.721378089262785"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.39788303119627566,-0.13845156009921492,-0.0013571718029032464,-0.028452088217576728,-1.461219570154731E-4"
EccentricConnectivityIndexDescriptor,279
AutocorrelationDescriptorPolarizability,"1507.3410043815766,1785.3278964109493,2529.009214434524,2546.17054586023,2427.0601046831966"
